ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
3	"AT5G65970"	NA	chr5	-	26388353	26388669	26388495	26388669	26388166	26388234
8	"AT5G64130"	NA	chr5	-	25665104	25665372	25665258	25665372	25664981	25665029
10	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515745	25516081
11	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515877	25516074
13	"AT5G63620"	NA	chr5	-	25466686	25466864	25466693	25466864	25466127	25466571
14	"AT5G63600"	NA	chr5	-	25461394	25461727	25461399	25461727	25460683	25461310
17	"AT5G62480"	NA	chr5	-	25089239	25089626	25089373	25089626	25088526	25089170
25	"AT5G61240"	NA	chr5	+	24630384	24630460	24630384	24630456	24630547	24630582
29	"AT5G59710"	NA	chr5	+	24057377	24058171	24057377	24057584	24058279	24058388
34	"AT5G57960"	NA	chr5	-	23465534	23465949	23465806	23465949	23465144	23465259
47	"AT5G53900"	NA	chr5	-	21882328	21882734	21882590	21882734	21882190	21882232
52	"AT5G53020"	NA	chr5	+	21498423	21499440	21498423	21498605	21499888	21500829
54	"AT5G52070"	NA	chr5	+	21162095	21163968	21162095	21162208	21164079	21164196
59	"AT5G48640"	NA	chr5	-	19724984	19725236	19725196	19725236	19724671	19724790
60	"AT5G48640"	NA	chr5	-	19724984	19725493	19725386	19725493	19724671	19724790
61	"AT5G48640"	NA	chr5	-	19725196	19725493	19725386	19725493	19724671	19724790
62	"AT5G48640"	NA	chr5	-	19725196	19725493	19725386	19725493	19724984	19725029
64	"AT5G48545"	NA	chr5	+	19676967	19677600	19676967	19677034	19677693	19677747
69	"AT5G47455"	NA	chr5	+	19251077	19251251	19251077	19251196	19251934	19252379
72	"AT5G46250"	NA	chr5	+	18757110	18757162	18757110	18757158	18757250	18757315
73	"AT5G46250"	NA	chr5	+	18757400	18757560	18757400	18757556	18757715	18757785
80	"AT5G42520"	NA	chr5	+	17001191	17001343	17001191	17001331	17001494	17002607
81	"AT5G41700"	NA	chr5	+	16676053	16676141	16676053	16676135	16676482	16676619
82	"AT5G41700"	NA	chr5	+	16676053	16676141	16676053	16676135	16676491	16676619
83	"AT5G41690"	NA	chr5	-	16674167	16674493	16674361	16674493	16674001	16674075
84	"AT5G41220"	NA	chr5	-	16496445	16496634	16496573	16496634	16496277	16496357
