ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
0	1,3	7,11	1,0	13,1	175	99	1
1	166,147	357,378	75,55	272,184	202	99	1
2	83,56	377,436	67,27	258,176	201	99	1
3	16,14	28,20	19,4	16,7	177	99	1
4	53,55	165,168	27,12	132,76	223	99	1
5	19,26	142,183	18,17	100,58	196	99	1
6	47,52	16,22	50,18	12,9	246	99	1
7	40,45	12,8	31,20	2,5	191	99	0.792857652241
8	764,614	174,162	486,201	106,75	188	99	1
9	22,3	0,1	10,4	0,2	192	99	1
10	195,286	710,725	119,120	556,339	178	99	1
11	236,287	4344,4792	237,161	4158,2524	162	99	1
12	66,57	110,135	32,31	69,33	205	99	1
13	117,100	545,546	78,33	467,222	175	99	1
14	2,5	43,80	7,1	35,17	182	99	1
15	31,37	80,87	21,15	45,23	196	99	1
16	14,19	111,75	9,6	61,26	197	99	1
17	222,229	16,29	127,65	14,10	222	99	1
18	2,3	106,127	1,1	50,37	201	99	1
19	69,54	161,156	46,28	86,43	182	99	1
20	13,15	112,83	6,10	72,39	285	99	1
21	2,0	37,31	0,3	21,15	175	99	1
22	50,39	248,219	42,18	147,79	407	99	1
23	1,0	19,15	3,3	5,5	194	99	0.393795649868
24	3,10	21,14	5,1	6,2	165	99	0.88700961582
26	122,117	95,118	95,64	93,50	237	99	1
27	23,16	382,444	12,7	325,154	181	99	1
28	16,22	0,0	35,15	0,1	191	99	1
29	83,78	2886,3295	43,25	2197,1189	174	99	1
30	36,41	2969,3448	25,15	2143,1185	190	99	1
31	7,21	230,205	13,8	219,92	187	99	1
32	139,160	4,5	150,118	2,5	209	99	1
33	253,231	0,0	257,174	1,0	244	99	1
34	17,13	44,26	97,75	14,7	269	99	1.11022302463e-16
35	76,96	529,655	81,69	494,250	180	99	1
36	25,22	79,75	10,1	56,26	227	99	1
37	10,3	113,123	1,1	89,40	171	99	1
39	1,0	0,0	1,2	1,0	188	99	1
40	45,54	351,332	24,9	261,138	170	99	1
41	195,315	27,33	221,88	35,12	177	99	1
43	16,11	23,18	17,10	6,8	196	99	0.171465690737
44	11,15	20,13	16,7	6,5	172	99	0.253449920187
45	8,2	5,5	0,0	2,2	177	99	0.0362056062305
47	5,7	10,9	0,4	0,1	366	99	1
49	0,2	16,9	0,0	0,1	203	99	1
50	86,110	579,665	27,19	438,212	201	99	1
51	378,382	1,6	344,149	3,4	190	99	1
52	11,9	0,3	13,5	0,0	217	99	1
53	26,13	14,12	24,7	16,5	433	99	1
54	2,3	4,0	8,4	2,0	203	99	0.367631596839
56	205,190	2,1	175,110	0,0	195	99	1
59	24,24	29,35	25,6	29,15	197	99	1
60	94,79	484,596	62,55	393,186	227	99	1
61	57,60	279,295	71,49	178,119	197	99	1
62	208,112	59,55	120,374	43,22	1142	99	0.454161352018
64	39,44	43,67	26,30	60,20	243	99	1
65	37,19	96,98	77,44	53,15	191	99	8.52389453188e-06
66	10,11	75,43	10,6	39,17	204	99	1
67	15,4	12,15	4,2	7,5	165	99	1
68	21,13	70,70	12,5	62,30	177	99	1
69	52,82	43,83	49,25	32,29	209	99	1
70	68,61	47,46	54,18	25,10	428	99	1
71	8,12	0,0	6,1	1,0	367	99	1
74	81,99	31,38	81,33	37,14	320	99	1
75	42,62	224,314	38,16	183,95	299	99	1
77	30,28	195,192	20,14	146,70	466	99	1
78	19,10	128,131	20,11	83,31	194	99	1
79	22,46	168,177	20,8	88,41	178	99	1
80	0,1	173,189	0,0	110,58	180	99	1
81	125,105	38,60	52,39	32,15	572	99	1
82	67,72	197,202	59,25	149,105	197	99	1
83	197,88	0,2	77,25	0,0	289	99	1
84	83,71	316,370	73,56	243,143	185	99	1
85	681,715	256,249	483,243	240,97	178	99	1
86	16,16	79,58	19,26	37,29	599	99	1
89	1,5	22,10	0,0	6,2	231	99	1
90	13,12	57,59	17,12	67,36	194	99	1
91	24,13	75,79	30,21	106,47	342	99	1
92	49,61	116,58	35,18	52,25	601	99	1
93	19,31	12,4	14,2	0,0	173	99	0.00507555078121
94	23,13	203,266	22,10	249,116	177	99	1
95	1,0	6,3	0,0	7,0	229	99	1
96	2,1	0,0	0,4	0,1	227	99	1
97	155,129	176,169	110,56	149,78	251	99	1
98	22,12	146,133	6,1	35,18	254	99	1
99	9,14	217,226	5,1	133,75	245	99	1
100	47,83	39,48	29,21	26,7	405	99	1
101	270,266	5045,5643	317,165	4535,2399	176	99	1
102	718,764	35,16	658,384	5,5	184	99	1
104	274,268	118,94	273,192	79,58	1707	99	1
105	4217,2511	50,18	2682,1335	32,10	152	99	1
106	1580,1434	332,311	1129,499	210,91	189	99	1
107	43,42	147,187	51,36	113,64	424	99	1
108	36,38	7,13	44,31	10,1	385	99	0.440414487755
109	0,1	23,16	0,0	6,9	179	99	1
110	33,15	8,16	18,9	15,3	188	99	1
112	201,195	241,169	149,57	182,89	208	99	1
113	2,1	10,22	4,0	11,8	203	99	1
114	28,30	34,54	28,13	39,25	178	99	1
115	24,27	39,73	30,16	36,26	1059	99	1
116	67,59	20,14	43,29	13,8	196	99	1
117	9,13	46,88	6,4	36,28	190	99	1
118	24,13	339,357	6,7	232,110	232	99	1
119	7,4	94,101	2,1	56,33	172	99	1
120	84,99	131,121	68,56	68,22	222	99	0.394089393912
121	179,148	121,105	74,45	75,57	322	99	1
122	245,204	7,7	124,75	6,7	547	99	0.818539959249
123	77,65	78,120	52,31	60,50	238	99	1
124	58,53	1,0	42,28	0,0	197	99	1
125	259,310	51,54	256,128	24,15	178	99	1
126	10,9	38,47	6,14	37,23	319	99	1
127	59,96	34,22	79,59	25,13	963	99	1
128	2,1	23,21	0,0	18,8	181	99	1
129	109,96	63,73	89,41	113,53	255	99	0.34336509464
130	300,261	1,0	320,170	0,0	521	99	1
131	34,47	177,123	73,65	156,64	221	99	0.53581440585
133	220,239	31,34	220,146	13,6	448	99	0.0407176806785
134	109,116	501,579	78,55	350,185	194	99	1
135	17,15	34,48	8,11	33,19	251	99	1
136	16,15	32,51	8,11	54,15	248	99	1
137	102,58	231,322	56,30	233,117	225	99	1
138	47,29	9,10	17,30	5,1	784	99	0.641972081168
139	45,56	8,5	26,24	0,1	453	99	0.00156839508062
140	124,112	2,3	55,72	0,0	1382	99	0.414391542763
141	61,72	4,0	33,30	4,0	547	99	1
142	8,4	21,24	0,2	18,16	183	99	1
145	18,55	16,15	11,13	6,5	202	99	1
146	60,69	27,37	48,52	18,6	1469	99	1
147	72,90	41,43	64,58	38,14	1617	99	1
148	18,24	32,25	19,9	14,8	177	99	0.75159941124
149	4,6	49,27	3,1	36,16	177	99	1
150	5,17	42,32	11,2	33,17	168	99	1
151	6,2	15,12	32,15	15,8	233	99	0.000529656971738
152	3,3	46,36	10,5	55,24	217	99	1
157	16,13	189,229	15,8	164,103	174	99	1
158	57,42	1,0	22,15	0,0	209	99	1
159	10,12	10,16	5,0	8,5	1334	99	1
160	0,7	22,13	9,1	16,5	212	99	1
161	42,22	13,7	19,9	12,1	308	99	1
163	280,258	360,389	149,91	260,145	296	99	1
164	1,0	2,1	3,1	1,0	165	99	0.000356798013712
165	36,24	132,162	11,11	154,76	181	99	1
166	153,149	342,418	162,62	277,141	352	99	1
168	7,27	3,2	19,12	1,0	470	99	0.0274321520319
