IncLevel1	IncLevel2	IncLevelDifference
0.996,0.998,0.998,0.997,0.998,0.996	0.995,0.995,0.997,0.999,0.997,0.998	0.0
1.0,1.0,1.0,1.0,1.0,1.0	0.998,1.0,1.0,1.0,1.0,1.0	0.0
NA,NA,1.0,NA,NA,NA	0.0,NA,0.0,NA,NA,NA	1.0
1.0,1.0,1.0,1.0,1.0,0.942	0.975,1.0,1.0,0.957,1.0,1.0	0.002
0.992,1.0,0.989,0.973,0.977,0.989	0.968,0.979,0.994,0.995,0.975,1.0	0.002
1.0,1.0,1.0,0.996,0.998,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.001
1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.0
1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.0
1.0,1.0,1.0,1.0,1.0,1.0	0.982,1.0,1.0,1.0,1.0,1.0	0.003
1.0,1.0,1.0,0.96,1.0,1.0	1.0,1.0,1.0,1.0,0.988,1.0	-0.005
0.956,0.996,1.0,1.0,0.99,1.0	0.987,0.99,0.976,0.989,1.0,0.981	0.003
1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.964,1.0,0.969,1.0	0.011
1.0,0.994,1.0,0.989,0.98,0.981	0.988,0.97,1.0,1.0,1.0,1.0	-0.002
1.0,1.0,1.0,1.0,1.0,1.0	0.979,1.0,1.0,1.0,1.0,1.0	0.003
0.993,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.001
1.0,1.0,0.999,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.999,1.0	0.0
1.0,1.0,0.999,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.0
0.998,0.997,0.994,0.998,0.999,1.0	0.995,0.996,1.0,0.992,0.994,0.993	0.003
0.999,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.999,1.0,1.0	0.0
1.0,0.996,1.0,1.0,0.999,1.0	1.0,1.0,1.0,1.0,1.0,0.997	-0.0
1.0,1.0,1.0,1.0,1.0,0.989	1.0,1.0,1.0,1.0,1.0,1.0	-0.002
0.025,0.047,0.058,0.063,0.147,0.053	0.0,0.0,0.0,0.0,0.0,0.035	0.06
1.0,1.0,1.0,0.998,1.0,0.999	0.999,1.0,1.0,1.0,1.0,1.0	-0.0
0.579,0.512,0.483,0.537,0.546,0.541	0.321,0.323,0.246,0.29,0.356,0.236	0.238
1.0,0.963,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.006
1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.984,1.0,1.0	0.003
0.99,0.992,0.987,0.987,0.993,0.997	0.991,0.984,0.99,0.984,0.985,0.988	0.004
1.0,1.0,0.997,1.0,1.0,0.999	1.0,1.0,1.0,0.998,1.0,1.0	-0.0
