ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3	"AT5G65770"	NA	chr5	+	26312838	26313190	26312838	26313109	26313231	26313315	3	1,0	177,168	0,0	79,45	180	99	1	1.0	0.003,0.0	0.0,0.0	0.002
4	"AT5G65440"	NA	chr5	+	26151421	26151806	26151421	26151747	26151996	26152050	4	13,5	0,1	7,2	0,1	158	99	1	1.0	1.0,0.758	1.0,0.556	0.101
6	"AT5G64630"	NA	chr5	+	25833650	25833772	25833650	25833762	25833856	25833883	6	2,0	11,12	0,0	9,0	109	99	1	1.0	0.142,0.0	0.0,NA	0.071
8	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515745	25516081	8	113,48	14,6	64,43	10,7	134	99	1	1.0	0.856,0.855	0.825,0.819	0.033
9	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515877	25516074	9	104,45	1,0	58,41	0,0	134	99	1	1.0	0.987,1.0	1.0,1.0	-0.006
10	"AT5G63680"	NA	chr5	+	25490064	25490375	25490064	25490165	25490474	25490764	10	6,2	263,304	15,6	98,77	309	99	1	1.0	0.007,0.002	0.047,0.024	-0.031
11	"AT5G63620"	NA	chr5	-	25466686	25466864	25466693	25466864	25466127	25466571	11	2,0	714,566	0,0	416,242	106	99	1	1.0	0.003,0.0	0.0,0.0	0.002
14	"AT5G62480"	NA	chr5	-	25089239	25089626	25089373	25089626	25088526	25089170	14	306,266	5,0	115,80	0,2	233	99	1	1.0	0.963,1.0	1.0,0.944	0.01
15	"AT5G62165"	NA	chr5	+	24967327	24967736	24967327	24967427	24967840	24967882	15	48,10	3,0	2,5	0,0	408	99	1	1.0	0.795,1.0	1.0,1.0	-0.103
16	"AT5G61960"	NA	chr5	-	24884059	24884174	24884152	24884174	24883405	24883955	16	5,4	1,9	2,2	5,1	192	99	0.724820536159	1.0	0.721,0.186	0.171,0.508	0.114
17	"AT5G61960"	NA	chr5	-	24883691	24883955	24883907	24883955	24883550	24883573	17	14,6	9,11	8,1	5,2	315	99	1	1.0	0.328,0.146	0.335,0.136	0.001
19	"AT5G61960"	NA	chr5	-	24883872	24884174	24883907	24884174	24883550	24883573	19	3,0	9,11	1,0	5,2	134	99	1	1.0	0.198,0.0	0.129,0.0	0.035
21	"AT5G61330"	NA	chr5	-	24660319	24661241	24660904	24661241	24660022	24660120	21	13,4	62,57	10,11	37,19	684	99	1	1.0	0.029,0.01	0.038,0.077	-0.038
22	"AT5G60120"	NA	chr5	+	24209970	24210095	24209970	24210074	24210295	24210409	22	217,233	30,24	124,82	27,11	120	99	1	1.0	0.856,0.889	0.791,0.86	0.047
23	"AT5G60120"	NA	chr5	+	24209970	24210161	24209970	24210074	24210295	24210409	23	42,31	30,24	30,14	27,11	186	99	1	1.0	0.427,0.407	0.372,0.404	0.029
24	"AT5G60120"	NA	chr5	+	24209970	24210161	24209970	24210095	24210295	24210409	24	8,7	183,209	12,2	106,70	165	99	1	1.0	0.026,0.02	0.064,0.017	-0.018
25	"AT5G59710"	NA	chr5	+	24057377	24058171	24057377	24057584	24058279	24058388	25	89,84	0,1	40,46	1,0	686	99	1	1.0	1.0,0.924	0.852,1.0	0.036
26	"AT5G59610"	NA	chr5	+	24014317	24014350	24014317	24014346	24014483	24014578	26	13,6	0,2	7,6	0,1	103	99	1	1.0	1.0,0.742	1.0,0.852	-0.055
27	"AT5G59480"	NA	chr5	-	23980392	23980480	23980395	23980480	23980020	23980299	27	45,47	0,0	24,21	1,0	102	99	1	1.0	1.0,1.0	0.959,1.0	0.02
28	"AT5G59480"	NA	chr5	-	23981278	23981590	23981422	23981590	23981095	23981174	28	2,3	65,58	0,2	25,5	243	99	1	1.0	0.012,0.021	0.0,0.14	-0.054
30	"AT5G57870"	NA	chr5	+	23440763	23440871	23440763	23440859	23440961	23441171	30	670,559	2,5	327,186	0,0	111	99	1	1.0	0.997,0.99	1.0,1.0	-0.006
31	"AT5G57270"	NA	chr5	-	23203317	23203375	23203347	23203375	23202745	23203152	31	19,15	23,32	5,5	17,13	129	99	0.767991421461	1.0	0.388,0.265	0.184,0.228	0.12
32	"AT5G57060"	NA	chr5	+	23090077	23090496	23090077	23090286	23090626	23090675	32	6,9	230,217	6,6	136,72	309	99	1	1.0	0.008,0.013	0.014,0.026	-0.01
