ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G52070"	NA	chr5	+	21162095	21162208	21163578	21163648	21161131	21161353	21163726	21163968	0	65,76	23,12	46,23	6,5	198	169	1	1.0	0.707,0.844	0.867,0.797	-0.057
1	"AT5G48640"	NA	chr5	-	19724984	19725029	19725196	19725236	19724671	19724790	19725386	19725493	1	34,48	49,33	19,9	28,27	139	144	0.410462660192	1.0	0.418,0.601	0.413,0.257	0.174
2	"AT5G42770"	NA	chr5	+	17152681	17152762	17153216	17153297	17152529	17152604	17153562	17153632	2	19,14	99,62	9,9	44,26	180	180	1	1.0	0.161,0.184	0.17,0.257	-0.041
5	"AT5G10278"	NA	chr5	+	3227508	3227619	3228763	3228867	3226320	3226525	3229579	3229669	5	7,4	7,9	1,3	7,6	198	198	0.397381279434	1.0	0.5,0.308	0.125,0.333	0.175
6	"AT5G06690"	NA	chr5	-	2060871	2060889	2060980	2061047	2060442	2060749	2061135	2061210	6	690,538	78,38	333,177	25,21	166	117	1	1.0	0.862,0.909	0.904,0.856	0.005
8	"AT4G24100"	NA	chr4	+	12518255	12518294	12518375	12518432	12518092	12518184	12518509	12518617	8	38,50	62,60	34,17	26,26	138	156	1	1.0	0.409,0.485	0.596,0.425	-0.064
9	"AT4G21534"	NA	chr4	+	11456850	11456951	11457224	11457297	11456635	11456758	11457422	11457509	9	295,202	146,134	146,79	71,54	198	172	1	1.0	0.637,0.567	0.641,0.56	0.001
10	"AT4G21534"	NA	chr4	+	11457604	11457682	11457806	11457877	11457422	11457509	11458004	11458268	10	143,133	247,189	59,40	116,65	177	170	1	1.0	0.357,0.403	0.328,0.371	0.03
11	"AT4G16765"	NA	chr4	-	9431001	9431123	9431428	9431480	9430743	9430844	9431557	9431638	11	33,52	74,59	31,22	38,30	151	198	1	1.0	0.369,0.536	0.517,0.49	-0.051
12	"AT3G61420"	NA	chr3	-	22727470	22727539	22727736	22727784	22726707	22727300	22727916	22727994	12	64,78	134,124	60,30	85,60	147	168	1	1.0	0.353,0.418	0.447,0.364	-0.02
13	"AT3G60910"	NA	chr3	+	22502405	22502425	22502511	22502564	22502241	22502310	22502677	22502708	13	32,21	109,57	12,4	94,50	119	152	0.108415879718	1.0	0.273,0.32	0.14,0.093	0.18
14	"AT3G59660"	NA	chr3	-	22037585	22037661	22037891	22037989	22037186	22037315	22038072	22038123	14	204,180	266,144	87,70	108,62	197	175	1	1.0	0.405,0.526	0.417,0.501	0.007
15	"AT5G10290"	NA	chr5	-	3236705	3236846	3236945	3237016	3235866	3236603	3237095	3237161	15	106,128	225,174	71,53	152,91	170	198	1	1.0	0.354,0.461	0.352,0.404	0.029
16	"AT3G56160"	NA	chr3	-	20839374	20839488	20839888	20839947	20839033	20839055	20840318	20840397	16	56,31	115,72	29,10	73,29	158	198	1	1.0	0.379,0.35	0.332,0.302	0.047
18	"AT1G33790"	NA	chr1	+	12257974	12258400	12259068	12259494	12256963	12257202	12259579	12260032	18	228,304	384,379	292,146	461,265	198	198	1	1.0	0.373,0.445	0.388,0.355	0.038
19	"AT1G75670"	NA	chr1	-	28416069	28416221	28416395	28416519	28415847	28415957	28416744	28416867	19	93,82	62,72	57,29	45,32	198	198	1	1.0	0.6,0.532	0.559,0.475	0.049
20	"AT3G23255"	NA	chr3	+	8312156	8312200	8312274	8312391	8311965	8312086	8312486	8312570	20	36,39	89,71	15,12	41,19	143	198	1	1.0	0.359,0.432	0.336,0.467	-0.006
21	"AT2G04900"	NA	chr2	+	1722669	1722740	1722824	1722905	1722480	1722590	1722989	1723033	21	930,763	573,485	522,332	317,197	170	180	1	1.0	0.632,0.625	0.636,0.641	-0.01
22	"AT3G11220"	NA	chr3	-	3514773	3514852	3515112	3515260	3514447	3514607	3515378	3515442	22	73,71	59,50	52,32	39,30	198	178	1	1.0	0.527,0.561	0.545,0.49	0.026
23	"AT3G58490"	NA	chr3	+	21634032	21634136	21634434	21634550	21633717	21633848	21634643	21635106	23	437,379	377,408	352,213	338,214	198	198	1	1.0	0.537,0.482	0.51,0.499	0.005
