ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67430"	NA	chr5	+	26910204	26910830	26910204	26910593	26910669	26910830	0	4,1	6,8	0,0	5,0	175	99	1	1.0	0.274,0.066	0.0,NA	0.17
1	"AT5G67385"	NA	chr5	+	26884202	26884982	26884202	26884809	26884912	26884982	1	128,111	267,269	58,24	219,123	198	99	1	1.0	0.193,0.171	0.117,0.089	0.079
2	"AT5G67385"	NA	chr5	+	26884912	26885699	26884912	26884982	26885084	26885699	2	41,37	288,292	32,16	196,118	198	99	1	1.0	0.066,0.06	0.075,0.063	-0.006
3	"AT5G67110"	NA	chr5	-	26785617	26785827	26785617	26785683	26785761	26785827	3	8,11	34,15	10,4	8,5	177	99	0.422174509541	1.0	0.116,0.291	0.411,0.309	-0.157
4	"AT5G66810"	NA	chr5	+	26674949	26675816	26674949	26675494	26675618	26675816	4	46,36	144,116	23,6	88,44	198	99	1	1.0	0.138,0.134	0.116,0.064	0.046
5	"AT5G66810"	NA	chr5	+	26675618	26676255	26675618	26675816	26675913	26676255	5	18,23	161,115	7,7	73,37	196	99	1	1.0	0.053,0.092	0.046,0.087	0.006
6	"AT5G66558"	NA	chr5	-	26563997	26566847	26563997	26564383	26564530	26566847	6	12,35	6,17	17,10	7,5	198	99	1	1.0	0.5,0.507	0.548,0.5	-0.02
7	"AT5G66450"	NA	chr5	+	26534615	26535133	26534615	26534688	26534780	26535133	7	28,33	2,5	20,14	1,3	191	99	1	1.0	0.879,0.774	0.912,0.708	0.016
8	"AT5G66240"	NA	chr5	+	26466173	26466443	26466173	26466274	26466363	26466443	8	655,417	122,107	294,121	83,54	188	99	0.915925641236	1.0	0.739,0.672	0.651,0.541	0.109
9	"AT5G66110"	NA	chr5	+	26430391	26431351	26430391	26430815	26430908	26431351	9	13,1	0,1	14,2	0,1	192	99	1	1.0	1.0,0.34	1.0,0.508	-0.084
10	"AT5G66055"	NA	chr5	-	26417635	26417912	26417635	26417734	26417813	26417912	10	174,197	483,497	82,82	350,241	178	99	1	1.0	0.167,0.181	0.115,0.159	0.037
11	"AT5G66040"	NA	chr5	+	26410731	26410993	26410731	26410805	26410868	26410993	11	217,180	3586,3207	186,105	2652,1660	162	99	1	1.0	0.036,0.033	0.041,0.037	-0.004
12	"AT5G65970"	NA	chr5	-	26388353	26388669	26388353	26388389	26388495	26388669	12	50,40	58,84	27,22	46,26	198	99	1	1.0	0.301,0.192	0.227,0.297	-0.016
13	"AT5G65940"	NA	chr5	-	26377037	26377257	26377037	26377079	26377155	26377257	13	122,62	472,364	66,22	275,130	175	99	1	1.0	0.128,0.088	0.12,0.087	0.005
14	"AT5G65690"	NA	chr5	+	26268827	26269249	26268827	26268997	26269080	26269249	14	5,1	52,59	4,1	24,14	182	99	1	1.0	0.05,0.009	0.083,0.037	-0.03
15	"AT5G65460"	NA	chr5	-	26161623	26162539	26161623	26162283	26162380	26162539	15	27,27	49,58	15,11	23,18	196	99	1	1.0	0.218,0.19	0.248,0.236	-0.038
16	"AT5G65460"	NA	chr5	-	26162380	26162778	26162380	26162539	26162637	26162778	16	4,11	60,51	5,4	27,14	197	99	1	1.0	0.032,0.098	0.085,0.126	-0.041
17	"AT5G65440"	NA	chr5	+	26152121	26152463	26152121	26152251	26152374	26152463	17	157,103	7,22	49,32	12,7	198	99	0.619513044288	1.0	0.918,0.701	0.671,0.696	0.126
18	"AT5G65440"	NA	chr5	+	26153689	26154169	26153689	26153795	26153897	26154169	18	0,2	75,84	0,1	44,28	198	99	1	1.0	0.0,0.012	0.0,0.018	-0.003
