ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67540"	NA	chr5	-	26945172	26945782	26945172	26945699	26946015	26946377	0	45,30	26,44	11,4	22,17	182	99	0.159298558914	1.0	0.485,0.271	0.214,0.113	0.214
1	"AT5G67110"	NA	chr5	-	26785617	26785827	26785617	26785683	26785917	26785989	1	27,20	0,1	13,7	0,0	198	99	1	1.0	1.0,0.909	1.0,1.0	-0.045
2	"AT5G66850"	NA	chr5	-	26695567	26696171	26695567	26696142	26696300	26696380	2	8,9	131,111	3,1	91,34	128	99	1	1.0	0.045,0.059	0.025,0.022	0.028
3	"AT5G66720"	NA	chr5	-	26639669	26639979	26639669	26639970	26640048	26640545	3	420,321	31,25	216,127	18,9	108	99	1	1.0	0.925,0.922	0.917,0.928	0.001
4	"AT5G66240"	NA	chr5	+	26467906	26467956	26467912	26467956	26467723	26467808	4	607,495	24,27	291,209	20,8	105	99	1	1.0	0.96,0.945	0.932,0.961	0.006
6	"AT5G66060"	NA	chr5	+	26420112	26420210	26420118	26420210	26419763	26419848	6	177,149	0,2	88,49	0,0	105	99	1	1.0	1.0,0.986	1.0,1.0	-0.007
7	"AT5G65930"	NA	chr5	-	26375107	26375207	26375107	26375204	26375292	26375859	7	76,62	0,0	31,19	0,1	102	99	1	1.0	1.0,1.0	1.0,0.949	0.026
8	"AT5G65640"	NA	chr5	+	26238553	26238721	26238563	26238721	26238239	26238422	8	135,157	2,0	60,45	1,0	109	99	1	1.0	0.984,1.0	0.982,1.0	0.001
9	"AT5G65460"	NA	chr5	-	26164301	26164497	26164301	26164488	26164590	26164646	9	45,50	1,0	27,17	0,0	108	99	1	1.0	0.976,1.0	1.0,1.0	-0.012
10	"AT5G65210"	NA	chr5	+	26058594	26059201	26059019	26059201	26057817	26058028	10	21,26	38,20	6,11	3,2	198	99	0.087128900231	1.0	0.216,0.394	0.5,0.733	-0.312
11	"AT5G65210"	NA	chr5	+	26059313	26059394	26059317	26059394	26059019	26059201	11	972,939	0,1	338,225	1,0	103	99	1	1.0	1.0,0.999	0.997,1.0	0.001
12	"AT5G65060"	NA	chr5	+	25990083	25990183	25990116	25990183	25989941	25990003	12	62,33	7,9	18,10	5,0	132	99	1	1.0	0.869,0.733	0.73,1.0	-0.064
13	"AT5G63950"	NA	chr5	-	25596101	25596230	25596101	25596179	25596486	25596541	13	55,71	2,2	24,20	0,0	150	99	1	1.0	0.948,0.959	1.0,1.0	-0.046
14	"AT5G63870"	NA	chr5	-	25562512	25562924	25562512	25562913	25563158	25563316	14	17,13	173,180	11,8	89,53	110	99	1	1.0	0.081,0.061	0.1,0.12	-0.039
15	"AT5G63680"	NA	chr5	+	25490313	25490764	25490474	25490764	25490064	25490165	15	0,1	263,304	5,3	98,77	198	99	1	1.0	0.0,0.002	0.025,0.019	-0.021
16	"AT5G63670"	NA	chr5	+	25488992	25489054	25488997	25489054	25488635	25488691	16	357,306	2,1	244,128	0,1	104	99	1	1.0	0.994,0.997	1.0,0.992	-0.0
