ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
0	2372,3471,2865,2357,3261,2994	5,4,3,4,4,10	2380,1615,2063,3024,3191,1059	9,3,4,2,4,0	238	149	1	1.0
1	0,0,2,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,1,0,0,0	241	149	1	1.0
2	40,46,25,44,27,31	0,0,0,0,0,1	34,11,19,65,57,10	1,0,0,3,0,0	215	149	1	1.0
3	179,370,263,234,381,287	0,0,1,2,2,2	319,187,266,337,351,139	4,2,1,0,5,0	346	149	1	1.0
4	5236,8246,6095,5468,6982,6536	0,0,1,0,0,0	6670,4816,5980,8679,9125,2882	0,0,0,0,0,0	227	149	1	1.0
5	94,121,136,72,131,169	0,0,0,4,0,0	97,73,80,141,146,46	0,0,0,0,1,0	185	149	1	1.0
6	125,193,164,111,175,128	4,1,0,0,2,0	114,89,109,155,129,37	2,0,2,1,0,0	190	149	1	1.0
7	28,38,38,21,35,31	0,0,0,0,0,0	23,16,22,23,26,13	0,0,0,0,1,0	199	149	1	1.0
8	126,175,124,100,164,153	0,0,0,0,2,3	97,73,84,124,133,46	0,2,0,0,0,0	238	149	1	1.0
9	98,150,114,90,167,140	0,0,0,0,0,0	86,90,88,156,149,48	2,0,0,0,0,0	210	149	1	1.0
10	131,174,94,105,104,93	1,0,0,0,0,0	120,79,76,107,136,34	0,0,0,0,0,0	207	149	1	1.0
11	779,1163,931,848,1113,1101	0,0,0,0,0,0	971,784,832,1154,1366,440	0,0,0,0,1,0	285	149	1	1.0
12	587,790,730,646,805,680	1,1,2,0,1,0	655,512,600,819,883,263	1,1,0,5,4,0	229	149	1	1.0
13	705,955,794,704,1021,881	1,0,0,0,0,0	784,586,715,871,974,331	0,0,0,1,0,0	218	149	1	1.0
14	573,801,646,552,832,734	0,3,0,0,1,0	679,448,617,688,796,296	0,0,0,0,0,1	230	149	1	1.0
