ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G52070"	NA	chr5	+	21162074	21162208	21163726	21163968	21161222	21161353	21164079	21164196	0	3,15	194,286	6,6	151,223	233	341	1	1.0	0.022,0.071	0.055,0.038	0.0
1	"AT5G52070"	NA	chr5	+	21162095	21162208	21163726	21163968	21161131	21161353	21164079	21164196	1	50,70	194,286	43,62	151,223	212	341	1	1.0	0.293,0.282	0.314,0.309	-0.024
2	"AT5G42770"	NA	chr5	+	17152681	17152762	17153216	17153297	17152529	17152604	17153562	17153632	2	9,13	109,129	12,13	48,98	180	180	1	1.0	0.076,0.092	0.2,0.117	-0.075
4	"AT5G36180"	NA	chr5	+	14239654	14239731	14239820	14239943	14239403	14239580	14240035	14240138	4	86,123	158,255	48,93	132,186	176	222	1	1.0	0.407,0.378	0.314,0.387	0.042
5	"AT5G21930"	NA	chr5	+	7246262	7246368	7246569	7246636	7245976	7246086	7247050	7247130	5	250,323	208,271	236,322	206,282	205	166	1	1.0	0.493,0.491	0.481,0.48	0.012
6	"AT5G17020"	NA	chr5	+	5597308	5597353	5597493	5597601	5597152	5597215	5597734	5597833	6	66,87	163,191	47,71	114,177	144	207	1	1.0	0.368,0.396	0.372,0.366	0.013
8	"AT5G10278"	NA	chr5	+	3227508	3227619	3228763	3228867	3226320	3226525	3229579	3229669	8	4,6	14,11	1,9	6,9	210	203	1	1.0	0.216,0.345	0.139,0.492	-0.035
9	"AT5G06690"	NA	chr5	-	2060871	2060889	2060980	2061047	2060442	2060749	2061135	2061210	9	519,664	62,51	403,634	34,59	166	117	1	1.0	0.855,0.902	0.893,0.883	-0.009
11	"AT4G29940"	NA	chr4	-	14648754	14648835	14648992	14649073	14648138	14648600	14649234	14649315	11	66,71	99,119	30,62	55,92	180	180	1	1.0	0.4,0.374	0.353,0.403	0.009
12	"AT4G29940"	NA	chr4	-	14648992	14649073	14649234	14649315	14648754	14648835	14649467	14649548	12	59,90	89,123	28,55	57,95	180	180	1	1.0	0.399,0.423	0.329,0.367	0.063
13	"AT4G24100"	NA	chr4	+	12518255	12518294	12518375	12518432	12518092	12518184	12518509	12518617	13	35,38	64,65	29,49	47,58	138	156	1	1.0	0.382,0.398	0.411,0.488	-0.059
14	"AT4G23660"	NA	chr4	-	12330119	12330255	12330916	12331378	12329530	12329652	12331637	12331679	14	189,277	59,106	160,270	54,84	561	235	1	1.0	0.573,0.523	0.554,0.574	-0.016
15	"AT4G16765"	NA	chr4	-	9431001	9431123	9431428	9431480	9430743	9430844	9431557	9431638	15	37,40	105,141	35,52	106,190	151	221	1	1.0	0.34,0.293	0.326,0.286	0.011
16	"AT4G10030"	NA	chr4	-	6271156	6271222	6271406	6271508	6270915	6271028	6271584	6271637	16	371,493	226,261	311,471	154,255	201	165	1	1.0	0.574,0.608	0.624,0.603	-0.022
17	"AT4G02760"	NA	chr4	-	1226580	1226691	1226885	1226987	1226311	1226412	1227080	1227256	17	54,66	26,28	56,95	17,45	201	210	1	1.0	0.685,0.711	0.775,0.688	-0.034
18	"AT3G61420"	NA	chr3	-	22727470	22727539	22727736	22727784	22726707	22727300	22727916	22727994	18	66,61	101,123	51,104	106,169	147	168	1	1.0	0.428,0.362	0.355,0.413	0.011
19	"AT3G60910"	NA	chr3	+	22502405	22502425	22502511	22502564	22502241	22502310	22502677	22502708	19	18,34	69,90	12,38	83,116	119	152	1	1.0	0.25,0.325	0.156,0.295	0.062
20	"AT5G10290"	NA	chr5	-	3236705	3236846	3236945	3237016	3235866	3236603	3237095	3237161	20	81,123	231,313	99,166	237,432	170	240	1	1.0	0.331,0.357	0.371,0.352	-0.018
22	"AT1G33790"	NA	chr1	+	12257974	12258400	12259068	12259494	12256963	12257202	12259579	12260032	22	1177,1782	1572,2407	1669,2294	2496,3316	525	525	1	1.0	0.428,0.425	0.401,0.409	0.021
23	"AT3G23255"	NA	chr3	+	8312156	8312200	8312274	8312391	8311965	8312086	8312486	8312570	23	26,46	74,87	28,50	56,78	143	216	1	1.0	0.347,0.444	0.43,0.492	-0.066
24	"AT2G04900"	NA	chr2	+	1722669	1722740	1722824	1722905	1722480	1722590	1722989	1723033	24	759,979	429,562	623,984	344,601	170	180	1	1.0	0.652,0.648	0.657,0.634	0.005
25	"AT2G04900"	NA	chr2	+	1722824	1722905	1722989	1723033	1722669	1722740	1723506	1723976	25	387,500	232,289	389,523	213,328	180	143	1	1.0	0.57,0.579	0.592,0.559	-0.001
26	"AT1G60640"	NA	chr1	-	22338173	22338233	22338466	22338526	22337700	22337766	22338617	22338683	26	68,85	0,0	46,84	1,0	159	159	1	1.0	1.0,1.0	0.979,1.0	0.01
27	"AT1G60640"	NA	chr1	-	22338173	22338233	22338466	22338526	22338008	22338074	22338617	22338683	27	69,83	69,78	46,83	63,81	159	159	1	1.0	0.5,0.516	0.422,0.506	0.044
28	"AT1G58602"	NA	chr1	+	21753883	21754088	21758508	21758658	21746353	21746499	21760158	21761055	28	340,448	9,19	491,701	10,27	304	249	1	1.0	0.969,0.951	0.976,0.955	-0.006
29	"AT1G20060"	NA	chr1	-	6952478	6952571	6952652	6952745	6952308	6952398	6952826	6953012	29	5,0	2,1	4,8	3,6	192	192	0.851004037371	1.0	0.714,0.0	0.571,0.571	-0.214
30	"AT1G07780"	NA	chr1	-	2411823	2411929	2412193	2412219	2411478	2411541	2412609	2412773	30	1,0	64,89	1,1	44,83	125	205	1	1.0	0.025,0.0	0.036,0.019	-0.015
31	"AT3G12520"	NA	chr3	-	3969770	3969831	3969970	3970036	3969502	3969630	3970241	3970349	31	17,13	12,25	6,8	13,10	165	160	1	1.0	0.579,0.335	0.309,0.437	0.084
32	"AT1G53390"	NA	chr1	+	19918746	19918998	19919321	19919398	19917993	19918225	19919636	19919909	32	153,202	52,66	124,157	40,66	351	176	1	1.0	0.596,0.605	0.609,0.544	0.024
33	"AT5G48335"	NA	chr5	+	19588227	19588259	19588608	19588740	19587871	19588159	19589126	19589177	33	145,213	434,583	138,208	349,545	131	231	1	1.0	0.371,0.392	0.411,0.402	-0.025
34	"AT3G01150"	NA	chr3	+	52644	52746	52888	52951	52154	52364	53042	53212	34	38,54	191,257	35,77	160,221	201	162	1	1.0	0.138,0.145	0.15,0.219	-0.043
35	"AT1G10600"	NA	chr1	+	3504358	3504392	3504425	3504488	3504023	3504113	3504568	3504643	35	15,24	237,350	34,53	229,405	133	162	1	1.0	0.072,0.077	0.153,0.137	-0.071
36	"AT1G10570"	NA	chr1	+	3489673	3489776	3490054	3490152	3489484	3489589	3490367	3490490	36	110,133	179,266	53,111	97,192	202	197	1	1.0	0.375,0.328	0.348,0.361	-0.003
37	"AT1G66880"	NA	chr1	+	24950291	24950846	24952951	24953677	24948885	24949495	24953891	24953921	37	25,25	272,282	24,39	231,342	654	825	1	1.0	0.104,0.101	0.116,0.126	-0.018
38	"AT4G08470"	NA	chr4	-	5385599	5385845	5386208	5386463	5385416	5385501	5386571	5387058	38	300,482	292,454	438,672	359,518	354	345	1	1.0	0.5,0.509	0.543,0.558	-0.046
39	"AT1G54730"	NA	chr1	+	20427125	20427210	20427299	20427343	20426964	20427045	20428048	20428111	39	216,208	62,73	162,199	45,55	184	143	1	1.0	0.73,0.689	0.737,0.738	-0.028
40	"AT1G54730"	NA	chr1	+	20427299	20427343	20428048	20428111	20427125	20427210	20428387	20428447	40	140,211	86,100	142,247	55,61	143	162	0.768467332652	1.0	0.648,0.705	0.745,0.821	-0.106
41	"AT1G54730"	NA	chr1	+	20428048	20428111	20428387	20428447	20427299	20427343	20428788	20428842	41	155,151	253,343	83,109	246,387	162	159	0.829639442974	1.0	0.376,0.302	0.249,0.217	0.106
42	"AT3G28100"	NA	chr3	+	10458769	10459016	10460213	10460375	10456624	10456738	10460453	10460602	42	168,204	56,85	125,180	44,60	346	261	1	1.0	0.694,0.644	0.682,0.694	-0.019
43	"AT5G37478"	NA	chr5	+	14881818	14881878	14882363	14882423	14881415	14881601	14882825	14882924	43	4,2	3,5	1,4	2,16	159	159	0.466113227826	1.0	0.571,0.286	0.333,0.2	0.162
44	"AT4G06676"	NA	chr4	+	3899167	3899233	3899704	3899846	3898810	3899089	3899967	3900020	44	38,48	117,189	35,40	70,156	165	241	1	1.0	0.322,0.271	0.422,0.272	-0.05
45	"AT1G03090"	NA	chr1	+	741147	741207	741508	741601	740969	741065	741683	741795	45	1418,2158	2237,3286	1140,1638	1818,2600	159	192	1	1.0	0.434,0.442	0.431,0.432	0.007
