ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67540"	NA	chr5	-	26945172	26945782	26945172	26945699	26946015	26946377	0	26,37	29,37	15,31	22,30	182	99	1	1.0	0.328,0.352	0.271,0.36	0.024
2	"AT5G66850"	NA	chr5	-	26695567	26696171	26695567	26696142	26696300	26696380	2	6,11	102,114	6,14	70,128	128	99	1	1.0	0.044,0.069	0.062,0.078	-0.014
3	"AT5G66720"	NA	chr5	-	26639669	26639979	26639669	26639970	26640048	26640545	3	325,402	30,33	284,368	10,27	108	99	1	1.0	0.909,0.918	0.963,0.926	-0.031
4	"AT5G66240"	NA	chr5	+	26467906	26467956	26467912	26467956	26467723	26467808	4	481,646	12,40	349,567	23,29	105	99	1	1.0	0.974,0.938	0.935,0.949	0.014
8	"AT5G65640"	NA	chr5	+	26238553	26238721	26238563	26238721	26238239	26238422	8	132,119	0,0	103,120	1,0	109	99	1	1.0	1.0,1.0	0.989,1.0	0.006
10	"AT5G65210"	NA	chr5	+	26059313	26059394	26059317	26059394	26059019	26059201	10	677,903	0,1	451,732	0,5	103	99	1	1.0	1.0,0.999	1.0,0.993	0.003
11	"AT5G65060"	NA	chr5	+	25990083	25990183	25990116	25990183	25989941	25990003	11	37,47	6,6	19,42	1,11	132	99	1	1.0	0.822,0.855	0.934,0.741	0.001
13	"AT5G63870"	NA	chr5	-	25562512	25562924	25562512	25562913	25563158	25563316	13	25,17	143,184	11,23	108,194	110	99	1	1.0	0.136,0.077	0.084,0.096	0.017
14	"AT5G63680"	NA	chr5	+	25490313	25490764	25490474	25490764	25490064	25490165	14	3,13	228,265	12,15	122,186	260	99	1	1.0	0.005,0.018	0.036,0.03	-0.022
15	"AT5G63670"	NA	chr5	+	25488992	25489054	25488997	25489054	25488635	25488691	15	300,341	3,3	258,395	3,1	104	99	1	1.0	0.99,0.991	0.988,0.997	-0.002
17	"AT5G63620"	NA	chr5	-	25466127	25466571	25466127	25466564	25466693	25467087	17	530,784	3,14	449,779	4,9	106	99	1	1.0	0.994,0.981	0.991,0.988	-0.002
18	"AT5G63550"	NA	chr5	+	25446543	25446612	25446546	25446612	25446392	25446473	18	18,16	66,64	4,7	34,57	102	99	1	1.0	0.209,0.195	0.102,0.107	0.098
19	"AT5G63440"	NA	chr5	+	25407020	25407135	25407028	25407135	25406301	25406474	19	62,47	10,8	28,30	5,9	107	99	1	1.0	0.852,0.845	0.838,0.755	0.052
21	"AT5G62640"	NA	chr5	-	25150537	25150911	25150537	25150893	25151011	25151093	21	234,241	10,7	147,223	8,6	117	99	1	1.0	0.952,0.967	0.94,0.969	0.005
22	"AT5G62290"	NA	chr5	+	25020537	25020603	25020540	25020603	25020385	25020445	22	136,185	1,3	92,144	3,3	102	99	1	1.0	0.992,0.984	0.967,0.979	0.015
23	"AT5G62165"	NA	chr5	+	24965037	24965256	24965049	24965256	24964645	24964959	23	4,2	5,7	2,0	0,3	111	99	1	1.0	0.416,0.203	1.0,0.0	-0.191
24	"AT5G62165"	NA	chr5	+	24967694	24967882	24967840	24967882	24967327	24967427	24	4,14	0,1	0,4	0,0	245	99	1	1.0	1.0,0.85	NA,1.0	-0.075
25	"AT5G61410"	NA	chr5	-	24683605	24683858	24683605	24683852	24684044	24684134	25	2061,3084	284,411	2307,3563	584,729	105	99	1	1.0	0.872,0.876	0.788,0.822	0.069
