ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67590"	NA	chr5	+	26958378	26958467	26957914	26958231	26958651	26958781	0	2272,2605	1,3	1582,2556	2,4	188	99	1	1.0	0.999,0.998	0.998,0.997	0.001
3	"AT5G66900"	NA	chr5	-	26715879	26716076	26714722	26715763	26716158	26716511	3	159,236	2,4	167,198	1,2	198	99	1	1.0	0.975,0.967	0.988,0.98	-0.013
4	"AT5G66540"	NA	chr5	-	26558271	26558359	26558077	26558188	26558479	26558535	4	270,362	0,1	230,321	0,0	187	99	1	1.0	1.0,0.995	1.0,1.0	-0.002
5	"AT5G66190"	NA	chr5	-	26451832	26451910	26451675	26451738	26452011	26452103	5	4316,5169	1,0	4212,6607	0,0	177	99	1	1.0	1.0,1.0	1.0,1.0	0.0
6	"AT5G65970"	NA	chr5	-	26388740	26388781	26388353	26388669	26388864	26388914	6	116,130	0,0	84,97	2,0	140	99	1	1.0	1.0,1.0	0.967,1.0	0.016
7	"AT5G65960"	NA	chr5	+	26385688	26385824	26385546	26385607	26385915	26386243	7	519,614	0,0	464,722	0,1	198	99	1	1.0	1.0,1.0	1.0,0.997	0.002
8	"AT5G65940"	NA	chr5	-	26377519	26377580	26377323	26377422	26377814	26377936	8	619,661	1,0	477,781	0,0	160	99	1	1.0	0.997,1.0	1.0,1.0	-0.002
9	"AT5G65940"	NA	chr5	-	26378562	26378642	26378409	26378493	26378717	26378781	9	551,658	0,1	449,698	0,0	179	99	1	1.0	1.0,0.997	1.0,1.0	-0.002
10	"AT5G65460"	NA	chr5	-	26167402	26167423	26167163	26167295	26167726	26167833	10	3,3	29,29	0,2	13,16	120	99	1	1.0	0.079,0.079	0.0,0.093	0.033
11	"AT5G65210"	NA	chr5	+	26059788	26059852	26059622	26059700	26059934	26060206	11	975,1239	0,1	596,1036	0,0	163	99	1	1.0	1.0,0.999	1.0,1.0	-0.0
12	"AT5G65060"	NA	chr5	+	25989670	25989728	25987308	25987711	25989941	25990003	12	134,151	74,81	38,82	55,91	157	99	0.0265029639975	1.0	0.533,0.54	0.303,0.362	0.204
