ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G52070"	NA	chr5	+	21162074	21162208	21163726	21163968	21161222	21161353	21164079	21164196	0	0,1	83,144	0,0	84,124	198	198	1	1.0	0.0,0.007	0.0,0.0	0.004
1	"AT5G52070"	NA	chr5	+	21162095	21162208	21163726	21163968	21161131	21161353	21164079	21164196	1	47,60	83,144	37,58	84,124	198	198	1	1.0	0.362,0.294	0.306,0.319	0.015
2	"AT5G42770"	NA	chr5	+	17152681	17152762	17153216	17153297	17152529	17152604	17153562	17153632	2	9,13	109,129	12,13	48,98	180	180	1	1.0	0.076,0.092	0.2,0.117	-0.075
4	"AT5G36180"	NA	chr5	+	14239654	14239731	14239820	14239943	14239403	14239580	14240035	14240138	4	86,122	133,205	48,92	95,152	176	198	1	1.0	0.421,0.401	0.362,0.405	0.028
5	"AT5G21930"	NA	chr5	+	7246262	7246368	7246569	7246636	7245976	7246086	7247050	7247130	5	238,308	208,271	224,312	206,282	198	166	1	1.0	0.49,0.488	0.477,0.481	0.01
6	"AT5G17020"	NA	chr5	+	5597308	5597353	5597493	5597601	5597152	5597215	5597734	5597833	6	66,87	148,176	47,71	108,167	144	198	1	1.0	0.38,0.405	0.374,0.369	0.021
8	"AT5G10278"	NA	chr5	+	3227508	3227619	3228763	3228867	3226320	3226525	3229579	3229669	8	3,3	14,9	1,9	6,8	198	198	0.687756555945	1.0	0.176,0.25	0.143,0.529	-0.123
9	"AT5G06690"	NA	chr5	-	2060871	2060889	2060980	2061047	2060442	2060749	2061135	2061210	9	519,664	62,51	403,634	34,59	166	117	1	1.0	0.855,0.902	0.893,0.883	-0.009
11	"AT4G29940"	NA	chr4	-	14648754	14648835	14648992	14649073	14648138	14648600	14649234	14649315	11	65,71	99,119	30,62	55,92	180	180	1	1.0	0.396,0.374	0.353,0.403	0.007
12	"AT4G29940"	NA	chr4	-	14648992	14649073	14649234	14649315	14648754	14648835	14649467	14649548	12	59,90	88,123	28,55	57,95	180	180	1	1.0	0.401,0.423	0.329,0.367	0.064
13	"AT4G24100"	NA	chr4	+	12518255	12518294	12518375	12518432	12518092	12518184	12518509	12518617	13	35,38	64,65	29,49	47,58	138	156	1	1.0	0.382,0.398	0.411,0.488	-0.059
14	"AT4G23660"	NA	chr4	-	12330119	12330255	12330916	12331378	12329530	12329652	12331637	12331679	14	14,18	46,89	10,14	41,75	198	198	1	1.0	0.233,0.168	0.196,0.157	0.024
15	"AT4G16765"	NA	chr4	-	9431001	9431123	9431428	9431480	9430743	9430844	9431557	9431638	15	37,40	62,89	35,52	61,113	151	198	1	1.0	0.439,0.371	0.429,0.376	0.003
16	"AT4G10030"	NA	chr4	-	6271156	6271222	6271406	6271508	6270915	6271028	6271584	6271637	16	362,480	226,260	305,446	154,255	198	165	1	1.0	0.572,0.606	0.623,0.593	-0.019
17	"AT4G02760"	NA	chr4	-	1226580	1226691	1226885	1226987	1226311	1226412	1227080	1227256	17	50,66	20,27	56,95	9,22	198	198	0.670098594084	1.0	0.714,0.71	0.862,0.812	-0.125
18	"AT3G61420"	NA	chr3	-	22727470	22727539	22727736	22727784	22726707	22727300	22727916	22727994	18	66,61	101,123	51,103	106,169	147	168	1	1.0	0.428,0.362	0.355,0.411	0.012
19	"AT3G60910"	NA	chr3	+	22502405	22502425	22502511	22502564	22502241	22502310	22502677	22502708	19	18,34	69,90	12,38	83,116	119	152	1	1.0	0.25,0.325	0.156,0.295	0.062
20	"AT5G10290"	NA	chr5	-	3236705	3236846	3236945	3237016	3235866	3236603	3237095	3237161	20	81,123	181,262	99,166	173,341	170	198	1	1.0	0.343,0.353	0.4,0.362	-0.033
22	"AT1G33790"	NA	chr1	+	12257974	12258400	12259068	12259494	12256963	12257202	12259579	12260032	22	255,352	318,570	346,465	528,684	198	198	1	1.0	0.445,0.382	0.396,0.405	0.013
23	"AT3G23255"	NA	chr3	+	8312156	8312200	8312274	8312391	8311965	8312086	8312486	8312570	23	26,46	65,85	28,50	51,71	143	198	1	1.0	0.356,0.428	0.432,0.494	-0.071
24	"AT2G04900"	NA	chr2	+	1722669	1722740	1722824	1722905	1722480	1722590	1722989	1723033	24	759,979	428,562	623,984	343,601	170	180	1	1.0	0.652,0.648	0.658,0.634	0.004
25	"AT2G04900"	NA	chr2	+	1722824	1722905	1722989	1723033	1722669	1722740	1723506	1723976	25	386,500	232,289	388,523	213,328	180	143	1	1.0	0.569,0.579	0.591,0.559	-0.001
27	"AT1G60640"	NA	chr1	-	22338173	22338233	22338466	22338526	22338008	22338074	22338617	22338683	27	66,82	69,78	46,82	62,81	159	159	1	1.0	0.489,0.512	0.426,0.503	0.036
28	"AT1G58602"	NA	chr1	+	21753883	21754088	21758508	21758658	21746353	21746499	21760158	21761055	28	164,212	7,10	249,323	7,20	198	198	1	1.0	0.959,0.955	0.973,0.942	-0.001
29	"AT1G20060"	NA	chr1	-	6952478	6952571	6952652	6952745	6952308	6952398	6952826	6953012	29	5,0	2,1	4,8	3,5	192	192	0.799732350065	1.0	0.714,0.0	0.571,0.615	-0.236
30	"AT1G07780"	NA	chr1	-	2411823	2411929	2412193	2412219	2411478	2411541	2412609	2412773	30	1,0	56,85	1,1	37,75	125	198	1	1.0	0.028,0.0	0.041,0.021	-0.017
31	"AT3G12520"	NA	chr3	-	3969770	3969831	3969970	3970036	3969502	3969630	3970241	3970349	31	17,13	12,25	6,8	13,10	165	160	1	1.0	0.579,0.335	0.309,0.437	0.084
32	"AT1G53390"	NA	chr1	+	19918746	19918998	19919321	19919398	19917993	19918225	19919636	19919909	32	25,52	52,65	39,31	40,65	198	176	1	1.0	0.299,0.416	0.464,0.298	-0.024
33	"AT5G48335"	NA	chr5	+	19588227	19588259	19588608	19588740	19587871	19588159	19589126	19589177	33	145,213	344,444	138,208	259,442	131	198	1	1.0	0.389,0.42	0.446,0.416	-0.027
34	"AT3G01150"	NA	chr3	+	52644	52746	52888	52951	52154	52364	53042	53212	34	36,47	190,257	34,68	160,221	198	162	1	1.0	0.134,0.13	0.148,0.201	-0.042
35	"AT1G10600"	NA	chr1	+	3504358	3504392	3504425	3504488	3504023	3504113	3504568	3504643	35	15,24	237,349	34,53	229,405	133	162	1	1.0	0.072,0.077	0.153,0.137	-0.071
36	"AT1G10570"	NA	chr1	+	3489673	3489776	3490054	3490152	3489484	3489589	3490367	3490490	36	105,121	178,266	50,100	97,192	198	197	1	1.0	0.37,0.312	0.339,0.341	0.001
37	"AT1G66880"	NA	chr1	+	24950291	24950846	24952951	24953677	24948885	24949495	24953891	24953921	37	0,0	16,14	5,5	11,18	198	198	0.0522279906857	1.0	0.0,0.0	0.312,0.217	-0.265
38	"AT4G08470"	NA	chr4	-	5385599	5385845	5386208	5386463	5385416	5385501	5386571	5387058	38	102,191	90,139	173,247	118,163	198	198	1	1.0	0.531,0.579	0.595,0.602	-0.044
39	"AT1G54730"	NA	chr1	+	20427125	20427210	20427299	20427343	20426964	20427045	20428048	20428111	39	216,208	62,73	161,199	45,55	184	143	1	1.0	0.73,0.689	0.735,0.738	-0.027
40	"AT1G54730"	NA	chr1	+	20427299	20427343	20428048	20428111	20427125	20427210	20428387	20428447	40	140,211	86,99	142,247	55,61	143	162	0.794324754817	1.0	0.648,0.707	0.745,0.821	-0.105
41	"AT1G54730"	NA	chr1	+	20428048	20428111	20428387	20428447	20427299	20427343	20428788	20428842	41	155,150	253,343	83,109	246,387	162	159	0.848543179428	1.0	0.376,0.3	0.249,0.217	0.105
42	"AT3G28100"	NA	chr3	+	10458769	10459016	10460213	10460375	10456624	10456738	10460453	10460602	42	51,69	22,41	53,48	26,27	198	198	1	1.0	0.699,0.627	0.671,0.64	0.008
43	"AT5G37478"	NA	chr5	+	14881818	14881878	14882363	14882423	14881415	14881601	14882825	14882924	43	4,2	3,5	1,4	2,16	159	159	0.466113227826	1.0	0.571,0.286	0.333,0.2	0.162
44	"AT4G06676"	NA	chr4	+	3899167	3899233	3899704	3899846	3898810	3899089	3899967	3900020	44	38,48	75,116	35,40	49,124	165	198	1	1.0	0.378,0.332	0.462,0.279	-0.016
45	"AT1G03090"	NA	chr1	+	741147	741207	741508	741601	740969	741065	741683	741795	45	1417,2158	2232,3283	1139,1638	1814,2594	159	192	1	1.0	0.434,0.443	0.431,0.433	0.007
46	"AT5G08450"	NA	chr5	-	2730453	2730461	2730905	2732602	2729851	2730027	2732740	2732887	46	28,44	7,16	13,23	10,10	198	107	0.638090907153	1.0	0.684,0.598	0.413,0.554	0.157
47	"AT5G08450"	NA	chr5	-	2730453	2730461	2730905	2732605	2729851	2730027	2732740	2732925	47	37,54	7,16	28,27	10,10	198	107	1	1.0	0.741,0.646	0.602,0.593	0.096
48	"AT5G08450"	NA	chr5	-	2730453	2730461	2730905	2732642	2729851	2730027	2732740	2732925	48	47,56	7,16	25,46	10,10	198	107	1	1.0	0.784,0.654	0.575,0.713	0.075
49	"AT1G32400"	NA	chr1	-	11689948	11690053	11690634	11691147	11689584	11689794	11691365	11691465	49	4,7	808,1129	4,6	645,1077	198	198	1	1.0	0.005,0.006	0.006,0.006	-0.001
50	"AT1G32400"	NA	chr1	-	11689948	11690053	11690634	11690956	11689584	11689794	11691365	11691588	50	1107,1765	808,1129	901,1254	645,1077	198	198	1	1.0	0.578,0.61	0.583,0.538	0.033
51	"AT1G05520"	NA	chr1	-	1632343	1632421	1632971	1633053	1631915	1632077	1633131	1633304	51	141,160	153,168	128,173	121,222	181	177	1	1.0	0.474,0.482	0.508,0.432	0.008
52	"AT2G17320"	NA	chr2	-	7534005	7534083	7534158	7534233	7533836	7533914	7534331	7534418	52	146,154	117,138	63,142	94,149	174	177	1	1.0	0.559,0.532	0.405,0.492	0.097
53	"AT1G02100"	NA	chr1	+	392020	392072	392261	392300	391651	391716	392373	392495	53	218,249	110,158	142,226	68,109	151	138	1	1.0	0.644,0.59	0.656,0.655	-0.038
55	"AT1G02610"	NA	chr1	-	554471	554613	554795	554863	553599	553677	555571	555643	55	144,241	192,274	127,229	187,264	167	198	1	1.0	0.471,0.51	0.446,0.507	0.014
56	"AT3G55080"	NA	chr3	-	20412581	20412665	20412826	20412862	20412265	20412399	20413137	20413218	56	35,55	89,127	24,41	47,90	135	183	1	1.0	0.348,0.37	0.409,0.382	-0.036
57	"AT3G55080"	NA	chr3	-	20412581	20412665	20412826	20412877	20412265	20412399	20413137	20413218	57	1,0	89,127	1,1	47,90	150	183	1	1.0	0.014,0.0	0.025,0.013	-0.012
58	"AT5G14550"	NA	chr5	-	4692239	4692278	4692548	4692629	4691988	4692054	4692759	4692841	58	70,85	44,31	49,63	26,25	180	138	1	1.0	0.549,0.678	0.591,0.659	-0.011
