ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0	1,5	7,14	1,0	11,5	175	99
1	112,103	233,242	52,102	178,290	202	99
2	54,56	232,311	39,71	170,298	201	99
3	15,5	19,22	15,5	10,22	177	99
4	33,53	116,133	20,25	86,154	223	99
5	13,11	98,125	14,19	72,106	196	99
6	30,20	11,9	35,17	9,12	246	99
7	24,28	7,9	23,36	0,3	191	99
8	503,622	112,126	304,438	68,128	188	99
10	130,209	471,554	75,129	380,564	178	99
11	147,238	2896,3997	167,290	2743,4418	162	99
12	49,46	68,78	19,38	44,64	205	99
13	86,90	369,411	56,104	326,509	175	99
14	2,6	25,32	3,3	26,43	182	99
15	23,24	53,63	16,38	27,52	196	99
16	12,5	78,57	6,21	34,63	197	99
17	153,196	12,28	96,138	8,15	222	99
18	2,0	77,75	1,2	36,62	201	99
19	50,62	109,100	30,49	51,90	182	99
20	7,10	74,82	4,24	53,74	285	99
21	0,4	25,19	0,1	12,19	175	99
22	37,23	164,170	31,21	101,168	407	99
23	0,6	13,9	3,2	5,6	194	99
24	3,9	13,10	5,9	3,11	165	99
26	77,107	65,94	72,134	62,76	237	99
27	16,6	258,286	8,19	215,298	181	99
29	55,85	1924,2618	22,59	1457,2533	174	99
30	20,46	2003,2737	19,31	1452,2525	190	99
31	4,11	158,230	10,17	144,179	187	99
32	87,156	2,0	89,152	1,0	209	99
33	13,16	31,22	66,70	9,20	269	99
34	48,74	361,513	55,107	316,508	180	99
35	18,11	53,47	8,6	41,54	227	99
36	6,8	67,88	1,1	57,73	171	99
38	1,0	0,0	1,0	1,0	188	99
39	32,39	222,252	20,20	158,239	170	99
40	144,183	19,17	155,213	25,20	177	99
42	11,6	20,10	10,22	3,13	196	99
43	9,4	11,6	10,11	3,14	172	99
44	5,1	4,2	0,2	2,0	177	99
45	5,1	5,7	0,2	0,3	189	99
46	3,12	4,7	0,1	0,1	366	99
47	3,19	0,1	0,4	0,0	512	99
48	0,10	8,14	0,3	0,5	203	99
49	55,108	372,434	18,68	314,407	201	99
50	249,325	1,2	231,307	3,6	190	99
51	7,11	0,1	7,23	0,0	217	99
52	16,21	9,9	9,41	11,18	433	99
53	0,5	4,4	4,6	0,3	203	99
55	133,146	1,0	115,164	0,0	195	99
58	19,15	20,31	16,28	17,22	197	99
59	64,82	300,425	45,86	248,384	227	99
60	37,40	174,203	45,87	115,174	197	99
61	127,128	29,48	77,136	28,43	1142	99
63	23,30	28,66	15,35	47,60	243	99
64	23,25	70,110	44,86	45,42	191	99
65	7,11	52,41	8,9	33,26	204	99
66	10,8	7,13	2,6	5,11	165	99
67	14,17	52,48	10,10	44,54	177	99
68	29,55	29,73	37,45	25,37	209	99
69	50,57	34,30	38,50	15,17	428	99
70	4,4	0,0	2,5	1,0	367	99
73	57,68	18,15	58,100	19,41	320	99
74	27,29	154,186	29,64	119,150	299	99
76	20,22	124,106	11,20	96,134	466	99
77	13,22	79,88	14,18	51,91	194	99
78	11,26	112,168	13,17	55,89	178	99
79	0,2	110,163	0,1	64,107	180	99
80	92,84	25,55	42,44	25,37	572	99
81	36,43	120,181	43,69	92,162	197	99
83	64,59	215,306	51,114	147,235	185	99
84	444,531	171,242	329,589	167,226	178	99
85	10,15	57,44	9,20	26,54	599	99
88	1,0	12,5	0,3	5,8	231	99
89	8,9	41,58	12,31	42,106	194	99
90	16,12	51,88	21,36	71,106	342	99
91	38,34	71,62	22,12	37,52	601	99
92	15,18	10,3	9,12	0,2	173	99
93	17,21	137,238	14,19	162,238	177	99
94	1,0	4,0	0,0	5,10	229	99
96	103,141	124,144	73,98	90,107	251	99
97	15,2	94,119	2,19	26,16	254	99
98	5,13	159,181	1,2	85,144	245	99
99	27,47	19,26	19,43	21,20	405	99
100	181,328	3359,5388	203,270	3074,4241	176	99
101	508,606	22,27	444,615	3,12	184	99
103	190,237	78,105	181,292	50,107	1707	99
104	2801,2093	28,29	1764,2650	18,20	152	99
105	1042,1335	218,293	750,1232	131,292	189	99
106	32,52	109,177	34,44	66,131	424	99
107	28,44	2,5	30,41	6,12	385	99
108	0,2	17,11	0,1	2,10	179	99
109	23,19	4,18	11,22	9,13	188	99
111	131,178	161,169	115,159	120,202	208	99
112	2,0	7,8	4,0	7,11	203	99
113	25,26	23,40	20,21	27,51	178	99
114	17,30	29,62	22,40	23,30	1059	99
115	40,33	9,19	29,44	9,8	196	99
116	6,7	29,51	3,5	26,45	190	99
117	17,7	223,215	3,7	147,227	232	99
118	4,13	60,79	0,11	43,85	172	99
119	54,72	88,76	55,102	47,77	222	99
120	127,129	83,103	50,70	48,92	322	99
121	165,173	5,11	82,108	4,13	547	99
122	48,49	53,80	32,43	39,83	238	99
123	32,37	0,1	28,37	0,1	197	99
124	180,230	32,56	156,246	14,29	178	99
125	6,9	25,40	6,7	28,28	319	99
126	39,63	24,24	53,103	17,19	963	99
127	2,0	16,3	0,0	10,7	181	99
128	83,84	42,67	65,82	70,89	255	99
129	25,40	108,97	54,74	113,108	221	99
131	139,207	20,58	148,236	11,9	448	99
132	75,113	325,425	54,108	236,365	194	99
133	12,25	23,37	5,19	23,31	251	99
134	11,23	23,24	5,19	37,30	248	99
135	61,55	148,270	35,85	158,221	225	99
136	32,18	8,5	4,27	3,11	784	99
137	29,23	6,3	11,52	0,2	453	99
138	82,59	2,0	22,109	0,1	1382	99
139	41,35	3,3	15,69	2,4	547	99
140	6,4	12,18	0,8	12,9	183	99
143	11,37	11,14	8,17	6,16	202	99
144	34,45	12,12	30,73	9,14	1469	99
145	41,61	32,31	40,87	24,36	1617	99
146	11,17	19,32	12,16	6,20	177	99
147	2,10	37,20	1,2	27,40	177	99
148	5,21	28,26	5,9	26,26	168	99
149	4,10	11,23	23,26	7,9	233	99
150	3,9	29,45	5,6	35,64	217	99
155	8,16	127,178	8,11	114,172	174	99
157	3,6	7,11	3,24	6,5	1334	99
158	0,5	12,20	4,1	8,18	212	99
159	28,14	8,9	9,11	8,12	308	99
161	189,179	245,265	96,197	172,297	296	99
162	0,0	1,3	2,1	0,1	165	99
163	24,14	71,177	7,20	105,162	181	99
164	103,169	220,271	110,133	183,364	352	99
166	3,30	3,1	9,25	1,0	470	99
167	8,44	1,4	14,47	0,2	532	99
168	20,18	3,5	18,22	7,3	181	99
169	55,95	244,304	80,109	351,415	233	99
170	94,100	0,1	108,161	0,11	293	99
171	43,51	56,90	31,80	45,75	266	99
172	58,88	0,2	56,136	0,1	456	99
173	24,46	59,92	32,66	62,87	249	99
174	101,104	3,6	96,159	5,9	365	99
175	637,982	10,8	810,1225	18,10	202	99
176	712,1072	15,21	871,1334	9,23	223	99
177	30,29	49,68	25,52	33,83	391	99
178	10,15	8,10	14,24	5,16	272	99
179	25,24	52,82	18,23	27,49	178	99
180	168,137	167,178	226,394	138,181	609	99
181	36,34	151,166	78,101	111,177	192	99
182	3,1	99,124	4,3	70,95	195	99
183	1,0	3,3	2,4	3,6	189	99
184	4,12	58,56	5,3	27,46	196	99
185	41,71	128,161	33,55	76,158	182	99
186	68,74	35,40	54,83	29,46	368	99
187	30,48	95,120	20,29	76,114	204	99
188	10,24	97,202	28,72	247,429	185	99
189	2,9	59,56	1,0	22,49	186	99
190	8,9	56,92	2,8	65,110	187	99
191	10,8	0,0	5,17	1,3	195	99
192	15,19	82,78	21,28	64,87	285	99
195	25,26	54,43	41,54	17,46	189	99
196	15,36	41,53	29,62	27,33	191	99
197	1,6	13,15	2,5	38,52	192	99
198	103,92	36,30	38,51	16,41	1187	99
199	60,45	21,12	17,45	6,17	189	99
200	4,3	51,104	4,5	52,94	172	99
201	74,129	6,5	63,116	1,4	183	99
202	2,0	0,2	1,0	0,0	165	99
203	0,1	0,2	0,0	0,2	190	99
204	2,6	4,5	9,25	6,10	331	99
205	0,5	4,4	5,9	5,9	174	99
207	13,0	115,135	3,2	49,67	171	99
208	9,15	104,156	2,10	107,164	201	99
210	3,0	30,59	1,7	21,39	186	99
211	21,36	52,59	10,27	27,54	197	99
212	3,6	12,15	4,2	7,7	189	99
213	4,10	5,11	7,11	2,13	168	99
215	16,19	7,8	7,22	5,10	233	99
