ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67540"	NA	chr5	-	26945172	26945782	26945172	26945699	26946015	26946377	0	37,50,32,17,46,41	17,23,26,28,36,47	22,7,23,39,45,9	28,22,23,33,21,12	132	49	1	1.0	0.447,0.447,0.314,0.184,0.322,0.245	0.226,0.106,0.271,0.305,0.443,0.218	0.065
1	"AT5G67110"	NA	chr5	-	26785617	26785827	26785617	26785683	26785917	26785989	1	30,28,19,35,23,21	0,0,0,0,0,0	40,20,29,54,33,8	1,0,0,0,0,0	193	49	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.91,1.0,1.0,1.0,1.0,1.0	0.015
2	"AT5G66850"	NA	chr5	-	26695567	26696171	26695567	26696142	26696300	26696380	2	4,7,8,6,8,8	51,72,65,71,88,66	6,5,6,7,17,2	49,56,45,64,92,25	78	49	1	1.0	0.047,0.058,0.072,0.05,0.054,0.071	0.071,0.053,0.077,0.064,0.104,0.048	-0.011
3	"AT5G66720"	NA	chr5	-	26639669	26639979	26639669	26639970	26640048	26640545	3	223,329,259,274,327,241	28,23,16,17,25,25	285,165,227,310,322,101	25,19,8,18,16,5	58	49	1	1.0	0.871,0.924,0.932,0.932,0.917,0.891	0.906,0.88,0.96,0.936,0.944,0.945	-0.017
4	"AT5G66240"	NA	chr5	+	26467906	26467956	26467912	26467956	26467723	26467808	4	230,416,290,316,429,321	30,82,57,51,82,88	232,198,225,280,377,124	59,39,41,55,85,27	55	49	1	1.0	0.872,0.819,0.819,0.847,0.823,0.765	0.778,0.819,0.83,0.819,0.798,0.804	0.016
7	"AT5G65930"	NA	chr5	-	26375107	26375207	26375107	26375204	26375292	26375859	7	33,54,52,52,54,51	1,3,1,3,1,0	31,29,22,78,36,13	1,0,2,1,1,3	52	49	1	1.0	0.969,0.944,0.98,0.942,0.981,1.0	0.967,1.0,0.912,0.987,0.971,0.803	0.029
8	"AT5G65640"	NA	chr5	+	26238553	26238721	26238563	26238721	26238239	26238422	8	70,95,82,47,89,90	0,0,0,0,0,0	46,33,58,128,80,29	0,1,2,2,0,0	59	49	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,0.965,0.96,0.982,1.0,1.0	0.015
10	"AT5G65210"	NA	chr5	+	26059313	26059394	26059317	26059394	26059019	26059201	10	420,690,430,395,631,606	2,0,0,0,0,1	358,205,313,351,483,185	1,0,2,0,4,0	53	49	1	1.0	0.995,1.0,1.0,1.0,1.0,0.998	0.997,1.0,0.993,1.0,0.991,1.0	0.002
11	"AT5G65060"	NA	chr5	+	25990083	25990183	25990116	25990183	25989941	25990003	11	35,70,51,32,74,33	5,5,5,9,7,12	25,22,27,36,68,12	3,4,0,5,11,0	82	49	1	1.0	0.807,0.893,0.859,0.68,0.863,0.622	0.833,0.767,1.0,0.811,0.787,1.0	-0.079
12	"AT5G63950"	NA	chr5	-	25596101	25596230	25596101	25596179	25596486	25596541	12	33,47,68,42,69,66	0,0,0,1,0,2	34,26,29,44,52,18	0,0,0,0,0,0	100	49	1	1.0	1.0,1.0,1.0,0.954,1.0,0.942	1.0,1.0,1.0,1.0,1.0,1.0	-0.017
