ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0	3,4,2,0,8,0	3,9,2,4,10,8	0,0,1,0,1,0	5,4,8,7,6,1	125	49
1	101,139,120,68,115,112	124,182,176,111,169,187	60,62,56,132,116,32	178,150,103,202,201,83	152	49
2	30,51,63,51,51,34	126,200,158,112,209,179	57,33,54,52,81,19	125,126,122,151,178,88	151	49
3	12,6,12,14,7,12	14,23,11,17,13,9	20,11,17,15,5,2	17,9,12,24,18,4	127	49
4	35,52,41,43,60,50	64,73,55,63,90,74	25,29,23,56,33,8	50,69,50,65,86,26	173	49
5	33,23,21,9,18,31	67,96,72,73,89,73	13,13,18,30,23,20	56,58,55,83,70,32	146	49
6	26,45,60,51,58,68	12,5,8,11,7,6	41,30,56,71,57,23	4,7,4,8,8,2	196	49
7	38,49,38,43,35,41	7,4,12,5,9,8	34,25,26,36,47,20	2,2,2,7,9,4	141	49
8	538,803,641,526,816,529	110,127,133,103,139,121	504,390,399,485,550,160	91,101,72,105,136,56	138	49
9	9,24,21,10,13,3	0,0,0,0,0,0	14,20,9,18,20,4	0,0,0,2,0,2	142	49
10	136,214,137,119,208,206	260,390,374,301,452,377	118,99,92,166,170,89	324,302,296,412,433,180	128	49
11	274,458,360,308,483,363	1481,2585,2019,1823,2886,2303	472,363,340,348,598,248	2736,1941,2018,1763,3229,1101	112	49
12	29,42,41,31,50,46	33,31,48,21,38,44	33,23,26,61,34,18	26,31,25,48,24,12	155	49
13	61,117,92,62,105,63	232,364,302,224,321,295	75,62,55,85,103,23	278,220,258,353,424,111	125	49
14	1,4,2,4,3,3	15,35,17,15,17,35	3,7,4,8,6,0	23,15,17,21,29,10	132	49
15	26,34,27,7,15,27	47,40,44,44,48,53	12,22,19,35,38,12	23,24,24,34,43,12	146	49
16	16,5,13,10,12,18	35,41,40,44,48,28	5,6,7,12,17,3	29,24,22,41,28,14	147	49
17	132,231,186,146,244,185	21,7,12,10,22,19	119,81,108,180,175,55	15,12,10,27,9,7	172	49
18	1,1,2,1,0,3	29,41,52,35,54,74	1,0,1,7,3,1	30,33,30,45,32,16	151	49
19	41,57,46,41,67,46	46,57,77,81,73,81	28,23,33,80,66,22	53,38,40,65,77,25	132	49
20	13,8,9,5,11,12	19,38,53,33,49,31	8,3,5,10,24,7	24,32,32,33,50,17	235	49
21	1,1,1,1,0,0	15,17,21,10,18,16	0,5,0,2,3,0	21,5,12,8,12,6	125	49
22	46,48,56,37,45,54	71,105,105,85,100,86	41,18,52,56,52,19	66,56,64,50,110,44	357	49
23	5,5,0,2,8,0	4,12,6,2,7,8	4,1,3,2,2,2	6,7,4,1,3,5	144	49
24	7,5,1,9,12,4	2,7,9,10,9,3	1,4,4,8,7,0	7,1,3,14,5,1	115	49
26	67,122,81,105,133,74	35,49,29,45,57,36	101,90,80,102,155,38	32,26,35,42,33,12	187	49
27	8,7,14,8,4,13	66,82,79,94,112,125	8,11,5,14,16,5	98,71,73,121,104,46	131	49
28	17,10,15,20,18,18	0,0,0,0,0,0	26,27,23,36,31,13	2,0,0,0,1,1	141	49
29	37,90,61,52,78,70	957,1639,1240,1055,1722,1307	49,38,33,42,100,18	1218,806,964,1303,1655,513	124	49
30	61,105,68,65,98,112	1208,1927,1620,1348,2208,1862	55,34,36,72,122,21	1409,959,1231,1650,2027,684	140	49
31	8,7,7,9,11,18	116,168,124,131,193,109	13,7,10,10,20,5	118,94,142,144,168,47	137	49
32	101,170,131,85,184,143	0,6,3,0,0,3	149,88,140,174,186,117	1,0,1,0,0,1	159	49
33	158,251,208,134,292,192	0,0,0,0,0,0	214,153,216,276,288,152	0,0,1,0,0,0	194	49
34	7,6,14,14,18,5	13,20,15,12,6,11	54,41,66,103,70,57	9,11,4,11,18,5	219	49
35	51,77,45,60,70,68	203,346,245,190,343,251	79,46,55,81,95,49	205,168,219,248,290,113	130	49
36	15,20,24,6,12,26	51,39,41,25,41,38	6,14,8,7,8,1	32,25,32,48,37,14	177	49
37	1,7,3,1,10,3	33,46,45,26,48,51	2,0,1,0,0,0	42,29,35,53,34,10	121	49
