ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0	3,4,2,0,8,0	3,9,2,4,10,8	0,0,1,0,0,0	5,4,8,7,6,1	98	49
1	62,103,86,58,88,88	124,182,176,111,169,187	44,52,41,94,95,22	178,150,103,202,201,83	98	49
2	21,33,53,39,29,23	126,200,158,112,209,179	36,20,34,41,62,16	125,126,122,151,178,88	98	49
3	10,6,12,14,7,8	14,23,11,17,13,9	20,10,17,11,2,2	17,9,12,24,18,4	98	49
4	29,41,28,32,47,39	64,73,55,63,90,74	20,22,16,43,27,3	50,69,50,65,86,26	98	49
5	29,22,15,5,16,28	67,96,72,73,89,73	13,9,15,22,18,16	56,58,55,83,70,32	98	49
6	22,33,45,32,46,57	12,5,8,11,7,6	25,20,37,40,45,16	4,7,4,8,8,2	98	49
7	16,32,19,31,20,27	7,4,12,5,9,8	17,17,21,11,24,9	2,2,2,7,9,4	98	49
8	371,555,474,340,527,394	110,127,133,103,139,121	304,259,247,339,406,106	91,101,72,105,136,56	98	49
9	8,20,19,8,8,2	0,0,0,0,0,0	10,13,6,15,18,4	0,0,0,2,0,2	98	49
10	104,164,104,99,167,156	260,390,374,301,452,377	101,82,72,130,126,72	324,302,296,412,433,180	98	49
11	269,453,355,302,479,359	1481,2585,2019,1823,2886,2303	456,358,331,339,586,239	2736,1941,2018,1763,3229,1101	98	49
12	21,24,25,17,34,24	33,31,48,21,38,44	16,13,20,43,22,6	26,31,25,48,24,12	98	49
13	61,108,82,57,98,56	232,364,302,224,321,295	70,60,48,80,95,19	278,220,258,353,424,111	98	49
14	0,4,2,4,2,2	15,35,17,15,17,35	2,7,4,6,5,0	23,15,17,21,29,10	98	49
15	16,21,15,4,8,21	47,40,44,44,48,53	5,20,8,31,31,9	23,24,24,34,43,12	98	49
16	12,4,8,8,9,16	35,41,40,44,48,28	2,5,4,10,17,3	29,24,22,41,28,14	98	49
17	61,108,98,49,110,75	21,7,12,10,22,19	59,30,42,72,82,26	15,12,10,27,9,7	98	49
18	1,1,2,1,0,3	29,41,52,35,54,74	1,0,1,7,3,1	30,33,30,45,32,16	98	49
19	35,43,35,31,57,40	46,57,77,81,73,81	19,14,25,53,51,19	53,38,40,65,77,25	98	49
20	7,2,7,1,4,7	19,38,53,33,49,31	2,2,4,4,15,6	24,32,32,33,50,17	98	49
21	1,1,1,1,0,0	15,17,21,10,18,16	0,4,0,2,3,0	21,5,12,8,12,6	98	49
22	18,22,22,7,16,27	71,105,105,85,100,86	11,6,18,24,17,13	66,56,64,50,110,44	98	49
23	4,5,0,2,8,0	4,12,6,2,7,8	4,1,3,2,2,2	6,7,4,1,3,5	98	49
24	7,5,1,7,12,4	2,7,9,10,9,3	1,4,2,8,6,0	7,1,3,14,5,1	98	49
26	31,63,48,76,73,37	35,49,29,45,57,36	59,52,57,59,93,23	32,26,35,42,33,12	98	49
27	8,7,13,8,4,11	66,82,79,94,112,125	5,11,4,13,14,5	98,71,73,121,104,46	98	49
28	16,4,10,16,14,16	0,0,0,0,0,0	20,23,17,29,25,12	2,0,0,0,1,1	98	49
29	36,90,60,52,77,70	957,1639,1240,1055,1722,1307	49,38,33,42,100,18	1218,806,964,1303,1655,513	98	49
30	61,102,68,65,97,111	1208,1927,1620,1348,2208,1862	54,34,35,71,121,19	1409,959,1231,1650,2027,684	98	49
31	8,7,7,9,10,16	116,168,124,131,193,109	12,5,8,8,19,2	118,94,142,144,168,47	98	49
32	42,71,52,45,71,53	0,6,3,0,0,3	70,43,67,70,85,49	1,0,1,0,0,1	98	49
33	85,122,110,82,159,87	0,0,0,0,0,0	121,92,121,144,159,70	0,0,1,0,0,0	98	49
34	1,3,5,5,11,2	13,20,15,12,6,11	22,25,29,53,31,36	9,11,4,11,18,5	98	49
35	48,64,36,44,51,63	203,346,245,190,343,251	61,36,42,65,79,39	205,168,219,248,290,113	98	49
36	7,19,16,4,10,20	51,39,41,25,41,38	4,7,7,5,5,1	32,25,32,48,37,14	98	49
37	1,7,2,1,4,3	33,46,45,26,48,51	2,0,1,0,0,0	42,29,35,53,34,10	98	49
39	0,0,1,0,0,0	0,0,0,0,0,0	0,1,0,2,0,2	0,0,1,2,0,0	98	49
40	19,20,21,11,39,23	78,153,122,89,161,146	17,14,14,32,27,7	124,94,106,152,155,57	98	49
41	116,211,111,107,185,203	14,15,13,5,18,19	126,61,109,103,183,60	13,5,17,10,18,7	98	49
43	8,8,10,4,9,7	3,5,11,4,6,6	8,2,10,5,12,4	5,8,2,9,0,3	98	49
44	9,12,8,7,6,13	2,10,5,3,4,8	7,11,12,10,14,5	4,8,3,7,10,1	98	49
45	1,2,4,2,2,0	2,5,2,0,0,2	0,0,0,0,2,0	0,0,0,0,0,0	98	49
46	2,4,5,2,2,1	2,5,3,0,2,1	0,0,0,0,2,0	5,0,0,0,3,0	98	49
47	7,11,4,0,4,2	5,14,6,2,7,5	0,0,0,0,1,0	1,0,0,2,1,1	98	49
48	1,9,3,0,8,0	0,0,0,0,1,0	0,0,0,0,0,0	0,1,0,0,0,0	98	49
49	3,11,0,0,8,0	4,19,4,7,16,3	1,0,0,0,0,0	0,4,0,0,2,0	98	49
50	42,73,48,54,88,53	244,393,341,311,331,350	31,16,15,44,54,12	220,184,222,309,337,111	98	49
51	198,264,184,181,224,175	3,1,0,0,4,5	212,174,197,307,248,71	3,5,1,1,4,1	98	49
52	7,15,6,11,17,7	0,0,0,0,0,3	6,7,6,7,19,1	0,0,0,0,0,0	98	49
53	6,12,6,7,15,2	8,4,7,12,9,6	7,7,4,11,14,1	7,2,9,18,14,4	98	49
54	2,7,3,3,3,2	1,2,1,2,0,0	0,4,3,8,3,2	0,2,1,5,4,0	98	49
56	76,104,87,91,105,124	0,0,0,0,0,1	72,46,77,101,117,57	0,0,0,0,0,0	98	49
59	8,22,17,18,20,15	12,27,10,28,17,16	14,7,20,15,27,6	22,17,15,12,24,7	98	49
60	36,61,53,46,68,55	273,364,294,274,378,410	63,55,34,71,68,27	307,187,236,299,402,123	98	49
61	31,49,43,22,36,32	125,241,152,104,170,174	61,33,41,61,68,27	128,89,94,129,152,56	98	49
62	34,37,48,29,66,31	30,42,24,13,43,20	27,25,27,37,30,14	27,22,22,41,26,14	98	49
64	17,13,21,14,22,18	3,10,19,11,29,21	21,13,19,19,14,15	14,15,18,2,14,1	98	49
65	10,9,14,19,21,15	21,51,33,23,63,46	48,56,51,90,82,26	20,17,17,23,35,10	98	49
66	1,9,5,3,7,2	22,53,39,24,19,20	5,9,5,1,8,3	14,25,18,29,33,8	98	49
67	9,15,15,6,8,5	4,2,6,5,16,11	3,6,3,5,8,2	4,4,6,7,6,1	98	49
68	11,25,20,8,16,13	28,46,39,30,38,37	6,7,11,9,10,5	35,33,33,59,57,14	98	49
69	20,36,22,28,39,45	18,17,15,22,37,18	22,18,23,21,20,8	19,8,12,27,25,11	98	49
70	15,15,15,22,22,22	25,31,24,23,35,22	20,11,15,22,20,8	20,15,21,53,20,9	98	49
71	5,1,4,4,5,5	3,0,0,1,0,0	1,0,3,5,2,1	1,0,1,0,0,0	98	49
73	0,1,0,0,0,0	0,0,0,0,0,0	0,0,0,0,2,0	0,0,0,1,0,1	98	49
74	49,82,75,74,69,74	9,20,13,10,12,11	53,49,44,102,85,22	21,18,14,31,18,4	98	49
75	11,22,10,8,12,17	63,92,67,73,110,121	14,8,12,26,27,5	73,58,63,107,94,32	98	49
76	10,25,7,16,15,25	2,0,0,0,0,0	18,10,7,28,26,5	0,0,0,0,0,0	98	49
77	13,12,18,14,12,17	54,60,61,55,63,70	19,16,14,31,18,12	48,42,50,92,56,23	98	49
78	9,15,10,6,25,7	44,88,50,54,62,64	8,13,9,16,16,5	33,21,30,41,50,12	98	49
79	26,23,12,9,19,33	63,65,63,65,73,77	12,12,5,20,11,5	42,24,26,46,54,13	98	49
80	0,0,0,0,2,1	67,121,82,74,116,99	0,0,0,0,1,0	63,30,35,64,91,34	98	49
81	28,40,38,11,41,37	27,29,23,23,48,28	16,17,14,27,24,9	17,17,20,25,27,6	98	49
82	22,60,36,34,43,42	80,122,94,91,127,92	31,18,45,35,57,14	66,75,77,101,110,54	98	49
84	39,70,54,24,66,47	110,133,139,103,168,153	72,36,57,92,100,32	105,77,111,116,164,58	98	49
85	307,533,398,370,524,439	162,177,159,151,248,122	406,286,308,363,562,160	182,115,166,187,237,54	98	49
86	3,4,1,3,1,3	32,35,30,20,27,23	1,3,7,3,6,2	13,12,15,32,42,18	98	49
89	4,0,0,0,0,1	2,4,12,2,2,3	0,0,0,0,0,0	3,2,2,0,5,0	98	49
90	6,14,9,7,12,7	27,53,32,29,45,15	14,11,9,16,24,8	56,57,38,52,84,29	98	49
91	6,12,11,9,12,11	19,46,31,32,41,37	18,9,10,12,17,8	54,48,41,28,59,12	98	49
92	5,13,11,1,8,9	18,38,50,30,40,24	1,8,3,4,6,3	21,15,17,38,41,9	98	49
93	14,17,15,13,19,17	0,2,4,0,2,3	9,18,9,11,16,1	4,0,0,1,0,0	98	49
94	16,26,20,13,30,11	71,105,91,95,139,117	22,23,21,16,31,7	104,82,105,123,153,55	98	49
96	0,0,0,0,1,0	0,0,0,0,0,0	0,3,0,5,7,0	0,1,0,0,0,1	98	49
97	49,101,80,59,83,62	38,69,84,76,84,83	53,49,44,60,53,23	66,52,57,103,61,34	98	49
98	0,5,8,2,0,3	41,56,53,62,65,67	8,2,0,4,15,1	13,13,17,8,11,7	98	49
99	11,7,8,5,14,7	65,119,99,84,100,85	3,2,3,2,4,1	58,42,56,116,104,33	98	49
100	16,8,14,8,20,13	7,14,8,6,8,21	4,5,7,3,18,0	0,0,7,7,16,2	98	49
101	133,243,149,133,256,168	1737,2848,2181,2119,3607,2822	143,163,162,120,226,88	2425,1538,1858,2174,2728,1082	98	49
102	274,508,348,314,470,382	6,10,8,15,15,7	347,266,332,517,483,210	12,1,3,8,7,2	98	49
104	16,8,25,12,24,21	35,61,47,41,65,44	15,14,20,36,45,16	49,39,32,45,79,31	98	49
105	2192,3013,3255,2405,2493,2003	14,28,26,19,15,14	2496,2213,2090,3571,3132,1030	8,25,26,28,34,3	98	49
106	416,809,673,540,782,558	400,744,551,476,802,532	589,467,440,754,770,187	566,441,371,694,713,163	98	49
107	9,13,9,9,14,12	69,73,75,58,113,73	17,14,18,23,11,3	70,46,44,78,122,28	98	49
108	6,15,8,8,12,5	5,12,2,3,4,12	11,10,14,10,11,6	7,7,5,12,12,1	98	49
109	1,1,0,0,2,1	8,14,3,3,4,1	3,0,0,1,2,0	8,5,4,4,4,3	98	49
110	20,21,19,16,28,9	8,6,4,4,6,11	12,18,11,18,17,7	11,2,11,11,8,1	98	49
112	104,186,107,93,142,101	136,178,143,113,169,86	92,44,92,68,126,33	186,128,109,147,220,55	98	49
113	0,4,1,3,0,4	7,8,5,5,8,9	2,2,1,2,1,1	7,2,4,3,9,5	98	49
114	10,10,16,8,21,12	10,16,13,13,27,20	12,10,15,16,21,8	6,15,14,16,26,7	98	49
115	1,6,2,0,7,3	25,23,22,23,40,41	5,4,2,2,4,4	12,22,16,29,22,19	98	49
116	20,44,40,27,28,42	6,13,9,13,6,3	36,18,27,42,43,22	5,3,3,10,5,7	98	49
117	6,8,3,2,3,12	23,36,14,24,34,39	6,6,2,13,6,4	23,30,14,30,31,10	98	49
118	5,18,13,12,5,12	176,247,189,137,189,219	4,3,6,8,6,5	145,86,146,215,209,73	98	49
119	9,13,8,6,17,4	52,107,63,45,89,81	9,8,3,8,8,1	65,37,45,64,90,21	98	49
120	35,66,50,48,77,63	44,78,65,54,51,60	40,40,36,61,66,29	37,32,29,56,59,15	98	49
121	33,31,40,44,49,44	29,50,51,29,55,45	18,18,19,27,32,7	32,7,31,30,56,24	98	49
122	27,31,41,41,43,43	4,8,6,7,6,5	11,18,20,24,29,13	3,10,1,4,11,3	98	49
123	25,28,29,21,32,33	29,44,45,47,67,55	4,13,19,11,27,15	29,24,31,52,56,26	98	49
124	29,30,23,23,30,23	0,0,1,3,1,0	8,18,19,31,35,18	0,1,0,0,1,0	98	49
125	124,224,155,136,215,172	25,29,30,33,51,26	158,156,151,236,184,77	34,19,17,20,25,5	98	49
126	3,7,2,4,2,2	11,13,12,8,8,7	0,2,3,2,5,2	8,16,7,8,4,4	98	49
127	12,13,5,5,8,4	9,7,16,7,23,14	9,14,14,24,12,12	5,10,10,10,12,5	98	49
128	0,0,1,0,0,0	0,4,10,4,1,7	1,0,0,7,0,0	1,3,4,28,4,0	98	49
129	27,44,43,35,67,36	27,27,15,14,48,40	53,22,30,58,48,17	33,33,46,56,61,25	98	49
130	22,32,28,26,54,29	0,0,1,0,0,0	57,37,41,69,55,24	0,0,0,0,0,0	98	49
131	12,22,16,11,30,25	97,87,141,89,102,83	50,53,36,63,71,33	139,106,114,124,131,45	98	49
133	84,173,129,117,170,152	19,37,31,38,61,32	113,81,115,219,172,69	5,4,14,26,14,6	98	49
134	43,81,68,65,85,73	143,192,208,130,201,149	46,41,39,84,82,28	136,73,125,193,176,57	98	49
135	5,10,6,4,13,3	11,16,13,14,23,18	5,9,0,18,9,4	9,8,10,9,12,6	98	49
136	6,11,6,4,11,3	5,10,18,9,4,16	4,9,0,18,9,5	11,6,15,20,15,4	98	49
137	31,31,45,33,47,32	53,105,89,82,142,109	24,34,30,24,77,12	98,56,71,128,107,42	98	49
138	3,1,3,1,2,3	1,5,5,4,1,6	2,0,1,5,4,4	1,0,3,1,15,0	98	49
139	9,12,13,2,6,10	0,0,1,2,1,3	6,6,0,13,13,5	0,0,0,2,2,1	98	49
140	5,14,8,7,13,13	0,1,0,0,0,2	1,2,3,12,6,1	0,0,0,0,0,0	98	49
141	9,20,13,8,12,14	1,0,1,4,1,0	5,5,3,16,15,3	1,0,0,2,0,0	98	49
142	1,2,6,0,2,4	6,9,10,12,11,11	1,5,0,4,5,0	6,7,12,2,4,5	98	49
145	13,29,15,13,28,37	9,5,9,9,17,10	12,11,10,20,17,9	9,6,2,11,13,3	98	49
146	6,3,4,4,2,0	7,6,17,11,7,9	2,2,4,2,11,3	5,6,9,12,3,2	98	49
147	1,14,9,2,9,4	10,12,19,20,20,22	5,10,6,10,10,4	23,10,21,17,20,5	98	49
148	1,24,12,4,13,8	15,20,19,31,23,10	6,16,10,24,13,5	12,3,8,6,9,1	98	49
149	0,0,1,1,7,4	20,16,17,6,20,11	1,0,4,4,1,0	11,14,20,16,23,8	98	49
150	9,15,2,4,19,6	9,27,15,7,15,7	11,0,7,3,12,0	17,5,14,10,13,12	98	49
151	2,0,1,0,5,2	3,7,3,2,11,2	13,12,11,10,21,4	8,4,6,8,9,6	98	49
152	1,2,3,0,9,1	5,28,24,11,30,17	5,10,6,7,3,4	37,22,22,32,46,10	98	49
157	13,17,11,6,14,5	47,71,63,59,104,91	17,10,11,16,14,7	81,57,69,87,90,45	98	49
158	30,26,29,25,17,20	0,0,1,0,0,0	14,10,12,11,25,8	0,0,0,0,0,0	98	49
159	0,7,2,4,3,6	6,7,3,1,10,7	0,1,3,7,3,0	6,2,1,12,4,2	98	49
160	4,8,0,2,6,4	3,8,8,9,10,4	1,2,5,8,3,0	11,4,5,10,10,0	98	49
161	5,5,13,4,7,3	4,6,9,1,6,3	2,3,3,30,0,1	2,2,6,7,5,1	98	49
163	76,104,87,67,79,104	133,176,160,163,171,173	79,66,59,76,102,22	143,82,110,175,204,74	98	49
164	0,6,1,0,0,0	0,0,2,0,3,1	0,2,4,1,3,1	0,0,1,0,1,0	98	49
165	18,15,21,5,14,14	107,134,73,45,120,79	9,9,3,13,13,9	79,70,75,82,132,36	98	49
166	45,53,34,33,66,43	133,211,160,152,200,153	37,47,42,51,52,22	151,151,139,220,236,62	98	49
167	11,10,9,14,18,14	0,0,1,0,0,0	8,4,15,4,13,1	0,0,0,0,0,0	98	49
168	9,9,6,11,19,5	1,2,1,0,2,2	7,5,6,15,19,4	1,1,1,0,0,0	98	49
169	4,7,9,7,16,15	0,1,0,0,5,1	9,4,5,16,21,2	0,0,0,1,3,0	98	49
170	12,30,18,9,7,12	5,1,0,1,8,4	17,13,12,23,22,2	2,3,8,2,4,1	98	49
171	39,49,38,41,64,38	126,213,170,133,241,159	52,44,52,69,65,40	271,207,252,287,314,117	98	49
172	32,38,32,26,52,38	0,1,1,0,4,0	37,27,44,64,56,34	2,0,1,1,7,0	98	49
173	26,32,35,25,36,16	30,31,42,36,70,69	28,29,20,49,56,16	46,18,27,48,59,27	98	49
174	20,19,30,21,39,15	0,0,0,0,2,0	13,26,13,47,32,14	0,2,0,0,0,0	98	49
175	13,13,26,21,29,11	27,31,33,26,52,47	21,16,14,53,36,9	41,18,40,25,32,21	98	49
176	76,122,111,68,112,117	1,2,0,2,3,6	74,93,108,115,143,54	1,1,3,2,9,2	98	49
177	324,572,412,372,592,450	6,8,10,8,15,8	585,437,433,569,840,280	13,14,20,8,10,2	98	49
178	294,510,383,338,552,411	6,7,8,7,8,11	528,412,400,535,768,237	17,5,7,11,16,11	98	49
179	6,23,11,8,12,6	40,61,44,51,58,62	7,13,5,17,18,3	40,32,26,55,41,18	98	49
180	2,12,4,7,4,8	4,7,9,6,8,1	3,7,5,12,10,2	7,5,3,11,15,1	98	49
181	25,17,18,4,8,25	36,48,33,10,52,38	4,4,10,12,17,11	16,9,17,29,19,5	98	49
182	23,51,26,41,43,40	79,99,97,59,90,82	53,52,78,97,96,31	73,54,85,106,78,39	98	49
183	24,26,41,18,31,39	88,179,127,97,162,127	57,61,70,98,111,40	143,89,108,142,194,51	98	49
184	2,1,3,0,1,1	36,97,65,58,89,77	2,0,3,4,1,0	53,48,39,72,75,18	98	49
185	1,4,2,2,0,5	2,2,2,8,0,4	1,0,2,1,2,0	1,4,3,3,5,3	98	49
186	4,7,4,7,9,8	37,37,60,40,30,33	12,2,6,9,4,2	18,9,22,36,39,21	98	49
187	28,42,38,41,64,51	133,174,132,99,153,138	42,23,38,67,67,19	126,75,84,153,153,64	98	49
