ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3	"AT5G65770"	NA	chr5	+	26312838	26313190	26312838	26313109	26313231	26313315	3	1,2,2,0,5,2	60,108,87,63,82,102	0,0,5,2,0,1	52,36,47,80,85,28	130	49	1	1.0	0.006,0.007,0.009,0.0,0.022,0.007	0.0,0.0,0.039,0.009,0.0,0.013	-0.002
4	"AT5G65440"	NA	chr5	+	26151421	26151806	26151421	26151747	26151996	26152050	4	1,12,2,3,5,4	3,1,1,2,8,2	7,6,3,9,11,3	0,0,3,6,7,0	108	49	0.200279539369	1.0	0.131,0.845,0.476,0.405,0.221,0.476	1.0,1.0,0.312,0.405,0.416,1.0	-0.263
5	"AT5G64990"	NA	chr5	-	25964350	25964442	25964371	25964442	25964177	25964266	5	0,0,1,0,0,0	3,4,6,7,8,10	1,0,0,0,0,0	2,1,3,3,3,1	70	49	1	1.0	0.0,0.0,0.104,0.0,0.0,0.0	0.259,0.0,0.0,0.0,0.0,0.0	-0.026
7	"AT5G63960"	NA	chr5	+	25601114	25601303	25601114	25601252	25601462	25601540	7	0,0,0,0,1,0	6,23,8,13,7,14	0,0,0,0,0,0	8,5,7,16,7,6	100	49	1	1.0	0.0,0.0,0.0,0.0,0.065,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.011
8	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515745	25516081	8	59,89,82,53,115,53	0,7,5,3,8,3	66,69,81,109,110,37	5,3,7,7,4,3	84	49	1	1.0	1.0,0.881,0.905,0.912,0.893,0.912	0.885,0.931,0.871,0.901,0.941,0.878	0.016
9	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515877	25516074	9	57,87,80,49,108,52	0,0,0,0,0,0	66,65,77,102,102,36	0,0,1,0,0,0	84	49	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.978,1.0,1.0,1.0	0.004
10	"AT5G63680"	NA	chr5	+	25490064	25490375	25490064	25490165	25490474	25490764	10	10,14,13,6,14,7	218,377,337,299,369,417	17,19,26,58,35,14	267,152,186,330,274,117	259	49	1	1.0	0.009,0.007,0.007,0.004,0.007,0.003	0.012,0.023,0.026,0.032,0.024,0.022	-0.017
11	"AT5G63620"	NA	chr5	-	25466686	25466864	25466693	25466864	25466127	25466571	11	1,5,4,0,2,0	249,431,318,240,461,348	1,1,1,0,3,0	369,251,297,333,424,154	56	49	1	1.0	0.004,0.01,0.011,0.0,0.004,0.0	0.002,0.003,0.003,0.0,0.006,0.0	0.003
14	"AT5G62480"	NA	chr5	-	25089239	25089626	25089373	25089626	25088526	25089170	14	211,372,218,200,313,348	0,1,0,0,1,0	217,127,222,206,345,89	0,0,1,0,2,1	183	49	1	1.0	1.0,0.99,1.0,1.0,0.988,1.0	1.0,1.0,0.983,1.0,0.979,0.96	0.009
15	"AT5G62165"	NA	chr5	+	24967327	24967736	24967327	24967427	24967840	24967882	15	13,52,9,8,34,9	0,0,0,0,1,0	1,4,0,0,3,4	0,1,0,0,0,0	358	49	1	1.0	1.0,1.0,1.0,1.0,0.823,1.0	1.0,0.354,NA,NA,1.0,1.0	0.132
