ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1	42,32,45	0,1,0	65,72,48	1,2,0	202	149	1	1.0	1.0,0.959,1.0	0.98,0.964,1.0	0.005
2	362,527,527	0,0,0	504,472,391	2,1,0	235	149	1	1.0	1.0,1.0,1.0	0.994,0.997,1.0	0.003
3	0,0,1	70,86,109	0,1,0	114,111,98	230	149	1	1.0	0.0,0.0,0.006	0.0,0.006,0.0	0.0
4	15,16,15	4,4,4	23,11,14	2,7,2	208	149	1	1.0	0.729,0.741,0.729	0.892,0.53,0.834	-0.019
7	1072,1734,1711	0,0,4	1780,1615,1608	0,0,0	303	149	1	1.0	1.0,1.0,0.995	1.0,1.0,1.0	-0.002
8	0,1,0	18,20,20	0,0,0	16,29,18	200	149	1	1.0	0.0,0.036,0.0	0.0,0.0,0.0	0.012
10	4,2,0	54,99,104	12,12,4	110,104,62	359	149	1	1.0	0.03,0.008,0.0	0.043,0.046,0.026	-0.026
11	0,0,1	1,0,2	2,2,3	0,3,0	220	149	1	1.0	0.0,NA,0.253	1.0,0.311,1.0	-0.644
13	5,5,4	2,3,3	22,26,27	4,3,6	458	149	0.0860335774282	0.9200325422934043	0.449,0.352,0.303	0.641,0.738,0.594	-0.29
14	2,5,7	2,2,0	4,1,9	7,3,5	242	149	0.0847661177451	0.912687240378748	0.381,0.606,1.0	0.26,0.17,0.526	0.344
15	0,1,1	4,3,3	1,0,1	4,4,11	365	149	1	1.0	0.0,0.12,0.12	0.093,0.0,0.036	0.037
17	0,1,0	4,3,3	1,0,0	4,4,11	184	149	1	1.0	0.0,0.213,0.0	0.168,0.0,0.0	0.015
18	26,45,34	2,0,1	32,42,33	1,0,0	155	149	1	1.0	0.926,1.0,0.97	0.969,1.0,1.0	-0.024
19	7,16,18	116,162,172	15,26,6	192,249,211	734	149	1	1.0	0.012,0.02,0.021	0.016,0.021,0.006	0.003
20	47,70,52	3,4,6	35,19,13	11,6,5	170	149	0.0819232366561	0.8943286668290917	0.932,0.939,0.884	0.736,0.735,0.695	0.196
21	9,8,4	3,4,6	8,5,5	11,6,5	236	149	0.628839317793	1.0	0.654,0.558,0.296	0.315,0.345,0.387	0.154
22	3,3,2	41,65,50	4,4,1	31,18,9	215	149	1	1.0	0.048,0.031,0.027	0.082,0.133,0.071	-0.06
23	68,91,102	1,2,0	101,97,98	0,0,0	736	149	1	1.0	0.932,0.902,1.0	1.0,1.0,1.0	-0.055
24	19,23,25	1,6,1	14,13,16	1,4,1	153	149	1	1.0	0.949,0.789,0.961	0.932,0.76,0.94	0.022
25	339,448,423	0,1,0	708,691,575	0,1,0	152	149	1	1.0	1.0,0.998,1.0	1.0,0.999,1.0	-0.0
26	1,1,11	66,72,92	10,2,4	140,150,113	293	149	1	1.0	0.008,0.007,0.057	0.035,0.007,0.018	0.004
28	112,197,255	0,2,1	136,101,114	1,0,0	421	149	1	1.0	1.0,0.972,0.989	0.98,1.0,1.0	-0.006
29	196,316,310	8,0,2	336,349,314	1,0,1	161	149	1	1.0	0.958,1.0,0.993	0.997,1.0,0.997	-0.014
30	8,4,13	27,40,43	3,5,4	58,49,45	179	149	1	1.0	0.198,0.077,0.201	0.041,0.078,0.069	0.096
31	4,15,5	88,121,128	4,4,2	104,125,87	359	149	1	1.0	0.019,0.049,0.016	0.016,0.013,0.009	0.015
32	5,8,9	65,97,108	15,15,15	65,95,61	188	149	1	1.0	0.057,0.061,0.062	0.155,0.111,0.163	-0.083
33	2,13,10	111,114,121	8,8,10	95,105,97	308	149	1	1.0	0.009,0.052,0.038	0.039,0.036,0.048	-0.008
34	5,7,8	107,193,196	10,0,2	177,178,142	395	149	1	1.0	0.017,0.013,0.015	0.021,0.0,0.005	0.006
35	3,5,2	40,58,35	2,7,5	58,55,65	161	149	1	1.0	0.065,0.074,0.05	0.031,0.105,0.066	-0.004
36	82,113,132	13,11,18	77,95,81	3,8,5	374	149	0.722389040689	1.0	0.715,0.804,0.745	0.911,0.826,0.866	-0.113
37	16,16,25	125,261,257	34,20,21	265,278,214	188	149	1	1.0	0.092,0.046,0.072	0.092,0.054,0.072	-0.003
38	44,71,75	2,8,16	111,92,78	6,3,2	268	149	0.617844596378	1.0	0.924,0.831,0.723	0.911,0.945,0.956	-0.111
39	167,246,242	4,9,18	180,246,213	14,4,11	161	149	1	1.0	0.975,0.962,0.926	0.922,0.983,0.947	0.004
40	124,193,239	1,1,0	339,352,355	0,0,0	155	149	1	1.0	0.992,0.995,1.0	1.0,1.0,1.0	-0.004
41	0,8,2	29,37,61	2,1,5	31,19,23	316	149	1	1.0	0.0,0.093,0.015	0.03,0.024,0.093	-0.013
42	1,3,4	67,102,104	3,2,4	110,77,110	177	149	1	1.0	0.012,0.024,0.031	0.022,0.021,0.03	-0.002
43	13,20,52	59,80,73	32,30,23	66,92,73	359	149	1	1.0	0.084,0.094,0.228	0.168,0.119,0.116	0.001
44	4,5,8	219,358,363	12,10,14	339,248,249	157	149	1	1.0	0.017,0.013,0.02	0.033,0.037,0.051	-0.024
45	25,29,34	0,2,1	16,28,34	4,4,0	984	149	0.097227985681	0.9924830746138442	1.0,0.687,0.837	0.377,0.515,1.0	0.211
47	51,56,63	0,0,0	110,62,74	0,0,2	167	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.971	0.01
50	79,72,75	0,0,0	69,90,54	0,4,1	170	149	1	1.0	1.0,1.0,1.0	1.0,0.952,0.979	0.023
51	101,179,182	1,1,0	200,206,173	2,0,2	339	149	1	1.0	0.978,0.987,1.0	0.978,1.0,0.974	0.004
52	14,10,11	26,42,35	22,11,15	54,49,29	268	149	1	1.0	0.23,0.117,0.149	0.185,0.111,0.223	-0.008
53	202,347,399	10,11,17	455,368,390	29,15,23	715	149	1	1.0	0.808,0.868,0.83	0.766,0.836,0.779	0.042
54	4,2,6	115,178,211	4,0,1	202,193,154	311	149	1	1.0	0.016,0.005,0.013	0.009,0.0,0.003	0.007
55	88,120,126	0,0,0	153,137,143	2,0,0	157	149	1	1.0	1.0,1.0,1.0	0.986,1.0,1.0	0.005
56	0,3,0	44,89,142	0,0,3	124,122,101	151	149	1	1.0	0.0,0.032,0.0	0.0,0.0,0.028	0.001
57	7,8,2	20,17,25	4,8,6	60,53,40	204	149	1	1.0	0.204,0.256,0.055	0.046,0.099,0.099	0.09
58	8,20,19	554,726,937	16,20,12	828,820,765	373	149	1	1.0	0.006,0.011,0.008	0.008,0.01,0.006	0.0
59	11,13,15	0,1,1	21,9,7	12,3,6	169	149	2.45627582954e-05	0.0008979687451248559	1.0,0.92,0.93	0.607,0.726,0.507	0.337
60	5,13,3	0,0,0	3,5,6	0,2,0	153	149	1	1.0	1.0,1.0,1.0	1.0,0.709,1.0	0.097
61	7,6,2	1,7,2	2,7,2	8,8,10	161	149	0.0887553156239	0.9301557077384721	0.866,0.442,0.481	0.188,0.447,0.156	0.333
62	17,34,34	2,4,0	49,59,51	0,1,0	190	149	1	1.0	0.87,0.87,1.0	1.0,0.979,1.0	-0.08
63	36,34,52	65,108,128	6,7,7	98,107,87	167	149	4.70467556853e-05	0.001540781248693575	0.331,0.219,0.266	0.052,0.055,0.067	0.214
64	0,0,1	14,31,30	0,0,0	52,30,32	157	149	1	1.0	0.0,0.0,0.031	0.0,0.0,0.0	0.01
65	8,25,18	35,45,39	24,20,13	18,26,25	525	149	1	1.0	0.061,0.136,0.116	0.275,0.179,0.129	-0.09
66	12,4,16	6,18,16	21,17,18	33,41,32	233	149	1	1.0	0.561,0.124,0.39	0.289,0.21,0.265	0.104
