ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
0	6,23,29,59,67,45,33,65,48,32,16,33,14	13,17,14,47,63,55,52,73,81,12,9,9,10	30,16,19,38,19,29,54,56,11,17,16,13,27,12,18	27,11,19,48,47,59,81,71,22,16,29,20,53,20,8	232	149	0.00845789543006
1	5,16,20,53,52,45,42,33,45,42,36,37,30	2,0,4,0,0,0,0,0,2,0,0,0,0	54,65,45,51,20,43,91,58,14,19,32,32,44,40,39	2,0,0,1,0,0,3,0,0,2,2,1,2,0,0	293	149	1
2	12,41,29,8,16,21,13,21,22,18,12,1,4	135,228,207,161,278,202,213,278,236,110,116,75,76	34,18,24,11,6,7,16,25,3,10,10,17,6,0,5	170,186,178,197,169,146,257,276,93,118,114,95,113,91,82	178	149	0.244246401041
3	136,195,213,614,878,745,667,894,698,242,277,179,143	18,13,6,60,81,56,73,80,57,21,12,0,6	202,173,168,790,477,592,761,811,283,233,241,233,310,151,178	10,13,13,54,38,27,48,63,16,17,17,7,25,11,10	158	149	0.0139221385771
4	270,343,404,615,1081,854,799,1110,865,200,243,259,309	9,18,13,26,45,23,37,60,48,8,11,13,12	270,286,212,674,531,588,813,971,341,184,161,163,209,280,385	9,5,15,46,33,35,50,45,10,11,3,2,5,11,9	155	149	0.569866657728
5	10866,15439,16180,4665,7046,5422,4761,6114,6289,2876,3135,7370,6839	0,0,0,1,0,0,0,0,0,0,0,0,0	14595,15806,13752,5554,3864,5047,7237,8028,2734,2704,2645,2572,3335,8779,8881	2,0,0,0,0,0,1,0,0,0,0,0,0,0,0	154	149	1
6	166,203,183,264,414,376,271,395,364,110,129,79,110	0,0,0,0,0,0,0,0,6,0,0,0,0	157,165,148,239,212,219,320,360,109,102,127,125,157,116,103	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	155	149	1
7	24,25,35,124,185,144,148,163,167,15,31,18,16	0,0,0,0,0,0,2,1,3,0,1,0,0	20,28,22,99,92,78,217,109,47,21,22,19,52,38,24	0,0,0,1,0,0,0,1,0,0,0,0,0,0,0	152	149	1
8	109,87,102,223,301,283,191,281,332,128,134,107,72	0,0,2,1,3,0,2,0,0,0,1,2,0	70,80,77,181,114,180,380,272,89,100,98,127,152,129,122	3,0,0,0,1,2,5,0,0,0,1,0,1,0,2	159	149	1
9	81,92,171,73,93,98,80,102,105,15,38,48,31	0,0,0,0,2,0,0,0,0,0,0,0,0	138,113,126,53,51,68,96,104,29,19,22,38,45,30,61	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	158	149	1
10	27,38,27,114,186,120,95,192,166,53,22,10,24	1,1,2,36,79,39,39,50,44,3,10,13,5	40,49,47,141,94,137,162,179,65,32,31,54,47,22,19	0,2,0,6,7,8,9,20,4,1,1,4,0,8,6	574	149	6.56783199826e-07
11	57,51,89,1441,2124,1415,1113,1833,1899,178,189,150,158	0,0,0,4,0,2,0,1,1,1,0,2,0	71,78,51,1074,691,951,1109,1542,477,145,193,227,214,175,193	0,0,0,1,3,5,3,6,1,0,1,0,0,0,2	153	149	1
12	18,36,45,48,69,69,41,94,64,29,29,8,17	2,7,6,17,18,9,17,8,24,1,2,8,3	28,21,26,31,29,27,34,63,12,16,25,10,18,10,10	2,4,2,7,10,5,10,28,0,5,3,0,0,0,7	182	149	0.532388782345
13	890,1335,1414,3020,4828,3994,3440,5581,4679,1419,1462,848,851	0,0,4,0,0,0,0,0,0,0,0,0,0	1526,1423,1382,3483,2427,2890,3883,5066,1586,1402,1438,1289,1529,1047,1128	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	287	149	1
14	70,98,93,74,93,110,74,123,124,34,28,33,56	0,1,0,0,6,0,0,0,2,0,0,0,0	95,115,94,60,44,61,85,94,33,34,47,36,40,21,37	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	200	149	1
15	14,35,33,29,44,46,13,32,37,20,22,16,4	92,173,202,253,380,340,291,385,366,92,114,31,21	24,33,22,24,20,24,55,47,19,8,13,8,13,4,16	194,186,175,331,211,272,324,432,111,93,84,105,120,42,44	160	149	0.359014686065
16	1,4,2,7,11,14,8,20,2,2,1,0,0	54,99,104,227,406,352,311,398,436,55,70,35,27	1,7,9,8,8,11,23,16,9,1,6,2,6,0,5	110,104,62,282,155,190,346,292,124,38,38,66,88,54,55	310	149	1.30568762976e-05
17	363,512,588,462,772,705,565,739,677,363,377,407,400	3,0,0,1,7,4,3,5,1,0,2,4,4	623,577,595,584,525,578,730,849,277,438,395,317,474,639,648	0,1,0,2,1,4,3,2,2,3,3,4,1,0,0	154	149	1
19	68,105,157,878,1466,1100,911,1570,1175,231,316,85,88	0,0,0,8,9,8,9,24,16,3,1,0,0	67,77,63,1274,944,997,1171,1579,550,313,305,268,346,183,115	0,0,1,8,3,7,11,19,2,3,6,0,4,2,0	156	149	1
20	28,39,22,9,37,27,12,32,14,8,11,21,2	125,175,201,92,112,132,100,131,105,31,35,67,53	30,41,22,14,5,9,16,13,1,4,15,11,3,0,16	235,239,197,67,48,71,167,130,38,51,47,29,76,75,59	152	149	0.00224449526818
21	118,174,138,122,121,184,129,149,143,71,97,30,52	14,19,35,26,46,28,22,34,30,14,12,12,8	139,140,116,91,63,74,120,101,33,84,99,55,119,31,26	23,26,32,28,19,15,17,31,13,14,23,15,13,10,16	157	149	0.142004661244
23	59,130,92,333,492,443,433,474,463,133,110,34,54	1,2,5,9,8,13,7,13,11,8,14,0,2	114,92,72,362,200,277,452,426,161,117,146,118,148,41,86	3,4,2,17,3,17,9,9,3,2,1,7,5,0,10	167	149	0.611823892802
24	124,145,162,223,321,304,235,359,331,82,87,133,136	0,1,1,0,0,2,0,2,1,1,3,0,0	256,292,203,286,225,198,332,345,137,98,84,94,131,161,210	1,1,1,2,3,2,1,0,1,1,2,1,4,0,0	152	149	1
25	3,1,3,8,9,8,5,7,5,5,5,1,4	3,2,7,13,20,8,1,11,1,2,5,0,2	11,8,7,1,2,2,0,1,2,0,2,1,2,8,6	15,25,14,6,0,0,1,3,0,1,1,7,6,0,4	161	149	0.50997974538
26	4,4,1,16,55,21,10,40,17,12,17,6,2	2,3,3,5,6,2,0,1,0,1,7,4,2	28,15,17,1,6,0,3,5,1,5,4,0,4,29,8	4,3,6,0,1,0,0,1,0,0,2,2,0,2,5	295	149	1
27	186,280,300,744,1014,877,775,1121,987,249,242,165,137	0,0,0,0,0,0,0,0,0,0,0,0,0	327,332,231,729,525,602,839,1013,327,226,250,205,228,216,198	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	343	149	1
28	2121,2885,3658,4092,6633,5013,4809,7443,6080,2982,3139,4048,4265	326,424,577,636,1012,680,721,1059,938,409,454,634,593	3014,2672,2250,6073,4819,5450,7684,8709,2817,2746,2817,2611,3087,4786,4792	677,758,586,1352,1021,1244,1817,1812,659,776,698,671,763,1003,1007	155	149	0
29	37,33,40,13,23,26,15,18,8,12,9,21,24	34,57,49,31,22,18,16,36,29,24,23,12,21	47,43,40,3,11,10,18,15,2,7,4,7,4,35,18	19,22,26,12,14,7,15,15,4,8,12,6,10,5,8	158	149	0.0371654951589
30	6,1,5,19,43,44,37,44,33,11,9,4,4	12,17,18,87,140,121,97,120,109,52,50,31,43	7,16,3,12,14,17,23,26,9,18,7,16,11,2,3	15,35,21,110,92,90,139,131,49,62,90,58,83,20,28	161	149	0.00455486333364
31	0,5,6,25,36,27,11,41,17,7,7,2,4	2,14,7,147,191,151,152,197,171,38,37,25,31	4,5,7,53,20,29,33,69,31,3,13,9,11,8,12	10,6,4,116,76,101,158,178,61,43,48,39,40,28,17	170	149	7.71006056991e-05
32	3,10,18,58,97,67,60,143,84,28,16,8,6	5,8,7,32,30,44,19,42,40,11,13,6,8	10,10,15,49,64,79,88,113,56,9,15,11,40,4,6	18,23,15,74,57,50,103,84,31,20,30,38,65,21,10	347	149	6.58025588463e-08
33	4,11,18,61,112,68,63,150,90,29,20,8,6	26,47,54,175,288,299,190,294,263,93,92,50,29	10,12,15,54,71,85,102,122,60,12,19,15,45,4,6	42,50,44,136,124,146,250,246,85,72,55,78,82,44,59	359	149	0.104822002126
34	6,9,7,35,45,45,22,49,46,12,17,6,8	26,47,54,175,288,299,190,294,263,93,92,50,29	18,25,15,79,64,56,117,93,35,23,34,42,70,21,10	42,50,44,136,124,146,250,246,85,72,55,78,82,44,59	161	149	0
35	0,0,0,1,1,0,0,0,0,0,0,0,0	0,0,0,2,12,1,11,3,2,0,0,0,2	0,0,0,2,0,0,0,0,0,0,0,0,0,0,0	0,0,0,2,0,0,4,4,2,0,0,0,0,0,0	152	149	1
