ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0	59,67,45,33,65,48	47,63,55,52,73,81	38,19,29,54,56,11	48,47,59,81,71,22	232	149
1	53,52,45,42,33,45	0,0,0,0,0,2	51,20,43,91,58,14	1,0,0,3,0,0	293	149
2	8,16,21,13,21,22	161,278,202,213,278,236	11,6,7,16,25,3	197,169,146,257,276,93	178	149
3	614,878,745,667,894,698	60,81,56,73,80,57	790,477,592,761,811,283	54,38,27,48,63,16	158	149
4	615,1081,854,799,1110,865	26,45,23,37,60,48	674,531,588,813,971,341	46,33,35,50,45,10	155	149
5	4665,7046,5422,4761,6114,6289	1,0,0,0,0,0	5554,3864,5047,7237,8028,2734	0,0,0,1,0,0	154	149
6	264,414,376,271,395,364	0,0,0,0,0,6	239,212,219,320,360,109	0,0,0,0,1,0	155	149
7	124,185,144,148,163,167	0,0,0,2,1,3	99,92,78,217,109,47	1,0,0,0,1,0	152	149
8	223,301,283,191,281,332	1,3,0,2,0,0	181,114,180,380,272,89	0,1,2,5,0,0	159	149
9	73,93,98,80,102,105	0,2,0,0,0,0	53,51,68,96,104,29	0,0,0,0,0,0	158	149
10	33,66,41,26,69,54	36,79,39,39,50,44	42,17,43,32,46,25	6,7,8,9,20,4	298	149
11	1441,2124,1415,1113,1833,1899	4,0,2,0,1,1	1074,691,951,1109,1542,477	1,3,5,3,6,1	153	149
12	48,69,69,41,94,64	17,18,9,17,8,24	31,29,27,34,63,12	7,10,5,10,28,0	182	149
13	74,93,110,74,123,124	0,6,0,0,0,2	60,44,61,85,94,33	0,0,0,0,0,0	200	149
14	29,44,46,13,32,37	253,380,340,291,385,366	24,20,24,55,47,19	331,211,272,324,432,111	160	149
15	7,6,14,8,18,2	227,406,352,311,398,436	6,6,9,18,16,7	282,155,190,346,292,124	298	149
16	462,772,705,565,739,677	1,7,4,3,5,1	584,525,578,730,849,277	2,1,4,3,2,2	154	149
18	878,1466,1100,911,1570,1175	8,9,8,9,24,16	1274,944,997,1171,1579,550	8,3,7,11,19,2	156	149
19	9,37,27,12,32,14	92,112,132,100,131,105	14,5,9,16,13,1	67,48,71,167,130,38	152	149
20	122,121,184,129,149,143	26,46,28,22,34,30	91,63,74,120,101,33	28,19,15,17,31,13	157	149
22	333,492,443,433,474,463	9,8,13,7,13,11	362,200,277,452,426,161	17,3,17,9,9,3	167	149
23	223,321,304,235,359,331	0,0,2,0,2,1	286,225,198,332,345,137	2,3,2,1,0,1	152	149
24	8,9,8,5,7,5	13,20,8,1,11,1	1,2,2,0,1,2	6,0,0,1,3,0	161	149
25	16,55,21,10,40,17	5,6,2,0,1,0	1,6,0,3,5,1	0,1,0,0,1,0	295	149
26	724,994,859,763,1094,971	0,0,0,0,0,0	708,510,587,825,982,315	0,0,0,1,0,0	298	149
27	4092,6633,5013,4809,7443,6080	636,1012,680,721,1059,938	6073,4819,5450,7684,8709,2817	1352,1021,1244,1817,1812,659	155	149
28	13,23,26,15,18,8	31,22,18,16,36,29	3,11,10,18,15,2	12,14,7,15,15,4	158	149
29	19,43,44,37,44,33	87,140,121,97,120,109	12,14,17,23,26,9	110,92,90,139,131,49	161	149
30	25,36,27,11,41,17	147,191,151,152,197,171	53,20,29,33,69,31	116,76,101,158,178,61	170	149
31	47,86,59,51,134,73	32,30,44,19,42,40	44,50,62,80,97,52	74,57,50,103,84,31	298	149
32	50,100,60,53,138,79	175,288,299,190,294,263	49,51,65,92,105,54	136,124,146,250,246,85	298	149
33	35,45,45,22,49,46	175,288,299,190,294,263	79,64,56,117,93,35	136,124,146,250,246,85	161	149
34	1,1,0,0,0,0	2,12,1,11,3,2	2,0,0,0,0,0	2,0,0,4,4,2	152	149
35	12,10,10,6,8,14	209,290,281,215,302,275	3,7,3,11,15,6	255,183,197,422,354,107	298	149
36	58,97,76,57,129,61	66,89,57,52,100,87	50,24,36,45,46,16	48,49,40,63,80,20	156	149
37	202,299,307,184,329,277	0,3,0,0,0,0	244,228,191,331,278,103	0,1,1,0,0,0	298	149
38	289,457,388,303,534,408	0,0,0,0,0,0	352,280,333,386,484,173	1,0,0,0,0,0	298	149
40	159,254,205,174,262,277	7,24,13,17,10,9	130,129,149,157,216,83	17,12,13,9,20,6	152	149
41	5,40,21,22,39,31	114,169,117,116,221,144	40,29,35,35,43,6	263,185,194,171,275,80	186	149
42	220,347,304,221,376,382	8,14,10,19,15,11	247,138,214,335,332,112	4,3,4,12,6,2	152	149
43	25,39,34,29,44,33	30,37,32,28,34,29	39,16,23,13,26,5	30,8,13,21,16,14	169	149
47	101,190,116,118,161,136	457,817,562,504,725,693	131,106,109,184,200,59	588,403,437,675,786,262	236	149
48	137,235,229,190,279,243	22,27,14,15,24,14	125,65,90,170,141,38	19,13,15,20,17,6	180	149
49	0,5,7,1,1,6	19,15,22,20,23,19	12,2,5,6,7,0	23,14,19,50,11,14	159	149
50	11,10,13,11,10,19	34,84,56,46,84,87	18,5,15,12,28,6	47,27,32,88,63,20	164	149
51	5,1,2,0,1,1	55,100,82,40,87,54	0,1,0,2,0,0	58,37,40,69,73,27	166	149
52	17,16,22,33,19,20	27,47,49,27,52,51	27,17,12,20,32,16	31,33,42,76,73,26	167	149
53	130,223,200,166,238,238	15,26,9,15,25,11	125,74,107,201,208,99	19,18,9,16,23,10	298	149
54	41,64,78,60,78,67	15,26,9,15,25,11	18,27,32,55,41,33	19,18,9,16,23,10	298	149
55	17,26,17,23,28,15	89,166,124,109,171,171	4,5,15,6,15,11	108,49,78,147,170,67	190	149
56	113,142,153,126,180,128	0,1,0,0,0,0	81,64,93,134,136,45	0,0,5,2,0,0	152	149
57	57,106,75,63,67,76	2,1,0,0,2,0	65,55,42,65,87,16	0,0,0,0,0,0	162	149
58	272,289,345,248,344,250	0,0,1,0,0,0	341,293,286,406,392,120	0,0,0,0,0,0	298	149
59	47,65,51,31,42,68	49,78,38,48,76,61	68,36,71,74,68,22	34,25,48,40,72,28	152	149
60	33,53,34,38,48,37	1,1,3,0,0,3	10,7,23,39,48,16	0,2,1,3,2,0	298	149
61	12,19,23,18,26,24	1,2,4,6,6,1	12,5,10,31,22,11	4,5,4,4,9,0	243	149
62	22,42,24,20,34,14	2,3,3,4,2,0	19,18,18,52,29,14	6,0,2,7,1,1	227	149
63	9,8,14,13,8,4	31,57,44,50,64,48	26,16,20,32,20,8	27,18,12,59,30,15	152	149
64	0,1,0,0,1,0	89,100,43,67,112,72	1,0,0,0,0,0	73,63,60,94,99,37	197	149
66	60,83,98,106,110,88	45,83,31,37,62,54	60,51,58,62,82,32	42,30,33,54,53,19	152	149
67	1811,2641,2517,1908,2647,2136	0,2,0,0,0,0	2687,2065,2013,3073,2917,917	3,3,4,2,0,2	154	149
68	3,30,11,6,25,23	4,2,4,14,10,11	8,12,11,21,21,6	5,0,6,15,2,1	297	149
69	40,75,59,73,105,88	83,74,91,76,106,107	51,46,43,74,69,27	76,52,67,85,109,35	297	149
70	0,1,0,2,0,0	3,1,0,1,0,0	0,0,0,0,0,2	1,0,0,0,0,1	155	149
73	142,237,230,176,220,276	7,3,4,3,5,7	135,129,150,278,290,105	3,8,2,7,2,3	164	149
75	339,568,472,475,650,472	68,91,79,72,89,82	415,350,352,631,517,183	50,47,35,74,100,27	152	149
76	34,52,69,29,52,71	0,5,5,9,10,8	34,25,21,30,39,15	7,2,1,6,2,1	210	149
79	3,8,8,4,3,8	5,8,15,7,14,7	1,5,3,5,1,4	4,2,9,2,9,1	158	149
80	0,7,8,1,1,2	0,9,5,12,1,4	0,2,1,2,2,2	3,2,4,4,3,2	158	149
81	28,30,35,27,29,46	7,5,2,5,11,6	27,21,35,89,36,9	2,7,1,9,4,0	152	149
82	11,15,24,12,28,20	1,5,3,2,5,1	19,9,14,28,43,7	3,0,1,9,6,0	211	149
83	7,7,1,2,2,7	0,0,0,0,0,0	5,8,3,9,13,0	0,0,0,2,0,0	170	149
84	29,71,25,39,63,63	11,26,15,24,46,25	55,51,67,71,97,43	44,23,30,38,57,21	234	149
85	172,218,225,214,282,272	0,0,4,0,5,1	188,140,168,275,296,90	3,2,0,0,2,1	298	149
86	59,100,82,62,107,92	29,22,30,19,38,31	107,100,108,134,147,40	39,16,22,40,50,21	170	149
88	271,420,383,237,445,375	16,14,5,14,12,6	402,300,363,506,517,169	42,42,32,30,35,11	298	149
89	19,15,21,18,20,23	78,102,100,111,141,115	28,22,21,52,42,7	72,48,48,53,80,22	152	149
90	9,15,10,8,12,9	201,274,212,185,270,240	13,12,9,19,13,7	171,94,134,222,243,70	165	149
91	415,594,543,492,547,545	105,180,166,187,176,183	380,277,338,548,513,190	111,67,86,110,154,59	152	149
92	488,680,658,481,717,620	183,245,158,208,275,214	439,402,434,635,677,206	153,126,130,197,185,56	152	149
94	212,335,327,226,355,323	49,54,72,64,59,80	207,186,218,277,337,118	50,45,47,88,80,40	164	149
95	22,28,21,12,28,13	1,0,0,0,0,1	14,15,13,26,18,9	0,0,0,0,0,0	164	149
96	1,4,1,8,6,0	96,180,193,126,188,206	5,0,10,9,0,6	132,102,122,131,198,78	298	149
97	9,5,2,0,11,5	2,10,4,1,14,12	6,7,6,3,10,4	5,8,15,6,20,0	182	149
98	32,44,43,55,56,57	353,517,460,457,601,591	41,25,32,70,73,30	380,305,361,535,617,203	158	149
99	15,25,5,4,23,12	96,139,82,76,169,104	18,12,9,41,21,9	158,116,92,153,143,52	167	149
100	2014,3125,2335,2227,3259,2391	0,8,6,2,4,1	2456,1724,1970,2432,2827,872	1,0,0,1,0,0	153	149
101	214,353,325,223,330,303	892,1540,1149,974,1463,1536	199,106,145,240,253,92	938,597,757,1210,1254,438	232	149
103	0,6,1,8,1,3	0,0,0,2,0,0	0,3,6,1,0,0	0,0,0,0,0,0	190	149
104	159,245,177,123,287,260	33,79,37,35,56,39	110,86,105,166,151,79	35,3,23,29,33,13	230	149
105	25,23,16,15,47,34	0,3,0,0,0,0	22,19,23,13,25,12	0,0,0,0,0,0	298	149
