ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
0	4148,3821	1,6	1834,3823	3,4	188	99	1
2	311,353	0,4	195,303	1,2	198	99	1
3	508,555	0,1	328,488	0,0	187	99	1
4	228,193	1,0	98,144	1,0	140	99	1
5	218,221	1,0	108,180	2,0	188	99	1
6	928,906	0,0	621,1069	0,1	198	99	1
7	1005,998	2,1	584,1070	2,0	179	99	1
8	1128,1135	3,1	619,1138	0,0	180	99	1
9	11,5	76,47	0,4	25,28	120	99	1
10	2006,1894	0,1	666,1562	0,0	163	99	1
11	249,243	124,131	74,124	94,146	157	99	0.00433314322311
12	154,148	4,0	74,136	0,0	193	99	1
14	1465,1513	7,6	686,1025	7,9	198	99	1
15	19,10	11,7	8,33	8,9	198	99	1
16	78,89	0,0	38,71	0,1	171	99	1
17	296,272	1,0	153,284	0,0	198	99	1
18	626,580	5,2	277,476	1,5	198	99	1
19	518,566	0,0	305,579	0,2	175	99	1
20	230,183	0,0	83,128	1,0	133	99	1
23	404,403	0,1	141,318	1,0	198	99	1
24	258,249	0,0	225,301	1,0	198	99	1
25	0,0	5,13	1,0	2,14	198	99	1
27	351,351	9,8	186,335	3,2	169	99	1
29	131,111	5,4	50,102	0,2	152	99	1
30	139,125	5,4	47,123	0,2	155	99	1
31	36,8	0,4	7,3	0,0	181	99	1
32	58,29	11,2	0,2	3,0	161	99	0.205605367808
33	39,27	6,1	6,5	1,0	141	99	1
34	1,5	1,0	1,3	0,1	198	99	1
35	12,11	1,0	3,16	0,1	147	99	1
36	499,461	2,0	271,505	0,0	140	99	1
37	95,109	0,3	25,72	0,0	136	99	1
39	1288,1561	1,0	634,1297	0,0	198	99	1
40	1017,1152	5,0	539,998	0,1	154	99	1
41	953,1076	6,1	562,1122	0,0	145	99	1
42	335,340	0,2	248,403	1,0	146	99	1
43	188,155	0,3	70,163	1,1	186	99	1
44	266,337	1,1	126,238	1,1	188	99	1
45	6375,5439	1,1	2827,6086	1,0	142	99	1
46	3,8	122,114	8,8	44,125	128	99	1
47	22,16	122,114	18,23	44,125	132	99	1
48	903,904	12,4	417,740	0,2	167	99	1
49	468,478	12,4	208,421	0,2	173	99	1
50	1596,1358	3,1	806,1435	0,0	198	99	1
51	1904,2086	3,0	1260,2159	0,0	169	99	1
52	792,723	0,1	424,675	0,1	170	99	1
53	618,568	0,1	305,613	0,0	198	99	1
54	357,422	0,1	90,117	1,0	198	99	1
55	1258,1091	4,3	611,1128	2,3	117	99	1
56	10678,14019	40,43	4380,9256	14,36	166	99	1
57	21,19	646,588	6,10	233,420	198	99	1
58	621,580	0,1	315,608	0,0	198	99	1
59	410,392	0,0	261,492	5,0	198	99	1
60	132,148	0,2	78,101	0,0	173	99	1
61	16,14	1,0	19,17	0,0	146	99	1
62	19,5	4571,4566	10,8	1808,3776	164	99	1
63	1120,861	0,0	368,754	0,3	198	99	1
64	874,867	0,0	431,850	0,1	197	99	1
65	380,376	0,0	205,352	0,1	198	99	1
66	1556,1472	1,0	1002,1913	0,1	198	99	1
67	1005,977	1,0	604,1318	0,1	131	99	1
68	477,527	0,1	209,360	0,0	174	99	1
69	180,214	1,0	89,138	0,0	174	99	1
