ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	0,5	9,14	0,0	6,5	175	99	1	1.0	0.0,0.168	0.0,0.0	0.084
1	67,103	161,242	128,102	313,290	202	99	1	1.0	0.169,0.173	0.167,0.147	0.014
2	47,56	174,311	50,71	235,298	201	99	1	1.0	0.117,0.081	0.095,0.105	-0.001
3	12,5	28,22	9,5	29,22	177	99	1	1.0	0.193,0.113	0.148,0.113	0.022
4	36,53	102,133	49,25	110,154	223	99	1	1.0	0.135,0.15	0.165,0.067	0.027
5	6,11	104,125	16,19	113,106	196	99	1	1.0	0.028,0.043	0.067,0.083	-0.04
6	23,20	9,9	50,17	17,12	246	99	1	1.0	0.507,0.472	0.542,0.363	0.037
7	35,28	3,9	26,36	7,3	191	99	1	1.0	0.858,0.617	0.658,0.861	-0.022
8	429,622	109,126	397,438	86,128	188	99	1	1.0	0.675,0.722	0.709,0.643	0.023
9	5,8	0,0	10,14	1,0	192	99	1	1.0	1.0,1.0	0.838,1.0	0.081
10	112,209	389,554	143,129	517,564	178	99	1	1.0	0.138,0.173	0.133,0.113	0.033
11	160,238	2632,3997	177,290	2389,4418	162	99	1	1.0	0.036,0.035	0.043,0.039	-0.005
12	35,46	37,78	50,38	73,64	205	99	1	1.0	0.314,0.222	0.249,0.223	0.032
13	62,90	290,411	95,104	421,509	175	99	1	1.0	0.108,0.11	0.113,0.104	0.001
14	3,6	27,32	2,3	39,43	182	99	1	1.0	0.057,0.093	0.027,0.037	0.043
15	9,24	48,63	30,38	38,52	196	99	0.246544585131	1.0	0.087,0.161	0.285,0.27	-0.153
16	13,5	42,57	13,21	57,63	197	99	1	1.0	0.135,0.042	0.103,0.143	-0.034
17	127,196	12,28	149,138	34,15	222	99	1	1.0	0.825,0.757	0.662,0.804	0.058
18	0,0	73,75	6,2	73,62	201	99	1	1.0	0.0,0.0	0.039,0.016	-0.028
19	34,62	96,100	61,49	75,90	182	99	1	1.0	0.162,0.252	0.307,0.228	-0.06
20	8,10	60,82	7,24	67,74	285	99	1	1.0	0.044,0.041	0.035,0.101	-0.026
21	2,4	19,19	1,1	22,19	175	99	1	1.0	0.056,0.106	0.025,0.029	0.054
22	14,23	115,170	25,21	122,168	407	99	1	1.0	0.029,0.032	0.047,0.03	-0.008
23	2,6	4,9	5,2	7,6	194	99	1	1.0	0.203,0.254	0.267,0.145	0.022
24	3,9	10,10	12,9	22,11	165	99	1	1.0	0.153,0.351	0.247,0.329	-0.036
26	89,107	60,94	94,134	84,76	237	99	1	1.0	0.383,0.322	0.319,0.424	-0.019
27	7,6	208,286	15,19	306,298	181	99	1	1.0	0.018,0.011	0.026,0.034	-0.015
29	30,85	1747,2618	29,59	1981,2533	174	99	1	1.0	0.01,0.018	0.008,0.013	0.003
30	35,46	1674,2737	24,31	2022,2525	190	99	1	1.0	0.011,0.009	0.006,0.006	0.004
31	7,11	160,230	10,17	169,179	187	99	1	1.0	0.023,0.025	0.03,0.048	-0.015
32	77,156	0,0	145,152	1,0	209	99	1	1.0	1.0,1.0	0.986,1.0	0.007
33	12,16	16,22	105,70	13,20	269	99	1.90171937881e-05	0.002115662808926125	0.216,0.211	0.748,0.563	-0.442
34	63,74	309,513	88,107	417,508	180	99	1	1.0	0.101,0.074	0.104,0.104	-0.017
35	5,11	35,47	5,6	50,54	227	99	1	1.0	0.059,0.093	0.042,0.046	0.032
36	4,8	64,88	3,1	77,73	171	99	1	1.0	0.035,0.05	0.022,0.008	0.028
39	16,39	183,252	36,20	206,239	170	99	1	1.0	0.048,0.083	0.092,0.046	-0.004
40	127,183	6,17	130,213	10,20	177	99	1	1.0	0.922,0.858	0.879,0.856	0.023
42	11,6	7,10	9,22	15,13	196	99	1	1.0	0.443,0.233	0.233,0.461	-0.009
43	12,4	8,6	11,11	10,14	172	99	1	1.0	0.463,0.277	0.388,0.311	0.02
44	3,1	1,2	0,2	0,0	177	99	1	1.0	0.627,0.219	NA,1.0	-0.577
