ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1	78,70,82	186,258,261	74,82,58	304,314,259	252	149	1	1.0	0.199,0.138,0.157	0.126,0.134,0.117	0.039
2	20,32,51	255,369,374	72,31,36	414,397,358	251	149	1	1.0	0.044,0.049,0.075	0.094,0.044,0.056	-0.009
3	3,7,9	4,15,12	21,27,15	48,55,39	227	149	1	1.0	0.33,0.234,0.33	0.223,0.244,0.202	0.075
4	6,9,23	42,48,67	12,12,5	53,48,49	273	149	1	1.0	0.072,0.093,0.158	0.11,0.12,0.053	0.013
5	0,7,1	40,77,60	6,4,0	59,69,39	246	149	1	1.0	0.0,0.052,0.01	0.058,0.034,0.0	-0.01
6	28,27,32	9,7,12	16,25,21	8,12,6	296	149	1	1.0	0.61,0.66,0.573	0.502,0.512,0.638	0.064
7	133,122,139	0,1,0	180,174,134	7,7,2	241	149	1	1.0	1.0,0.987,1.0	0.941,0.939,0.976	0.044
8	184,195,267	38,44,57	146,192,170	54,25,33	238	149	1	1.0	0.752,0.735,0.746	0.629,0.828,0.763	0.004
10	59,70,63	271,474,444	63,85,72	423,470,352	228	149	1	1.0	0.125,0.088,0.085	0.089,0.106,0.118	-0.005
11	40,58,77	765,1103,1283	82,54,56	993,1061,839	212	149	1	1.0	0.035,0.036,0.04	0.055,0.035,0.045	-0.008
12	3,13,6	3,15,5	11,6,4	19,8,14	255	149	0.768300876568	1.0	0.369,0.336,0.412	0.253,0.305,0.143	0.139
13	53,69,80	379,472,586	58,80,58	631,596,488	225	149	1	1.0	0.085,0.088,0.083	0.057,0.082,0.073	0.015
15	22,32,37	119,218,221	33,29,20	221,202,182	246	149	1	1.0	0.101,0.082,0.092	0.083,0.08,0.062	0.017
16	7,14,19	53,98,82	11,13,6	86,75,73	247	149	1	1.0	0.074,0.079,0.123	0.072,0.095,0.047	0.021
17	30,45,55	26,29,45	68,68,48	34,35,22	272	149	0.801089664393	1.0	0.387,0.459,0.401	0.523,0.516,0.544	-0.112
18	1,0,1	36,45,52	0,1,0	35,52,48	251	149	1	1.0	0.016,0.0,0.011	0.0,0.011,0.0	0.005
19	36,36,54	45,81,94	47,77,40	107,109,69	232	149	1	1.0	0.339,0.222,0.27	0.22,0.312,0.271	0.009
20	6,4,11	27,39,56	5,17,12	27,32,37	298	149	1	1.0	0.1,0.049,0.089	0.085,0.21,0.14	-0.066
21	2,3,0	24,40,42	2,8,1	53,49,65	225	149	1	1.0	0.052,0.047,0.0	0.024,0.098,0.01	-0.011
22	1,6,7	50,96,97	3,4,2	77,51,62	298	149	1	1.0	0.01,0.03,0.035	0.019,0.038,0.016	0.001
23	0,1,3	6,4,8	0,4,3	18,14,21	244	149	1	1.0	0.0,0.132,0.186	0.0,0.149,0.08	0.03
24	17,32,18	46,55,72	47,25,19	63,85,46	215	149	1	1.0	0.204,0.287,0.148	0.341,0.169,0.223	-0.031
26	24,14,29	9,6,16	38,32,23	11,7,6	287	149	0.559104729132	1.0	0.581,0.548,0.485	0.642,0.704,0.666	-0.133
27	0,2,3	91,130,148	3,3,3	110,73,91	231	149	1	1.0	0.0,0.01,0.013	0.017,0.026,0.021	-0.014
28	122,182,266	0,0,0	227,202,175	2,2,1	241	149	1	1.0	1.0,1.0,1.0	0.986,0.984,0.991	0.013
29	17,11,59	1068,1727,1700	36,34,42	1773,1610,1600	224	149	1	1.0	0.01,0.004,0.023	0.013,0.014,0.017	-0.002
30	16,16,34	871,1320,1363	22,18,24	1495,1391,1339	240	149	1	1.0	0.011,0.007,0.015	0.009,0.008,0.011	0.002
31	12,20,27	155,203,197	16,25,24	230,285,261	237	149	1	1.0	0.046,0.058,0.079	0.042,0.052,0.055	0.011
32	14,19,25	0,2,0	23,28,26	0,0,0	259	149	1	1.0	1.0,0.845,1.0	1.0,1.0,1.0	-0.052
33	12,17,41	69,144,135	126,161,119	61,43,35	298	149	0	0.0	0.08,0.056,0.132	0.508,0.652,0.63	-0.507
34	7,7,10	62,95,110	11,7,14	47,57,51	230	149	1	1.0	0.068,0.046,0.056	0.132,0.074,0.151	-0.062
35	0,4,6	20,43,40	2,1,1	27,49,35	277	149	1	1.0	0.0,0.048,0.075	0.038,0.011,0.015	0.02
36	2,7,14	66,100,78	17,16,8	113,120,96	221	149	1	1.0	0.02,0.045,0.108	0.092,0.082,0.053	-0.018
39	25,36,48	174,236,201	42,28,46	218,249,252	220	149	1	1.0	0.089,0.094,0.139	0.115,0.071,0.11	0.009
40	9,11,4	2,9,0	63,59,44	4,11,9	227	149	1	1.0	0.747,0.445,1.0	0.912,0.779,0.762	-0.087
42	3,8,14	22,32,27	7,6,3	29,52,53	246	149	1	1.0	0.076,0.132,0.239	0.128,0.065,0.033	0.074
43	11,12,12	9,14,18	12,14,6	11,20,20	222	149	1	1.0	0.451,0.365,0.309	0.423,0.32,0.168	0.071
44	0,0,0	3,1,3	2,3,6	9,7,7	227	149	0.160762464445	1.0	0.0,0.0,0.0	0.127,0.22,0.36	-0.236
45	0,0,0	3,2,7	4,4,6	15,25,14	239	149	0.94488356053	1.0	0.0,0.0,0.0	0.143,0.091,0.211	-0.148
46	1,5,3	4,2,0	1,6,9	26,14,16	298	149	0.256837411009	1.0	0.111,0.556,1.0	0.019,0.176,0.22	0.417
47	1,7,4	2,3,3	3,5,5	4,3,6	298	149	1	1.0	0.2,0.538,0.4	0.273,0.455,0.294	0.039
48	0,2,1	4,0,0	2,2,2	17,17,16	253	149	0.143667658945	1.0	0.0,1.0,1.0	0.065,0.065,0.069	0.6
49	30,40,41	789,1053,1227	20,29,29	940,860,802	251	149	1	1.0	0.022,0.022,0.019	0.012,0.02,0.021	0.003
50	95,108,134	3,3,3	172,170,146	5,0,8	240	149	1	1.0	0.952,0.957,0.965	0.955,1.0,0.919	-0.0
51	2,0,0	0,0,1	6,5,4	0,0,0	267	149	1	1.0	1.0,NA,0.0	1.0,1.0,1.0	-0.5
52	2,1,0	4,3,3	7,4,2	4,4,11	298	149	0.133407560855	1.0	0.2,0.143,0.0	0.467,0.333,0.083	-0.18
53	1,0,0	2,4,3	3,2,0	2,1,8	253	149	1	1.0	0.227,0.0,0.0	0.469,0.541,0.0	-0.261
55	45,79,94	1,2,0	105,96,82	0,1,0	245	149	1	1.0	0.965,0.96,1.0	1.0,0.983,1.0	-0.019
58	12,22,18	8,16,15	12,22,22	13,12,13	247	149	1	1.0	0.475,0.453,0.42	0.358,0.525,0.505	-0.013
59	26,43,55	106,169,191	65,90,42	180,169,112	277	149	1	1.0	0.117,0.12,0.134	0.163,0.223,0.168	-0.061
60	10,7,12	22,39,36	25,24,28	59,58,51	247	149	1	1.0	0.215,0.098,0.167	0.204,0.2,0.249	-0.058
61	45,51,40	89,127,124	76,73,62	134,141,102	298	149	1	1.0	0.202,0.167,0.139	0.221,0.206,0.233	-0.051
62	2,2,2	8,10,9	0,4,2	22,6,10	235	149	1	1.0	0.137,0.113,0.123	0.0,0.297,0.113	-0.012
63	138,140,175	268,412,480	167,129,125	387,401,380	293	149	1	1.0	0.208,0.147,0.156	0.18,0.141,0.143	0.016
64	21,47,44	23,52,33	105,107,84	28,32,23	241	149	4.44333409241e-05	0.0050929072192527946	0.361,0.358,0.452	0.699,0.674,0.693	-0.298
65	8,7,5	122,170,175	10,7,9	198,175,175	254	149	1	1.0	0.037,0.024,0.016	0.029,0.023,0.029	-0.001
66	3,2,0	4,0,3	0,1,1	6,9,1	215	149	0.751827151068	1.0	0.342,1.0,0.0	0.0,0.071,0.409	0.287
67	5,3,2	12,17,18	1,8,3	15,35,21	227	149	1	1.0	0.215,0.104,0.068	0.042,0.13,0.086	0.043
68	21,7,10	15,14,18	17,16,14	23,16,18	259	149	1	1.0	0.446,0.223,0.242	0.298,0.365,0.309	-0.02
69	17,27,13	27,49,30	31,13,13	35,38,32	298	149	1	1.0	0.239,0.216,0.178	0.307,0.146,0.169	0.004
70	2,2,1	0,0,2	5,1,2	0,1,1	298	149	1	1.0	1.0,1.0,0.2	1.0,0.333,0.5	0.122
72	0,6,0	0,1,3	2,0,1	0,2,0	225	149	1	1.0	NA,0.799,0.0	1.0,0.0,1.0	-0.267
73	18,23,12	3,4,6	23,26,17	11,6,5	298	149	1	1.0	0.75,0.742,0.5	0.511,0.684,0.63	0.056
74	13,21,12	41,65,50	19,26,15	31,18,9	298	149	0.0329118949154	0.9211503611786955	0.137,0.139,0.107	0.235,0.419,0.455	-0.242
76	6,11,7	74,77,115	2,3,5	79,113,62	298	149	1	1.0	0.039,0.067,0.03	0.012,0.013,0.039	0.024
