ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67590"	NA	chr5	+	26958378	26958467	26957914	26958231	26958651	26958781	0	2386,3496,2894,2389,3323,3032	5,4,3,5,3,6	2335,1590,2043,2908,3191,1068	10,6,5,2,4,2	238	149	1	1.0	0.997,0.998,0.998,0.997,0.999,0.997	0.993,0.994,0.996,0.999,0.998,0.997	0.001
1	"AT5G67590"	NA	chr5	+	26958651	26958781	26957914	26958231	26958962	26958992	1	1190,1843,1516,1215,1798,1543	0,0,0,0,0,0	1172,817,996,1657,1703,501	2,0,0,0,0,0	279	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.997,1.0,1.0,1.0,1.0,1.0	0.001
2	"AT5G67260"	NA	chr5	+	26838296	26838388	26837395	26837630	26839494	26839597	2	0,0,2,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,1,0,0,0	241	149	1	1.0	NA,NA,1.0,NA,NA,NA	NA,NA,0.0,NA,NA,NA	1.0
3	"AT5G67110"	NA	chr5	-	26785761	26785827	26785617	26785683	26785917	26785989	3	52,55,29,38,34,35	0,0,0,0,0,1	33,14,16,61,48,13	1,0,0,3,0,0	215	149	1	1.0	1.0,1.0,1.0,1.0,1.0,0.96	0.958,1.0,1.0,0.934,1.0,1.0	0.011
4	"AT5G66900"	NA	chr5	-	26715879	26716076	26714722	26715763	26716158	26716511	4	176,277,228,185,327,227	1,0,2,3,6,2	277,159,214,267,272,104	6,2,1,1,5,0	298	149	1	1.0	0.989,1.0,0.983,0.969,0.965,0.983	0.958,0.975,0.991,0.993,0.965,1.0	0.001
5	"AT5G66540"	NA	chr5	-	26558271	26558359	26558077	26558188	26558479	26558535	5	283,464,345,265,442,309	0,0,0,1,1,0	338,253,296,507,398,137	0,0,0,0,0,0	237	149	1	1.0	1.0,1.0,1.0,0.994,0.996,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.002
6	"AT5G66190"	NA	chr5	-	26451832	26451910	26451675	26451738	26452011	26452103	6	5189,8314,6032,5395,7148,6561	0,0,1,0,0,0	6768,4805,5927,8786,9049,2869	0,0,0,0,0,0	227	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.0
7	"AT5G66040"	NA	chr5	+	26410731	26410805	26410343	26410645	26410868	26410993	7	5313,8421,6765,6399,9415,7335	0,0,0,0,0,0	9240,6234,6462,5654,10156,3800	0,0,1,0,0,0	223	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.0
8	"AT5G65970"	NA	chr5	-	26388166	26388234	26388014	26388075	26388495	26388669	8	48,58,60,40,79,63	0,0,0,0,0,0	51,30,44,77,77,26	1,0,0,0,0,0	217	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.972,1.0,1.0,1.0,1.0,1.0	0.005
9	"AT5G65970"	NA	chr5	-	26388353	26388389	26388166	26388234	26388495	26388669	9	99,130,121,76,132,160	0,0,0,4,0,0	89,77,74,141,142,53	0,0,0,0,2,0	185	149	1	1.0	1.0,1.0,1.0,0.939,1.0,1.0	1.0,1.0,1.0,1.0,0.983,1.0	-0.007
