ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67430"	NA	chr5	+	26910204	26910830	26910204	26910593	26910669	26910830	0	2,4,3,0,7,2	11,25,14,21,27,16	0,1,1,1,0,0	22,11,15,8,10,2	225	149	1	1.0	0.107,0.096,0.124,0.0,0.147,0.076	0.0,0.057,0.042,0.076,0.0,0.0	0.062
1	"AT5G67385"	NA	chr5	+	26884202	26884982	26884202	26884809	26884912	26884982	1	108,156,124,79,117,136	231,334,309,218,336,345	78,68,58,147,123,26	313,279,237,389,382,160	252	149	1	1.0	0.217,0.216,0.192,0.176,0.171,0.189	0.128,0.126,0.126,0.183,0.16,0.088	0.058
2	"AT5G67385"	NA	chr5	+	26884912	26885699	26884912	26884982	26885084	26885699	2	30,48,64,56,49,39	308,462,398,287,513,458	65,44,39,64,88,17	369,311,284,433,484,196	251	149	1	1.0	0.055,0.058,0.087,0.104,0.054,0.048	0.095,0.077,0.075,0.081,0.097,0.049	-0.011
3	"AT5G67110"	NA	chr5	-	26785617	26785827	26785617	26785683	26785761	26785827	3	7,9,13,12,4,14	45,53,26,37,27,27	11,12,19,14,6,4	23,13,14,57,33,12	227	149	1	1.0	0.093,0.1,0.247,0.176,0.089,0.254	0.239,0.377,0.471,0.139,0.107,0.18	-0.092
4	"AT5G66810"	NA	chr5	+	26674949	26675816	26674949	26675494	26675618	26675816	4	32,57,39,41,59,44	158,213,174,149,187,172	26,28,32,56,30,11	147,115,123,156,209,74	273	149	1	1.0	0.1,0.127,0.109,0.131,0.147,0.123	0.088,0.117,0.124,0.164,0.073,0.075	0.016
5	"AT5G66810"	NA	chr5	+	26675618	26676255	26675618	26675816	26675913	26676255	5	19,25,20,11,15,28	126,240,143,141,172,176	10,10,20,19,28,10	103,102,105,175,164,50	246	149	1	1.0	0.084,0.059,0.078,0.045,0.05,0.088	0.056,0.056,0.103,0.062,0.094,0.108	-0.012
6	"AT5G66558"	NA	chr5	-	26563997	26566847	26563997	26564383	26564530	26566847	6	6,18,28,23,20,43	14,7,14,13,17,26	33,19,34,48,15,16	13,7,11,18,15,5	296	149	0.705313728342	1.0	0.177,0.564,0.502,0.471,0.372,0.454	0.561,0.577,0.609,0.573,0.335,0.617	-0.122
7	"AT5G66450"	NA	chr5	+	26534615	26535133	26534615	26534688	26534780	26535133	7	35,36,27,36,28,37	6,2,7,2,10,5	23,21,23,32,35,19	2,1,0,7,3,3	241	149	1	1.0	0.783,0.918,0.705,0.918,0.634,0.821	0.877,0.928,1.0,0.739,0.878,0.797	-0.073
8	"AT5G66240"	NA	chr5	+	26466173	26466443	26466173	26466274	26466363	26466443	8	507,702,554,464,684,466	109,134,125,122,137,122	430,324,332,452,482,136	95,83,73,100,140,62	238	149	1	1.0	0.744,0.766,0.735,0.704,0.758,0.705	0.739,0.71,0.74,0.739,0.683,0.579	0.037
9	"AT5G66110"	NA	chr5	+	26430391	26431351	26430391	26430815	26430908	26431351	9	6,13,16,6,8,1	0,0,0,0,0,1	17,16,6,12,13,2	1,2,0,1,1,1	242	149	1	1.0	1.0,1.0,1.0,1.0,1.0,0.381	0.913,0.831,1.0,0.881,0.889,0.552	0.052
10	"AT5G66055"	NA	chr5	-	26417635	26417912	26417635	26417734	26417813	26417912	10	148,222,162,155,270,237	443,643,621,513,760,664	137,110,107,176,165,109	563,469,510,647,745,310	228	149	1	1.0	0.179,0.184,0.146,0.165,0.188,0.189	0.137,0.133,0.121,0.151,0.126,0.187	0.033
11	"AT5G66040"	NA	chr5	+	26410731	26410993	26410731	26410805	26410868	26410993	11	186,300,206,209,379,239	3207,5257,4218,3949,5960,4671	357,256,233,250,357,161	5674,3985,4065,3677,6474,2478	212	149	1	1.0	0.039,0.039,0.033,0.036,0.043,0.035	0.042,0.043,0.039,0.046,0.037,0.044	-0.004
12	"AT5G65970"	NA	chr5	-	26388353	26388669	26388353	26388389	26388495	26388669	12	53,67,56,41,49,47	75,103,96,47,108,125	42,36,28,63,53,34	62,59,66,99,111,38	255	149	1	1.0	0.292,0.275,0.254,0.338,0.21,0.18	0.284,0.263,0.199,0.271,0.218,0.343	-0.005
13	"AT5G65940"	NA	chr5	-	26377037	26377257	26377037	26377079	26377155	26377257	13	98,148,113,81,122,84	325,543,433,337,489,424	91,78,75,117,128,36	414,322,388,471,580,153	225	149	1	1.0	0.166,0.153,0.147,0.137,0.142,0.116	0.127,0.138,0.113,0.141,0.128,0.135	0.013
14	"AT5G65690"	NA	chr5	+	26268827	26269249	26268827	26268997	26269080	26269249	14	1,13,2,6,7,2	50,75,38,47,44,79	5,4,4,3,6,2	48,42,34,53,58,24	232	149	1	1.0	0.013,0.1,0.033,0.076,0.093,0.016	0.063,0.058,0.07,0.035,0.062,0.051	-0.001
15	"AT5G65460"	NA	chr5	-	26161623	26162539	26161623	26162283	26162380	26162539	15	24,29,26,11,37,26	74,66,77,68,81,89	16,12,18,32,41,11	38,35,41,60,83,28	246	149	1	1.0	0.164,0.21,0.17,0.089,0.217,0.15	0.203,0.172,0.21,0.244,0.23,0.192	-0.042
16	"AT5G65460"	NA	chr5	-	26162380	26162778	26162380	26162539	26162637	26162778	16	15,3,16,10,5,12	58,90,99,56,79,72	5,6,5,17,13,3	61,42,43,82,94,20	247	149	1	1.0	0.135,0.02,0.089,0.097,0.037,0.091	0.047,0.079,0.066,0.111,0.077,0.083	0.001
17	"AT5G65440"	NA	chr5	+	26152121	26152463	26152121	26152251	26152374	26152463	17	136,254,194,180,260,177	40,25,37,47,53,45	127,93,134,194,193,56	28,26,19,64,37,11	272	149	1	1.0	0.651,0.848,0.742,0.677,0.729,0.683	0.713,0.662,0.794,0.624,0.741,0.736	0.01
18	"AT5G65440"	NA	chr5	+	26153689	26154169	26153689	26153795	26153897	26154169	18	2,1,2,0,0,1	62,99,107,94,101,114	0,0,1,8,2,1	64,55,57,92,84,46	251	149	1	1.0	0.019,0.006,0.011,0.0,0.0,0.005	0.0,0.0,0.01,0.049,0.014,0.013	-0.008
19	"AT5G65440"	NA	chr5	+	26156305	26156655	26156305	26156500	26156583	26156655	19	38,65,61,52,83,47	106,140,178,142,158,162	45,38,40,87,70,22	94,79,93,119,142,48	232	149	1	1.0	0.187,0.23,0.18,0.19,0.252,0.157	0.235,0.236,0.216,0.32,0.24,0.227	-0.046
20	"AT5G65180"	NA	chr5	+	26045326	26046134	26045326	26045700	26045886	26046134	20	11,2,7,8,11,11	57,82,81,79,99,80	9,2,4,8,27,7	83,61,65,86,108,26	298	149	1	1.0	0.088,0.012,0.041,0.048,0.053,0.064	0.051,0.016,0.03,0.044,0.111,0.119	-0.011
21	"AT5G65120"	NA	chr5	+	26014001	26014313	26014001	26014055	26014131	26014313	21	1,0,0,3,3,1	43,42,42,29,33,38	2,5,0,1,1,3	31,20,15,29,22,18	225	149	1	1.0	0.015,0.0,0.0,0.064,0.057,0.017	0.041,0.142,0.0,0.022,0.029,0.099	-0.03
22	"AT5G65060"	NA	chr5	+	25990613	25991412	25990613	25990655	25990963	25991412	22	11,24,31,11,25,30	171,297,250,174,262,211	16,6,8,31,22,15	186,145,155,181,263,85	298	149	1	1.0	0.031,0.039,0.058,0.031,0.046,0.066	0.041,0.02,0.025,0.079,0.04,0.081	-0.002
23	"AT5G64700"	NA	chr5	-	25865418	25865824	25865418	25865570	25865665	25865824	23	7,12,2,2,9,0	11,16,24,7,17,14	3,2,3,8,2,2	7,8,7,13,8,3	244	149	1	1.0	0.28,0.314,0.048,0.149,0.244,0.0	0.207,0.132,0.207,0.273,0.132,0.289	-0.034
