ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1	"AT5G66620"	NA	chr5	+	26591323	26591442	26591323	26591389	26591519	26591578	1	13,52,20,9,42,21	0,1,0,0,0,0	24,15,24,15,36,9	0,0,0,0,0,0	202	149	1	1.0	1.0,0.975,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.004
3	"AT5G65970"	NA	chr5	-	26388353	26388669	26388495	26388669	26388166	26388234	3	123,161,143,100,141,169	0,0,0,4,0,0	107,91,84,172,146,67	0,0,0,0,2,0	291	149	1	1.0	1.0,1.0,1.0,0.928,1.0,1.0	1.0,1.0,1.0,1.0,0.974,1.0	-0.008
4	"AT5G65770"	NA	chr5	+	26312838	26313190	26312838	26313109	26313231	26313315	4	6,5,1,1,1,1	138,253,158,178,232,246	0,1,7,4,1,3	91,113,130,203,179,61	230	149	1	1.0	0.027,0.013,0.004,0.004,0.003,0.003	0.0,0.006,0.034,0.013,0.004,0.031	-0.006
5	"AT5G65440"	NA	chr5	+	26151421	26151806	26151421	26151747	26151996	26152050	5	1,17,2,5,4,5	4,0,1,2,8,1	3,7,3,4,9,2	0,0,2,4,7,1	208	149	1	1.0	0.152,1.0,0.589,0.642,0.264,0.782	1.0,1.0,0.518,0.417,0.479,0.589	-0.096
6	"AT5G64990"	NA	chr5	-	25964350	25964442	25964371	25964442	25964177	25964266	6	0,0,1,1,0,0	8,20,13,11,11,26	2,0,0,0,0,0	8,7,6,10,15,2	170	149	1	1.0	0.0,0.0,0.063,0.074,0.0,0.0	0.18,0.0,0.0,0.0,0.0,0.0	-0.007
8	"AT5G63960"	NA	chr5	+	25601114	25601303	25601114	25601252	25601462	25601540	8	0,0,4,0,3,1	16,34,25,30,37,21	0,0,0,1,0,0	16,19,8,29,28,20	200	149	1	1.0	0.0,0.0,0.107,0.0,0.057,0.034	0.0,0.0,0.0,0.025,0.0,0.0	0.029
9	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515745	25516081	9	51,100,71,64,110,55	9,21,14,10,17,17	76,69,84,104,120,49	13,14,11,20,22,12	184	149	1	1.0	0.821,0.794,0.804,0.838,0.84,0.724	0.826,0.8,0.861,0.808,0.815,0.768	-0.009
10	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515877	25516074	10	46,79,59,43,85,46	0,1,1,0,0,0	62,56,66,85,81,36	0,0,0,0,0,2	184	149	1	1.0	1.0,0.985,0.979,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.936	0.005
11	"AT5G63680"	NA	chr5	+	25490064	25490375	25490064	25490165	25490474	25490764	11	5,2,8,4,6,2	150,274,236,211,284,311	6,13,14,24,20,5	188,98,125,220,193,82	359	149	1	1.0	0.014,0.003,0.014,0.008,0.009,0.003	0.013,0.052,0.044,0.043,0.041,0.025	-0.028
12	"AT5G63620"	NA	chr5	-	25466686	25466864	25466693	25466864	25466127	25466571	12	2,3,7,1,4,5	554,965,712,598,1033,750	3,1,0,2,2,0	826,628,613,737,1019,353	156	149	1	1.0	0.003,0.003,0.009,0.002,0.004,0.006	0.003,0.002,0.0,0.003,0.002,0.0	0.003
