ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67430"	NA	chr5	+	26910204	26910830	26910204	26910593	26910669	26910830	0	3,5,2,1,7,4	10,22,12,21,23,23	0,1,1,2,1,0	20,10,15,7,10,6	225	149	1	1.0	0.166,0.131,0.099,0.031,0.168,0.103	0.0,0.062,0.042,0.159,0.062,0.0	0.062
1	"AT5G67385"	NA	chr5	+	26884202	26884982	26884202	26884809	26884912	26884982	1	97,139,136,71,116,113	216,363,308,207,316,337	60,64,63,133,122,38	305,281,209,375,417,144	252	149	1	1.0	0.21,0.185,0.207,0.169,0.178,0.165	0.104,0.119,0.151,0.173,0.147,0.135	0.048
2	"AT5G67385"	NA	chr5	+	26884912	26885699	26884912	26884982	26885084	26885699	2	26,59,70,50,43,36	275,475,431,287,497,479	47,34,60,71,89,23	345,300,270,415,509,187	251	149	1	1.0	0.053,0.069,0.088,0.094,0.049,0.043	0.075,0.063,0.117,0.092,0.094,0.068	-0.019
3	"AT5G67110"	NA	chr5	-	26785617	26785827	26785617	26785683	26785761	26785827	3	12,6,10,7,4,13	35,47,21,41,25,26	17,13,16,22,4,2	25,12,17,57,46,9	227	149	1	1.0	0.184,0.077,0.238,0.101,0.095,0.247	0.309,0.416,0.382,0.202,0.054,0.127	-0.091
4	"AT5G66810"	NA	chr5	+	26674949	26675816	26674949	26675494	26675618	26675816	4	28,59,44,43,51,49	175,214,152,165,204,164	29,28,34,55,29,11	126,105,123,164,191,71	273	149	1	1.0	0.08,0.131,0.136,0.125,0.12,0.14	0.112,0.127,0.131,0.155,0.077,0.078	0.009
5	"AT5G66810"	NA	chr5	+	26675618	26676255	26675618	26675816	26675913	26676255	5	27,18,18,10,18,16	127,219,133,146,165,168	13,10,18,22,27,13	107,110,97,162,153,57	246	149	1	1.0	0.114,0.047,0.076,0.04,0.062,0.055	0.069,0.052,0.101,0.076,0.097,0.121	-0.02
6	"AT5G66558"	NA	chr5	-	26563997	26566847	26563997	26564383	26564530	26566847	6	10,23,36,21,21,36	15,9,13,12,15,22	23,17,26,46,15,17	16,5,8,17,18,8	296	149	1	1.0	0.251,0.563,0.582,0.468,0.413,0.452	0.42,0.631,0.621,0.577,0.296,0.517	-0.055
7	"AT5G66450"	NA	chr5	+	26534615	26535133	26534615	26534688	26534780	26535133	7	31,40,31,34,26,34	6,3,6,2,6,3	32,19,15,24,27,14	2,1,1,9,7,5	241	149	1	1.0	0.762,0.892,0.762,0.913,0.728,0.875	0.908,0.922,0.903,0.622,0.705,0.634	0.04
8	"AT5G66240"	NA	chr5	+	26466173	26466443	26466173	26466274	26466363	26466443	8	486,694,551,436,681,443	103,140,124,103,136,124	442,341,358,461,440,144	95,94,71,103,139,63	238	149	1	1.0	0.747,0.756,0.736,0.726,0.758,0.691	0.744,0.694,0.759,0.737,0.665,0.589	0.038
9	"AT5G66110"	NA	chr5	+	26430391	26431351	26430391	26430815	26430908	26431351	9	9,12,15,7,11,1	0,0,0,0,0,1	17,13,8,12,14,2	1,3,1,1,2,1	242	149	1	1.0	1.0,1.0,1.0,1.0,1.0,0.381	0.913,0.727,0.831,0.881,0.812,0.552	0.111
10	"AT5G66055"	NA	chr5	-	26417635	26417912	26417635	26417734	26417813	26417912	10	154,221,172,151,248,251	433,661,602,505,753,641	146,97,115,152,180,103	545,437,513,646,715,280	228	149	1	1.0	0.189,0.179,0.157,0.163,0.177,0.204	0.149,0.127,0.128,0.133,0.141,0.194	0.033
11	"AT5G66040"	NA	chr5	+	26410731	26410993	26410731	26410805	26410868	26410993	11	200,297,213,217,355,249	3181,5288,4311,3940,6007,4612	356,265,226,257,355,158	5589,4067,4111,3746,6526,2541	212	149	1	1.0	0.042,0.038,0.034,0.037,0.04,0.037	0.043,0.044,0.037,0.046,0.037,0.042	-0.004
12	"AT5G65970"	NA	chr5	-	26388353	26388669	26388353	26388389	26388495	26388669	12	49,69,59,42,49,46	73,99,105,49,104,135	45,33,31,67,54,25	71,52,73,100,113,32	255	149	1	1.0	0.282,0.289,0.247,0.334,0.216,0.166	0.27,0.271,0.199,0.281,0.218,0.313	-0.003
13	"AT5G65940"	NA	chr5	-	26377037	26377257	26377037	26377079	26377155	26377257	13	89,154,87,75,139,90	347,530,426,339,494,409	94,78,70,123,135,33	401,337,393,471,567,160	225	149	1	1.0	0.145,0.161,0.119,0.128,0.157,0.127	0.134,0.133,0.106,0.147,0.136,0.12	0.01
14	"AT5G65690"	NA	chr5	+	26268827	26269249	26268827	26268997	26269080	26269249	14	1,6,2,5,3,6	43,71,39,46,40,71	3,6,2,5,10,2	39,36,34,59,59,18	232	149	1	1.0	0.015,0.051,0.032,0.065,0.046,0.051	0.047,0.097,0.036,0.052,0.098,0.067	-0.023
15	"AT5G65460"	NA	chr5	-	26161623	26162539	26161623	26162283	26162380	26162539	15	29,26,34,12,38,22	70,67,83,65,85,86	19,11,15,32,35,11	45,31,39,64,75,26	246	149	1	1.0	0.201,0.19,0.199,0.101,0.213,0.134	0.204,0.177,0.189,0.232,0.22,0.204	-0.031
16	"AT5G65460"	NA	chr5	-	26162380	26162778	26162380	26162539	26162637	26162778	16	15,4,13,4,8,11	59,95,102,60,77,90	4,3,6,14,12,4	61,55,49,87,106,22	247	149	1	1.0	0.133,0.025,0.071,0.039,0.059,0.069	0.038,0.032,0.069,0.088,0.064,0.099	0.001
17	"AT5G65440"	NA	chr5	+	26152121	26152463	26152121	26152251	26152374	26152463	17	160,243,190,178,261,182	42,27,30,44,35,43	142,104,115,225,198,62	33,33,22,59,43,14	272	149	1	1.0	0.676,0.831,0.776,0.689,0.803,0.699	0.702,0.633,0.741,0.676,0.716,0.708	0.05
18	"AT5G65440"	NA	chr5	+	26153689	26154169	26153689	26153795	26153897	26154169	18	1,1,1,0,0,1	62,96,100,85,111,114	0,0,0,8,2,1	58,60,47,88,80,44	251	149	1	1.0	0.009,0.006,0.006,0.0,0.0,0.005	0.0,0.0,0.0,0.051,0.015,0.013	-0.009
19	"AT5G65440"	NA	chr5	+	26156305	26156655	26156305	26156500	26156583	26156655	19	46,60,60,53,77,55	96,125,158,141,164,160	45,36,41,107,78,23	98,70,107,135,145,51	232	149	1	1.0	0.235,0.236,0.196,0.194,0.232,0.181	0.228,0.248,0.197,0.337,0.257,0.225	-0.036
20	"AT5G65180"	NA	chr5	+	26045326	26046134	26045326	26045700	26045886	26046134	20	11,2,12,8,10,11	59,87,76,73,89,77	9,3,4,11,23,5	91,66,65,85,106,39	298	149	1	1.0	0.085,0.011,0.073,0.052,0.053,0.067	0.047,0.022,0.03,0.061,0.098,0.06	0.004
21	"AT5G65120"	NA	chr5	+	26014001	26014313	26014001	26014055	26014131	26014313	21	1,1,1,3,3,1	31,45,40,35,25,40	1,6,0,3,2,3	30,17,17,26,20,16	225	149	1	1.0	0.021,0.015,0.016,0.054,0.074,0.016	0.022,0.189,0.0,0.071,0.062,0.11	-0.043
22	"AT5G65060"	NA	chr5	+	25990613	25991412	25990613	25990655	25990963	25991412	22	8,30,26,18,18,30	178,285,260,175,251,211	15,6,10,28,22,9	173,156,186,168,275,84	298	149	1	1.0	0.022,0.05,0.048,0.049,0.035,0.066	0.042,0.019,0.026,0.077,0.038,0.051	0.003
23	"AT5G64700"	NA	chr5	-	25865418	25865824	25865418	25865570	25865665	25865824	23	5,8,6,2,10,0	12,23,25,10,17,16	5,3,3,7,1,3	6,8,4,13,6,5	244	149	1	1.0	0.203,0.175,0.128,0.109,0.264,0.0	0.337,0.186,0.314,0.247,0.092,0.268	-0.094
24	"AT5G64630"	NA	chr5	+	25835674	25836400	25835674	25835775	25835841	25836400	24	9,6,5,7,16,7	14,16,27,17,14,16	1,5,4,12,14,0	11,8,6,36,16,6	215	149	1	1.0	0.308,0.206,0.114,0.222,0.442,0.233	0.059,0.302,0.316,0.188,0.377,0.0	0.047
26	"AT5G64360"	NA	chr5	-	25736244	25736890	25736244	25736550	25736688	25736890	26	82,121,88,85,135,94	76,109,79,93,109,95	90,79,72,99,146,49	94,53,83,104,103,36	287	149	1	1.0	0.359,0.366,0.366,0.322,0.391,0.339	0.332,0.436,0.311,0.331,0.424,0.414	-0.017
27	"AT5G64330"	NA	chr5	+	25727802	25728563	25727802	25727872	25727954	25728563	27	5,5,13,5,0,5	390,600,532,418,535,529	6,9,5,9,20,4	532,362,394,615,611,188	231	149	1	1.0	0.008,0.005,0.016,0.008,0.0,0.006	0.007,0.016,0.008,0.009,0.021,0.014	-0.005
