ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
3	"AT5G65970"	NA	chr5	-	26388353	26388669	26388495	26388669	26388166	26388234
9	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515745	25516081
10	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515877	25516074
12	"AT5G63620"	NA	chr5	-	25466686	25466864	25466693	25466864	25466127	25466571
13	"AT5G63600"	NA	chr5	-	25461394	25461727	25461399	25461727	25460683	25461310
16	"AT5G62480"	NA	chr5	-	25089239	25089626	25089373	25089626	25088526	25089170
24	"AT5G61240"	NA	chr5	+	24630384	24630460	24630384	24630456	24630547	24630582
28	"AT5G59710"	NA	chr5	+	24057377	24058171	24057377	24057584	24058279	24058388
33	"AT5G57960"	NA	chr5	-	23465534	23465949	23465806	23465949	23465144	23465259
50	"AT5G53020"	NA	chr5	+	21498423	21499440	21498423	21498605	21499888	21500829
52	"AT5G52070"	NA	chr5	+	21162095	21163968	21162095	21162208	21164079	21164196
57	"AT5G48640"	NA	chr5	-	19724984	19725236	19725196	19725236	19724671	19724790
58	"AT5G48640"	NA	chr5	-	19724984	19725493	19725386	19725493	19724671	19724790
59	"AT5G48640"	NA	chr5	-	19725196	19725493	19725386	19725493	19724671	19724790
60	"AT5G48640"	NA	chr5	-	19725196	19725493	19725386	19725493	19724984	19725029
62	"AT5G48545"	NA	chr5	+	19676967	19677600	19676967	19677034	19677693	19677747
67	"AT5G47455"	NA	chr5	+	19251077	19251251	19251077	19251196	19251934	19252379
70	"AT5G46250"	NA	chr5	+	18757110	18757162	18757110	18757158	18757250	18757315
71	"AT5G46250"	NA	chr5	+	18757400	18757560	18757400	18757556	18757715	18757785
78	"AT5G42520"	NA	chr5	+	17001191	17001343	17001191	17001331	17001494	17002607
79	"AT5G41700"	NA	chr5	+	16676053	16676141	16676053	16676135	16676482	16676619
80	"AT5G41700"	NA	chr5	+	16676053	16676141	16676053	16676135	16676491	16676619
81	"AT5G41690"	NA	chr5	-	16674167	16674493	16674361	16674493	16674001	16674075
82	"AT5G41220"	NA	chr5	-	16496445	16496634	16496573	16496634	16496277	16496357
83	"AT5G41220"	NA	chr5	-	16496573	16496823	16496749	16496823	16496445	16496499
84	"AT5G40910"	NA	chr5	+	16395210	16395973	16395210	16395275	16396097	16397169
85	"AT5G40910"	NA	chr5	+	16395210	16396001	16395210	16395275	16396097	16397169
87	"AT5G39580"	NA	chr5	-	15848005	15848172	15848009	15848172	15847077	15847684
92	"AT5G37380"	NA	chr5	-	14819034	14819105	14819062	14819105	14816760	14818457
93	"AT5G37370"	NA	chr5	-	14815697	14816046	14815937	14816046	14814767	14814848
94	"AT5G37340"	NA	chr5	-	14789310	14789409	14789342	14789409	14789165	14789219
105	"AT5G26980"	NA	chr5	-	9488445	9488831	9488704	9488831	9488132	9488361
111	"AT5G25520"	NA	chr5	+	8887835	8888590	8887835	8887956	8888698	8889904
116	"AT5G22760"	NA	chr5	+	7575478	7576070	7575478	7575948	7576174	7576657
124	"AT5G20480"	NA	chr5	+	6921508	6925197	6921508	6921983	6925284	6925901
126	"AT5G20240"	NA	chr5	+	6830636	6830838	6830636	6830736	6830926	6830971
128	"AT5G19560"	NA	chr5	+	6602909	6603420	6602909	6603085	6604053	6604170
135	"AT5G17300"	NA	chr5	-	5691550	5691810	5691698	5691810	5691073	5691388
136	"AT5G17170"	NA	chr5	+	5650434	5650520	5650434	5650516	5650623	5650692
138	"AT5G16800"	NA	chr5	-	5524810	5525039	5524835	5525039	5524272	5524701
139	"AT5G16800"	NA	chr5	-	5524810	5525039	5524835	5525039	5524281	5524735
142	"AT5G15540"	NA	chr5	-	5056536	5056646	5056550	5056646	5055961	5056209
143	"AT5G15540"	NA	chr5	-	5056536	5056646	5056550	5056646	5055961	5056217
147	"AT5G14430"	NA	chr5	+	4653471	4653636	4653471	4653628	4653708	4653899
149	"AT5G13590"	NA	chr5	-	4378629	4379356	4379191	4379356	4376578	4378550
156	"AT5G12290"	NA	chr5	-	3976699	3976865	3976703	3976865	3976383	3976578
166	"AT5G18245"	NA	chr5	+	6029601	6030228	6029601	6029684	6030356	6030596
171	"AT5G07570"	NA	chr5	+	2393102	2394677	2393102	2394413	2394758	2396329
176	"AT5G06690"	NA	chr5	-	2060871	2061047	2060980	2061047	2060442	2060749
178	"AT5G06440"	NA	chr5	-	1965923	1966041	1965951	1966041	1965756	1965849
179	"AT5G06100"	NA	chr5	+	1837913	1838421	1837913	1838029	1838502	1838899
182	"AT5G05310"	NA	chr5	+	1572080	1572149	1572080	1572144	1572220	1572322
189	"AT5G04560"	NA	chr5	+	1309619	1310356	1309619	1310346	1313264	1313355
192	"AT5G04090"	NA	chr5	-	1106878	1107660	1107581	1107660	1106164	1106593
196	"AT5G02810"	NA	chr5	-	640621	641050	640888	641050	640285	640450
198	"AT5G28770"	NA	chr5	-	10796987	10797271	10797195	10797271	10796458	10796920
200	"AT5G01470"	NA	chr5	+	192128	192227	192128	192215	192301	192769
201	"AT5G01400"	NA	chr5	-	169923	170174	170081	170174	169034	169206
221	"AT5G14780"	NA	chr5	+	4776732	4777646	4776732	4777129	4777733	4777933
222	"AT5G14780"	NA	chr5	+	4776732	4777646	4776732	4777129	4777758	4777933
226	"AT4G35920"	NA	chr4	-	17014760	17015099	17014909	17015099	17014306	17014409
245	"AT4G34090"	NA	chr4	-	16328564	16328663	16328568	16328663	16328397	16328479
246	"AT4G34090"	NA	chr4	-	16328564	16328663	16328568	16328663	16328397	16328493
247	"AT4G33520"	NA	chr4	+	16125440	16125525	16125440	16125521	16125625	16126150
248	"AT4G33180"	NA	chr4	+	16001120	16001670	16001120	16001438	16001775	16001843
