ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67540"	NA	chr5	-	26945172	26945782	26945172	26945699	26946015	26946377	0	42,26	36,47	25,7	38,14	232	149	1	1.0	0.428,0.262	0.297,0.243	0.075
1	"AT5G67110"	NA	chr5	-	26785617	26785827	26785617	26785683	26785917	26785989	1	36,29	0,0	36,11	1,0	293	149	1	1.0	1.0,1.0	0.948,1.0	0.026
2	"AT5G66850"	NA	chr5	-	26695567	26696171	26695567	26696142	26696300	26696380	2	8,14	105,169	8,3	146,53	178	149	1	1.0	0.06,0.065	0.044,0.045	0.018
3	"AT5G66720"	NA	chr5	-	26639669	26639979	26639669	26639970	26640048	26640545	3	421,448	33,33	532,192	36,9	158	149	1	1.0	0.923,0.928	0.933,0.953	-0.018
4	"AT5G66240"	NA	chr5	+	26467906	26467956	26467912	26467956	26467723	26467808	4	400,583	15,35	450,227	30,4	155	149	1	1.0	0.962,0.941	0.935,0.982	-0.007
5	"AT5G66190"	NA	chr5	-	26452349	26452483	26452349	26452478	26452571	26452800	5	3104,4188	1,0	3749,1807	0,0	154	149	1	1.0	1.0,1.0	1.0,1.0	0.0
6	"AT5G66060"	NA	chr5	+	26420112	26420210	26420118	26420210	26419763	26419848	6	173,236	0,6	167,79	0,0	155	149	1	1.0	1.0,0.974	1.0,1.0	-0.013
7	"AT5G65930"	NA	chr5	-	26375107	26375207	26375107	26375204	26375292	26375859	7	73,116	0,2	64,36	1,0	152	149	1	1.0	1.0,0.983	0.984,1.0	-0.0
8	"AT5G65640"	NA	chr5	+	26238553	26238721	26238563	26238721	26238239	26238422	8	157,214	1,0	110,58	0,0	159	149	1	1.0	0.993,1.0	1.0,1.0	-0.004
10	"AT5G65210"	NA	chr5	+	26059313	26059394	26059317	26059394	26059019	26059201	10	971,1303	0,0	703,319	1,1	153	149	1	1.0	1.0,1.0	0.999,0.997	0.002
