ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G65970"	NA	chr5	-	26389335	26389424	26389497	26389558	26389157	26389232	26389630	26389747	0	30,53	47,69	24,12	45,21	210	238	1	1.0	0.42,0.465	0.377,0.393	0.057
1	"AT5G59770"	NA	chr5	-	24079962	24080009	24080110	24080178	24079796	24079894	24080373	24080427	1	76,98	50,81	97,41	66,34	217	196	1	1.0	0.579,0.522	0.57,0.521	0.005
2	"AT5G52070"	NA	chr5	+	21162074	21162208	21163726	21163968	21161222	21161353	21164079	21164196	2	1,0	150,196	0,0	150,62	283	391	1	1.0	0.009,0.0	0.0,0.0	0.004
3	"AT5G52070"	NA	chr5	+	21162095	21162208	21163578	21163648	21161131	21161353	21163726	21163968	3	69,76	16,11	64,24	11,2	262	219	1	1.0	0.783,0.852	0.829,0.909	-0.051
4	"AT5G52070"	NA	chr5	+	21162095	21162208	21163578	21163968	21161131	21161353	21164079	21164196	4	11,10	150,202	16,2	151,64	262	539	1	1.0	0.131,0.092	0.179,0.06	-0.008
5	"AT5G52070"	NA	chr5	+	21162095	21162208	21163726	21163968	21161131	21161353	21164079	21164196	5	11,10	150,196	16,2	150,62	262	391	1	1.0	0.099,0.071	0.137,0.046	-0.007
6	"AT5G42770"	NA	chr5	+	17152681	17152762	17153216	17153297	17152529	17152604	17153562	17153632	6	6,12	57,69	18,4	67,30	230	230	1	1.0	0.095,0.148	0.212,0.118	-0.043
7	"AT5G41220"	NA	chr5	-	16496445	16496499	16496573	16496634	16496277	16496357	16496749	16496823	7	48,54	27,47	27,15	45,20	210	203	0.17954989896	1.0	0.632,0.526	0.367,0.42	0.185
10	"AT5G06690"	NA	chr5	-	2060871	2060889	2060980	2061047	2060442	2060749	2061135	2061210	10	540,667	12,19	517,216	26,21	216	167	1	1.0	0.972,0.964	0.939,0.888	0.054
11	"AT5G42620"	NA	chr5	+	17069472	17069572	17069811	17069881	17069262	17069389	17069965	17070118	11	124,138	120,159	145,73	204,76	249	219	1	1.0	0.476,0.433	0.385,0.458	0.033
13	"AT4G26190"	NA	chr4	-	13263299	13263363	13263488	13263570	13262863	13263049	13263656	13266322	13	100,110	133,151	57,27	73,29	231	213	1	1.0	0.409,0.402	0.419,0.462	-0.035
14	"AT4G24740"	NA	chr4	-	12755931	12756046	12756144	12756193	12755690	12755782	12756302	12756456	14	102,120	154,266	146,49	217,100	198	264	1	1.0	0.469,0.376	0.473,0.395	-0.012
15	"AT4G27650"	NA	chr4	-	13807327	13807410	13807505	13807612	13807033	13807109	13807742	13808003	15	6,13	135,167	4,5	145,52	256	232	1	1.0	0.039,0.066	0.024,0.08	0.001
16	"AT4G27650"	NA	chr4	-	13807327	13807410	13807505	13807573	13807033	13807109	13807742	13808031	16	91,116	135,167	94,62	145,52	217	232	1	1.0	0.419,0.426	0.409,0.56	-0.062
17	"AT4G21534"	NA	chr4	+	11456850	11456951	11457224	11457297	11456635	11456758	11457422	11457509	17	150,180	80,139	216,71	135,63	250	222	1	1.0	0.625,0.535	0.587,0.5	0.037
18	"AT4G17140"	NA	chr4	-	9624895	9624980	9625060	9625350	9624504	9624819	9625477	9625581	18	389,512	113,148	132,171	29,25	439	234	0.919342488261	1.0	0.647,0.648	0.708,0.785	-0.099
19	"AT4G16765"	NA	chr4	-	9431001	9431123	9431428	9431480	9430743	9430844	9431557	9431638	19	32,53	77,127	41,25	119,46	201	271	1	1.0	0.359,0.36	0.317,0.423	-0.011
20	"AT4G14385"	NA	chr4	-	8287516	8287544	8288078	8288148	8287347	8287430	8288311	8288412	20	121,138	32,56	139,62	53,23	219	177	1	1.0	0.753,0.666	0.679,0.685	0.027
21	"AT4G25100"	NA	chr4	-	12884835	12884859	12884955	12884982	12884299	12884747	12885087	12885155	21	1790,1925	922,828	2662,1329	1263,711	176	173	1	1.0	0.656,0.696	0.674,0.648	0.015
22	"AT3G61420"	NA	chr3	-	22727470	22727539	22727736	22727784	22726707	22727300	22727916	22727994	22	54,92	72,67	92,43	104,56	197	218	1	1.0	0.454,0.603	0.495,0.459	0.051
23	"AT3G60910"	NA	chr3	+	22502405	22502425	22502511	22502564	22502241	22502310	22502677	22502708	23	38,31	86,91	48,9	141,61	169	202	1	1.0	0.346,0.289	0.289,0.15	0.098
24	"AT3G59660"	NA	chr3	-	22037585	22037661	22037891	22037989	22037186	22037315	22038072	22038123	24	155,174	124,134	112,68	153,56	247	225	1	1.0	0.532,0.542	0.4,0.525	0.075
25	"AT5G10290"	NA	chr5	-	3236705	3236846	3236945	3237016	3235866	3236603	3237095	3237161	25	81,114	216,241	90,43	267,106	220	290	1	1.0	0.331,0.384	0.308,0.348	0.03
26	"AT3G56160"	NA	chr3	-	20839374	20839488	20839888	20839947	20839033	20839055	20840318	20840397	26	33,41	57,94	35,11	86,50	208	263	1	1.0	0.423,0.355	0.34,0.218	0.11
28	"AT3G53570"	NA	chr3	-	19862862	19862977	19863089	19863138	19862552	19862644	19863221	19863375	28	47,48	79,95	40,24	93,61	198	264	1	1.0	0.442,0.403	0.364,0.344	0.069
29	"AT1G33790"	NA	chr1	+	12257974	12258400	12259068	12259494	12256963	12257202	12259579	12260032	29	746,1365	967,1697	1715,838	2462,1346	575	575	1	1.0	0.435,0.446	0.411,0.384	0.043
30	"AT1G75670"	NA	chr1	-	28416069	28416221	28416395	28416519	28415847	28415957	28416744	28416867	30	75,84	67,93	70,33	102,45	273	301	1	1.0	0.552,0.499	0.431,0.447	0.087
31	"AT3G23255"	NA	chr3	+	8312156	8312200	8312274	8312391	8311965	8312086	8312486	8312570	31	32,48	66,84	31,9	76,21	193	266	1	1.0	0.401,0.441	0.36,0.371	0.056
32	"AT2G04900"	NA	chr2	+	1722824	1722905	1722989	1723033	1722669	1722740	1723506	1723976	32	744,877	181,153	890,430	177,81	230	193	1	1.0	0.775,0.828	0.808,0.817	-0.011
33	"AT1G60640"	NA	chr1	-	22338173	22338233	22338466	22338526	22338008	22338074	22338617	22338683	33	24,42	43,48	60,19	55,30	209	209	1	1.0	0.358,0.467	0.522,0.388	-0.043
34	"AT2G41100"	NA	chr2	+	17138306	17138573	17138673	17138943	17138064	17138206	17139044	17139617	34	2919,4353	3034,4521	3767,1396	4340,1772	416	419	1	1.0	0.492,0.492	0.466,0.442	0.038
35	"AT1G58602"	NA	chr1	+	21753883	21754088	21758508	21758658	21746353	21746499	21760158	21761055	35	363,457	8,14	461,291	22,12	354	299	1	1.0	0.975,0.965	0.947,0.953	0.02
36	"AT1G20060"	NA	chr1	-	6952478	6952571	6952652	6952745	6952308	6952398	6952826	6953012	36	8,3	8,12	2,2	2,4	242	242	1	1.0	0.5,0.2	0.5,0.333	-0.067
37	"AT1G55690"	NA	chr1	-	20811824	20811922	20812172	20812296	20811439	20811743	20812616	20813061	37	45,58	31,39	55,15	41,18	273	247	1	1.0	0.568,0.574	0.548,0.43	0.082
38	"AT5G48335"	NA	chr5	+	19588608	19588740	19589126	19589177	19588227	19588259	19589313	19589606	38	347,447	135,195	461,184	186,83	281	200	1	1.0	0.647,0.62	0.638,0.612	0.008
39	"AT3G01150"	NA	chr3	+	52644	52746	52888	52951	52154	52364	53042	53212	39	24,29	202,261	44,14	174,92	251	212	1	1.0	0.091,0.086	0.176,0.114	-0.056
40	"AT1G10600"	NA	chr1	+	3504358	3504392	3504425	3504488	3504023	3504113	3504568	3504643	40	23,32	329,417	63,48	366,161	183	212	0.345230906477	1.0	0.075,0.082	0.166,0.257	-0.133
41	"AT1G10600"	NA	chr1	+	3504736	3504799	3504881	3504934	3504568	3504643	3505015	3505191	41	121,156	112,167	144,66	157,63	212	202	1	1.0	0.507,0.471	0.466,0.5	0.006
