ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
0	"AT5G67590"	NA	chr5	+	26958378	26958467	26957914	26958231	26958651	26958781
2	"AT5G66900"	NA	chr5	-	26715879	26716076	26714722	26715763	26716158	26716511
3	"AT5G65970"	NA	chr5	-	26388740	26388781	26388353	26388669	26388864	26388914
4	"AT5G65970"	NA	chr5	-	26389335	26389424	26389157	26389232	26389497	26389558
5	"AT5G65970"	NA	chr5	-	26389497	26389558	26389335	26389424	26389630	26389747
6	"AT5G65940"	NA	chr5	-	26378562	26378642	26378409	26378493	26378717	26378781
7	"AT5G65940"	NA	chr5	-	26378975	26379056	26378842	26378911	26379131	26379235
8	"AT5G65460"	NA	chr5	-	26167163	26167295	26166889	26167068	26167726	26167833
10	"AT5G65210"	NA	chr5	+	26059788	26059852	26059622	26059700	26059934	26060206
11	"AT5G65060"	NA	chr5	+	25989670	25989728	25987308	25987711	25989941	25990003
13	"AT5G64500"	NA	chr5	+	25782727	25782847	25782486	25782600	25782923	25783052
14	"AT5G64500"	NA	chr5	+	25783204	25783283	25782923	25783052	25783376	25783753
16	"AT5G63960"	NA	chr5	+	25602104	25602176	25601946	25602013	25602252	25602339
17	"AT5G63930"	NA	chr5	+	25583081	25585937	25581838	25582015	25586015	25586630
18	"AT5G63800"	NA	chr5	+	25532590	25532703	25532384	25532480	25532786	25532946
21	"AT5G63200"	NA	chr5	+	25352245	25352393	25351735	25352020	25352519	25353039
22	"AT5G63180"	NA	chr5	-	25341451	25341590	25340913	25341333	25341953	25342700
27	"AT5G62575"	NA	chr5	+	25118053	25118156	25117686	25117755	25118494	25118735
28	"AT5G62480"	NA	chr5	-	25089239	25089292	25088568	25089170	25089373	25089603
29	"AT5G62480"	NA	chr5	-	25089239	25089295	25088526	25089170	25089373	25089626
34	"AT5G60360"	NA	chr5	+	24281115	24281189	24280861	24280977	24281299	24281564
35	"AT5G66180"	NA	chr5	+	26450357	26450425	26450136	26450271	26450523	26450585
36	"AT5G59960"	NA	chr5	-	24143313	24143368	24143138	24143239	24143444	24143501
37	"AT5G59960"	NA	chr5	-	24143837	24143883	24143444	24143501	24144140	24144223
38	"AT5G59770"	NA	chr5	-	24079962	24080009	24079796	24079894	24080110	24080178
