ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67430"	NA	chr5	+	26910204	26910830	26910204	26910593	26910669	26910830	0	1,3	7,11	1,0	13,1	175	99	1	1.0	0.075,0.134	0.042,0.0	0.084
1	"AT5G67385"	NA	chr5	+	26884202	26884982	26884202	26884809	26884912	26884982	1	159,147	357,378	74,55	272,184	198	99	1	1.0	0.182,0.163	0.12,0.13	0.047
2	"AT5G67385"	NA	chr5	+	26884912	26885699	26884912	26884982	26885084	26885699	2	83,56	377,436	67,27	258,176	198	99	1	1.0	0.099,0.06	0.115,0.071	-0.013
3	"AT5G67110"	NA	chr5	-	26785617	26785827	26785617	26785683	26785761	26785827	3	16,14	28,20	19,4	16,7	177	99	1	1.0	0.242,0.281	0.399,0.242	-0.059
4	"AT5G66810"	NA	chr5	+	26674949	26675816	26674949	26675494	26675618	26675816	4	48,51	165,168	26,11	132,76	198	99	1	1.0	0.127,0.132	0.09,0.067	0.051
5	"AT5G66810"	NA	chr5	+	26675618	26676255	26675618	26675816	26675913	26676255	5	19,26	142,183	18,17	100,58	196	99	1	1.0	0.063,0.067	0.083,0.129	-0.041
6	"AT5G66558"	NA	chr5	-	26563997	26566847	26563997	26564383	26564530	26566847	6	43,46	16,22	42,15	12,9	198	99	1	1.0	0.573,0.511	0.636,0.455	-0.003
7	"AT5G66450"	NA	chr5	+	26534615	26535133	26534615	26534688	26534780	26535133	7	39,45	12,8	31,20	2,5	191	99	0.774393262779	1.0	0.627,0.745	0.889,0.675	-0.096
8	"AT5G66240"	NA	chr5	+	26466173	26466443	26466173	26466274	26466363	26466443	8	762,614	174,162	486,201	106,75	188	99	1	1.0	0.698,0.666	0.707,0.585	0.036
9	"AT5G66110"	NA	chr5	+	26430391	26431351	26430391	26430815	26430908	26431351	9	22,3	0,1	10,4	0,2	192	99	1	1.0	1.0,0.607	1.0,0.508	0.049
10	"AT5G66055"	NA	chr5	-	26417635	26417912	26417635	26417734	26417813	26417912	10	195,286	710,725	119,120	556,339	178	99	1	1.0	0.133,0.18	0.106,0.164	0.021
11	"AT5G66040"	NA	chr5	+	26410731	26410993	26410731	26410805	26410868	26410993	11	236,287	4344,4792	237,161	4158,2524	162	99	1	1.0	0.032,0.035	0.034,0.038	-0.003
12	"AT5G65970"	NA	chr5	-	26388353	26388669	26388353	26388389	26388495	26388669	12	66,57	110,135	32,30	69,33	198	99	1	1.0	0.231,0.174	0.188,0.312	-0.047
13	"AT5G65940"	NA	chr5	-	26377037	26377257	26377037	26377079	26377155	26377257	13	117,100	545,546	78,33	467,222	175	99	1	1.0	0.108,0.094	0.086,0.078	0.019
14	"AT5G65690"	NA	chr5	+	26268827	26269249	26268827	26268997	26269080	26269249	14	2,5	43,80	7,1	35,17	182	99	1	1.0	0.025,0.033	0.098,0.031	-0.036
15	"AT5G65460"	NA	chr5	-	26161623	26162539	26161623	26162283	26162380	26162539	15	31,37	80,87	21,15	45,23	196	99	1	1.0	0.164,0.177	0.191,0.248	-0.049
16	"AT5G65460"	NA	chr5	-	26162380	26162778	26162380	26162539	26162637	26162778	16	14,19	111,75	9,6	61,26	197	99	1	1.0	0.06,0.113	0.069,0.104	0.0
17	"AT5G65440"	NA	chr5	+	26152121	26152463	26152121	26152251	26152374	26152463	17	170,174	16,29	94,52	14,10	198	99	1	1.0	0.842,0.75	0.77,0.722	0.05
18	"AT5G65440"	NA	chr5	+	26153689	26154169	26153689	26153795	26153897	26154169	18	2,3	106,127	1,1	50,37	198	99	1	1.0	0.009,0.012	0.01,0.013	-0.001
19	"AT5G65440"	NA	chr5	+	26156305	26156655	26156305	26156500	26156583	26156655	19	69,54	161,156	46,28	86,43	182	99	1	1.0	0.189,0.158	0.225,0.262	-0.07
20	"AT5G65180"	NA	chr5	+	26045326	26046134	26045326	26045700	26045886	26046134	20	12,12	112,83	6,10	72,39	198	99	1	1.0	0.051,0.067	0.04,0.114	-0.018
21	"AT5G65120"	NA	chr5	+	26014001	26014313	26014001	26014055	26014131	26014313	21	2,0	37,31	0,3	21,15	175	99	1	1.0	0.03,0.0	0.0,0.102	-0.036
22	"AT5G65060"	NA	chr5	+	25990613	25991412	25990613	25990655	25990963	25991412	22	27,22	248,219	14,14	147,79	198	99	1	1.0	0.052,0.048	0.045,0.081	-0.013
23	"AT5G64700"	NA	chr5	-	25865418	25865824	25865418	25865570	25865665	25865824	23	1,0	19,15	3,3	5,5	194	99	0.393795649868	1.0	0.026,0.0	0.234,0.234	-0.221
