ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G59770"	NA	chr5	-	24079962	24080009	24080110	24080178	24079796	24079894	24080373	24080427	0	129,135	93,117	128,65	87,41	167	146	1	1.0	0.548,0.502	0.563,0.581	-0.047
1	"AT5G52070"	NA	chr5	+	21162095	21162208	21163578	21163648	21161131	21161353	21163726	21163968	1	112,141	20,16	107,38	10,7	212	169	1	1.0	0.817,0.875	0.895,0.812	-0.008
2	"AT5G42770"	NA	chr5	+	17152681	17152762	17153216	17153297	17152529	17152604	17153562	17153632	2	14,19	143,92	18,10	74,36	180	180	1	1.0	0.089,0.171	0.196,0.217	-0.077
3	"AT5G40210"	NA	chr5	-	16074470	16074663	16075445	16075559	16074202	16074364	16075749	16075815	3	1,3	5,6	2,0	0,2	213	292	0.401434106591	1.0	0.215,0.407	1.0,0.0	-0.189
5	"AT5G17020"	NA	chr5	+	5597308	5597353	5597493	5597601	5597152	5597215	5597734	5597833	5	97,133	239,316	78,29	172,86	144	207	1	1.0	0.368,0.377	0.395,0.326	0.012
6	"AT5G14710"	NA	chr5	+	4746725	4746773	4746862	4746909	4746263	4746524	4747247	4747314	6	90,72	70,67	68,37	55,26	147	146	1	1.0	0.561,0.516	0.551,0.586	-0.03
8	"AT5G06690"	NA	chr5	-	2060871	2060889	2060980	2061047	2060442	2060749	2061135	2061210	8	775,817	86,59	593,265	52,31	166	117	1	1.0	0.864,0.907	0.889,0.858	0.012
9	"AT4G30690"	NA	chr4	+	14961508	14961558	14961672	14961706	14961360	14961413	14961810	14961883	9	700,712	305,362	519,318	256,141	149	133	1	1.0	0.672,0.637	0.644,0.668	-0.001
10	"AT4G29940"	NA	chr4	-	14648754	14648835	14648992	14649073	14648138	14648600	14649234	14649315	10	97,102	136,95	47,40	83,47	180	180	1	1.0	0.416,0.518	0.362,0.46	0.056
11	"AT4G29940"	NA	chr4	-	14648992	14649073	14649234	14649315	14648754	14648835	14649467	14649548	11	94,103	126,135	43,24	84,44	180	180	1	1.0	0.427,0.433	0.339,0.353	0.084
12	"AT4G27650"	NA	chr4	-	13807327	13807410	13807505	13807612	13807033	13807109	13807742	13808003	12	6,7	202,224	10,7	199,77	206	182	1	1.0	0.026,0.027	0.043,0.074	-0.032
13	"AT4G27650"	NA	chr4	-	13807327	13807410	13807505	13807573	13807033	13807109	13807742	13808031	13	109,151	202,224	89,43	199,77	167	182	1	1.0	0.37,0.424	0.328,0.378	0.044
14	"AT4G24100"	NA	chr4	+	12518255	12518294	12518375	12518432	12518092	12518184	12518509	12518617	14	57,85	98,90	38,25	72,32	138	156	1	1.0	0.397,0.516	0.374,0.469	0.035
15	"AT4G23660"	NA	chr4	-	12330119	12330255	12330916	12331378	12329530	12329652	12331637	12331679	15	259,387	94,114	263,157	87,51	561	235	1	1.0	0.536,0.587	0.559,0.563	0.001
16	"AT4G21534"	NA	chr4	+	11456850	11456951	11457224	11457297	11456635	11456758	11457422	11457509	16	273,295	143,215	273,132	119,85	200	172	1	1.0	0.621,0.541	0.664,0.572	-0.037
17	"AT4G17040"	NA	chr4	-	9586928	9587042	9587373	9587451	9586702	9586811	9587618	9587745	17	1670,1734	2025,2080	1523,755	1738,852	177	213	1	1.0	0.498,0.501	0.513,0.516	-0.015
18	"AT4G16765"	NA	chr4	-	9431001	9431123	9431428	9431480	9430743	9430844	9431557	9431638	18	51,63	161,177	62,32	168,95	151	221	1	1.0	0.317,0.343	0.351,0.33	-0.011
19	"AT4G02760"	NA	chr4	-	1226580	1226691	1226885	1226987	1226311	1226412	1227080	1227256	19	82,100	37,68	88,50	27,21	201	210	1	1.0	0.698,0.606	0.773,0.713	-0.091
20	"AT4G00180"	NA	chr4	-	73447	73523	73658	73707	72989	73067	74267	74427	20	150,173	295,300	131,43	228,87	148	175	1	1.0	0.375,0.405	0.405,0.369	0.003
21	"AT3G61420"	NA	chr3	-	22727470	22727539	22727736	22727784	22726707	22727300	22727916	22727994	21	92,107	143,171	82,62	157,103	147	168	1	1.0	0.424,0.417	0.374,0.408	0.029
22	"AT3G60910"	NA	chr3	+	22502405	22502425	22502511	22502564	22502241	22502310	22502677	22502708	22	24,26	112,88	23,8	134,78	119	152	1	1.0	0.215,0.274	0.18,0.116	0.097
23	"AT3G59660"	NA	chr3	-	22037585	22037661	22037891	22037989	22037186	22037315	22038072	22038123	23	234,273	236,225	131,107	186,87	197	175	1	1.0	0.468,0.519	0.385,0.522	0.04
24	"AT5G10290"	NA	chr5	-	3236705	3236846	3236945	3237016	3235866	3236603	3237095	3237161	24	116,188	322,342	158,84	378,175	170	240	1	1.0	0.337,0.437	0.371,0.404	-0.001
25	"AT3G56160"	NA	chr3	-	20839374	20839488	20839888	20839947	20839033	20839055	20840318	20840397	25	51,45	129,127	55,16	118,57	158	213	1	1.0	0.348,0.323	0.386,0.275	0.005
27	"AT1G33790"	NA	chr1	+	12257974	12258400	12259068	12259494	12256963	12257202	12259579	12260032	27	1764,2016	2418,2667	2464,1264	3737,2088	525	525	1	1.0	0.422,0.43	0.397,0.377	0.039
28	"AT1G75670"	NA	chr1	-	28416069	28416221	28416395	28416519	28415847	28415957	28416744	28416867	28	178,158	153,179	132,60	132,94	223	251	1	1.0	0.567,0.498	0.53,0.418	0.058
29	"AT3G23255"	NA	chr3	+	8312156	8312200	8312274	8312391	8311965	8312086	8312486	8312570	29	40,57	115,129	38,15	89,37	143	216	1	1.0	0.344,0.4	0.392,0.38	-0.014
30	"AT3G58490"	NA	chr3	+	21634032	21634136	21634434	21634550	21633717	21633848	21634643	21635106	30	525,591	570,685	630,347	603,339	203	215	1	1.0	0.494,0.477	0.525,0.52	-0.037
31	"AT1G62305"	NA	chr1	-	23028385	23028457	23028541	23028642	23028186	23028265	23028726	23028843	31	41,42	39,38	31,16	24,6	200	171	0.898753318316	1.0	0.473,0.486	0.525,0.695	-0.131
32	"AT1G60640"	NA	chr1	-	22338173	22338233	22338466	22338526	22337700	22337766	22338617	22338683	32	92,69	0,0	65,37	1,0	159	159	1	1.0	1.0,1.0	0.985,1.0	0.008
33	"AT1G60640"	NA	chr1	-	22338173	22338233	22338466	22338526	22338008	22338074	22338617	22338683	33	93,69	92,107	65,37	86,56	159	159	1	1.0	0.503,0.392	0.43,0.398	0.033
34	"AT1G58602"	NA	chr1	+	21753883	21754088	21758508	21758658	21746353	21746499	21760158	21761055	34	514,565	11,25	742,344	17,16	304	249	1	1.0	0.975,0.949	0.973,0.946	0.002
35	"AT1G20060"	NA	chr1	-	6952478	6952571	6952652	6952745	6952308	6952398	6952826	6953012	35	6,5	8,12	6,6	4,6	192	192	0.420222931229	1.0	0.429,0.294	0.6,0.5	-0.189
36	"AT1G07780"	NA	chr1	-	2411823	2411929	2412193	2412219	2411478	2411541	2412609	2412773	36	1,1	105,95	1,0	66,25	125	205	1	1.0	0.015,0.017	0.024,0.0	0.004
37	"AT1G50500"	NA	chr1	-	18711195	18711273	18711707	18711767	18710801	18710909	18711849	18711954	37	173,165	195,211	156,94	163,86	159	177	1	1.0	0.497,0.465	0.516,0.549	-0.051
38	"AT3G12520"	NA	chr3	-	3969770	3969831	3969970	3970036	3969502	3969630	3970241	3970349	38	25,34	19,33	11,5	17,4	165	160	1	1.0	0.561,0.5	0.386,0.548	0.063
39	"AT1G55690"	NA	chr1	-	20811824	20811922	20812172	20812296	20811439	20811743	20812616	20813061	39	88,91	74,53	33,30	34,26	223	197	1	1.0	0.512,0.603	0.462,0.505	0.074
40	"AT1G53390"	NA	chr1	+	19918746	19918998	19919321	19919398	19917993	19918225	19919636	19919909	40	245,296	80,99	181,96	53,19	351	176	1	1.0	0.606,0.6	0.631,0.717	-0.071
41	"AT5G48335"	NA	chr5	+	19588227	19588259	19588608	19588740	19587871	19588159	19589126	19589177	41	218,287	645,688	200,116	526,263	131	231	1	1.0	0.373,0.424	0.401,0.437	-0.021
42	"AT3G01150"	NA	chr3	+	52644	52746	52888	52951	52154	52364	53042	53212	42	59,42	275,295	50,30	230,120	201	162	1	1.0	0.147,0.103	0.149,0.168	-0.034
43	"AT1G10600"	NA	chr1	+	3504358	3504392	3504425	3504488	3504023	3504113	3504568	3504643	43	27,22	371,488	57,37	351,198	133	162	0.704262030832	1.0	0.081,0.052	0.165,0.185	-0.108
44	"AT1G10600"	NA	chr1	+	3504736	3504799	3504881	3504934	3504568	3504643	3505015	3505191	44	174,219	200,206	184,113	189,105	162	152	1	1.0	0.449,0.499	0.477,0.502	-0.016
