ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3	"AT5G65770"	NA	chr5	+	26312838	26313190	26312838	26313109	26313231	26313315	3	1,1	184,234	5,0	150,66	180	99	1	1.0	0.003,0.002	0.018,0.0	-0.006
4	"AT5G65440"	NA	chr5	+	26151421	26151806	26151421	26151747	26151996	26152050	4	2,6	1,2	6,3	4,2	158	99	0.750946696385	1.0	0.556,0.653	0.485,0.485	0.12
5	"AT5G64990"	NA	chr5	-	25964350	25964442	25964371	25964442	25964177	25964266	5	1,0	7,16	0,0	4,1	120	99	1	1.0	0.105,0.0	0.0,0.0	0.052
7	"AT5G63960"	NA	chr5	+	25601114	25601303	25601114	25601252	25601462	25601540	7	0,0	23,24	1,0	11,20	150	99	1	1.0	0.0,0.0	0.057,0.0	-0.029
8	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515745	25516081	8	128,81	13,10	119,63	14,7	134	99	1	1.0	0.879,0.857	0.863,0.869	0.002
9	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515877	25516074	9	118,76	0,0	109,61	1,0	134	99	1	1.0	1.0,1.0	0.988,1.0	0.006
10	"AT5G63680"	NA	chr5	+	25490064	25490375	25490064	25490165	25490474	25490764	10	3,0	339,424	9,4	187,117	198	99	1	1.0	0.004,0.0	0.023,0.017	-0.018
11	"AT5G63620"	NA	chr5	-	25466686	25466864	25466693	25466864	25466127	25466571	11	2,0	746,854	1,0	676,357	106	99	1	1.0	0.002,0.0	0.001,0.0	0.001
14	"AT5G62480"	NA	chr5	-	25089239	25089626	25089373	25089626	25088526	25089170	14	268,360	1,0	251,91	1,2	198	99	1	1.0	0.993,1.0	0.992,0.958	0.021
16	"AT5G61960"	NA	chr5	-	24884059	24884174	24884152	24884174	24883405	24883955	16	9,8	10,12	5,2	10,1	192	99	1	1.0	0.317,0.256	0.205,0.508	-0.07
17	"AT5G61960"	NA	chr5	-	24883691	24883955	24883907	24883955	24883550	24883573	17	4,4	14,12	3,0	16,5	198	99	1	1.0	0.125,0.143	0.086,0.0	0.091
19	"AT5G61960"	NA	chr5	-	24883872	24884174	24883907	24884174	24883550	24883573	19	2,0	14,12	2,0	16,5	134	99	1	1.0	0.095,0.0	0.085,0.0	0.005
