ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
8	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515745	25516081
9	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515877	25516074
11	"AT5G63620"	NA	chr5	-	25466686	25466864	25466693	25466864	25466127	25466571
14	"AT5G62480"	NA	chr5	-	25089239	25089626	25089373	25089626	25088526	25089170
25	"AT5G59710"	NA	chr5	+	24057377	24058171	24057377	24057584	24058279	24058388
30	"AT5G57960"	NA	chr5	-	23465534	23465949	23465806	23465949	23465144	23465259
47	"AT5G53020"	NA	chr5	+	21498423	21499440	21498423	21498605	21499888	21500829
53	"AT5G48640"	NA	chr5	-	19725196	19725493	19725386	19725493	19724984	19725029
55	"AT5G48545"	NA	chr5	+	19676967	19677600	19676967	19677034	19677693	19677747
60	"AT5G47455"	NA	chr5	+	19251077	19251251	19251077	19251196	19251934	19252379
63	"AT5G46250"	NA	chr5	+	18757110	18757162	18757110	18757158	18757250	18757315
70	"AT5G41700"	NA	chr5	+	16676053	16676141	16676053	16676135	16676482	16676619
71	"AT5G41690"	NA	chr5	-	16674167	16674493	16674361	16674493	16674001	16674075
72	"AT5G41220"	NA	chr5	-	16496445	16496634	16496573	16496634	16496277	16496357
73	"AT5G40910"	NA	chr5	+	16395210	16395973	16395210	16395275	16396097	16397169
74	"AT5G40910"	NA	chr5	+	16395210	16396001	16395210	16395275	16396097	16397169
80	"AT5G37380"	NA	chr5	-	14819034	14819105	14819062	14819105	14816760	14818457
81	"AT5G37370"	NA	chr5	-	14815697	14816046	14815937	14816046	14814767	14814848
82	"AT5G37340"	NA	chr5	-	14789310	14789409	14789342	14789409	14789165	14789219
93	"AT5G26980"	NA	chr5	-	9488445	9488831	9488704	9488831	9488132	9488361
99	"AT5G25520"	NA	chr5	+	8887835	8888590	8887835	8887956	8888698	8889904
104	"AT5G22760"	NA	chr5	+	7575478	7576070	7575478	7575948	7576174	7576657
112	"AT5G20720"	NA	chr5	+	7014668	7014916	7014668	7014749	7015012	7015188
114	"AT5G20240"	NA	chr5	+	6830636	6830838	6830636	6830736	6830926	6830971
116	"AT5G19560"	NA	chr5	+	6602909	6603420	6602909	6603085	6604053	6604170
123	"AT5G17300"	NA	chr5	-	5691550	5691810	5691698	5691810	5691073	5691388
