ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67540"	NA	chr5	-	26945172	26945782	26945172	26945699	26946015	26946377	0	36,26	37,47	13,7	35,14	232	149	0.794141722393	1.0	0.385,0.262	0.193,0.243	0.106
2	"AT5G66850"	NA	chr5	-	26695567	26696171	26695567	26696142	26696300	26696380	2	11,14	128,169	3,3	93,53	178	149	1	1.0	0.067,0.065	0.026,0.045	0.031
3	"AT5G66720"	NA	chr5	-	26639669	26639979	26639669	26639970	26640048	26640545	3	517,448	36,33	374,192	17,9	158	149	1	1.0	0.931,0.928	0.954,0.953	-0.024
4	"AT5G66240"	NA	chr5	+	26467906	26467956	26467912	26467956	26467723	26467808	4	544,583	16,35	390,227	29,4	155	149	1	1.0	0.97,0.941	0.928,0.982	0.0
6	"AT5G66060"	NA	chr5	+	26420112	26420210	26420118	26420210	26419763	26419848	6	250,236	0,6	146,79	0,0	155	149	1	1.0	1.0,0.974	1.0,1.0	-0.013
7	"AT5G65930"	NA	chr5	-	26375107	26375207	26375107	26375204	26375292	26375859	7	94,116	0,2	51,36	0,0	152	149	1	1.0	1.0,0.983	1.0,1.0	-0.008
8	"AT5G65640"	NA	chr5	+	26238553	26238721	26238563	26238721	26238239	26238422	8	206,214	0,0	120,58	1,0	159	149	1	1.0	1.0,1.0	0.991,1.0	0.004
10	"AT5G65210"	NA	chr5	+	26059313	26059394	26059317	26059394	26059019	26059201	10	962,1303	0,0	621,319	4,1	153	149	1	1.0	1.0,1.0	0.993,0.997	0.005
11	"AT5G65060"	NA	chr5	+	25990083	25990183	25990116	25990183	25989941	25990003	11	46,45	7,16	18,9	5,0	182	149	0.996567289263	1.0	0.843,0.697	0.747,1.0	-0.103
12	"AT5G63950"	NA	chr5	-	25596101	25596230	25596101	25596179	25596486	25596541	12	72,86	0,1	39,21	0,0	200	149	1	1.0	1.0,0.985	1.0,1.0	-0.008
13	"AT5G63870"	NA	chr5	-	25562512	25562924	25562512	25562913	25563158	25563316	13	28,16	207,227	15,16	182,78	160	149	1	1.0	0.112,0.062	0.071,0.16	-0.028
14	"AT5G63680"	NA	chr5	+	25490313	25490764	25490474	25490764	25490064	25490165	14	9,1	234,282	7,2	132,84	298	149	1	1.0	0.019,0.002	0.026,0.012	-0.009
15	"AT5G63670"	NA	chr5	+	25488992	25489054	25488997	25489054	25488635	25488691	15	470,452	0,1	385,179	4,2	154	149	1	1.0	1.0,0.998	0.989,0.989	0.01
17	"AT5G63620"	NA	chr5	-	25466127	25466571	25466127	25466564	25466693	25467087	17	734,788	5,8	652,369	6,1	156	149	1	1.0	0.993,0.989	0.99,0.997	-0.003
18	"AT5G63550"	NA	chr5	+	25446543	25446612	25446546	25446612	25446392	25446473	18	20,14	87,71	3,1	49,27	152	149	0.311199916151	1.0	0.184,0.162	0.057,0.035	0.127
19	"AT5G63440"	NA	chr5	+	25407020	25407135	25407028	25407135	25406301	25406474	19	124,100	20,21	52,28	14,10	157	149	1	1.0	0.855,0.819	0.779,0.727	0.084
21	"AT5G62640"	NA	chr5	-	25150537	25150911	25150537	25150893	25151011	25151093	21	301,297	12,5	185,96	12,2	167	149	1	1.0	0.957,0.981	0.932,0.977	0.014
22	"AT5G62290"	NA	chr5	+	25020537	25020603	25020540	25020603	25020385	25020445	22	205,234	0,1	125,93	2,1	152	149	1	1.0	1.0,0.996	0.984,0.989	0.012
23	"AT5G62165"	NA	chr5	+	24965037	24965256	24965049	24965256	24964645	24964959	23	5,3	4,0	0,2	0,0	161	149	1	1.0	0.536,1.0	NA,1.0	-0.232
24	"AT5G62165"	NA	chr5	+	24967694	24967882	24967840	24967882	24967327	24967427	24	14,13	2,0	0,1	0,0	295	149	1	1.0	0.78,1.0	NA,1.0	-0.11
25	"AT5G61410"	NA	chr5	-	24683605	24683858	24683605	24683852	24684044	24684134	25	3358,4025	444,604	3655,1862	833,446	155	149	1	1.0	0.879,0.865	0.808,0.801	0.068
26	"AT5G61310"	NA	chr5	-	24653323	24653761	24653323	24653752	24654769	24654940	26	17,7	10,19	8,1	5,1	158	149	0.812849415352	1.0	0.616,0.258	0.601,0.485	-0.106
27	"AT5G60590"	NA	chr5	+	24357944	24358248	24357956	24358248	24357702	24357878	27	27,19	95,72	13,5	57,24	161	149	1	1.0	0.208,0.196	0.174,0.162	0.034
28	"AT5G60580"	NA	chr5	+	24356204	24356305	24356225	24356305	24356052	24356143	28	17,14	97,112	22,23	72,43	170	149	0.339326748529	1.0	0.133,0.099	0.211,0.319	-0.149
29	"AT5G60570"	NA	chr5	+	24348169	24350164	24348367	24350164	24347782	24348026	29	39,50	33,27	41,34	28,20	298	149	1	1.0	0.371,0.481	0.423,0.459	-0.015
30	"AT5G60570"	NA	chr5	+	24348169	24350164	24348379	24350164	24347782	24348026	30	40,53	201,176	42,34	92,51	298	149	0.948234449077	1.0	0.09,0.131	0.186,0.25	-0.107
31	"AT5G60570"	NA	chr5	+	24348367	24350164	24348379	24350164	24347782	24348026	31	34,30	201,176	31,22	92,51	161	149	0.622032287927	1.0	0.135,0.136	0.238,0.285	-0.126
33	"AT5G60120"	NA	chr5	+	24210578	24211094	24210761	24211094	24209970	24210409	33	5,8	173,184	3,4	124,66	298	149	1	1.0	0.014,0.021	0.012,0.029	-0.003
34	"AT5G60100"	NA	chr5	-	24200234	24200662	24200234	24200655	24201128	24201364	34	51,41	39,58	30,9	29,15	156	149	1	1.0	0.555,0.403	0.497,0.364	0.049
36	"AT5G59430"	NA	chr5	+	23968431	23969047	23968434	23969047	23968147	23968337	36	143,176	10,5	93,54	6,4	152	149	1	1.0	0.933,0.972	0.938,0.93	0.019
37	"AT5G62100"	NA	chr5	+	24941465	24942003	24941502	24942003	24941112	24941259	37	14,28	83,98	29,3	140,53	186	149	1	1.0	0.119,0.186	0.142,0.043	0.06
38	"AT5G59210"	NA	chr5	-	23891670	23891705	23891670	23891702	23891903	23892030	38	195,262	6,7	134,84	4,2	152	149	1	1.0	0.97,0.973	0.97,0.976	-0.001
39	"AT5G58790"	NA	chr5	+	23745447	23745636	23745467	23745636	23745249	23745359	39	24,25	20,16	11,4	8,10	169	149	0.717205897453	1.0	0.514,0.579	0.548,0.261	0.142
43	"AT5G58240"	NA	chr5	-	23558741	23558977	23558741	23558890	23559056	23559171	43	84,102	373,479	67,40	280,180	236	149	1	1.0	0.124,0.119	0.131,0.123	-0.006
44	"AT5G57860"	NA	chr5	+	23437924	23437993	23437955	23437993	23437553	23437729	44	148,169	9,6	63,27	9,3	180	149	1	1.0	0.932,0.959	0.853,0.882	0.078
45	"AT5G57700"	NA	chr5	+	23375272	23375385	23375282	23375385	23374873	23374983	45	4,2	16,13	5,0	11,9	159	149	1	1.0	0.19,0.126	0.299,0.0	0.009
46	"AT5G57270"	NA	chr5	-	23203347	23203390	23203347	23203375	23203497	23203899	46	10,12	34,58	13,3	24,13	164	149	1	1.0	0.211,0.158	0.33,0.173	-0.067
47	"AT5G57210"	NA	chr5	-	23182999	23183193	23182999	23183176	23183274	23183378	47	2,1	56,39	0,0	27,23	166	149	1	1.0	0.031,0.022	0.0,0.0	0.026
48	"AT5G55790"	NA	chr5	-	22578714	22579155	22578714	22579137	22579235	22581335	48	17,12	33,34	7,10	23,16	167	149	1	1.0	0.315,0.239	0.214,0.358	-0.009
49	"AT5G55100"	NA	chr5	-	22362891	22363935	22362891	22363626	22364074	22364235	49	130,161	7,9	67,59	6,6	298	149	1	1.0	0.903,0.899	0.848,0.831	0.062
50	"AT5G55100"	NA	chr5	-	22362891	22363976	22362891	22363626	22364074	22364235	50	46,42	7,9	19,22	6,6	298	149	0.943007115078	1.0	0.767,0.7	0.613,0.647	0.104
