ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
0	2807,3647	0,9	2725,1230	4,0	188	99	1
1	1887,2473	0,0	1936,850	2,0	229	99	1
3	52,33	0,2	48,14	1,0	165	99	1
4	286,382	1,0	438,177	2,0	296	99	1
5	132,157	3,0	140,57	1,1	140	99	1
6	164,231	0,2	133,63	1,0	188	99	1
7	133,201	0,0	119,57	1,0	160	99	1
8	139,118	1,0	124,40	0,0	157	99	1
9	698,863	1,0	754,329	3,1	179	99	1
10	604,728	1,0	729,328	0,0	168	99	1
11	779,979	0,0	929,421	0,1	180	99	1
12	1,2	40,49	0,1	40,19	120	99	1
13	1459,1907	0,2	1054,430	0,0	163	99	1
14	196,251	85,98	91,34	89,67	157	99	0.000855828638332
15	233,296	1,0	221,108	0,0	141	99	1
17	997,1110	4,0	1098,347	9,3	219	99	1
18	5,12	3,0	22,10	14,12	229	99	0.0922647312666
19	53,65	0,0	49,22	1,0	171	99	1
20	2683,3630	2,0	2071,1236	0,1	2955	99	1
21	444,564	4,6	518,205	1,1	212	99	1
22	0,0	6,2	2,0	4,2	198	99	1
24	322,463	0,0	367,180	0,2	247	99	1
25	2,0	9,13	0,0	10,0	229	99	1
26	1,0	9,13	0,0	10,0	158	99	1
27	210,292	10,1	258,130	1,0	169	99	1
29	310,449	0,4	311,152	2,0	202	99	1
30	52,103	0,0	70,24	0,2	152	99	1
31	65,126	0,0	86,35	0,2	155	99	1
32	18,25	3,2	1,2	0,0	161	99	0.74388194362
33	9,14	3,0	2,1	0,0	141	99	1
34	7,7	3,0	6,2	0,1	363	99	0.472899102337
35	9,4	3,0	6,3	0,1	147	99	1
36	70,107	0,2	62,17	0,0	136	99	1
37	8737,11804	0,0	9035,3729	3,0	173	99	1
38	274,348	0,0	292,161	1,0	167	99	1
39	706,938	0,0	775,330	2,3	154	99	1
40	647,856	0,1	825,321	0,0	145	99	1
