ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1	42,32,45	0,1,0	65,72,48	1,2,0	202	149
2	362,527,527	0,0,0	504,472,391	2,1,0	235	149
3	0,0,1	70,86,109	0,1,0	114,111,98	230	149
4	15,16,15	4,4,4	23,11,14	2,7,2	208	149
7	1072,1734,1711	0,0,4	1780,1615,1608	0,0,0	303	149
8	0,1,0	18,20,20	0,0,0	16,29,18	200	149
10	4,2,0	54,99,104	12,12,4	110,104,62	359	149
11	0,0,1	1,0,2	2,2,3	0,3,0	220	149
13	5,5,4	2,3,3	22,26,27	4,3,6	458	149
14	2,5,7	2,2,0	4,1,9	7,3,5	242	149
15	0,1,1	4,3,3	1,0,1	4,4,11	365	149
17	0,1,0	4,3,3	1,0,0	4,4,11	184	149
18	26,45,34	2,0,1	32,42,33	1,0,0	155	149
19	7,16,18	116,162,172	15,26,6	192,249,211	734	149
20	47,70,52	3,4,6	35,19,13	11,6,5	170	149
21	9,8,4	3,4,6	8,5,5	11,6,5	236	149
22	3,3,2	41,65,50	4,4,1	31,18,9	215	149
23	68,91,102	1,2,0	101,97,98	0,0,0	736	149
24	19,23,25	1,6,1	14,13,16	1,4,1	153	149
25	339,448,423	0,1,0	708,691,575	0,1,0	152	149
26	1,1,11	66,72,92	10,2,4	140,150,113	293	149
28	112,197,255	0,2,1	136,101,114	1,0,0	421	149
29	196,316,310	8,0,2	336,349,314	1,0,1	161	149
30	8,4,13	27,40,43	3,5,4	58,49,45	179	149
31	4,15,5	88,121,128	4,4,2	104,125,87	359	149
32	5,8,9	65,97,108	15,15,15	65,95,61	188	149
33	2,13,10	111,114,121	8,8,10	95,105,97	308	149
34	5,7,8	107,193,196	10,0,2	177,178,142	395	149
35	3,5,2	40,58,35	2,7,5	58,55,65	161	149
36	82,113,132	13,11,18	77,95,81	3,8,5	374	149
37	16,16,25	125,261,257	34,20,21	265,278,214	188	149
38	44,71,75	2,8,16	111,92,78	6,3,2	268	149
39	167,246,242	4,9,18	180,246,213	14,4,11	161	149
40	124,193,239	1,1,0	339,352,355	0,0,0	155	149
41	0,8,2	29,37,61	2,1,5	31,19,23	316	149
42	1,3,4	67,102,104	3,2,4	110,77,110	177	149
43	13,20,52	59,80,73	32,30,23	66,92,73	359	149
44	4,5,8	219,358,363	12,10,14	339,248,249	157	149
45	25,29,34	0,2,1	16,28,34	4,4,0	984	149
47	51,56,63	0,0,0	110,62,74	0,0,2	167	149
50	79,72,75	0,0,0	69,90,54	0,4,1	170	149
51	101,179,182	1,1,0	200,206,173	2,0,2	339	149
52	14,10,11	26,42,35	22,11,15	54,49,29	268	149
53	202,347,399	10,11,17	455,368,390	29,15,23	715	149
54	4,2,6	115,178,211	4,0,1	202,193,154	311	149
55	88,120,126	0,0,0	153,137,143	2,0,0	157	149
56	0,3,0	44,89,142	0,0,3	124,122,101	151	149
57	7,8,2	20,17,25	4,8,6	60,53,40	204	149
58	8,20,19	554,726,937	16,20,12	828,820,765	373	149
59	11,13,15	0,1,1	21,9,7	12,3,6	169	149
60	5,13,3	0,0,0	3,5,6	0,2,0	153	149
61	7,6,2	1,7,2	2,7,2	8,8,10	161	149
62	17,34,34	2,4,0	49,59,51	0,1,0	190	149
63	36,34,52	65,108,128	6,7,7	98,107,87	167	149
