ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	21,14	22,2	10,14	7,0	262	219	0.599049975568	1.0	0.444,0.854	0.544,1.0	-0.123
1	38,33	141,113	20,28	112,140	230	230	1	1.0	0.212,0.226	0.152,0.167	0.059
4	177,108	96,164	154,180	138,145	259	206	1	1.0	0.595,0.344	0.47,0.497	-0.014
5	7,3	50,23	2,14	20,44	169	202	1	1.0	0.143,0.135	0.107,0.276	-0.052
6	151,104	35,47	118,102	25,31	242	215	1	1.0	0.793,0.663	0.807,0.745	-0.048
7	151,104	2,2	118,102	3,9	242	188	1	1.0	0.983,0.976	0.968,0.898	0.046
9	25,30	85,73	62,48	117,84	248	271	0.981374699425	1.0	0.243,0.31	0.367,0.384	-0.099
10	30,32	39,58	36,49	81,73	575	575	1	1.0	0.435,0.356	0.308,0.402	0.04
11	32,21	2,0	37,32	1,0	209	209	1	1.0	0.941,1.0	0.974,1.0	-0.017
12	32,21	82,57	37,32	69,83	209	209	1	1.0	0.281,0.269	0.349,0.278	-0.038
13	578,610	36,36	630,601	34,33	354	299	1	1.0	0.931,0.935	0.94,0.939	-0.006
14	2,0	0,6	8,2	6,8	242	242	0.590162947586	1.0	1.0,0.0	0.571,0.2	0.115
15	345,357	1174,1092	311,371	1361,1490	261	326	1	1.0	0.268,0.29	0.222,0.237	0.05
16	3,2	67,28	14,10	42,79	183	212	0.360807440595	1.0	0.049,0.076	0.279,0.128	-0.141
17	57,36	19,8	36,26	24,9	212	230	0.827982702136	1.0	0.765,0.83	0.619,0.758	0.109
18	32,41	30,40	20,12	13,22	212	209	1	1.0	0.513,0.503	0.603,0.35	0.032
19	23,12	18,22	18,31	23,16	209	203	1	1.0	0.554,0.346	0.432,0.653	-0.092
20	11,18	14,21	27,16	14,28	209	196	1	1.0	0.424,0.446	0.644,0.349	-0.061
22	10,30	35,30	31,35	58,46	230	188	1	1.0	0.189,0.45	0.304,0.383	-0.024
23	101,68	97,109	75,97	149,140	190	214	1	1.0	0.54,0.413	0.362,0.438	0.077
25	194,154	143,152	259,264	184,226	244	216	1	1.0	0.546,0.473	0.555,0.508	-0.022
26	11,21	9,0	8,8	8,8	338	338	0.0842545533149	1.0	0.55,1.0	0.5,0.5	0.275
28	2,4	2,2	0,0	12,6	537	570	0.00115548453824	0.03350905160896	0.515,0.68	0.0,0.0	0.598
30	17,8	61,55	16,27	59,53	292	242	1	1.0	0.188,0.108	0.184,0.297	-0.092
31	13,13	0,8	16,22	4,0	214	202	1	1.0	1.0,0.605	0.791,1.0	-0.093
32	60,44	105,71	33,80	87,101	201	264	1	1.0	0.429,0.449	0.333,0.51	0.018
33	105,81	25,24	67,93	17,12	197	197	1	1.0	0.808,0.771	0.798,0.886	-0.052
35	51,64	102,97	74,43	98,113	263	396	1	1.0	0.43,0.498	0.532,0.364	0.016
36	0,0	11,24	2,0	12,20	208	260	1	1.0	0.0,0.0	0.172,0.0	-0.086
