ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67540"	NA	chr5	-	26945172	26945782	26945172	26945699	26946015	26946377	0	35,44,29,20,50,35	30,43,35,40,54,58	21,13,23,35,34,9	29,27,37,59,47,10	232	149	1	1.0	0.428,0.397,0.347,0.243,0.373,0.279	0.317,0.236,0.285,0.276,0.317,0.366	0.045
1	"AT5G67110"	NA	chr5	-	26785617	26785827	26785617	26785683	26785917	26785989	1	38,35,31,25,17,29	0,0,0,0,0,2	30,13,32,67,44,9	0,0,0,2,0,0	293	149	1	1.0	1.0,1.0,1.0,1.0,1.0,0.881	1.0,1.0,1.0,0.945,1.0,1.0	-0.011
2	"AT5G66850"	NA	chr5	-	26695567	26696171	26695567	26696142	26696300	26696380	2	3,13,18,10,7,16	102,165,131,142,182,161	8,5,6,6,16,2	123,101,96,179,194,59	178	149	1	1.0	0.024,0.062,0.103,0.056,0.031,0.077	0.052,0.04,0.05,0.027,0.065,0.028	0.015
3	"AT5G66720"	NA	chr5	-	26639669	26639979	26639669	26639970	26640048	26640545	3	430,593,479,440,597,468	36,57,37,54,54,43	514,302,404,510,535,187	33,23,17,29,44,9	158	149	1	1.0	0.918,0.908,0.924,0.885,0.912,0.911	0.936,0.925,0.957,0.943,0.92,0.951	-0.029
4	"AT5G66240"	NA	chr5	+	26467906	26467956	26467912	26467956	26467723	26467808	4	402,729,564,546,725,553	18,35,12,24,39,32	465,327,390,549,646,216	30,25,22,24,26,9	155	149	1	1.0	0.955,0.952,0.978,0.956,0.947,0.943	0.937,0.926,0.945,0.957,0.96,0.958	0.008
6	"AT5G66060"	NA	chr5	+	26420112	26420210	26420118	26420210	26419763	26419848	6	167,280,272,177,256,244	0,0,0,0,0,6	176,161,143,218,241,77	0,0,0,0,0,0	155	149	1	1.0	1.0,1.0,1.0,1.0,1.0,0.975	1.0,1.0,1.0,1.0,1.0,1.0	-0.004
7	"AT5G65930"	NA	chr5	-	26375107	26375207	26375107	26375204	26375292	26375859	7	76,130,103,99,105,105	0,0,0,2,1,1	64,58,55,155,73,31	1,0,0,0,1,0	152	149	1	1.0	1.0,1.0,1.0,0.98,0.99,0.99	0.984,1.0,1.0,1.0,0.986,1.0	-0.002
8	"AT5G65640"	NA	chr5	+	26238553	26238721	26238563	26238721	26238239	26238422	8	147,183,179,126,188,222	1,3,0,2,0,0	117,79,127,238,175,63	0,1,2,2,0,0	159	149	1	1.0	0.993,0.983,1.0,0.983,1.0,1.0	1.0,0.987,0.983,0.991,1.0,1.0	-0.0
9	"AT5G65460"	NA	chr5	-	26164301	26164497	26164301	26164488	26164590	26164646	9	46,63,61,55,59,58	0,2,0,0,0,0	36,32,44,66,65,21	0,0,0,0,0,0	158	149	1	1.0	1.0,0.967,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.005
10	"AT5G65210"	NA	chr5	+	26058594	26059201	26059019	26059201	26057817	26058028	10	23,44,27,20,48,38	31,59,27,21,28,32	34,15,31,20,32,19	2,3,7,7,19,4	298	149	0.000315964324106	0.033584374616433585	0.271,0.272,0.333,0.323,0.462,0.373	0.895,0.714,0.689,0.588,0.457,0.704	-0.336
11	"AT5G65210"	NA	chr5	+	26059313	26059394	26059317	26059394	26059019	26059201	11	945,1462,955,780,1264,1259	4,0,1,0,1,1	706,456,623,734,1059,321	1,1,3,2,6,1	153	149	1	1.0	0.996,1.0,0.999,1.0,0.999,0.999	0.999,0.998,0.995,0.997,0.994,0.997	0.002
12	"AT5G65060"	NA	chr5	+	25990083	25990183	25990116	25990183	25989941	25990003	12	35,51,43,23,58,44	8,12,5,13,6,17	24,17,19,26,41,7	4,6,1,8,15,0	182	149	1	1.0	0.782,0.777,0.876,0.592,0.888,0.679	0.831,0.699,0.94,0.727,0.691,1.0	-0.049
13	"AT5G63950"	NA	chr5	-	25596101	25596230	25596101	25596179	25596486	25596541	13	53,67,71,53,80,80	0,2,0,0,0,1	34,36,34,53,73,21	0,0,0,0,0,0	200	149	1	1.0	1.0,0.961,1.0,1.0,1.0,0.983	1.0,1.0,1.0,1.0,1.0,1.0	-0.009
14	"AT5G63870"	NA	chr5	-	25562512	25562924	25562512	25562913	25563158	25563316	14	18,28,34,9,25,23	163,240,217,191,270,245	17,16,12,36,37,11	219,153,178,220,296,66	160	149	1	1.0	0.093,0.098,0.127,0.042,0.079,0.08	0.067,0.089,0.059,0.132,0.104,0.134	-0.011
15	"AT5G63680"	NA	chr5	+	25490313	25490764	25490474	25490764	25490064	25490165	15	5,4,9,4,12,1	145,256,233,197,257,288	3,1,8,12,11,6	188,98,131,232,196,87	298	149	1	1.0	0.017,0.008,0.019,0.01,0.023,0.002	0.008,0.005,0.03,0.025,0.027,0.033	-0.008
16	"AT5G63670"	NA	chr5	+	25488992	25489054	25488997	25489054	25488635	25488691	16	316,496,485,371,486,444	0,4,4,2,3,1	396,326,391,504,552,178	2,1,1,1,2,0	154	149	1	1.0	1.0,0.992,0.992,0.994,0.994,0.998	0.995,0.997,0.997,0.998,0.996,1.0	-0.002
18	"AT5G63620"	NA	chr5	-	25466127	25466571	25466127	25466564	25466693	25467087	18	573,1000,726,599,1061,795	5,3,5,3,13,10	868,625,685,766,1037,365	5,0,7,6,13,0	156	149	1	1.0	0.991,0.997,0.993,0.995,0.987,0.987	0.994,1.0,0.989,0.992,0.987,1.0	-0.002
19	"AT5G63550"	NA	chr5	+	25446543	25446612	25446546	25446612	25446392	25446473	19	5,27,16,9,26,8	69,73,87,63,91,79	12,2,5,11,10,1	46,34,44,109,93,25	152	149	1	1.0	0.066,0.266,0.153,0.123,0.219,0.09	0.204,0.055,0.1,0.09,0.095,0.038	0.056
20	"AT5G63440"	NA	chr5	+	25407020	25407135	25407028	25407135	25406301	25406474	20	79,83,122,90,101,93	20,32,15,13,18,17	60,41,55,80,61,25	21,16,12,13,21,10	157	149	1	1.0	0.789,0.711,0.885,0.868,0.842,0.838	0.731,0.709,0.813,0.854,0.734,0.703	0.065
22	"AT5G62640"	NA	chr5	-	25150537	25150911	25150537	25150893	25151011	25151093	22	227,347,290,289,322,273	7,4,7,4,11,10	249,139,188,300,267,108	12,3,12,2,6,2	167	149	1	1.0	0.967,0.987,0.974,0.985,0.963,0.961	0.949,0.976,0.933,0.993,0.975,0.98	0.005
23	"AT5G62290"	NA	chr5	+	25020537	25020603	25020540	25020603	25020385	25020445	23	137,206,198,158,254,199	0,0,0,0,2,1	175,151,144,213,237,80	2,2,1,0,0,0	152	149	1	1.0	1.0,1.0,1.0,1.0,0.992,0.995	0.988,0.987,0.993,1.0,1.0,1.0	0.003
24	"AT5G62165"	NA	chr5	+	24965037	24965256	24965049	24965256	24964645	24964959	24	6,6,5,4,5,4	7,10,5,1,8,1	1,1,0,0,0,2	4,0,0,1,2,0	161	149	1	1.0	0.442,0.357,0.481,0.787,0.366,0.787	0.188,1.0,NA,0.0,0.0,1.0	0.099
25	"AT5G62165"	NA	chr5	+	24967694	24967882	24967840	24967882	24967327	24967427	25	13,37,15,7,23,13	4,5,2,0,1,0	1,2,0,3,2,0	0,1,0,0,0,0	295	149	1	1.0	0.621,0.789,0.791,1.0,0.921,1.0	1.0,0.503,NA,1.0,1.0,NA	-0.022
26	"AT5G61410"	NA	chr5	-	24683605	24683858	24683605	24683852	24684044	24684134	26	2735,4446,3268,3224,4988,4077	419,647,471,477,686,644	3975,3217,3624,5158,5807,1814	912,683,842,1241,1189,449	155	149	1	1.0	0.863,0.869,0.87,0.867,0.875,0.859	0.807,0.819,0.805,0.8,0.824,0.795	0.059
27	"AT5G61310"	NA	chr5	-	24653323	24653761	24653323	24653752	24654769	24654940	27	10,15,19,9,16,4	15,18,10,11,28,19	1,7,9,11,11,1	6,8,5,12,10,2	158	149	1	1.0	0.386,0.44,0.642,0.436,0.35,0.166	0.136,0.452,0.629,0.464,0.509,0.32	-0.015
28	"AT5G60590"	NA	chr5	+	24357944	24358248	24357956	24358248	24357702	24357878	28	9,23,26,19,29,19	58,89,89,66,80,70	8,9,8,14,13,5	69,55,63,91,86,30	161	149	1	1.0	0.126,0.193,0.213,0.21,0.251,0.201	0.097,0.132,0.105,0.125,0.123,0.134	0.08
29	"AT5G60580"	NA	chr5	+	24356204	24356305	24356225	24356305	24356052	24356143	29	16,19,19,7,32,13	102,122,92,105,131,125	38,14,20,23,47,18	74,45,70,112,114,48	170	149	0.610204444637	1.0	0.121,0.12,0.153,0.055,0.176,0.084	0.31,0.214,0.2,0.153,0.265,0.247	-0.113
30	"AT5G60570"	NA	chr5	+	24348169	24350164	24348367	24350164	24347782	24348026	30	25,54,33,34,87,51	25,18,25,12,28,22	27,33,47,47,72,34	45,33,31,71,55,18	298	149	0.202692572153	1.0	0.333,0.6,0.398,0.586,0.608,0.537	0.231,0.333,0.431,0.249,0.396,0.486	0.156
31	"AT5G60570"	NA	chr5	+	24348169	24350164	24348379	24350164	24347782	24348026	31	27,63,34,34,90,54	105,178,189,123,199,180	31,33,45,55,76,34	90,91,91,161,173,44	298	149	1	1.0	0.114,0.15,0.083,0.121,0.184,0.13	0.147,0.153,0.198,0.146,0.18,0.279	-0.054
32	"AT5G60570"	NA	chr5	+	24348367	24350164	24348379	24350164	24347782	24348026	32	27,27,26,13,33,25	105,178,189,123,199,180	49,36,31,81,60,19	90,91,91,161,173,44	161	149	0.00465651783744	0.2639728222957653	0.192,0.123,0.113,0.089,0.133,0.114	0.335,0.268,0.24,0.318,0.243,0.286	-0.154
33	"AT5G60350"	NA	chr5	+	24278634	24279147	24278637	24279147	24277729	24278523	33	0,1,0,0,0,0	1,9,1,10,0,2	2,0,0,0,0,0	0,0,0,3,4,1	152	149	1	1.0	0.0,0.098,0.0,0.0,NA,0.0	1.0,NA,NA,0.0,0.0,0.0	-0.23
34	"AT5G60120"	NA	chr5	+	24210578	24211094	24210761	24211094	24209970	24210409	34	13,6,4,3,6,8	144,186,186,150,199,180	3,0,2,7,13,5	169,127,135,295,231,75	298	149	1	1.0	0.043,0.016,0.011,0.01,0.015,0.022	0.009,0.0,0.007,0.012,0.027,0.032	0.005
35	"AT5G60100"	NA	chr5	-	24200234	24200662	24200234	24200655	24201128	24201364	35	28,64,51,38,89,45	42,54,35,34,65,60	29,20,19,28,31,10	37,32,26,37,47,18	156	149	0.809510929945	1.0	0.389,0.531,0.582,0.516,0.567,0.417	0.428,0.374,0.411,0.42,0.386,0.347	0.106
36	"AT5G60030"	NA	chr5	-	24171887	24172456	24171887	24172273	24172564	24172975	36	133,216,186,131,222,180	0,2,0,0,0,0	162,152,139,228,193,70	0,0,0,0,0,0	298	149	1	1.0	1.0,0.982,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.003
37	"AT5G66180"	NA	chr5	+	26450357	26450585	26450523	26450585	26450136	26450271	37	215,282,249,197,370,282	0,0,0,0,0,0	252,175,205,276,325,116	1,0,0,0,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.992,1.0,1.0,1.0,1.0,1.0	0.001
39	"AT5G59430"	NA	chr5	+	23968431	23969047	23968434	23969047	23968147	23968337	39	101,167,137,115,181,177	5,19,8,14,7,6	79,90,94,112,148,51	14,11,7,7,13,5	152	149	1	1.0	0.952,0.896,0.944,0.89,0.962,0.967	0.847,0.889,0.929,0.94,0.918,0.909	0.03
40	"AT5G62100"	NA	chr5	+	24941465	24942003	24941502	24942003	24941112	24941259	40	4,29,14,13,28,18	87,118,75,84,140,96	29,21,16,25,25,3	179,126,129,117,168,59	186	149	1	1.0	0.036,0.164,0.13,0.11,0.138,0.131	0.115,0.118,0.09,0.146,0.107,0.039	0.016
41	"AT5G59210"	NA	chr5	-	23891670	23891705	23891670	23891702	23891903	23892030	41	156,227,182,152,258,263	6,10,3,8,7,8	162,92,156,205,218,69	3,2,2,9,3,0	152	149	1	1.0	0.962,0.957,0.983,0.949,0.973,0.97	0.981,0.978,0.987,0.957,0.986,1.0	-0.016
42	"AT5G58790"	NA	chr5	+	23745447	23745636	23745467	23745636	23745249	23745359	42	16,28,23,20,27,19	19,24,25,14,17,21	23,5,17,11,21,4	21,5,7,15,5,9	169	149	1	1.0	0.426,0.507,0.448,0.557,0.583,0.444	0.491,0.469,0.682,0.393,0.787,0.282	-0.023
46	"AT5G58240"	NA	chr5	-	23558741	23558977	23558741	23558890	23559056	23559171	46	69,137,87,84,105,89	306,562,367,309,493,450	92,72,74,133,136,44	377,290,285,439,536,165	236	149	1	1.0	0.125,0.133,0.13,0.146,0.119,0.111	0.134,0.136,0.141,0.161,0.138,0.144	-0.015
