ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G65970"	NA	chr5	-	26389335	26389424	26389497	26389558	26389157	26389232	26389630	26389747	0	32,58,43,32,51,54	58,62,47,37,55,76	30,32,17,52,48,17	44,23,22,31,32,14	210	238	1	1.0	0.385,0.515,0.509,0.495,0.512,0.446	0.436,0.612,0.467,0.655,0.63,0.579	-0.086
1	"AT5G65940"	NA	chr5	-	26378842	26378911	26378975	26379056	26378717	26378781	26379131	26379235	1	93,146,114,104,127,147	216,302,245,242,344,286	119,54,103,118,138,60	215,184,203,292,337,95	230	218	1	1.0	0.29,0.314,0.306,0.289,0.259,0.328	0.344,0.218,0.325,0.277,0.28,0.374	-0.005
2	"AT5G66180"	NA	chr5	+	26450357	26450425	26450523	26450585	26450136	26450271	26450761	26451152	2	57,91,91,52,134,92	86,153,99,116,161,119	87,60,53,87,96,28	103,68,89,99,147,51	217	211	1	1.0	0.392,0.366,0.472,0.304,0.447,0.429	0.451,0.462,0.367,0.461,0.388,0.348	-0.011
3	"AT5G59770"	NA	chr5	-	24079962	24080009	24080110	24080178	24079796	24079894	24080373	24080427	3	76,119,84,90,105,97	48,71,74,56,59,79	95,87,96,126,110,43	51,57,85,60,110,34	217	196	1	1.0	0.588,0.602,0.506,0.592,0.616,0.526	0.627,0.58,0.505,0.655,0.475,0.533	0.009
4	"AT5G52070"	NA	chr5	+	21162074	21162208	21163726	21163968	21161222	21161353	21164079	21164196	4	0,1,0,0,1,0	104,180,130,136,207,134	0,0,0,0,0,0	97,101,94,148,156,44	283	298	1	1.0	0.0,0.006,0.0,0.0,0.005,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.002
5	"AT5G52070"	NA	chr5	+	21162095	21162208	21163578	21163648	21161131	21161353	21163726	21163968	5	52,61,79,83,94,72	9,20,16,16,25,14	73,45,71,67,87,24	9,3,6,6,8,1	262	219	0.358529367406	1.0	0.828,0.718,0.805,0.813,0.759,0.811	0.871,0.926,0.908,0.903,0.901,0.953	-0.121
6	"AT5G52070"	NA	chr5	+	21162095	21162208	21163578	21163968	21161131	21161353	21164079	21164196	6	10,11,15,28,20,13	101,178,128,126,198,128	18,11,32,12,13,2	92,101,91,136,154,43	262	298	1	1.0	0.101,0.066,0.118,0.202,0.103,0.104	0.182,0.11,0.286,0.091,0.088,0.05	-0.019
7	"AT5G52070"	NA	chr5	+	21162095	21162208	21163726	21163968	21161131	21161353	21164079	21164196	7	10,11,15,28,20,13	104,180,130,136,207,134	18,11,32,12,13,2	97,101,94,148,156,44	262	298	1	1.0	0.099,0.065,0.116,0.19,0.099,0.099	0.174,0.11,0.279,0.084,0.087,0.049	-0.019
8	"AT5G48640"	NA	chr5	-	19724984	19725029	19725196	19725236	19724671	19724790	19725386	19725493	8	21,41,35,39,48,71	31,49,54,31,57,43	34,21,32,39,43,15	29,19,58,61,72,19	189	194	1	1.0	0.41,0.462,0.4,0.564,0.464,0.629	0.546,0.532,0.362,0.396,0.38,0.448	0.044
9	"AT5G42770"	NA	chr5	+	17152681	17152762	17153216	17153297	17152529	17152604	17153562	17153632	9	6,23,10,5,13,15	68,125,103,77,131,71	14,7,10,18,19,7	64,66,56,116,124,33	230	230	1	1.0	0.081,0.155,0.088,0.061,0.09,0.174	0.179,0.096,0.152,0.134,0.133,0.175	-0.037
10	"AT5G41220"	NA	chr5	-	16496445	16496499	16496573	16496634	16496277	16496357	16496749	16496823	10	52,64,45,39,57,48	30,46,40,29,56,42	29,44,31,54,49,15	34,42,26,29,29,21	210	203	1	1.0	0.626,0.574,0.521,0.565,0.496,0.525	0.452,0.503,0.535,0.643,0.62,0.408	0.024
11	"AT5G40210"	NA	chr5	-	16074470	16074663	16075445	16075559	16074202	16074364	16075749	16075815	11	0,3,0,1,1,3	0,3,6,1,1,2	0,0,1,0,2,0	0,2,0,4,7,2	263	298	1	1.0	NA,0.531,0.0,0.531,0.531,0.63	NA,0.0,1.0,0.0,0.245,0.0	0.196
12	"AT5G53170"	NA	chr5	-	21563281	21563335	21563430	21563520	21562717	21563172	21563720	21564002	12	378,686,444,379,490,461	124,188,136,110,148,162	470,330,341,496,494,155	134,72,101,190,133,48	239	203	1	1.0	0.721,0.756,0.735,0.745,0.738,0.707	0.749,0.796,0.741,0.689,0.759,0.733	-0.011
14	"AT5G36180"	NA	chr5	+	14239654	14239731	14239820	14239943	14239403	14239580	14240035	14240138	14	207,167,101,101,192,165	195,253,152,150,239,251	107,69,74,34,100,45	166,96,108,72,177,79	226	272	1	1.0	0.561,0.443,0.444,0.448,0.492,0.442	0.437,0.464,0.452,0.362,0.405,0.407	0.05
15	"AT5G21930"	NA	chr5	+	7246262	7246368	7246569	7246636	7245976	7246086	7247050	7247130	15	233,403,311,314,387,443	133,236,149,182,248,212	298,292,281,441,416,134	160,155,181,196,258,84	255	216	1	1.0	0.597,0.591,0.639,0.594,0.569,0.639	0.612,0.615,0.568,0.656,0.577,0.575	0.004
16	"AT5G21930"	NA	chr5	+	7246569	7246636	7247050	7247130	7246262	7246368	7247281	7247911	16	139,259,159,175,195,241	521,842,424,585,727,408	170,185,186,257,270,119	671,542,602,674,658,229	216	229	1	1.0	0.22,0.246,0.284,0.241,0.221,0.385	0.212,0.266,0.247,0.288,0.303,0.355	-0.012
