ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
10	"AT5G65210"	NA	chr5	+	26058594	26059201	26059019	26059201	26057817	26058028
17	"AT5G63620"	NA	chr5	-	25466127	25466571	25466127	25466564	25466686	25466864
18	"AT5G63620"	NA	chr5	-	25466127	25466571	25466127	25466564	25466693	25467087
36	"AT5G60030"	NA	chr5	-	24171887	24172456	24171887	24172273	24172564	24172975
37	"AT5G66180"	NA	chr5	+	26450357	26450585	26450523	26450585	26450136	26450271
58	"AT5G53020"	NA	chr5	+	21499290	21500829	21499888	21500829	21498423	21498605
60	"AT5G53020"	NA	chr5	+	21499888	21500829	21499966	21500829	21499416	21499440
66	"AT5G52070"	NA	chr5	+	21163578	21163968	21163726	21163968	21161131	21161353
78	"AT5G50240"	NA	chr5	+	20451631	20451902	20451640	20451902	20451532	20451544
83	"AT5G48640"	NA	chr5	-	19724984	19725236	19724984	19725029	19725386	19725493
86	"AT5G48545"	NA	chr5	+	19677544	19677747	19677693	19677747	19676967	19677034
93	"AT5G47080"	NA	chr5	-	19125515	19125625	19125515	19125610	19126159	19126694
98	"AT5G46250"	NA	chr5	+	18757246	18757315	18757250	18757315	18757110	18757158
101	"AT5G44510"	NA	chr5	-	17929941	17930005	17929941	17929964	17930508	17931936
103	"AT5G44010"	NA	chr5	-	17708477	17708950	17708477	17708761	17709031	17709326
112	"AT5G41700"	NA	chr5	+	16676482	16676619	16676491	16676619	16676053	16676135
113	"AT5G41700"	NA	chr5	+	16676482	16676619	16676491	16676619	16676053	16676141
114	"AT5G41700"	NA	chr5	+	16676781	16677509	16677079	16677509	16676491	16676619
115	"AT5G41220"	NA	chr5	-	16496445	16496634	16496445	16496499	16496749	16496823
118	"AT5G40910"	NA	chr5	+	16395536	16397169	16396097	16397169	16395210	16395275
124	"AT5G40280"	NA	chr5	+	16102637	16102870	16102816	16102870	16102244	16102280
138	"AT5G37340"	NA	chr5	-	14789165	14789236	14789165	14789219	14789342	14789409
143	"AT5G36002"	NA	chr5	-	14141794	14142755	14141794	14142709	14142871	14143254
144	"AT5G36002"	NA	chr5	-	14141794	14142709	14141794	14141949	14143015	14143303
165	"AT5G25570"	NA	chr5	+	8902570	8902660	8902608	8902660	8901989	8902047
172	"AT5G24520"	NA	chr5	-	8370705	8371006	8370705	8371000	8371131	8371180
174	"AT5G24350"	NA	chr5	+	8304631	8305566	8304644	8305566	8303289	8304256
187	"AT5G23080"	NA	chr5	-	7746183	7746258	7746183	7746255	7746432	7746519
199	"AT5G20720"	NA	chr5	+	7015009	7015188	7015012	7015188	7014668	7014894
200	"AT5G57300"	NA	chr5	-	23210517	23210660	23210517	23210654	23210874	23211002
214	"AT5G28020"	NA	chr5	-	10028127	10028179	10028127	10028172	10028485	10028525
215	"AT5G28020"	NA	chr5	-	10028127	10028185	10028127	10028172	10028485	10028525
216	"AT5G28020"	NA	chr5	-	10028127	10028185	10028127	10028179	10028485	10028525
220	"AT5G17170"	NA	chr5	+	5650623	5650692	5650628	5650692	5650434	5650520
229	"AT5G15540"	NA	chr5	-	5055961	5056217	5055961	5056209	5056536	5056646
230	"AT5G15540"	NA	chr5	-	5055961	5056217	5055961	5056209	5056550	5056646
235	"AT5G14430"	NA	chr5	+	4653708	4653899	4653716	4653899	4653471	4653636
244	"AT5G13410"	NA	chr5	-	4300206	4300427	4300206	4300262	4300774	4300825
254	"AT5G11910"	NA	chr5	-	3836899	3837061	3836899	3836993	3837142	3837247
266	"AT5G10070"	NA	chr5	-	3148900	3149198	3148900	3149022	3149297	3149388
271	"AT5G18245"	NA	chr5	+	6029821	6030596	6030356	6030596	6029601	6029684
275	"AT5G08710"	NA	chr5	-	2835233	2835486	2835233	2835337	2835690	2835793
277	"AT5G08535"	NA	chr5	+	2762441	2762940	2762709	2762940	2762028	2762261
291	"AT5G07570"	NA	chr5	+	2394758	2396329	2395118	2396329	2393102	2394677
304	"AT5G06690"	NA	chr5	-	2060871	2061047	2060871	2060889	2061135	2061210
307	"AT5G06440"	NA	chr5	-	1965756	1965856	1965756	1965849	1965951	1966041
309	"AT5G06100"	NA	chr5	+	1838366	1838899	1838502	1838899	1837834	1838029
311	"AT5G05310"	NA	chr5	+	1572220	1572322	1572225	1572322	1572080	1572149
317	"AT5G04090"	NA	chr5	-	1106878	1107660	1106878	1107381	1108213	1108282
323	"AT5G03345"	NA	chr5	+	814369	814422	814373	814422	814003	814268
330	"AT5G28770"	NA	chr5	-	10796456	10797113	10796456	10796920	10797195	10797271
337	"AT5G01470"	NA	chr5	+	192295	192769	192301	192769	192128	192227
341	"AT5G01010"	NA	chr5	-	1278	1646	1278	1459	1744	1780
349	"AT4G39140"	NA	chr4	-	18230996	18231374	18230996	18231301	18231906	18232020
350	"AT4G39140"	NA	chr4	-	18230996	18231378	18230996	18231301	18231906	18232020
351	"AT4G39140"	NA	chr4	-	18230996	18231378	18230996	18231374	18231906	18232020
367	"AT5G18270"	NA	chr5	-	6042021	6042302	6042021	6042298	6042537	6042938
370	"AT5G14780"	NA	chr5	+	4777602	4777933	4777733	4777933	4776732	4777129
372	"AT5G14780"	NA	chr5	+	4777733	4777933	4777758	4777933	4776732	4777129
373	"AT5G14780"	NA	chr5	+	4777733	4777933	4777758	4777933	4776732	4777646
376	"AT4G35920"	NA	chr4	-	17014306	17014522	17014306	17014409	17014909	17015099
377	"AT4G35920"	NA	chr4	-	17014306	17014522	17014306	17014409	17015075	17015493
393	"AT4G34090"	NA	chr4	-	16328397	16328493	16328397	16328479	16328564	16328663
394	"AT4G34090"	NA	chr4	-	16328397	16328493	16328397	16328479	16328568	16328663
395	"AT5G48000"	NA	chr5	-	19446761	19447008	19446761	19447004	19447121	19447149
396	"AT5G48000"	NA	chr5	-	19446761	19447008	19446761	19447004	19447705	19447866
397	"AT4G33770"	NA	chr4	-	16194666	16195038	16194666	16194787	16195121	16195203
405	"AT4G32850"	NA	chr4	+	15853669	15854211	15854164	15854211	15852727	15853561
406	"AT4G32850"	NA	chr4	+	15854043	15854241	15854164	15854241	15853669	15853753
409	"AT4G32850"	NA	chr4	+	15854317	15855186	15854362	15855186	15854164	15854211
