ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1	"AT5G66620"	NA	chr5	+	26591323	26591442	26591323	26591389	26591519	26591578	1	10,46,21,11,31,22	0,2,1,0,0,0	21,12,23,14,44,6	0,0,0,0,0,0	202	149	1	1.0	1.0,0.944,0.939,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.019
3	"AT5G65970"	NA	chr5	-	26388353	26388669	26388495	26388669	26388166	26388234	3	131,142,157,93,155,182	0,0,0,2,0,0	115,96,83,185,153,57	0,0,0,0,2,0	291	149	1	1.0	1.0,1.0,1.0,0.96,1.0,1.0	1.0,1.0,1.0,1.0,0.975,1.0	-0.002
4	"AT5G65770"	NA	chr5	+	26312838	26313190	26312838	26313109	26313231	26313315	4	4,3,1,1,2,2	138,241,163,164,226,242	0,0,5,6,1,2	102,106,139,198,166,59	230	149	1	1.0	0.018,0.008,0.004,0.004,0.006,0.005	0.0,0.0,0.023,0.019,0.004,0.021	-0.004
5	"AT5G65440"	NA	chr5	+	26151421	26151806	26151421	26151747	26151996	26152050	5	1,12,0,2,4,5	2,1,2,2,6,1	6,5,3,10,8,2	0,0,4,5,8,1	208	149	0.570874470849	1.0	0.264,0.896,0.0,0.417,0.323,0.782	1.0,1.0,0.349,0.589,0.417,0.589	-0.21
6	"AT5G64990"	NA	chr5	-	25964350	25964442	25964371	25964442	25964177	25964266	6	0,0,1,1,0,0	7,23,15,12,15,20	2,0,0,0,0,0	9,5,6,11,16,4	170	149	1	1.0	0.0,0.0,0.055,0.068,0.0,0.0	0.163,0.0,0.0,0.0,0.0,0.0	-0.007
8	"AT5G63960"	NA	chr5	+	25601114	25601303	25601114	25601252	25601462	25601540	8	0,0,5,0,3,3	16,30,34,34,32,23	0,0,0,1,0,0	13,20,8,35,24,13	200	149	1	1.0	0.0,0.0,0.099,0.0,0.065,0.089	0.0,0.0,0.0,0.021,0.0,0.0	0.039
9	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515745	25516081	9	57,91,63,59,122,52	8,18,19,9,20,13	69,71,70,99,107,48	18,9,13,20,28,6	184	149	1	1.0	0.852,0.804,0.729,0.841,0.832,0.764	0.756,0.865,0.813,0.8,0.756,0.866	-0.006
10	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515877	25516074	10	49,73,58,39,97,43	0,1,2,0,0,1	60,60,59,91,70,34	0,0,0,0,0,1	184	149	1	1.0	1.0,0.983,0.959,1.0,1.0,0.972	1.0,1.0,1.0,1.0,1.0,0.965	-0.009
11	"AT5G63680"	NA	chr5	+	25490064	25490375	25490064	25490165	25490474	25490764	11	2,2,3,1,0,0	145,256,233,197,257,288	1,3,7,11,12,2	188,98,131,232,196,87	298	149	1	1.0	0.007,0.004,0.006,0.003,0.0,0.0	0.003,0.015,0.026,0.023,0.03,0.011	-0.015
12	"AT5G63620"	NA	chr5	-	25466686	25466864	25466693	25466864	25466127	25466571	12	2,4,6,2,4,4	552,970,697,578,1028,765	1,1,0,2,1,0	842,601,659,731,990,347	156	149	1	1.0	0.003,0.004,0.008,0.003,0.004,0.005	0.001,0.002,0.0,0.003,0.001,0.0	0.003
15	"AT5G62480"	NA	chr5	-	25089239	25089626	25089373	25089626	25088526	25089170	15	235,375,233,209,353,348	0,4,1,0,4,0	241,150,258,244,339,91	0,0,1,1,3,1	283	149	1	1.0	1.0,0.98,0.992,1.0,0.979,1.0	1.0,1.0,0.993,0.992,0.983,0.98	0.0
16	"AT5G62165"	NA	chr5	+	24967327	24967736	24967327	24967427	24967840	24967882	16	13,41,13,7,18,17	4,5,2,0,1,0	0,2,0,3,4,0	0,1,0,0,0,0	298	149	1	1.0	0.619,0.804,0.765,1.0,0.9,1.0	NA,0.5,NA,1.0,1.0,NA	0.015
17	"AT5G61960"	NA	chr5	-	24884059	24884174	24884152	24884174	24883405	24883955	17	4,2,6,12,7,1	7,6,9,7,10,10	1,2,0,10,11,3	4,7,10,10,10,2	242	149	1	1.0	0.26,0.17,0.291,0.513,0.301,0.058	0.133,0.15,0.0,0.381,0.404,0.48	0.008
18	"AT5G61960"	NA	chr5	-	24883691	24883955	24883907	24883955	24883550	24883573	18	0,6,4,4,10,2	14,13,10,20,15,10	0,7,4,1,17,0	11,4,11,24,22,7	298	149	1	1.0	0.0,0.188,0.167,0.091,0.25,0.091	0.0,0.467,0.154,0.02,0.279,0.0	-0.022
19	"AT5G61960"	NA	chr5	-	24883691	24884174	24883872	24884174	24883550	24883573	19	1,6,4,2,8,2	1,0,2,0,0,0	0,6,7,0,10,0	0,0,0,0,0,0	298	149	1	1.0	0.333,1.0,0.5,1.0,1.0,1.0	NA,1.0,1.0,NA,1.0,NA	-0.195
20	"AT5G61960"	NA	chr5	-	24883872	24884174	24883907	24884174	24883550	24883573	20	1,0,2,2,3,0	14,13,10,20,15,10	0,2,1,1,7,0	11,4,11,24,22,7	184	149	1	1.0	0.055,0.0,0.139,0.075,0.139,0.0	0.0,0.288,0.069,0.033,0.205,0.0	-0.031
21	"AT5G61540"	NA	chr5	+	24745459	24745631	24745459	24745625	24745717	24746276	21	23,47,55,50,45,44	0,0,0,0,0,0	47,25,26,31,68,11	1,0,0,1,1,0	155	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.978,1.0,1.0,0.968,0.985,1.0	0.011
22	"AT5G61330"	NA	chr5	-	24660319	24661241	24660904	24661241	24660022	24660120	22	5,9,3,5,9,1	36,69,84,53,65,78	7,0,3,1,7,0	51,36,48,87,83,25	298	149	1	1.0	0.065,0.061,0.018,0.045,0.065,0.006	0.064,0.0,0.03,0.006,0.04,0.0	0.02
24	"AT5G60120"	NA	chr5	+	24209970	24210095	24209970	24210074	24210295	24210409	24	196,239,201,230,256,265	18,35,27,30,15,31	223,147,197,336,224,92	31,37,29,68,56,13	170	149	1	1.0	0.905,0.857,0.867,0.87,0.937,0.882	0.863,0.777,0.856,0.812,0.778,0.861	0.062
25	"AT5G60120"	NA	chr5	+	24209970	24210161	24209970	24210074	24210295	24210409	25	28,36,17,42,27,30	18,35,27,30,15,31	25,25,21,38,40,8	31,37,29,68,56,13	236	149	0.564226253736	1.0	0.495,0.394,0.284,0.469,0.532,0.379	0.337,0.299,0.314,0.261,0.311,0.28	0.125
26	"AT5G60120"	NA	chr5	+	24209970	24210161	24209970	24210095	24210295	24210409	26	9,8,2,9,1,5	177,211,186,197,230,240	3,8,3,10,11,1	201,130,179,308,195,85	215	149	1	1.0	0.034,0.026,0.007,0.031,0.003,0.014	0.01,0.041,0.011,0.022,0.038,0.008	-0.002
27	"AT5G59710"	NA	chr5	+	24057377	24058171	24057377	24057584	24058279	24058388	27	71,113,86,116,85,94	0,0,2,6,5,3	61,57,50,91,102,38	2,0,0,5,1,0	298	149	1	1.0	1.0,1.0,0.956,0.906,0.895,0.94	0.938,1.0,1.0,0.901,0.981,1.0	-0.02
28	"AT5G59610"	NA	chr5	+	24014317	24014350	24014317	24014346	24014483	24014578	28	3,15,7,1,10,10	0,0,2,0,4,1	11,12,5,10,18,7	3,1,1,5,1,1	153	149	1	1.0	1.0,1.0,0.773,1.0,0.709,0.907	0.781,0.921,0.83,0.661,0.946,0.872	0.063
29	"AT5G59480"	NA	chr5	-	23980392	23980480	23980395	23980480	23980020	23980299	29	73,80,109,84,78,83	0,0,0,0,0,0	53,38,64,122,85,35	0,0,0,0,1,0	152	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.988,1.0	0.002
