ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3	"AT5G65770"	NA	chr5	+	26312838	26313190	26312838	26313109	26313231	26313315	3	6,1	150,234	0,0	114,66	180	99	1	1.0	0.022,0.002	0.0,0.0	0.012
4	"AT5G65440"	NA	chr5	+	26151421	26151806	26151421	26151747	26151996	26152050	4	1,6	4,2	7,3	0,2	158	99	0.0586186108988	0.6827084833251219	0.135,0.653	1.0,0.485	-0.348
5	"AT5G64990"	NA	chr5	-	25964350	25964442	25964371	25964442	25964177	25964266	5	0,0	7,16	1,0	2,1	120	99	1	1.0	0.0,0.0	0.292,0.0	-0.146
6	"AT5G64630"	NA	chr5	+	25833650	25833772	25833650	25833762	25833856	25833883	6	1,0	12,17	1,0	10,0	109	99	1	1.0	0.07,0.0	0.083,NA	-0.048
7	"AT5G63960"	NA	chr5	+	25601114	25601303	25601114	25601252	25601462	25601540	7	0,0	16,24	1,0	18,20	150	99	1	1.0	0.0,0.0	0.035,0.0	-0.018
8	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515745	25516081	8	82,81	7,10	126,63	16,7	134	99	1	1.0	0.896,0.857	0.853,0.869	0.016
9	"AT5G63680"	NA	chr5	+	25490064	25490375	25490064	25490165	25490474	25490764	9	2,0	221,424	2,4	274,117	198	99	1	1.0	0.005,0.0	0.004,0.017	-0.008
12	"AT5G62480"	NA	chr5	-	25089239	25089626	25089373	25089626	25088526	25089170	12	241,360	0,0	259,91	0,2	198	99	1	1.0	1.0,1.0	1.0,0.958	0.021
13	"AT5G62165"	NA	chr5	+	24967327	24967736	24967327	24967427	24967840	24967882	13	15,12	3,0	1,1	0,0	198	99	1	1.0	0.714,1.0	1.0,1.0	-0.143
14	"AT5G61960"	NA	chr5	-	24884059	24884174	24884152	24884174	24883405	24883955	14	7,8	7,12	3,2	8,1	192	99	0.205802172906	1.0	0.34,0.256	0.162,0.508	-0.037
15	"AT5G61960"	NA	chr5	-	24883691	24883955	24883907	24883955	24883550	24883573	15	0,4	15,12	1,0	11,5	198	99	1	1.0	0.0,0.143	0.043,0.0	0.05
16	"AT5G61960"	NA	chr5	-	24883691	24884174	24883872	24884174	24883550	24883573	16	0,5	3,0	1,0	0,0	198	99	1	1.0	0.0,1.0	1.0,NA	-0.5
17	"AT5G61960"	NA	chr5	-	24883872	24884174	24883907	24884174	24883550	24883573	17	3,0	15,12	0,0	11,5	134	99	1	1.0	0.129,0.0	0.0,0.0	0.065
18	"AT5G61540"	NA	chr5	+	24745459	24745631	24745459	24745625	24745717	24746276	18	25,47	0,0	53,12	2,0	105	99	1	1.0	1.0,1.0	0.962,1.0	0.019
19	"AT5G61330"	NA	chr5	-	24660319	24661241	24660904	24661241	24660022	24660120	19	6,1	61,92	9,0	66,33	198	99	1	1.0	0.047,0.005	0.064,0.0	-0.006
