ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G65970"	NA	chr5	-	26389335	26389424	26389497	26389558	26389157	26389232	26389630	26389747	0	54,79	83,107	38,20	51,26	160	188	1	1.0	0.433,0.465	0.467,0.475	-0.022
1	"AT5G65940"	NA	chr5	-	26378842	26378911	26378975	26379056	26378717	26378781	26379131	26379235	1	404,532	228,281	461,215	266,122	180	168	1	1.0	0.623,0.639	0.618,0.622	0.011
2	"AT5G59770"	NA	chr5	-	24079962	24080009	24080110	24080178	24079796	24079894	24080373	24080427	2	114,135	98,117	134,65	131,41	167	146	1	1.0	0.504,0.502	0.472,0.581	-0.023
3	"AT5G52070"	NA	chr5	+	21162074	21162208	21163726	21163968	21161222	21161353	21164079	21164196	3	1,0	122,143	0,0	120,51	198	198	1	1.0	0.008,0.0	0.0,0.0	0.004
4	"AT5G52070"	NA	chr5	+	21162095	21162208	21163578	21163648	21161131	21161353	21163726	21163968	4	95,134	22,16	108,34	17,7	198	169	1	1.0	0.787,0.877	0.844,0.806	0.007
5	"AT5G52070"	NA	chr5	+	21162095	21162208	21163578	21163968	21161131	21161353	21164079	21164196	5	67,91	119,134	63,20	115,50	198	198	1	1.0	0.36,0.404	0.354,0.286	0.062
6	"AT5G52070"	NA	chr5	+	21162095	21162208	21163726	21163968	21161131	21161353	21164079	21164196	6	67,91	122,143	63,20	120,51	198	198	1	1.0	0.354,0.389	0.344,0.282	0.059
7	"AT5G42770"	NA	chr5	+	17152681	17152762	17153216	17153297	17152529	17152604	17153562	17153632	7	5,19	74,92	17,10	92,36	180	180	1	1.0	0.063,0.171	0.156,0.217	-0.069
8	"AT5G41220"	NA	chr5	-	16496445	16496499	16496573	16496634	16496277	16496357	16496749	16496823	8	58,54	79,95	37,20	78,30	160	153	1	1.0	0.412,0.352	0.312,0.389	0.031
11	"AT5G10278"	NA	chr5	+	3227508	3227619	3228763	3228867	3226320	3226525	3229579	3229669	11	5,6	4,11	3,3	9,7	198	198	0.67084328169	1.0	0.556,0.353	0.25,0.3	0.179
12	"AT5G06690"	NA	chr5	-	2060871	2060889	2060980	2061047	2060442	2060749	2061135	2061210	12	635,817	68,59	682,265	58,31	166	117	1	1.0	0.868,0.907	0.892,0.858	0.012
13	"AT4G38120"	NA	chr4	-	17893768	17893922	17894099	17894151	17893582	17893670	17894232	17894312	13	28,48	43,74	18,22	35,35	151	198	1	1.0	0.461,0.46	0.403,0.452	0.033
15	"AT4G26190"	NA	chr4	-	13263299	13263363	13263488	13263570	13262863	13263049	13263656	13266322	15	146,181	174,217	95,42	113,50	181	163	1	1.0	0.43,0.429	0.431,0.431	-0.002
16	"AT4G21534"	NA	chr4	+	11456850	11456951	11457224	11457297	11456635	11456758	11457422	11457509	16	244,291	113,215	316,132	177,85	198	172	1	1.0	0.652,0.54	0.608,0.574	0.005
17	"AT4G17140"	NA	chr4	-	9624895	9624980	9625060	9625350	9624504	9624819	9625477	9625581	17	200,244	159,253	71,78	52,47	198	184	1	1.0	0.539,0.473	0.559,0.607	-0.077
18	"AT4G16765"	NA	chr4	-	9431001	9431123	9431428	9431480	9430743	9430844	9431557	9431638	18	40,63	76,98	36,32	88,43	151	198	1	1.0	0.408,0.457	0.349,0.494	0.011
19	"AT4G14385"	NA	chr4	-	8287516	8287544	8288078	8288148	8287347	8287430	8288311	8288412	19	194,245	40,68	227,80	39,24	169	127	1	1.0	0.785,0.73	0.814,0.715	-0.007
20	"AT4G25100"	NA	chr4	-	12884835	12884859	12884955	12884982	12884299	12884747	12885087	12885155	20	2290,2222	2536,2333	3146,1516	3445,1895	126	123	1	1.0	0.469,0.482	0.471,0.439	0.021
21	"AT3G61420"	NA	chr3	-	22727470	22727539	22727736	22727784	22726707	22727300	22727916	22727994	21	78,107	136,171	154,62	192,103	147	168	1	1.0	0.396,0.417	0.478,0.408	-0.036
22	"AT3G60910"	NA	chr3	+	22502405	22502425	22502511	22502564	22502241	22502310	22502677	22502708	22	28,26	83,88	19,8	137,78	119	152	0.221878474201	1.0	0.301,0.274	0.15,0.116	0.154
23	"AT3G59660"	NA	chr3	-	22037585	22037661	22037891	22037989	22037186	22037315	22038072	22038123	23	191,273	216,224	176,107	245,86	197	175	1	1.0	0.44,0.52	0.39,0.525	0.022
24	"AT5G10290"	NA	chr5	-	3236705	3236846	3236945	3237016	3235866	3236603	3237095	3237161	24	135,188	248,272	125,84	270,125	170	198	1	1.0	0.388,0.446	0.35,0.439	0.023
25	"AT3G56160"	NA	chr3	-	20839374	20839488	20839888	20839947	20839033	20839055	20840318	20840397	25	48,45	79,108	57,16	118,47	158	198	1	1.0	0.432,0.343	0.377,0.299	0.05
27	"AT3G53570"	NA	chr3	-	19862862	19862977	19863089	19863138	19862552	19862644	19863221	19863375	27	82,86	104,118	60,28	131,71	148	198	0.409609870646	1.0	0.513,0.494	0.38,0.345	0.141
28	"AT1G33790"	NA	chr1	+	12257974	12258400	12259068	12259494	12256963	12257202	12259579	12260032	28	219,449	344,585	486,246	899,413	198	198	1	1.0	0.389,0.434	0.351,0.373	0.049
29	"AT3G23255"	NA	chr3	+	8312156	8312200	8312274	8312391	8311965	8312086	8312486	8312570	29	37,57	76,116	38,15	103,33	143	198	1	1.0	0.403,0.405	0.338,0.386	0.042
30	"AT2G04900"	NA	chr2	+	1722824	1722905	1722989	1723033	1722669	1722740	1723506	1723976	30	551,650	293,414	610,336	337,198	180	143	1	1.0	0.599,0.555	0.59,0.574	-0.005
31	"AT1G75210"	NA	chr1	+	28227653	28227730	28227978	28228049	28227335	28227393	28228170	28228231	31	93,146	129,200	158,69	150,85	176	170	1	1.0	0.411,0.414	0.504,0.439	-0.059
