ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G65970"	NA	chr5	-	26389335	26389424	26389497	26389558	26389157	26389232	26389630	26389747	0	54,79	83,107	38,20	51,26	160	188	1	1.0	0.433,0.465	0.467,0.475	-0.022
1	"AT5G65940"	NA	chr5	-	26378842	26378911	26378975	26379056	26378717	26378781	26379131	26379235	1	404,532	228,281	461,215	266,122	180	168	1	1.0	0.623,0.639	0.618,0.622	0.011
2	"AT5G59770"	NA	chr5	-	24079962	24080009	24080110	24080178	24079796	24079894	24080373	24080427	2	114,135	98,117	134,65	131,41	167	146	1	1.0	0.504,0.502	0.472,0.581	-0.023
3	"AT5G52070"	NA	chr5	+	21162074	21162208	21163726	21163968	21161222	21161353	21164079	21164196	3	11,12	232,297	3,5	224,96	233	341	1	1.0	0.065,0.056	0.019,0.071	0.015
4	"AT5G52070"	NA	chr5	+	21162095	21162208	21163578	21163648	21161131	21161353	21163726	21163968	4	103,141	22,16	110,38	17,7	212	169	1	1.0	0.789,0.875	0.838,0.812	0.007
5	"AT5G52070"	NA	chr5	+	21162095	21162208	21163578	21163968	21161131	21161353	21164079	21164196	5	75,98	230,309	65,24	228,101	212	489	1	1.0	0.429,0.422	0.397,0.354	0.05
6	"AT5G52070"	NA	chr5	+	21162095	21162208	21163726	21163968	21161131	21161353	21164079	21164196	6	75,98	232,297	65,24	224,96	212	341	1	1.0	0.342,0.347	0.318,0.287	0.042
7	"AT5G42770"	NA	chr5	+	17152681	17152762	17153216	17153297	17152529	17152604	17153562	17153632	7	5,19	74,92	17,10	92,36	180	180	1	1.0	0.063,0.171	0.156,0.217	-0.069
8	"AT5G41220"	NA	chr5	-	16496445	16496499	16496573	16496634	16496277	16496357	16496749	16496823	8	58,54	79,95	37,20	78,30	160	153	1	1.0	0.412,0.352	0.312,0.389	0.031
11	"AT5G10278"	NA	chr5	+	3227508	3227619	3228763	3228867	3226320	3226525	3229579	3229669	11	6,7	4,11	3,3	10,7	210	203	0.375422950075	1.0	0.592,0.381	0.225,0.293	0.227
12	"AT5G06690"	NA	chr5	-	2060871	2060889	2060980	2061047	2060442	2060749	2061135	2061210	12	635,817	68,59	683,265	58,31	166	117	1	1.0	0.868,0.907	0.892,0.858	0.012
13	"AT4G38120"	NA	chr4	-	17893768	17893922	17894099	17894151	17893582	17893670	17894232	17894312	13	28,48	66,115	18,22	56,41	151	253	1	1.0	0.415,0.412	0.35,0.473	0.002
15	"AT4G26190"	NA	chr4	-	13263299	13263363	13263488	13263570	13262863	13263049	13263656	13266322	15	146,181	176,217	95,42	113,50	181	163	1	1.0	0.428,0.429	0.431,0.431	-0.003
16	"AT4G21534"	NA	chr4	+	11456850	11456951	11457224	11457297	11456635	11456758	11457422	11457509	16	249,295	113,215	317,132	177,85	200	172	1	1.0	0.655,0.541	0.606,0.572	0.009
17	"AT4G17140"	NA	chr4	-	9624895	9624980	9625060	9625350	9624504	9624819	9625477	9625581	17	597,718	159,254	187,228	52,47	389	184	1	1.0	0.64,0.572	0.63,0.696	-0.057
18	"AT4G16765"	NA	chr4	-	9431001	9431123	9431428	9431480	9430743	9430844	9431557	9431638	18	40,63	123,177	36,32	172,95	151	221	1	1.0	0.322,0.343	0.234,0.33	0.05
19	"AT4G14385"	NA	chr4	-	8287516	8287544	8288078	8288148	8287347	8287430	8288311	8288412	19	194,245	40,68	227,80	39,24	169	127	1	1.0	0.785,0.73	0.814,0.715	-0.007
20	"AT4G25100"	NA	chr4	-	12884835	12884859	12884955	12884982	12884299	12884747	12885087	12885155	20	2290,2222	2536,2333	3146,1516	3446,1895	126	123	1	1.0	0.469,0.482	0.471,0.439	0.021
21	"AT3G61420"	NA	chr3	-	22727470	22727539	22727736	22727784	22726707	22727300	22727916	22727994	21	78,107	136,171	154,62	192,103	147	168	1	1.0	0.396,0.417	0.478,0.408	-0.036
22	"AT3G60910"	NA	chr3	+	22502405	22502425	22502511	22502564	22502241	22502310	22502677	22502708	22	28,26	83,88	19,8	137,78	119	152	0.221878474201	1.0	0.301,0.274	0.15,0.116	0.154
23	"AT3G59660"	NA	chr3	-	22037585	22037661	22037891	22037989	22037186	22037315	22038072	22038123	23	192,273	217,225	176,107	246,87	197	175	1	1.0	0.44,0.519	0.389,0.522	0.024
24	"AT5G10290"	NA	chr5	-	3236705	3236846	3236945	3237016	3235866	3236603	3237095	3237161	24	135,188	316,342	125,84	365,175	170	240	1	1.0	0.376,0.437	0.326,0.404	0.041
25	"AT3G56160"	NA	chr3	-	20839374	20839488	20839888	20839947	20839033	20839055	20840318	20840397	25	48,45	99,127	57,16	139,57	158	213	1	1.0	0.395,0.323	0.356,0.275	0.043
27	"AT3G53570"	NA	chr3	-	19862862	19862977	19863089	19863138	19862552	19862644	19863221	19863375	27	82,86	115,134	60,28	152,88	148	214	0.255143386799	1.0	0.508,0.481	0.363,0.315	0.156
28	"AT1G33790"	NA	chr1	+	12257974	12258400	12259068	12259494	12256963	12257202	12259579	12260032	28	1109,2016	1484,2667	2705,1264	3874,2088	525	525	1	1.0	0.428,0.43	0.411,0.377	0.035
29	"AT3G23255"	NA	chr3	+	8312156	8312200	8312274	8312391	8311965	8312086	8312486	8312570	29	37,57	81,129	38,15	112,37	143	216	1	1.0	0.408,0.4	0.339,0.38	0.044
30	"AT2G04900"	NA	chr2	+	1722824	1722905	1722989	1723033	1722669	1722740	1723506	1723976	30	551,653	293,414	610,336	337,198	180	143	1	1.0	0.599,0.556	0.59,0.574	-0.004
31	"AT1G75210"	NA	chr1	+	28227653	28227730	28227978	28228049	28227335	28227393	28228170	28228231	31	93,146	129,200	158,69	150,85	176	170	1	1.0	0.411,0.414	0.504,0.439	-0.059
