ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67430"	NA	chr5	+	26910204	26910830	26910204	26910593	26910669	26910830	0	3,3	3,11	3,0	9,1	175	99	0.962229277472	1.0	0.361,0.134	0.159,0.0	0.168
1	"AT5G67385"	NA	chr5	+	26884202	26884982	26884202	26884809	26884912	26884982	1	139,147	282,378	70,55	343,184	198	99	1	1.0	0.198,0.163	0.093,0.13	0.069
2	"AT5G67385"	NA	chr5	+	26884912	26885699	26884912	26884982	26885084	26885699	2	35,56	266,436	63,27	326,176	198	99	1	1.0	0.062,0.06	0.088,0.071	-0.018
3	"AT5G67110"	NA	chr5	-	26785617	26785827	26785617	26785683	26785761	26785827	3	12,14	32,20	17,4	29,7	177	99	1	1.0	0.173,0.281	0.247,0.242	-0.017
4	"AT5G66810"	NA	chr5	+	26674949	26675816	26674949	26675494	26675618	26675816	4	45,51	165,168	32,11	145,76	198	99	1	1.0	0.12,0.132	0.099,0.067	0.043
5	"AT5G66810"	NA	chr5	+	26675618	26676255	26675618	26675816	26675913	26676255	5	36,26	126,183	15,17	112,58	196	99	1	1.0	0.126,0.067	0.063,0.129	0.001
6	"AT5G66558"	NA	chr5	-	26563997	26566847	26563997	26564383	26564530	26566847	6	20,46	17,22	35,15	12,9	198	99	1	1.0	0.37,0.511	0.593,0.455	-0.084
7	"AT5G66450"	NA	chr5	+	26534615	26535133	26534615	26534688	26534780	26535133	7	39,45	9,8	38,20	2,5	191	99	0.850592917675	1.0	0.692,0.745	0.908,0.675	-0.073
8	"AT5G66240"	NA	chr5	+	26466173	26466443	26466173	26466274	26466363	26466443	8	659,614	133,162	605,201	128,75	188	99	1	1.0	0.723,0.666	0.713,0.585	0.045
9	"AT5G66110"	NA	chr5	+	26430391	26431351	26430391	26430815	26430908	26431351	9	9,3	0,1	20,4	0,2	192	99	1	1.0	1.0,0.607	1.0,0.508	0.049
10	"AT5G66055"	NA	chr5	-	26417635	26417912	26417635	26417734	26417813	26417912	10	184,286	520,725	167,120	638,339	178	99	1	1.0	0.164,0.18	0.127,0.164	0.026
11	"AT5G66040"	NA	chr5	+	26410731	26410993	26410731	26410805	26410868	26410993	11	208,287	3222,4792	348,161	5731,2524	162	99	1	1.0	0.038,0.035	0.036,0.038	-0.0
12	"AT5G65970"	NA	chr5	-	26388353	26388669	26388353	26388389	26388495	26388669	12	55,57	73,135	45,30	67,33	198	99	1	1.0	0.274,0.174	0.251,0.312	-0.057
13	"AT5G65940"	NA	chr5	-	26377037	26377257	26377037	26377079	26377155	26377257	13	102,100	427,546	103,33	517,222	175	99	1	1.0	0.119,0.094	0.101,0.078	0.017
14	"AT5G65690"	NA	chr5	+	26268827	26269249	26268827	26268997	26269080	26269249	14	1,5	57,80	3,1	49,17	182	99	1	1.0	0.009,0.033	0.032,0.031	-0.01
15	"AT5G65460"	NA	chr5	-	26161623	26162539	26161623	26162283	26162380	26162539	15	36,37	73,87	14,15	48,23	196	99	1	1.0	0.199,0.177	0.128,0.248	0.0
16	"AT5G65460"	NA	chr5	-	26162380	26162778	26162380	26162539	26162637	26162778	16	16,19	70,75	6,6	63,26	197	99	1	1.0	0.103,0.113	0.046,0.104	0.033
17	"AT5G65440"	NA	chr5	+	26152121	26152463	26152121	26152251	26152374	26152463	17	134,174	30,29	93,52	21,10	198	99	1	1.0	0.691,0.75	0.689,0.722	0.015
