IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
673,901,1036,3598,5217,4289,3606,4883,4561,2176,2097,1284,1321	1,2,1,8,6,5,7,6,12,5,8,0,0	834,792,703,3488,2386,3124,4454,4804,1590,1922,2033,1832,2325,1777,1944	2,5,0,11,8,6,3,8,2,5,1,7,5,4,4	238	149
293,345,519,1787,2710,2314,1830,2680,2331,837,895,715,702	0,0,0,0,0,0,0,0,0,0,0,0,0	387,397,339,1759,1224,1474,2456,2625,766,860,864,733,926,762,881	0,0,0,2,0,0,0,0,0,0,0,0,0,0,0	279	149
318,384,572,2255,3489,2934,2330,3394,2958,1161,1245,898,845	0,1,0,0,0,0,0,0,0,0,0,0,0	431,437,365,2212,1576,1950,3129,3297,966,1135,1133,986,1254,996,1147	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	179	149
1,2,0,0,0,2,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,0,0,0,0,2,0	0,0,0,2,0,2,0,0,0,0,0,0,0,0,0	241	149
5,18,17,70,74,44,68,48,47,48,36,20,16	2,0,4,0,0,0,0,0,2,0,0,0,0	67,74,58,56,22,26,96,79,19,32,50,45,54,23,16	2,0,0,1,0,0,3,0,0,2,2,1,2,0,0	215	149
62,84,118,254,413,324,281,483,347,53,81,37,42	0,1,0,1,0,2,4,6,2,1,0,0,0	110,81,76,409,247,334,410,408,160,80,66,57,112,63,49	0,1,0,7,3,1,1,6,0,4,0,0,1,0,0	298	149
158,256,242,444,654,526,406,674,479,277,336,176,206	0,0,1,0,0,0,1,1,0,1,4,0,0	574,537,471,495,411,425,759,616,182,237,295,274,396,180,178	0,4,0,0,0,0,0,0,0,0,0,0,0,0,0	237	149
174,254,265,308,422,492,355,439,416,141,134,166,230	0,0,0,0,0,0,0,0,0,0,0,0,0	258,250,239,325,339,292,462,449,166,147,154,125,185,224,291	0,0,0,0,0,0,0,0,0,1,0,0,0,0,2	211	149
22,49,49,135,208,170,142,234,174,55,67,22,26	0,0,0,0,0,0,0,0,0,0,0,0,0	39,36,39,197,102,133,175,182,65,63,74,69,89,28,28	0,1,0,0,0,0,0,0,0,0,0,0,2,0,0	298	149
416,538,630,1232,2090,1619,1491,2151,1660,342,400,365,421	0,0,0,0,0,0,0,0,0,0,0,0,0	413,429,383,1295,1028,1084,1498,1829,624,312,306,328,370,518,540	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	234	149
