ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
0	3,3	3,11	3,0	9,1	175	99	0.962229277472	1.0
1	153,147	282,378	72,55	343,184	202	99	1	1.0
2	38,56	266,436	67,27	326,176	201	99	1	1.0
3	12,14	32,20	17,4	29,7	177	99	1	1.0
4	46,55	165,168	34,12	145,76	223	99	1	1.0
5	36,26	126,183	15,17	112,58	196	99	1	1.0
6	20,52	17,22	42,18	12,9	246	99	0.847428611847	1.0
7	39,45	9,8	38,20	2,5	191	99	0.850592917675	1.0
8	663,614	133,162	605,201	128,75	188	99	1	1.0
9	9,3	0,1	20,4	0,2	192	99	1	1.0
10	184,286	520,725	168,120	638,339	178	99	1	1.0
11	208,287	3222,4792	348,161	5731,2524	162	99	1	1.0
12	55,57	73,135	45,31	67,33	205	99	1	1.0
13	102,100	427,546	103,33	517,222	175	99	1	1.0
14	1,5	57,80	3,1	49,17	182	99	1	1.0
15	36,37	73,87	14,15	48,23	196	99	1	1.0
16	16,19	70,75	6,6	63,26	197	99	1	1.0
17	156,229	30,29	129,65	21,10	222	99	1	1.0
18	1,3	75,127	0,1	71,37	201	99	1	1.0
19	52,54	91,156	51,28	98,43	182	99	1	1.0
20	19,15	63,83	13,10	94,39	285	99	1	1.0
21	5,0	29,31	2,3	32,15	175	99	1	1.0
22	41,39	168,219	35,18	156,79	407	99	1	1.0
23	7,0	7,15	5,3	7,5	194	99	0.789320718269	1.0
24	11,10	9,14	4,1	12,2	165	99	0.333806317141	1.0
26	103,117	94,118	125,64	98,50	237	99	1	1.0
27	11,16	293,444	11,7	385,154	181	99	1	1.0
28	18,22	0,0	31,15	5,1	191	99	0.47690276248	1.0
29	61,78	2176,3295	40,25	2651,1189	174	99	1	1.0
30	34,41	2246,3448	34,15	2578,1185	190	99	1	1.0
31	8,21	208,205	15,8	201,92	187	99	1	1.0
32	127,160	0,5	173,118	3,5	209	99	1	1.0
33	10,13	33,26	69,75	14,7	269	99	6.18616269321e-12	3.3797068847237297e-09
34	75,96	489,655	117,69	550,250	180	99	1	1.0
35	15,22	81,75	6,1	62,26	227	99	1	1.0
36	6,3	71,123	3,1	103,40	171	99	1	1.0
39	38,54	204,332	28,9	292,138	170	99	1	1.0
40	223,315	19,33	210,88	16,12	177	99	1	1.0
42	13,11	3,18	14,10	18,8	196	99	1	1.0
43	16,15	9,13	13,7	13,5	172	99	1	1.0
44	3,2	5,5	0,0	0,2	177	99	1	1.0
45	5,3	11,1	0,0	6,0	189	99	1	1.0
46	15,7	5,9	2,4	1,1	366	99	0.867742732776	1.0
47	15,9	3,0	2,4	0,0	512	99	0.608780067843	1.0
48	8,2	12,9	1,0	1,1	203	99	0.401609535213	1.0
49	97,110	453,665	59,19	414,212	201	99	1	1.0
50	366,382	3,6	345,149	3,4	190	99	1	1.0
51	12,9	0,3	10,5	0,0	217	99	1	1.0
52	18,13	15,12	16,7	11,5	433	99	1	1.0
53	2,3	2,0	1,4	0,0	203	99	1	1.0
55	164,190	3,1	136,110	0,0	195	99	1	1.0
58	13,24	20,35	26,6	42,15	197	99	1	1.0
59	70,79	427,596	113,55	461,186	227	99	1	1.0
60	41,60	221,295	89,49	253,119	197	99	1	1.0
61	147,112	41,55	133,374	50,22	1142	99	0.475142555126	1.0
62	2,0	11,13	0,0	11,1	185	99	1	1.0
63	34,44	34,67	37,30	52,20	243	99	1	1.0
64	17,19	49,98	78,44	53,15	191	99	1.52866986314e-06	0.000250548990568646
65	4,11	46,43	9,6	32,17	204	99	1	1.0
66	12,4	8,15	7,2	7,5	165	99	1	1.0
67	16,13	49,70	8,5	67,30	177	99	1	1.0
68	53,82	54,83	47,25	55,29	209	99	1	1.0
69	43,61	38,46	58,18	28,10	428	99	1	1.0
70	16,12	3,0	4,1	1,0	367	99	1	1.0
73	73,99	27,38	86,33	42,14	320	99	1	1.0
74	47,62	196,314	55,16	240,95	299	99	1	1.0
75	40,55	2,0	47,13	0,0	233	99	1	1.0
76	24,28	135,192	27,14	154,70	466	99	1	1.0
77	15,10	97,131	26,11	64,31	194	99	0.770276184592	1.0
78	35,46	124,177	25,8	99,41	178	99	1	1.0
79	0,1	152,189	0,0	120,58	180	99	1	1.0
80	91,105	45,60	58,39	31,15	572	99	1	1.0
81	38,72	183,202	53,25	163,105	197	99	1	1.0
82	116,88	0,2	75,25	0,0	289	99	1	1.0
83	52,71	257,370	102,56	252,143	185	99	1	1.0
84	516,715	230,249	637,243	271,97	178	99	1	1.0
85	20,16	58,58	8,26	31,29	599	99	1	1.0
88	10,5	15,10	0,0	6,2	231	99	0.106276707934	1.0
89	10,12	51,59	18,12	94,36	194	99	1	1.0
90	18,13	70,79	45,21	155,47	342	99	1	1.0
91	52,61	53,58	25,18	45,25	601	99	1	1.0
92	22,31	4,4	12,2	7,0	173	99	1	1.0
93	22,13	166,266	22,10	258,116	177	99	1	1.0
95	1,1	0,0	1,4	0,1	227	99	1	1.0
96	118,129	88,169	145,56	133,78	251	99	1	1.0
97	6,12	125,133	10,1	31,18	254	99	1	1.0
98	12,14	159,226	3,1	188,75	245	99	1	1.0
99	50,83	41,48	45,21	20,7	405	99	0.86842330437	1.0
100	260,266	4064,5643	347,165	6049,2399	176	99	1	1.0
101	596,764	13,16	708,384	15,5	184	99	1	1.0
103	201,268	86,94	305,192	86,58	1707	99	1	1.0
104	2832,2511	32,18	3159,1335	19,10	152	99	1	1.0
105	1071,1434	202,311	1463,499	265,91	189	99	1	1.0
106	26,42	140,187	55,36	127,64	424	99	1	1.0
107	20,38	13,13	46,31	18,1	385	99	0.294794125493	1.0
108	0,1	18,16	4,0	28,9	179	99	1	1.0
109	35,15	12,16	18,9	19,3	188	99	1	1.0
111	199,195	199,169	178,57	244,89	208	99	1	1.0
112	0,1	20,22	2,0	16,8	203	99	1	1.0
113	28,30	33,54	21,13	29,25	178	99	1	1.0
114	35,27	43,73	33,16	27,26	1059	99	1	1.0
115	37,59	12,14	42,29	12,8	196	99	1	1.0
116	12,13	60,88	8,4	50,28	190	99	1	1.0
