ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G52070"	NA	chr5	+	21162074	21162208	21163726	21163968	21161222	21161353	21164079	21164196	0	0,2	136,203	0,0	136,155	283	298	1	1.0	0.0,0.01	0.0,0.0	0.005
1	"AT5G52070"	NA	chr5	+	21162095	21162208	21163726	21163968	21161131	21161353	21164079	21164196	1	33,29	136,203	18,18	136,155	262	298	1	1.0	0.216,0.14	0.131,0.117	0.054
2	"AT5G42770"	NA	chr5	+	17152681	17152762	17153216	17153297	17152529	17152604	17153562	17153632	2	6,17	89,149	21,20	101,115	230	230	1	1.0	0.063,0.102	0.172,0.148	-0.077
4	"AT5G17170"	NA	chr5	+	5650434	5650516	5650623	5650692	5649886	5650053	5650804	5651205	4	268,395	105,218	553,804	258,317	231	218	1	1.0	0.707,0.631	0.669,0.705	-0.018
6	"AT5G06690"	NA	chr5	-	2060871	2060889	2060980	2061047	2060442	2060749	2061135	2061210	6	478,774	19,51	577,788	26,25	216	167	1	1.0	0.951,0.921	0.945,0.961	-0.017
7	"AT5G04090"	NA	chr5	-	1106878	1107381	1107581	1107660	1106164	1106593	1108213	1108282	7	10,7	136,237	4,8	171,218	228	298	1	1.0	0.088,0.037	0.03,0.046	0.025
8	"AT5G01010"	NA	chr5	-	1913	1961	2434	2509	1744	1780	2747	2799	8	335,578	303,398	528,484	340,445	224	197	1	1.0	0.493,0.561	0.577,0.489	-0.006
9	"AT4G24100"	NA	chr4	+	12518255	12518294	12518375	12518432	12518092	12518184	12518509	12518617	9	43,31	35,67	37,33	62,43	188	206	1	1.0	0.574,0.336	0.395,0.457	0.029
10	"AT4G24020"	NA	chr4	+	12480687	12481259	12481675	12481723	12479527	12480231	12481809	12482701	10	311,379	133,171	303,277	141,181	298	197	1	1.0	0.607,0.594	0.587,0.503	0.056
11	"AT4G16860"	NA	chr4	-	9490478	9490811	9490994	9492072	9489967	9490378	9495230	9495837	11	132,219	67,144	284,306	175,209	298	298	1	1.0	0.663,0.603	0.619,0.594	0.026
