ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G52070"	NA	chr5	+	21162074	21162208	21163726	21163968	21161222	21161353	21164079	21164196	0	0,2	194,291	0,2	228,223	283	391	1	1.0	0.0,0.009	0.0,0.012	-0.002
1	"AT5G52070"	NA	chr5	+	21162095	21162208	21163726	21163968	21161131	21161353	21164079	21164196	1	33,29	194,291	18,18	228,223	262	391	1	1.0	0.202,0.129	0.105,0.108	0.059
2	"AT5G42770"	NA	chr5	+	17152681	17152762	17153216	17153297	17152529	17152604	17153562	17153632	2	6,17	89,149	21,20	101,115	230	230	1	1.0	0.063,0.102	0.172,0.148	-0.077
4	"AT5G17170"	NA	chr5	+	5650434	5650516	5650623	5650692	5649886	5650053	5650804	5651205	4	277,415	106,218	584,842	260,319	231	218	1	1.0	0.711,0.642	0.679,0.714	-0.02
6	"AT5G06690"	NA	chr5	-	2060871	2060889	2060980	2061047	2060442	2060749	2061135	2061210	6	478,775	19,51	577,788	26,25	216	167	1	1.0	0.951,0.922	0.945,0.961	-0.016
7	"AT5G04090"	NA	chr5	-	1106878	1107381	1107581	1107660	1106164	1106593	1108213	1108282	7	10,7	239,423	4,8	292,375	228	652	1	1.0	0.107,0.045	0.038,0.057	0.028
8	"AT5G01010"	NA	chr5	-	1913	1961	2434	2509	1744	1780	2747	2799	8	335,578	303,398	528,484	340,445	224	197	1	1.0	0.493,0.561	0.577,0.489	-0.006
9	"AT4G24100"	NA	chr4	+	12518255	12518294	12518375	12518432	12518092	12518184	12518509	12518617	9	43,31	35,67	37,33	62,43	188	206	1	1.0	0.574,0.336	0.395,0.457	0.029
10	"AT4G24020"	NA	chr4	+	12480687	12481259	12481675	12481723	12479527	12480231	12481809	12482701	10	1278,1560	133,171	1273,1497	141,181	721	197	1	1.0	0.724,0.714	0.712,0.693	0.017
11	"AT4G16860"	NA	chr4	-	9490478	9490811	9490994	9492072	9489967	9490378	9495230	9495837	11	1417,2088	380,607	2303,2620	729,730	1227	482	1	1.0	0.594,0.575	0.554,0.585	0.015
13	"AT4G10180"	NA	chr4	+	6347432	6347624	6347922	6347991	6346695	6347358	6348086	6348143	13	241,322	116,123	359,346	186,142	341	218	1	1.0	0.57,0.626	0.552,0.609	0.017
14	"AT4G10030"	NA	chr4	-	6271156	6271222	6271406	6271508	6270915	6271028	6271584	6271637	14	288,434	173,235	323,436	161,240	251	215	1	1.0	0.588,0.613	0.632,0.609	-0.02
15	"AT3G61420"	NA	chr3	-	22727470	22727539	22727736	22727784	22726707	22727300	22727916	22727994	15	46,90	55,95	105,114	97,135	197	218	1	1.0	0.481,0.512	0.545,0.483	-0.018
16	"AT3G60910"	NA	chr3	+	22502405	22502425	22502511	22502564	22502241	22502310	22502677	22502708	16	29,60	75,128	54,62	131,164	169	202	1	1.0	0.316,0.359	0.33,0.311	0.017
17	"AT3G59660"	NA	chr3	-	22037585	22037661	22037891	22037989	22037186	22037315	22038072	22038123	17	151,214	137,179	166,177	201,165	247	225	1	1.0	0.501,0.521	0.429,0.494	0.049
18	"AT5G10290"	NA	chr5	-	3236705	3236846	3236945	3237016	3235866	3236603	3237095	3237161	18	93,119	190,342	155,165	303,427	220	290	1	1.0	0.392,0.314	0.403,0.337	-0.017
20	"AT3G53570"	NA	chr3	-	19862862	19862977	19863089	19863138	19862552	19862644	19863221	19863375	20	33,46	81,133	50,82	106,142	198	264	1	1.0	0.352,0.316	0.386,0.435	-0.077
21	"AT5G13960"	NA	chr5	+	4502388	4502443	4502582	4502689	4502154	4502193	4502798	4502975	21	20,19	28,34	36,13	54,36	204	256	1	1.0	0.473,0.412	0.456,0.312	0.058
22	"AT3G51840"	NA	chr3	-	19227561	19227621	19227730	19227804	19227348	19227458	19227913	19228037	22	1244,1841	1349,1950	1310,1699	1458,1775	223	209	1	1.0	0.464,0.469	0.457,0.473	0.002
23	"AT3G51390"	NA	chr3	+	19076918	19076952	19077076	19077186	19076671	19076803	19077297	19077381	23	53,92	173,248	74,62	169,183	183	259	1	1.0	0.302,0.344	0.383,0.324	-0.031
24	"AT3G54750"	NA	chr3	-	20266153	20266275	20266633	20266732	20265838	20265940	20266821	20267036	24	28,36	38,67	48,50	50,55	248	271	0.936209397794	1.0	0.446,0.37	0.512,0.498	-0.097
25	"AT1G33790"	NA	chr1	+	12257974	12258400	12259068	12259494	12256963	12257202	12259579	12260032	25	1175,1782	1689,2322	2730,2280	3677,3210	575	575	1	1.0	0.41,0.434	0.426,0.415	0.002
26	"AT1G35320"	NA	chr1	-	12959476	12959768	12960464	12960589	12958840	12959379	12960680	12960799	26	111,190	41,78	185,216	55,74	274	441	1	1.0	0.813,0.797	0.844,0.824	-0.029
27	"AT3G23255"	NA	chr3	+	8312156	8312200	8312274	8312391	8311965	8312086	8312486	8312570	27	45,40	57,103	22,64	89,87	193	266	1	1.0	0.521,0.349	0.254,0.503	0.056
28	"AT2G04900"	NA	chr2	+	1722669	1722740	1722824	1722905	1722480	1722590	1722989	1723033	28	101,114	376,687	79,107	546,682	220	230	1	1.0	0.219,0.148	0.131,0.141	0.047
29	"AT2G04900"	NA	chr2	+	1722824	1722905	1722989	1723033	1722669	1722740	1723506	1723976	29	701,1099	106,210	815,1157	190,268	230	193	1	1.0	0.847,0.815	0.783,0.784	0.047
30	"AT1G60640"	NA	chr1	-	22338173	22338233	22338466	22338526	22338008	22338074	22338617	22338683	30	35,58	56,108	54,62	115,95	209	209	1	1.0	0.385,0.349	0.32,0.395	0.009
31	"AT2G41100"	NA	chr2	+	17138306	17138573	17138673	17138943	17138064	17138206	17139044	17139617	31	3085,4875	3436,5186	2539,4115	2678,4514	416	419	1	1.0	0.475,0.486	0.488,0.479	-0.003
32	"AT1G58602"	NA	chr1	+	21753883	21754088	21758508	21758658	21746353	21746499	21760158	21761055	32	360,599	1,16	655,910	10,28	354	299	1	1.0	0.997,0.969	0.982,0.965	0.009
33	"AT1G64480"	NA	chr1	-	23948820	23948873	23949214	23949274	23948426	23948507	23949400	23949483	33	0,9	1,4	0,4	0,4	209	202	1	1.0	0.0,0.685	NA,0.491	-0.148
34	"AT1G20060"	NA	chr1	-	6952478	6952571	6952652	6952745	6952308	6952398	6952826	6953012	34	3,0	10,0	10,7	6,8	242	242	1	1.0	0.231,NA	0.625,0.467	-0.315
35	"AT1G48430"	NA	chr1	-	17904572	17904703	17904859	17904915	17904407	17904500	17905065	17905149	35	86,119	320,377	76,124	280,370	205	280	1	1.0	0.269,0.301	0.27,0.314	-0.007
36	"AT3G54350"	NA	chr3	-	20126379	20126468	20126555	20126623	20125962	20126114	20126763	20126981	36	31,42	53,95	42,46	58,64	217	238	1	1.0	0.391,0.327	0.443,0.441	-0.083
38	"AT3G12520"	NA	chr3	-	3969770	3969831	3969970	3970036	3969502	3969630	3970241	3970349	38	20,20	10,19	17,11	13,10	215	210	1	1.0	0.661,0.507	0.561,0.518	0.044
39	"AT4G20400"	NA	chr4	+	11008956	11009045	11009186	11009258	11008557	11008818	11009595	11009673	39	37,44	101,125	43,27	129,142	238	221	1	1.0	0.254,0.246	0.236,0.15	0.057
40	"AT5G48335"	NA	chr5	+	19588227	19588259	19588608	19588740	19587871	19588159	19589126	19589177	40	86,153	297,582	90,123	498,592	181	281	1	1.0	0.31,0.29	0.219,0.244	0.069
41	"AT4G38090"	NA	chr4	-	17883998	17884052	17884122	17884228	17883678	17883915	17884316	17884776	41	212,312	100,164	293,365	140,119	255	203	1	1.0	0.628,0.602	0.625,0.709	-0.052
42	"AT3G01150"	NA	chr3	+	52644	52746	52888	52951	52154	52364	53042	53212	42	17,50	214,298	69,85	230,268	251	212	0.672582448832	1.0	0.063,0.124	0.202,0.211	-0.113
43	"AT1G10600"	NA	chr1	+	3504358	3504392	3504425	3504488	3504023	3504113	3504568	3504643	43	43,42	332,476	72,80	376,541	183	212	1	1.0	0.13,0.093	0.182,0.146	-0.052
