ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3	"AT5G65970"	NA	chr5	-	26388353	26388669	26388495	26388669	26388166	26388234	3	96,157	2,0	176,157	0,2	291	149	1	1.0	0.961,1.0	1.0,0.976	-0.008
4	"AT5G65770"	NA	chr5	+	26312838	26313190	26312838	26313109	26313231	26313315	4	1,3	176,233	5,0	185,171	230	149	1	1.0	0.004,0.008	0.017,0.0	-0.003
5	"AT5G65440"	NA	chr5	+	26151421	26151806	26151421	26151747	26151996	26152050	5	5,5	2,5	10,10	4,7	208	149	1	1.0	0.642,0.417	0.642,0.506	-0.045
6	"AT5G64990"	NA	chr5	-	25964350	25964442	25964371	25964442	25964177	25964266	6	1,0	8,16	0,0	9,9	170	149	1	1.0	0.099,0.0	0.0,0.0	0.05
8	"AT5G63960"	NA	chr5	+	25601114	25601303	25601114	25601252	25601462	25601540	8	0,2	24,28	0,0	37,21	200	149	1	1.0	0.0,0.051	0.0,0.0	0.025
9	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515745	25516081	9	61,127	14,20	112,109	12,21	184	149	1	1.0	0.779,0.837	0.883,0.808	-0.037
10	"AT5G63680"	NA	chr5	+	25490064	25490375	25490064	25490165	25490474	25490764	10	1,0	206,257	18,10	225,208	298	149	1	1.0	0.002,0.0	0.038,0.023	-0.029
11	"AT5G63600"	NA	chr5	-	25461394	25461727	25461399	25461727	25460683	25461310	11	1,1	1,0	1,0	0,0	154	149	1	1.0	0.492,1.0	1.0,NA	-0.254
14	"AT5G62480"	NA	chr5	-	25089239	25089626	25089373	25089626	25088526	25089170	14	219,342	0,2	211,358	0,5	283	149	1	1.0	1.0,0.989	1.0,0.974	0.007
15	"AT5G62165"	NA	chr5	+	24967327	24967736	24967327	24967427	24967840	24967882	15	7,15	0,1	1,4	0,1	298	149	1	1.0	1.0,0.882	1.0,0.667	0.108
