ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67540"	NA	chr5	-	26945172	26945782	26945172	26945699	26946015	26946377	0	48,26	41,47	8,7	31,14	232	149	0.265469613259	1.0	0.429,0.262	0.142,0.243	0.153
2	"AT5G66850"	NA	chr5	-	26695567	26696171	26695567	26696142	26696300	26696380	2	11,14	200,169	4,3	126,53	178	149	1	1.0	0.044,0.065	0.026,0.045	0.019
3	"AT5G66720"	NA	chr5	-	26639669	26639979	26639669	26639970	26640048	26640545	3	575,448	52,33	321,192	21,9	158	149	1	1.0	0.912,0.928	0.935,0.953	-0.024
4	"AT5G66240"	NA	chr5	+	26467906	26467956	26467912	26467956	26467723	26467808	4	719,583	25,35	352,227	20,4	155	149	1	1.0	0.965,0.941	0.944,0.982	-0.01
6	"AT5G66060"	NA	chr5	+	26420112	26420210	26420118	26420210	26419763	26419848	6	279,236	0,6	148,79	0,0	155	149	1	1.0	1.0,0.974	1.0,1.0	-0.013
7	"AT5G65930"	NA	chr5	-	26375107	26375207	26375107	26375204	26375292	26375859	7	120,116	0,2	65,36	0,0	152	149	1	1.0	1.0,0.983	1.0,1.0	-0.008
8	"AT5G65640"	NA	chr5	+	26238553	26238721	26238563	26238721	26238239	26238422	8	214,214	2,0	78,58	0,0	159	149	1	1.0	0.99,1.0	1.0,1.0	-0.005
9	"AT5G65460"	NA	chr5	-	26164301	26164497	26164301	26164488	26164590	26164646	9	60,68	1,0	29,17	0,0	158	149	1	1.0	0.983,1.0	1.0,1.0	-0.008
10	"AT5G65210"	NA	chr5	+	26058594	26059201	26059019	26059201	26057817	26058028	10	129,107	52,32	70,47	2,3	574	149	7.40867847948e-06	0.00271898500196916	0.392,0.465	0.901,0.803	-0.424
11	"AT5G65210"	NA	chr5	+	26059313	26059394	26059317	26059394	26059019	26059201	11	1402,1303	0,0	475,319	3,1	153	149	1	1.0	1.0,1.0	0.994,0.997	0.004
12	"AT5G65060"	NA	chr5	+	25990083	25990183	25990116	25990183	25989941	25990003	12	43,45	14,16	18,9	5,0	182	149	0.469918402987	1.0	0.715,0.697	0.747,1.0	-0.167
13	"AT5G63950"	NA	chr5	-	25596101	25596230	25596101	25596179	25596486	25596541	13	61,86	2,1	24,21	0,0	200	149	1	1.0	0.958,0.985	1.0,1.0	-0.028
14	"AT5G63870"	NA	chr5	-	25562512	25562924	25562512	25562913	25563158	25563316	14	25,16	266,227	15,16	156,78	160	149	1	1.0	0.08,0.062	0.082,0.16	-0.05
15	"AT5G63680"	NA	chr5	+	25490313	25490764	25490474	25490764	25490064	25490165	15	8,1	274,282	7,4	96,84	310	149	1	1.0	0.014,0.002	0.034,0.022	-0.02
16	"AT5G63670"	NA	chr5	+	25488992	25489054	25488997	25489054	25488635	25488691	16	492,452	5,1	354,179	1,2	154	149	1	1.0	0.99,0.998	0.997,0.989	0.001
18	"AT5G63620"	NA	chr5	-	25466127	25466571	25466127	25466564	25466693	25467087	18	961,788	5,8	644,369	2,1	156	149	1	1.0	0.995,0.989	0.997,0.997	-0.005
19	"AT5G63550"	NA	chr5	+	25446543	25446612	25446546	25446612	25446392	25446473	19	26,14	79,71	3,1	32,27	152	149	0.134650543517	1.0	0.244,0.162	0.084,0.035	0.144
20	"AT5G63440"	NA	chr5	+	25407020	25407135	25407028	25407135	25406301	25406474	20	67,100	25,21	38,28	13,10	157	149	1	1.0	0.718,0.819	0.735,0.727	0.037
22	"AT5G62640"	NA	chr5	-	25150537	25150911	25150537	25150893	25151011	25151093	22	336,297	6,5	130,96	2,2	167	149	1	1.0	0.98,0.981	0.983,0.977	0.0
23	"AT5G62290"	NA	chr5	+	25020537	25020603	25020540	25020603	25020385	25020445	23	209,234	0,1	144,93	2,1	152	149	1	1.0	1.0,0.996	0.986,0.989	0.01
24	"AT5G62165"	NA	chr5	+	24965037	24965256	24965049	24965256	24964645	24964959	24	6,3	16,0	1,2	0,0	161	149	0.221247460524	1.0	0.258,1.0	1.0,1.0	-0.371
25	"AT5G62165"	NA	chr5	+	24967694	24967882	24967840	24967882	24967327	24967427	25	30,13	6,0	5,1	1,0	295	149	0.640626178928	1.0	0.716,1.0	0.716,1.0	0.0
26	"AT5G61410"	NA	chr5	-	24683605	24683858	24683605	24683852	24684044	24684134	26	4417,4025	682,604	3177,1862	691,446	155	149	1	1.0	0.862,0.865	0.815,0.801	0.055
27	"AT5G61310"	NA	chr5	-	24653323	24653761	24653323	24653752	24654769	24654940	27	14,7	15,19	8,1	8,1	158	149	0.773179372627	1.0	0.468,0.258	0.485,0.485	-0.122
28	"AT5G60590"	NA	chr5	+	24357944	24358248	24357956	24358248	24357702	24357878	28	32,19	105,72	10,5	62,24	161	149	1	1.0	0.22,0.196	0.13,0.162	0.062
29	"AT5G60580"	NA	chr5	+	24356204	24356305	24356225	24356305	24356052	24356143	29	17,14	125,112	14,23	44,43	170	149	0.155684431112	1.0	0.107,0.099	0.218,0.319	-0.166
30	"AT5G60570"	NA	chr5	+	24348169	24350164	24348367	24350164	24347782	24348026	30	61,60	23,27	41,37	39,20	347	149	0.502373585091	1.0	0.532,0.488	0.311,0.443	0.133
31	"AT5G60570"	NA	chr5	+	24348169	24350164	24348379	24350164	24347782	24348026	31	74,63	188,176	45,39	71,51	359	149	1	1.0	0.14,0.129	0.208,0.241	-0.09
32	"AT5G60570"	NA	chr5	+	24348367	24350164	24348379	24350164	24347782	24348026	32	36,30	188,176	43,22	71,51	161	149	0.0428871307406	1.0	0.151,0.136	0.359,0.285	-0.178
34	"AT5G60120"	NA	chr5	+	24210578	24211094	24210761	24211094	24209970	24210409	34	6,8	203,184	3,4	124,66	332	149	1	1.0	0.013,0.019	0.011,0.026	-0.002
35	"AT5G60100"	NA	chr5	-	24200234	24200662	24200234	24200655	24201128	24201364	35	63,41	53,58	13,9	24,15	156	149	0.74473451173	1.0	0.532,0.403	0.341,0.364	0.115
36	"AT5G60030"	NA	chr5	-	24171887	24172456	24171887	24172273	24172564	24172975	36	290,255	3,0	205,96	1,0	332	149	1	1.0	0.977,1.0	0.989,1.0	-0.006
38	"AT5G59430"	NA	chr5	+	23968431	23969047	23968434	23969047	23968147	23968337	38	170,176	16,5	87,54	8,4	152	149	1	1.0	0.912,0.972	0.914,0.93	0.02
39	"AT5G62100"	NA	chr5	+	24941465	24942003	24941502	24942003	24941112	24941259	39	26,28	123,98	20,3	119,53	186	149	1	1.0	0.145,0.186	0.119,0.043	0.084
40	"AT5G59210"	NA	chr5	-	23891670	23891705	23891670	23891702	23891903	23892030	40	236,262	9,7	93,84	2,2	152	149	1	1.0	0.963,0.973	0.979,0.976	-0.01
41	"AT5G58790"	NA	chr5	+	23745447	23745636	23745467	23745636	23745249	23745359	41	26,25	24,16	11,4	7,10	169	149	0.90672841216	1.0	0.489,0.579	0.581,0.261	0.113
45	"AT5G58240"	NA	chr5	-	23558741	23558977	23558741	23558890	23559056	23559171	45	124,102	530,479	72,40	269,180	236	149	1	1.0	0.129,0.119	0.145,0.123	-0.01
46	"AT5G57860"	NA	chr5	+	23437924	23437993	23437955	23437993	23437553	23437729	46	157,169	19,6	48,27	11,3	180	149	1	1.0	0.872,0.959	0.783,0.882	0.083
47	"AT5G57700"	NA	chr5	+	23375272	23375385	23375282	23375385	23374873	23374983	47	4,2	9,13	0,0	8,9	159	149	0.497933553979	1.0	0.294,0.126	0.0,0.0	0.21
48	"AT5G57270"	NA	chr5	-	23203347	23203390	23203347	23203375	23203497	23203899	48	3,12	60,58	4,3	18,13	164	149	1	1.0	0.043,0.158	0.168,0.173	-0.07
49	"AT5G57210"	NA	chr5	-	23182999	23183193	23182999	23183176	23183274	23183378	49	1,1	61,39	1,0	27,23	166	149	1	1.0	0.015,0.022	0.032,0.0	0.002
50	"AT5G55790"	NA	chr5	-	22578714	22579155	22578714	22579137	22579235	22581335	50	5,12	32,34	13,10	24,16	167	149	0.441420491335	1.0	0.122,0.239	0.326,0.358	-0.161
51	"AT5G55100"	NA	chr5	-	22362891	22363935	22362891	22363626	22364074	22364235	51	222,217	15,9	84,73	7,6	458	149	1	1.0	0.828,0.887	0.796,0.798	0.06
52	"AT5G55100"	NA	chr5	-	22362891	22363976	22362891	22363626	22364074	22364235	52	127,105	15,9	56,39	7,6	499	149	1	1.0	0.717,0.777	0.705,0.66	0.065
53	"AT5G55100"	NA	chr5	-	22362891	22363976	22362891	22363935	22364074	22364235	53	21,8	107,119	1,8	29,38	190	149	1	1.0	0.133,0.05	0.026,0.142	0.008
54	"AT5G54280"	NA	chr5	-	22044078	22044106	22044078	22044103	22044216	22044367	54	88,77	1,0	43,30	0,0	152	149	1	1.0	0.989,1.0	1.0,1.0	-0.006
55	"AT5G54130"	NA	chr5	+	21964750	21964858	21964763	21964858	21964532	21964643	55	70,50	1,0	35,10	0,0	162	149	1	1.0	0.985,1.0	1.0,1.0	-0.008
56	"AT5G53180"	NA	chr5	-	21570833	21570894	21570833	21570891	21571043	21571253	56	41,46	54,39	22,11	19,17	152	149	1	1.0	0.427,0.536	0.532,0.388	0.022
57	"AT5G53020"	NA	chr5	+	21499290	21500829	21499888	21500829	21498423	21498605	57	85,62	0,1	29,28	1,0	747	149	1	1.0	1.0,0.925	0.853,1.0	0.036
58	"AT5G53020"	NA	chr5	+	21499794	21500829	21499888	21500829	21499290	21499440	58	14,19	2,0	3,8	2,0	243	149	1	1.0	0.811,1.0	0.479,1.0	0.166
59	"AT5G53020"	NA	chr5	+	21499888	21500829	21499966	21500829	21499416	21499440	59	29,10	3,0	12,9	0,1	227	149	1	1.0	0.864,1.0	1.0,0.855	0.004
60	"AT5G53020"	NA	chr5	+	21501851	21502416	21501854	21502416	21500916	21501767	60	6,4	36,35	11,4	11,12	152	149	0.112667830859	1.0	0.14,0.101	0.495,0.246	-0.25
63	"AT5G52660"	NA	chr5	-	21360000	21360108	21360000	21360105	21360219	21360387	63	56,58	48,35	37,24	19,17	152	149	1	1.0	0.534,0.619	0.656,0.581	-0.042
64	"AT5G52470"	NA	chr5	+	21296162	21296231	21296167	21296231	21295314	21295491	64	1786,1419	2,0	1358,587	1,0	154	149	1	1.0	0.999,1.0	0.999,1.0	0.0
65	"AT5G52070"	NA	chr5	+	21163578	21163968	21163726	21163968	21161131	21161353	65	20,13	2,6	9,3	0,1	297	149	0.0437971231953	1.0	0.834,0.521	1.0,0.601	-0.123
66	"AT5G52070"	NA	chr5	+	21163578	21163968	21163726	21163968	21162095	21162208	66	56,53	49,67	37,16	31,23	297	149	1	1.0	0.364,0.284	0.375,0.259	0.007
67	"AT5G51950"	NA	chr5	-	21106243	21106815	21106243	21106809	21106911	21107312	67	1,0	1,0	0,2	0,0	155	149	1	1.0	0.49,NA	NA,1.0	-0.51
70	"AT5G51230"	NA	chr5	+	20827583	20827684	20827598	20827684	20827453	20827500	70	173,207	2,7	96,66	3,3	164	149	1	1.0	0.987,0.964	0.967,0.952	0.016
72	"AT5G51200"	NA	chr5	+	20818244	20818334	20818247	20818334	20818006	20818111	72	376,324	58,58	240,119	31,17	152	149	1	1.0	0.864,0.846	0.884,0.873	-0.024
73	"AT5G51080"	NA	chr5	-	20770357	20770686	20770357	20770625	20770910	20771085	73	32,51	2,8	17,11	2,0	210	149	1	1.0	0.919,0.819	0.858,1.0	-0.06
76	"AT5G50240"	NA	chr5	+	20451631	20451902	20451640	20451902	20451227	20451493	76	6,6	6,1	4,2	1,1	158	149	0.415851201519	1.0	0.485,0.85	0.79,0.654	-0.054
77	"AT5G50240"	NA	chr5	+	20451631	20451902	20451640	20451902	20451532	20451544	77	5,1	4,4	1,0	2,2	158	149	0.0695487432016	1.0	0.541,0.191	0.32,0.0	0.206
78	"AT5G50130"	NA	chr5	+	20392207	20392289	20392210	20392289	20391921	20392075	78	24,32	4,5	10,8	4,0	152	149	1	1.0	0.855,0.863	0.71,1.0	0.004
79	"AT5G49290"	NA	chr5	+	19980164	19980531	19980226	19980531	19979558	19979793	79	14,14	2,1	4,6	0,0	211	149	1	1.0	0.832,0.908	1.0,1.0	-0.13
81	"AT5G48775"	NA	chr5	+	19775790	19776071	19775875	19776071	19773315	19775661	81	48,48	18,13	27,30	15,11	234	149	1	1.0	0.629,0.702	0.534,0.635	0.081
82	"AT5G48640"	NA	chr5	-	19724984	19725236	19724984	19725029	19725386	19725493	82	164,187	0,0	107,49	1,1	356	149	1	1.0	1.0,1.0	0.978,0.954	0.034
83	"AT5G48620"	NA	chr5	+	19721038	19721452	19721059	19721452	19719229	19720935	83	70,56	13,20	66,26	8,15	170	149	1	1.0	0.825,0.71	0.879,0.603	0.026
85	"AT5G48545"	NA	chr5	+	19677544	19677747	19677693	19677747	19676967	19677034	85	285,245	9,3	211,111	22,9	298	149	0.54532393536	1.0	0.941,0.976	0.827,0.86	0.115
86	"AT5G48520"	NA	chr5	+	19663926	19663984	19663929	19663984	19663712	19663794	86	12,15	60,76	12,2	34,13	152	149	1	1.0	0.164,0.162	0.257,0.131	-0.031
87	"AT5G48440"	NA	chr5	-	19630294	19630469	19630294	19630453	19630571	19630743	87	8,7	198,162	8,6	63,50	165	149	1	1.0	0.035,0.038	0.103,0.098	-0.064
88	"AT5G47690"	NA	chr5	+	19325221	19325311	19325224	19325311	19324534	19325134	88	409,380	119,114	179,116	51,35	152	149	1	1.0	0.771,0.766	0.775,0.765	-0.002
89	"AT5G47690"	NA	chr5	+	19326613	19326867	19326616	19326867	19326315	19326446	89	461,443	163,135	272,124	84,35	152	149	1	1.0	0.735,0.763	0.76,0.776	-0.019
91	"AT5G47080"	NA	chr5	-	19125515	19125625	19125515	19125610	19125769	19125988	91	233,206	39,52	124,77	21,29	164	149	1	1.0	0.844,0.783	0.843,0.707	0.039
92	"AT5G47080"	NA	chr5	-	19125515	19125625	19125515	19125610	19126159	19126694	92	22,10	0,1	9,7	0,0	164	149	1	1.0	1.0,0.901	1.0,1.0	-0.049
93	"AT5G46710"	NA	chr5	-	18953543	18953891	18953543	18953723	18954421	18954692	93	0,1	132,126	0,7	70,56	317	149	1	1.0	0.0,0.004	0.0,0.055	-0.026
94	"AT5G46500"	NA	chr5	+	18857419	18857847	18857452	18857847	18856453	18857339	94	5,4	8,11	3,2	3,0	182	149	0.155712316748	1.0	0.338,0.229	0.45,1.0	-0.441
95	"AT5G46410"	NA	chr5	+	18826286	18826417	18826295	18826417	18825915	18826172	95	29,34	352,395	19,18	201,130	158	149	1	1.0	0.072,0.075	0.082,0.115	-0.025
96	"AT5G46270"	NA	chr5	-	18763971	18764859	18763971	18764841	18764931	18766035	96	16,8	94,64	7,6	79,40	167	149	1	1.0	0.132,0.1	0.073,0.118	0.021
97	"AT5G46250"	NA	chr5	+	18757246	18757315	18757250	18757315	18757110	18757158	97	2111,1631	6,1	1176,579	0,0	153	149	1	1.0	0.997,0.999	1.0,1.0	-0.002
98	"AT5G45510"	NA	chr5	+	18448937	18449446	18449020	18449446	18445186	18448755	98	233,197	1064,1013	61,59	384,300	232	149	1	1.0	0.123,0.111	0.093,0.112	0.014
100	"AT5G44480"	NA	chr5	+	17921387	17921575	17921468	17921575	17920455	17920785	100	181,168	48,30	52,52	2,8	230	149	0.382071895746	1.0	0.71,0.784	0.944,0.808	-0.129
101	"AT5G44010"	NA	chr5	-	17708477	17708950	17708477	17708761	17709031	17709326	101	14,23	3,0	10,11	0,0	338	149	1	1.0	0.673,1.0	1.0,1.0	-0.163
102	"AT5G61880"	NA	chr5	+	24850895	24850997	24850909	24850997	24850547	24850600	102	16,11	131,160	3,3	87,63	163	149	1	1.0	0.1,0.059	0.031,0.042	0.043
104	"AT5G59440"	NA	chr5	+	23971808	23972169	23971815	23972169	23971514	23971569	104	128,143	212,178	100,83	92,59	156	149	0.347935457606	1.0	0.366,0.434	0.509,0.573	-0.141
105	"AT5G42560"	NA	chr5	+	17015562	17015800	17015701	17015800	17014922	17015102	105	557,485	2,5	264,158	5,4	288	149	1	1.0	0.993,0.98	0.965,0.953	0.027
106	"AT5G42540"	NA	chr5	+	17013301	17013439	17013334	17013439	17013006	17013164	106	6,1	374,424	1,0	273,136	182	149	1	1.0	0.013,0.002	0.003,0.0	0.006
108	"AT5G42520"	NA	chr5	+	17001494	17002607	17001506	17002607	17001191	17001343	108	743,636	27,20	406,228	11,15	161	149	1	1.0	0.962,0.967	0.972,0.934	0.011
109	"AT5G42080"	NA	chr5	-	16821414	16821465	16821414	16821447	16821569	16821795	109	1499,1389	0,0	925,557	1,0	167	149	1	1.0	1.0,1.0	0.999,1.0	0.0
110	"AT5G41960"	NA	chr5	+	16790469	16790545	16790492	16790545	16790288	16790368	110	315,217	6,6	106,58	2,1	172	149	1	1.0	0.978,0.969	0.979,0.98	-0.006
111	"AT5G41700"	NA	chr5	+	16676482	16676619	16676491	16676619	16676053	16676141	111	43,60	7833,8257	31,16	5417,3552	158	149	1	1.0	0.005,0.007	0.005,0.004	0.001
112	"AT5G41120"	NA	chr5	-	16457604	16457711	16457604	16457696	16457853	16457958	112	13,10	1,5	1,5	4,0	164	149	1	1.0	0.922,0.645	0.185,1.0	0.191
113	"AT5G41120"	NA	chr5	-	16458685	16458753	16458685	16458737	16458849	16459253	113	2,1	21,26	0,0	3,8	165	149	1	1.0	0.079,0.034	0.0,0.0	0.057
114	"AT5G40910"	NA	chr5	+	16395536	16397169	16396097	16397169	16395210	16395275	114	551,580	6,2	334,252	1,0	710	149	1	1.0	0.951,0.984	0.986,1.0	-0.025
115	"AT5G40840"	NA	chr5	-	16360267	16360304	16360267	16360301	16360416	16361000	115	18,3	15,25	3,0	10,5	152	149	0.357174705473	1.0	0.541,0.105	0.227,0.0	0.21
116	"AT5G40840"	NA	chr5	-	16361485	16362243	16361485	16362208	16362315	16362386	116	16,26	0,1	8,6	0,2	184	149	1	1.0	1.0,0.955	1.0,0.708	0.124
117	"AT5G40820"	NA	chr5	-	16350937	16351244	16350937	16351241	16351359	16351432	117	0,0	5,2	2,0	1,1	152	149	1	1.0	0.0,0.0	0.662,0.0	-0.331
118	"AT5G40550"	NA	chr5	+	16242034	16242153	16242043	16242153	16241876	16241956	118	30,20	13,23	9,5	12,1	158	149	1	1.0	0.685,0.451	0.414,0.825	-0.051
119	"AT5G40440"	NA	chr5	+	16182337	16182592	16182372	16182592	16182134	16182250	119	94,62	2,2	42,31	2,0	184	149	1	1.0	0.974,0.962	0.944,1.0	-0.004
120	"AT5G40280"	NA	chr5	+	16102637	16102870	16102816	16102870	16102244	16102280	120	128,101	2,3	58,31	2,0	328	149	1	1.0	0.967,0.939	0.929,1.0	-0.012
123	"AT5G38860"	NA	chr5	+	15560556	15560686	15560629	15560686	15559730	15560068	123	179,147	1,0	80,76	0,1	222	149	1	1.0	0.992,1.0	1.0,0.981	0.006
124	"AT5G38720"	NA	chr5	-	15510074	15510188	15510074	15510167	15510429	15510713	124	9,5	76,48	8,2	31,24	170	149	1	1.0	0.094,0.084	0.184,0.068	-0.037
125	"AT5G38520"	NA	chr5	+	15422476	15422690	15422512	15422690	15422286	15422380	125	3,4	539,399	1,5	351,202	185	149	1	1.0	0.004,0.008	0.002,0.02	-0.005
126	"AT5G38410"	NA	chr5	-	15377172	15377740	15377172	15377719	15377910	15378045	126	102790,80089	278,204	60255,38266	186,100	170	149	1	1.0	0.997,0.997	0.996,0.997	0.001
127	"AT5G38000"	NA	chr5	+	15142482	15142649	15142539	15142649	15142130	15142311	127	48,58	1,6	34,21	1,0	206	149	1	1.0	0.972,0.875	0.961,1.0	-0.057
129	"AT5G37380"	NA	chr5	-	14816744	14819062	14816744	14818453	14819191	14819346	129	21,49	31,20	11,6	23,8	758	149	0.852954892976	1.0	0.118,0.325	0.086,0.128	0.115
130	"AT5G37380"	NA	chr5	-	14816744	14819105	14816744	14818453	14819191	14819346	130	63,84	31,20	38,28	23,8	801	149	1	1.0	0.274,0.439	0.235,0.394	0.042
132	"AT5G37370"	NA	chr5	-	14814825	14815052	14814825	14814848	14815171	14816046	132	109,93	23,40	54,48	30,19	353	149	0.87951913698	1.0	0.667,0.495	0.432,0.516	0.107
133	"AT5G37370"	NA	chr5	-	14814825	14815545	14814825	14815283	14815697	14816046	133	99,86	61,59	67,42	55,36	411	149	1	1.0	0.37,0.346	0.306,0.297	0.056
134	"AT5G37340"	NA	chr5	-	14789165	14789236	14789165	14789219	14789342	14789409	134	19,24	0,0	14,16	4,1	166	149	0.941099042526	1.0	1.0,1.0	0.759,0.935	0.153
135	"AT5G36880"	NA	chr5	-	14535261	14535541	14535261	14535360	14535633	14535724	135	23,33	1116,795	11,7	536,280	330	149	1	1.0	0.009,0.018	0.009,0.011	0.003
137	"AT5G36180"	NA	chr5	+	14241446	14242135	14241781	14242135	14241247	14241361	137	347,328	29,29	120,104	12,16	484	149	1	1.0	0.786,0.777	0.755,0.667	0.071
138	"AT5G36170"	NA	chr5	-	14235875	14236406	14235875	14236387	14236498	14236685	138	64,41	954,654	30,13	569,296	168	149	1	1.0	0.056,0.053	0.045,0.037	0.014
139	"AT5G36002"	NA	chr5	-	14141794	14142755	14141794	14142709	14142871	14143254	139	20,9	1,0	9,5	0,2	195	149	1	1.0	0.939,1.0	1.0,0.656	0.141
