ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67590"	NA	chr5	+	26958378	26958467	26957914	26958231	26958651	26958781	0	1252,1717,1461,1216,1673,1479	3,2,3,1,3,6	1140,803,1024,1494,1634,525	3,2,4,2,0,0	238	149	1	1.0	0.996,0.998,0.997,0.999,0.997,0.994	0.996,0.996,0.994,0.998,1.0,1.0	-0.0
1	"AT5G67590"	NA	chr5	+	26958651	26958781	26957914	26958231	26958962	26958992	1	615,928,805,621,792,796	0,0,0,0,0,0	573,408,530,836,866,258	2,0,0,0,0,0	279	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.994,1.0,1.0,1.0,1.0,1.0	0.001
4	"AT5G66900"	NA	chr5	-	26715879	26716076	26714722	26715763	26716158	26716511	4	96,131,115,116,163,115	1,0,1,0,2,1	133,69,131,135,143,53	2,1,0,1,4,0	298	149	1	1.0	0.98,1.0,0.983,1.0,0.976,0.983	0.971,0.972,1.0,0.985,0.947,1.0	0.008
5	"AT5G66040"	NA	chr5	+	26410731	26410805	26410343	26410645	26410868	26410993	5	2563,4333,3590,3197,4688,3629	0,0,0,0,0,0	4675,3152,3300,2973,5005,1973	0,0,1,0,0,0	223	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.0
6	"AT5G65970"	NA	chr5	-	26388166	26388234	26388014	26388075	26388495	26388669	6	14,27,37,14,39,27	0,0,0,0,0,0	29,21,23,29,52,16	1,0,0,0,0,0	217	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.952,1.0,1.0,1.0,1.0,1.0	0.008
7	"AT5G65970"	NA	chr5	-	26388353	26388389	26388166	26388234	26388495	26388669	7	50,58,71,41,81,72	0,0,0,2,0,0	47,39,50,56,80,28	0,0,0,0,1,0	185	149	1	1.0	1.0,1.0,1.0,0.943,1.0,1.0	1.0,1.0,1.0,1.0,0.985,1.0	-0.007
8	"AT5G65970"	NA	chr5	-	26388740	26388781	26388353	26388669	26388864	26388914	8	60,102,84,50,90,68	2,1,0,0,0,0	61,32,44,92,84,24	2,1,2,0,0,0	190	149	1	1.0	0.959,0.988,1.0,1.0,1.0,1.0	0.96,0.962,0.945,1.0,1.0,1.0	0.013
9	"AT5G65970"	NA	chr5	-	26389335	26389424	26389157	26389232	26389497	26389558	9	56,90,51,51,85,81	0,0,0,0,1,0	40,29,37,55,74,29	1,1,0,0,0,0	238	149	1	1.0	1.0,1.0,1.0,1.0,0.982,1.0	0.962,0.948,1.0,1.0,1.0,1.0	0.012
10	"AT5G65960"	NA	chr5	+	26385688	26385824	26385546	26385607	26385915	26386243	10	384,610,450,408,560,531	0,0,1,0,0,0	533,393,444,537,632,195	0,0,0,0,0,0	285	149	1	1.0	1.0,1.0,0.996,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.001
11	"AT5G65940"	NA	chr5	-	26378562	26378642	26378409	26378493	26378717	26378781	11	267,424,350,287,414,366	0,0,0,0,0,0	334,259,302,408,440,140	1,1,0,4,1,1	229	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.995,0.994,1.0,0.985,0.997,0.989	0.007
12	"AT5G65940"	NA	chr5	-	26378842	26378911	26378717	26378781	26378975	26379056	12	327,466,380,333,504,485	1,0,0,0,0,0	391,293,322,457,523,188	0,0,0,1,0,0	218	149	1	1.0	0.996,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.997,1.0,1.0	-0.0
13	"AT5G65940"	NA	chr5	-	26378975	26379056	26378842	26378911	26379131	26379235	13	275,377,313,275,398,421	0,2,0,0,0,0	335,217,267,372,416,167	0,0,0,0,0,0	230	149	1	1.0	1.0,0.992,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.001
14	"AT5G65460"	NA	chr5	-	26167402	26167423	26167163	26167295	26167726	26167833	14	0,3,0,0,4,2	22,27,28,22,17,23	0,0,0,0,0,0	20,12,12,28,15,4	170	149	1	1.0	0.0,0.089,0.0,0.0,0.171,0.071	0.0,0.0,0.0,0.0,0.0,0.0	0.055
15	"AT5G65210"	NA	chr5	+	26059788	26059852	26059622	26059700	26059934	26060206	15	613,826,608,498,793,775	0,0,0,0,0,1	420,261,379,475,665,161	1,0,0,0,0,0	213	149	1	1.0	1.0,1.0,1.0,1.0,1.0,0.998	0.997,1.0,1.0,1.0,1.0,1.0	0.0
16	"AT5G65060"	NA	chr5	+	25989670	25989728	25987308	25987711	25989941	25990003	16	87,136,92,77,110,111	55,72,79,53,74,76	47,26,28,45,63,12	71,46,50,82,86,36	207	149	3.72400885611e-05	0.02173757169437923	0.532,0.576,0.456,0.511,0.517,0.513	0.323,0.289,0.287,0.283,0.345,0.194	0.231
17	"AT5G64600"	NA	chr5	+	25825529	25825623	25824996	25825420	25825727	25825795	17	30,60,31,38,54,39	0,2,0,0,0,0	25,32,25,57,51,28	0,0,0,0,0,0	243	149	1	1.0	1.0,0.948,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.009
19	"AT5G64500"	NA	chr5	+	25782727	25782847	25782486	25782600	25782923	25783052	19	448,731,485,441,749,519	2,1,7,4,2,2	457,330,349,448,475,163	2,4,3,0,5,0	269	149	1	1.0	0.992,0.998,0.975,0.984,0.995,0.993	0.992,0.979,0.985,1.0,0.981,1.0	0.0
20	"AT5G64170"	NA	chr5	-	25675910	25676040	25675038	25675571	25676551	25676823	20	4,14,6,5,2,5	1,5,2,4,2,1	5,7,7,5,13,4	7,6,0,9,4,6	279	149	0.633359903109	1.0	0.681,0.599,0.616,0.4,0.348,0.728	0.276,0.384,1.0,0.229,0.634,0.263	0.098
