ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G65940"	NA	chr5	-	26378842	26378911	26378975	26379056	26378717	26378781	26379131	26379235	0	44,69,53,45,60,83	96,157,123,100,164,149	64,19,60,68,65,27	119,96,114,154,177,49	230	218	1	1.0	0.303,0.294,0.29,0.299,0.257,0.346	0.338,0.158,0.333,0.295,0.258,0.343	0.011
1	"AT5G52070"	NA	chr5	+	21162074	21162208	21163726	21163968	21161222	21161353	21164079	21164196	1	0,1,0,0,1,0	84,137,104,86,135,113	0,1,0,0,0,0	83,58,86,121,138,38	283	391	1	1.0	0.0,0.01,0.0,0.0,0.01,0.0	0.0,0.023,0.0,0.0,0.0,0.0	-0.0
2	"AT5G52070"	NA	chr5	+	21162095	21162208	21163726	21163968	21161131	21161353	21164079	21164196	2	5,10,10,15,8,5	84,137,104,86,135,113	13,8,8,12,5,1	83,58,86,121,138,38	262	391	1	1.0	0.082,0.098,0.125,0.207,0.081,0.062	0.189,0.171,0.122,0.129,0.051,0.038	-0.008
3	"AT5G42770"	NA	chr5	+	17152681	17152762	17153216	17153297	17152529	17152604	17153562	17153632	3	2,8,5,3,8,9	30,52,56,35,76,31	7,5,5,9,8,3	31,32,29,50,69,9	230	230	1	1.0	0.062,0.133,0.082,0.079,0.095,0.225	0.184,0.135,0.147,0.153,0.104,0.25	-0.049
5	"AT5G14710"	NA	chr5	+	4746725	4746773	4746862	4746909	4746263	4746524	4747247	4747314	5	13,26,28,20,19,15	18,32,32,28,33,26	32,9,18,20,19,5	26,11,19,20,42,11	197	196	1	1.0	0.418,0.447,0.465,0.415,0.364,0.365	0.55,0.449,0.485,0.499,0.31,0.311	-0.022
7	"AT5G06690"	NA	chr5	-	2060871	2060889	2060980	2061047	2060442	2060749	2061135	2061210	7	251,406,300,240,381,334	4,27,24,9,26,11	292,225,245,296,424,120	9,7,11,15,10,14	216	167	1	1.0	0.98,0.921,0.906,0.954,0.919,0.959	0.962,0.961,0.945,0.938,0.97,0.869	-0.001
8	"AT5G04090"	NA	chr5	-	1106878	1107381	1107581	1107660	1106164	1106593	1108213	1108282	8	4,7,3,1,4,1	125,162,159,111,225,172	2,0,2,0,2,2	102,76,88,146,202,55	228	652	1	1.0	0.084,0.11,0.051,0.025,0.048,0.016	0.053,0.0,0.061,0.0,0.028,0.094	0.016
9	"AT5G01010"	NA	chr5	-	1913	1961	2434	2509	1744	1780	2747	2799	9	149,222,200,162,279,204	117,193,155,143,216,166	180,160,163,292,236,100	147,122,121,172,239,48	224	197	1	1.0	0.528,0.503,0.532,0.499,0.532,0.519	0.519,0.536,0.542,0.599,0.465,0.647	-0.032
10	"AT5G42620"	NA	chr5	+	17069472	17069572	17069811	17069881	17069262	17069389	17069965	17070118	10	58,91,66,62,85,78	60,102,94,71,121,88	65,50,63,89,126,37	89,49,75,111,125,41	249	219	1	1.0	0.46,0.44,0.382,0.434,0.382,0.438	0.391,0.473,0.425,0.414,0.47,0.442	-0.013
11	"AT4G38120"	NA	chr4	-	17893768	17893922	17894099	17894151	17893582	17893670	17894232	17894312	11	13,20,23,10,15,15	20,50,32,29,27,34	5,7,5,11,20,8	19,18,18,43,28,14	201	303	1	1.0	0.495,0.376,0.52,0.342,0.456,0.399	0.284,0.37,0.295,0.278,0.518,0.463	0.063
