ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
16	"AT5G63620"	NA	chr5	-	25466127	25466571	25466127	25466564	25466693	25467087
34	"AT5G60030"	NA	chr5	-	24171887	24172456	24171887	24172273	24172564	24172975
54	"AT5G53900"	NA	chr5	-	21882328	21882734	21882328	21882434	21882856	21882907
56	"AT5G53020"	NA	chr5	+	21499290	21500829	21499888	21500829	21498423	21498605
58	"AT5G53020"	NA	chr5	+	21499888	21500829	21499966	21500829	21499416	21499440
75	"AT5G50240"	NA	chr5	+	20451631	20451902	20451640	20451902	20451532	20451544
80	"AT5G48640"	NA	chr5	-	19724984	19725236	19724984	19725029	19725386	19725493
83	"AT5G48545"	NA	chr5	+	19677544	19677747	19677693	19677747	19676967	19677034
90	"AT5G47080"	NA	chr5	-	19125515	19125625	19125515	19125610	19126159	19126694
95	"AT5G46250"	NA	chr5	+	18757246	18757315	18757250	18757315	18757110	18757158
99	"AT5G44010"	NA	chr5	-	17708477	17708950	17708477	17708761	17709031	17709326
108	"AT5G41700"	NA	chr5	+	16676482	16676619	16676491	16676619	16676053	16676141
109	"AT5G41220"	NA	chr5	-	16496445	16496634	16496445	16496499	16496749	16496823
112	"AT5G40910"	NA	chr5	+	16395536	16397169	16396097	16397169	16395210	16395275
118	"AT5G40280"	NA	chr5	+	16102637	16102870	16102816	16102870	16102244	16102280
132	"AT5G37340"	NA	chr5	-	14789165	14789236	14789165	14789219	14789342	14789409
157	"AT5G25570"	NA	chr5	+	8902570	8902660	8902608	8902660	8901989	8902047
164	"AT5G24520"	NA	chr5	-	8370705	8371006	8370705	8371000	8371131	8371180
166	"AT5G24350"	NA	chr5	+	8304631	8305566	8304644	8305566	8303289	8304256
179	"AT5G23080"	NA	chr5	-	7746183	7746258	7746183	7746255	7746432	7746519
191	"AT5G57300"	NA	chr5	-	23210517	23210660	23210517	23210654	23210874	23211002
205	"AT5G28020"	NA	chr5	-	10028127	10028179	10028127	10028172	10028485	10028525
206	"AT5G28020"	NA	chr5	-	10028127	10028185	10028127	10028172	10028485	10028525
207	"AT5G28020"	NA	chr5	-	10028127	10028185	10028127	10028179	10028485	10028525
211	"AT5G17170"	NA	chr5	+	5650623	5650692	5650628	5650692	5650434	5650520
220	"AT5G15540"	NA	chr5	-	5055961	5056217	5055961	5056209	5056550	5056646
225	"AT5G14430"	NA	chr5	+	4653708	4653899	4653716	4653899	4653471	4653636
234	"AT5G13410"	NA	chr5	-	4300206	4300427	4300206	4300262	4300774	4300825
244	"AT5G12290"	NA	chr5	-	3976383	3976578	3976383	3976574	3976699	3976865
263	"AT5G08710"	NA	chr5	-	2835233	2835486	2835233	2835337	2835690	2835793
265	"AT5G08535"	NA	chr5	+	2762441	2762940	2762709	2762940	2762028	2762261
279	"AT5G07570"	NA	chr5	+	2394758	2396329	2395118	2396329	2393102	2394677
292	"AT5G06690"	NA	chr5	-	2060871	2061047	2060871	2060889	2061135	2061210
296	"AT5G06100"	NA	chr5	+	1838366	1838899	1838502	1838899	1837834	1838029
298	"AT5G05310"	NA	chr5	+	1572220	1572322	1572225	1572322	1572080	1572149
304	"AT5G04090"	NA	chr5	-	1106878	1107660	1106878	1107381	1108213	1108282
316	"AT5G28770"	NA	chr5	-	10796456	10797113	10796456	10796920	10797195	10797271
323	"AT5G01470"	NA	chr5	+	192295	192769	192301	192769	192128	192227
334	"AT4G39140"	NA	chr4	-	18230996	18231374	18230996	18231301	18231906	18232020
335	"AT4G39140"	NA	chr4	-	18230996	18231378	18230996	18231301	18231906	18232020
336	"AT4G39140"	NA	chr4	-	18230996	18231378	18230996	18231374	18231906	18232020
352	"AT5G18270"	NA	chr5	-	6042021	6042302	6042021	6042298	6042537	6042938
354	"AT4G36640"	NA	chr4	-	17278387	17278484	17278387	17278439	17278619	17279373
356	"AT5G14780"	NA	chr5	+	4777602	4777933	4777733	4777933	4776732	4777129
358	"AT5G14780"	NA	chr5	+	4777733	4777933	4777758	4777933	4776732	4777129
359	"AT5G14780"	NA	chr5	+	4777733	4777933	4777758	4777933	4776732	4777646
362	"AT4G35920"	NA	chr4	-	17014306	17014522	17014306	17014409	17014760	17015099
363	"AT4G35920"	NA	chr4	-	17014306	17014522	17014306	17014409	17014909	17015099
364	"AT4G35920"	NA	chr4	-	17014306	17014522	17014306	17014409	17015075	17015493
380	"AT4G34090"	NA	chr4	-	16328397	16328493	16328397	16328479	16328564	16328663
381	"AT4G34090"	NA	chr4	-	16328397	16328493	16328397	16328479	16328568	16328663
382	"AT5G48000"	NA	chr5	-	19446761	19447008	19446761	19447004	19447121	19447149
383	"AT5G48000"	NA	chr5	-	19446761	19447008	19446761	19447004	19447705	19447866
384	"AT4G33770"	NA	chr4	-	16194666	16195038	16194666	16194787	16195121	16195203
392	"AT4G32850"	NA	chr4	+	15853669	15854211	15854164	15854211	15852727	15853561
393	"AT4G32850"	NA	chr4	+	15854043	15854241	15854164	15854241	15853669	15853753
396	"AT4G32660"	NA	chr4	+	15756992	15757265	15757111	15757265	15756642	15756763
398	"AT4G32600"	NA	chr4	+	15723919	15724677	15723957	15724677	15723344	15723674
399	"AT4G32600"	NA	chr4	+	15723919	15724677	15723957	15724677	15723356	15723810
424	"AT5G64460"	NA	chr5	-	25775044	25775115	25775044	25775106	25775394	25775429
429	"AT4G28190"	NA	chr4	+	13986447	13986792	13986467	13986792	13984694	13985966
440	"AT4G26300"	NA	chr4	-	13312195	13312270	13312195	13312266	13313019	13313109
442	"AT4G26070"	NA	chr4	+	13218146	13218231	13218153	13218231	13217794	13217867
463	"AT4G30820"	NA	chr4	+	15006647	15007516	15007106	15007516	15006484	15006557
480	"AT4G22540"	NA	chr4	-	11863760	11864126	11863760	11864123	11865712	11866475
484	"AT4G21760"	NA	chr4	+	11563298	11563401	11563332	11563401	11562967	11563227
511	"AT4G20010"	NA	chr4	+	10843219	10843329	10843223	10843329	10842918	10843027
512	"AT4G19990"	NA	chr4	+	10832776	10834821	10832857	10834821	10832248	10832379
515	"AT4G19670"	NA	chr4	-	10700919	10701424	10700919	10701365	10701503	10702174
527	"AT4G17483"	NA	chr4	-	9748262	9748503	9748262	9748495	9748597	9748686
559	"AT4G14880"	NA	chr4	-	8520017	8520066	8520017	8520063	8520136	8520596
563	"AT4G14500"	NA	chr4	+	8335829	8335913	8335846	8335913	8335565	8335742
567	"AT4G14385"	NA	chr4	-	8287347	8287544	8287347	8287430	8288078	8288148
