ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1	"AT5G66620"	NA	chr5	+	26591323	26591442	26591323	26591389	26591519	26591578	1	8,16,10,4,23,7	0,1,0,0,0,0	7,4,9,7,14,3	0,0,0,0,0,0	202	149	1	1.0	1.0,0.922,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.013
3	"AT5G65970"	NA	chr5	-	26388353	26388669	26388495	26388669	26388166	26388234	3	71,73,86,51,87,75	0,0,0,2,0,0	58,47,56,68,95,35	0,0,0,0,1,0	291	149	1	1.0	1.0,1.0,1.0,0.929,1.0,1.0	1.0,1.0,1.0,1.0,0.98,1.0	-0.008
4	"AT5G65770"	NA	chr5	+	26312838	26313190	26312838	26313109	26313231	26313315	4	0,4,1,0,0,1	63,110,96,79,101,125	0,1,1,1,0,2	45,62,70,104,90,26	230	149	1	1.0	0.0,0.023,0.007,0.0,0.0,0.005	0.0,0.01,0.009,0.006,0.0,0.047	-0.006
5	"AT5G65440"	NA	chr5	+	26151421	26151806	26151421	26151747	26151996	26152050	5	1,3,2,2,2,5	0,1,0,0,4,1	5,3,3,9,3,1	0,0,2,2,4,1	208	149	0.429721827129	1.0	1.0,0.682,1.0,1.0,0.264,0.782	1.0,1.0,0.518,0.763,0.349,0.417	0.113
8	"AT5G63960"	NA	chr5	+	25601114	25601303	25601114	25601252	25601462	25601540	8	0,0,0,0,1,2	4,20,13,12,17,11	0,0,0,1,0,0	9,8,5,12,15,5	200	149	1	1.0	0.0,0.0,0.0,0.0,0.042,0.119	0.0,0.0,0.0,0.058,0.0,0.0	0.017
9	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515745	25516081	9	19,47,29,28,50,39	0,12,4,13,9,8	42,35,42,54,60,22	10,2,5,12,16,2	184	149	1	1.0	1.0,0.76,0.854,0.636,0.818,0.798	0.773,0.934,0.872,0.785,0.752,0.899	-0.025
10	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515877	25516074	10	18,34,29,19,39,30	0,0,1,0,0,1	35,27,32,52,40,18	0,0,1,0,0,0	184	149	1	1.0	1.0,1.0,0.959,1.0,1.0,0.96	1.0,1.0,0.963,1.0,1.0,1.0	-0.007
11	"AT5G63680"	NA	chr5	+	25490064	25490375	25490064	25490165	25490474	25490764	11	1,1,0,1,1,0	77,145,119,100,138,146	0,0,3,5,4,2	100,62,64,115,92,37	298	149	1	1.0	0.006,0.003,0.0,0.005,0.004,0.0	0.0,0.0,0.023,0.021,0.021,0.026	-0.012
14	"AT5G62480"	NA	chr5	-	25089239	25089626	25089373	25089626	25088526	25089170	14	143,173,128,102,194,189	0,3,0,0,4,0	123,77,130,124,182,51	0,0,1,0,0,1	283	149	1	1.0	1.0,0.968,1.0,1.0,0.962,1.0	1.0,1.0,0.986,1.0,1.0,0.964	-0.003
15	"AT5G62165"	NA	chr5	+	24967327	24967736	24967327	24967427	24967840	24967882	15	2,18,7,3,11,5	3,1,2,0,0,0	0,2,0,1,0,1	0,0,0,0,1,0	298	149	1	1.0	0.25,0.9,0.636,1.0,1.0,1.0	NA,1.0,NA,1.0,0.0,1.0	0.048
16	"AT5G61960"	NA	chr5	-	24884059	24884174	24884152	24884174	24883405	24883955	16	2,1,2,3,1,0	2,5,4,4,2,5	0,2,3,1,7,1	4,2,3,3,3,0	242	149	1	1.0	0.381,0.11,0.235,0.316,0.235,0.0	0.0,0.381,0.381,0.17,0.59,1.0	-0.208
17	"AT5G61960"	NA	chr5	-	24883691	24883955	24883907	24883955	24883550	24883573	17	0,7,0,5,6,2	6,6,4,7,5,6	1,2,3,1,5,0	6,3,4,8,10,3	298	149	1	1.0	0.0,0.368,0.0,0.263,0.375,0.143	0.077,0.25,0.273,0.059,0.2,0.0	0.048
18	"AT5G61960"	NA	chr5	-	24883691	24884174	24883872	24884174	24883550	24883573	18	1,7,0,3,4,2	0,0,2,0,0,0	1,1,3,0,5,0	0,0,0,0,0,0	298	149	1	1.0	1.0,1.0,0.0,1.0,1.0,1.0	1.0,1.0,1.0,NA,1.0,NA	-0.167
19	"AT5G61960"	NA	chr5	-	24883872	24884174	24883907	24884174	24883550	24883573	19	0,0,2,2,2,0	6,6,4,7,5,6	0,1,0,1,0,0	6,3,4,8,10,3	184	149	1	1.0	0.0,0.0,0.288,0.188,0.245,0.0	0.0,0.213,0.0,0.092,0.0,0.0	0.069
20	"AT5G61540"	NA	chr5	+	24745459	24745631	24745459	24745625	24745717	24746276	20	13,20,17,29,19,20	0,0,0,0,0,0	21,11,14,14,30,7	0,0,0,1,1,0	155	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.931,0.966,1.0	0.017
21	"AT5G61330"	NA	chr5	-	24660319	24661241	24660904	24661241	24660022	24660120	21	3,2,2,2,5,1	20,38,51,28,37,29	5,0,1,1,1,0	13,15,17,32,46,9	298	149	1	1.0	0.07,0.026,0.019,0.034,0.063,0.017	0.161,0.0,0.029,0.015,0.011,0.0	0.002
22	"AT5G60120"	NA	chr5	+	24209970	24210095	24209970	24210074	24210295	24210409	22	80,123,78,104,121,132	12,20,12,14,9,20	110,73,84,144,99,37	14,21,16,46,30,5	170	149	1	1.0	0.854,0.844,0.851,0.867,0.922,0.853	0.873,0.753,0.821,0.733,0.743,0.866	0.067
23	"AT5G60120"	NA	chr5	+	24209970	24210161	24209970	24210074	24210295	24210409	23	15,21,6,14,9,9	12,20,12,14,9,20	14,11,20,23,14,4	14,21,16,46,30,5	236	149	1	1.0	0.441,0.399,0.24,0.387,0.387,0.221	0.387,0.249,0.441,0.24,0.228,0.336	0.032
24	"AT5G60120"	NA	chr5	+	24209970	24210161	24209970	24210095	24210295	24210409	24	4,4,2,4,0,1	69,106,74,94,112,124	2,4,5,4,4,0	98,66,69,125,89,33	215	149	1	1.0	0.039,0.025,0.018,0.029,0.0,0.006	0.014,0.04,0.048,0.022,0.03,0.0	-0.006
25	"AT5G59710"	NA	chr5	+	24057377	24058171	24057377	24057584	24058279	24058388	25	39,70,41,56,38,54	0,0,3,8,4,1	22,19,15,42,40,20	0,0,0,4,1,0	298	149	1	1.0	1.0,1.0,0.872,0.778,0.826,0.964	1.0,1.0,1.0,0.84,0.952,1.0	-0.059
26	"AT5G59610"	NA	chr5	+	24014317	24014350	24014317	24014346	24014483	24014578	26	1,8,4,1,7,5	0,0,2,0,1,1	4,3,3,5,7,5	0,0,0,2,1,0	153	149	1	1.0	1.0,1.0,0.661,1.0,0.872,0.83	1.0,1.0,1.0,0.709,0.872,1.0	-0.036
27	"AT5G59480"	NA	chr5	-	23980392	23980480	23980395	23980480	23980020	23980299	27	34,43,53,40,47,44	0,0,0,0,0,0	24,23,40,56,52,17	0,0,0,0,1,0	152	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.981,1.0	0.003
