ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
10	AT5G65210	NA	chr5	+	26058594	26059201	26059019	26059201	26057817	26058028	10	78,121,75,57,130,94	22,48,24,29,28,32	98,59,93,115,116,50	4,3,8,8,14,4	574	149	8.16277992977E-08	4.19240377192987E-05	0.479,0.396,0.448,0.338,0.547,0.433	0.864,0.836,0.751,0.789,0.683,0.764	-0.341
674	AT4G02430	NA	chr4	+	1071273	1071674	1071284	1071674	1070656	1070886	674	35,98,72,67,108,71	42,78,55,55,52,41	34,47,39,63,52,36	76,77,62,114,121,55	160	149	0.00028046406527	0.0335560946332255	0.437,0.539,0.549,0.531,0.659,0.617	0.294,0.362,0.369,0.34,0.286,0.379	0.217
930	AT4G26140	NA	chr4	-	13244507	13244689	13244507	13244683	13244784	13244946	930	27,59,43,37,54,51	17,22,27,15,24,42	20,7,12,12,16,6	37,21,33,35,42,12	155	149	2.14869377846E-09	1.83928187436176E-06	0.604,0.721,0.605,0.703,0.684,0.539	0.342,0.243,0.259,0.248,0.268,0.325	0.362
971	AT1G72640	NA	chr1	-	27346745	27346919	27346745	27346899	27347084	27347147	971	1.91323230192254E+017	63,83,65,65,90,60	5.82449492681792E+017	58,47,40,53,79,30	169	149	0.000056623008723	0.0090879929000415	0.728,0.774,0.757,0.723,0.713,0.765	0.898,0.894,0.916,0.919,0.898,0.864	-0.155
972	AT1G72640	NA	chr1	-	27347584	27347661	27347584	27347658	27347769	27347856	972	1.23179131127152E+017	2.7249434732445E+017	130,98,108,153,168,59	909,727,837,1098,1266,383	152	149	0.0000551760250661	0.0090879929000415	0.307,0.262,0.27,0.278,0.249,0.259	0.123,0.117,0.112,0.12,0.115,0.131	0.151
1039	AT3G26890	NA	chr3	-	9908834	9909086	9908834	9909083	9909317	9910792	1039	3.17476345344448E+017	1.441921431112E+017	3.12233268409338E+017	2.12177246340326E+017	152	149	0.00028747433097	0.0335560946332255	0.683,0.708,0.703,0.752,0.687,0.725	0.591,0.563,0.516,0.541,0.504,0.564	0.163
1151	AT2G02560	NA	chr2	+	690462	690638	690468	690638	690311	690380	1151	62,97,69,59,75,73	58,106,62,76,109,121	26,25,25,58,42,18	84,71,80,140,164,45	155	149	0.000384149928214	0.04132453036619	0.507,0.468,0.517,0.427,0.398,0.367	0.229,0.253,0.231,0.285,0.198,0.278	0.202
1188	AT4G17310	NA	chr4	-	9685185	9685710	9685185	9685454	9686443	9686616	1188	27,35,35,24,46,35	22,29,26,16,28,23	41,37,42,80,58,17	7,3,8,13,3,6	405	149	8.4570874237E-07	0.000310254292915166	0.311,0.307,0.331,0.356,0.377,0.359	0.683,0.819,0.659,0.694,0.877,0.51	-0.367
1189	AT4G17310	NA	chr4	-	9685185	9686024	9685185	9685454	9686443	9686616	1189	84,93,92,71,145,95	22,29,26,16,28,23	81,93,90,167,119,36	7,3,8,13,3,6	719	149	0.0000898057990748	0.013565958354358	0.442,0.399,0.423,0.479,0.518,0.461	0.706,0.865,0.7,0.727,0.892,0.554	-0.287
1288	AT1G10590	NA	chr1	-	3502762	3503049	3502762	3503004	3503369	3503437	1288	6,11,8,7,18,10	52,55,60,40,77,57	11,11,4,20,14,5	6,0,5,4,3,1	194	149	9.11595243736E-11	1.17048829295702E-07	0.081,0.133,0.093,0.118,0.152,0.119	0.585,1.0,0.381,0.793,0.782,0.793	-0.606
1292	AT5G19210	NA	chr5	+	6461991	6462105	6461995	6462105	6461804	6461898	1292	41,60,72,45,66,32	20,21,23,11,25,16	14,7,13,36,24,11	16,9,20,41,19,20	153	149	0.0000960194680771	0.0136987774456663	0.666,0.736,0.753,0.799,0.72,0.661	0.46,0.431,0.388,0.461,0.552,0.349	0.282
1438	AT1G07170	NA	chr1	+	2200329	2201049	2200462	2201049	2200173	2200219	1438	17,13,12,9,33,31	5,11,7,10,10,10	12,8,6,14,23,3	0,0,5,1,0,0	282	149	0.0000158242450788	0.00312589702787372	0.642,0.384,0.475,0.322,0.636,0.621	1.0,1.0,0.388,0.881,1.0,1.0	-0.365
1514	AT3G04630	NA	chr3	+	1259566	1259661	1259569	1259661	1259226	1259461	1514	123,153,108,98,143,98	89,131,148,72,139,118	182,107,99,197,202,71	69,39,32,104,72,35	152	149	0.00038621056417	0.04132453036619	0.575,0.534,0.417,0.572,0.502,0.449	0.721,0.729,0.752,0.65,0.733,0.665	-0.2
1679	AT1G15280	NA	chr1	+	5253545	5253751	5253548	5253751	5253287	5253387	1679	2.92502344322342E+017	2.12360325233337E+017	3.95273279379513E+017	149,109,89,146,184,64	152	149	0.0000114865876047	0.00268159608807905	0.574,0.578,0.509,0.575,0.499,0.501	0.722,0.711,0.754,0.718,0.732,0.669	-0.178
1829	AT1G13880	NA	chr1	+	4749834	4751212	4749837	4751212	4749591	4749747	1829	31,36,20,22,31,27	9.11271041021792E+016	74,63,65,58,76,34	112,63,73,108,129,38	152	149	6.05987235169E-07	0.000259362536652332	0.25,0.217,0.159,0.175,0.145,0.141	0.393,0.495,0.466,0.345,0.366,0.467	-0.241
1863	AT4G03110	NA	chr4	-	1377076	1377410	1377076	1377407	1377507	1377687	1863	1.913072702073E+017	9.21581491201441E+016	3.58244312387365E+017	55,31,41,55,65,35	152	149	1.4733103626E-11	3.7834610111568E-08	0.671,0.656,0.64,0.628,0.671,0.682	0.865,0.885,0.882,0.873,0.846,0.838	-0.207
1923	AT1G58025	NA	chr1	-	21459370	21459431	21459370	21459428	21460033	21460268	1923	55,74,95,45,83,71	52,56,72,46,80,62	23,33,22,67,42,22	65,67,54,109,97,44	152	149	0.000131388199673	0.0168702448380132	0.509,0.564,0.564,0.49,0.504,0.529	0.258,0.326,0.285,0.376,0.298,0.329	0.215
1930	AT2G02148	NA	chr2	-	549139	549322	549139	549318	549519	549616	1930	7,6,2,0,5,2	2,6,4,4,4,5	1,1,3,3,3,1	2,0,0,2,0,0	153	149	0.0000140035171571	0.0029967526716194	0.773,0.493,0.327,0.0,0.549,0.28	0.327,1.0,1.0,0.594,1.0,1.0	-0.416
2401	AT1G29357	NA	chr1	-	10273930	10275219	10273930	10275147	10275293	10275765	2401	1.06168146110162E+017	90,153,121,98,145,128	60,49,48,78,82,51	120,98,102,189,189,79	221	149	0.0000267643193546	0.00490934086447234	0.443,0.425,0.449,0.431,0.43,0.421	0.252,0.252,0.241,0.218,0.226,0.303	0.184
2419	AT2G32700	NA	chr2	+	13870116	13870261	13870122	13870261	13869710	13869938	2419	2.20341305230364E+017	2.59361317260297E+017	114,80,133,115,135,64	2.88214290370399E+017	155	149	3.7870016234E-08	2.4312550422228E-05	0.45,0.476,0.48,0.46,0.541,0.417	0.276,0.264,0.306,0.23,0.245,0.287	0.203
2480	AT2G37480	NA	chr2	+	15739249	15739848	15739252	15739848	15738603	15738899	2480	801,1181,1054,932,1239,1229	3.11475388296525E+017	1162,720,868,1248,1401,453	169,87,135,187,163,66	152	149	4.30484132807E-06	0.00110548325304838	0.716,0.709,0.727,0.755,0.698,0.749	0.871,0.89,0.863,0.867,0.894,0.871	-0.15
2575	AT2G47640	NA	chr2	+	19537859	19537937	19537862	19537937	19537504	19537529	2575	1.64241253174184E+017	3.17450474339474E+017	3.34202267337397E+017	2.24153233256395E+017	152	149	1.43152475518E-06	0.00045951944641278	0.336,0.344,0.343,0.335,0.276,0.315	0.594,0.564,0.529,0.563,0.496,0.438	-0.206
2617	AT5G61020	NA	chr5	-	24558956	24559247	24558956	24559241	24559362	24559436	2617	2.60439471350467E+017	1.42225196177242E+017	2.43160179407386E+017	2.43201296420357E+017	155	149	0.00010789097869	0.0145823175408379	0.638,0.652,0.698,0.655,0.65,0.644	0.49,0.433,0.368,0.482,0.51,0.527	0.188
2707	AT5G20950	NA	chr5	-	7110561	7110819	7110561	7110797	7111195	7111453	2707	73,86,100,95,125,91	3.34508504456514E+017	139,137,140,269,208,59	3.1220926553335E+017	171	149	1.75607106156E-06	0.00050106560956512	0.16,0.129,0.147,0.154,0.175,0.141	0.28,0.364,0.315,0.305,0.341,0.337	-0.173
70	AT5G46740	NA	chr5	-	18967802	18967923	18967822	18967923	18967606	18967717	70	18,31,22,29,22,17	1,2,2,1,3,0	8,6,9,13,7,6	4,4,2,12,6,1	169	149	0.000242217655294	0.0055986004881879	0.941,0.932,0.907,0.962,0.866,1.0	0.638,0.569,0.799,0.489,0.507,0.841	0.294
73	AT5G44750	NA	chr5	+	18056513	18056585	18056513	18056573	18056667	18056754	73	12,17,19,15,23,14	8,23,14,13,18,13	1,5,0,13,10,6	29,19,18,37,36,11	161	149	6.61610208186E-06	0.000185861575407329	0.581,0.406,0.557,0.516,0.542,0.499	0.031,0.196,0.0,0.245,0.205,0.335	0.348
75	AT5G44290	NA	chr5	-	17843414	17843806	17843432	17843806	17842764	17843307	75	51,82,52,37,92,73	1.95268200191329E+017	20,8,7,22,18,11	2.36187186288317E+017	167	149	0.000851626894693	0.0172785634412158	0.189,0.214,0.188,0.147,0.2,0.205	0.07,0.037,0.032,0.064,0.048,0.069	0.137
94	AT5G37340	NA	chr5	-	14789310	14789409	14789342	14789409	14789165	14789219	94	5,2,3,2,2,3	6,1,2,0,0,0	0,4,0,4,3,0	4,4,7,4,8,1	181	149	0.000696906840023	0.0147971149986279	0.407,0.622,0.553,1.0,1.0,1.0	0.0,0.452,0.0,0.452,0.236,0.0	0.574
103	AT5G27630	NA	chr5	+	9779718	9779904	9779718	9779844	9780007	9780154	103	8,8,15,23,6,10	1,9,6,6,5,3	31,12,17,32,17,6	0,3,2,1,0,0	209	149	0.0000114422950612	0.000311845235548525	0.851,0.388,0.641,0.732,0.461,0.704	1.0,0.74,0.858,0.958,1.0,1.0	-0.296
158	AT5G11630	NA	chr5	+	3740758	3740942	3740758	3740877	3741503	3741827	158	78,123,127,59,104,93	22,38,26,27,35,29	36,24,29,41,64,15	76,48,61,74,94,15	214	149	0	0	0.712,0.693,0.773,0.603,0.674,0.691	0.248,0.258,0.249,0.278,0.322,0.41	0.397
162	AT5G10940	NA	chr5	-	3452075	3452190	3452084	3452190	3451435	3451575	162	20,46,21,28,38,43	1.13151133129189E+017	5,1,3,7,7,1	1.7518118525629E+017	158	149	0.000001799864082	5.38778985857705E-05	0.143,0.223,0.13,0.17,0.159,0.23	0.026,0.005,0.015,0.025,0.022,0.008	0.159
173	AT5G37690	NA	chr5	-	14975877	14976229	14975901	14976229	14975446	14975574	173	141,231,146,91,228,229	63,61,46,51,91,114	37,28,37,36,72,26	46,37,73,31,83,19	173	149	0.0000240628361697	0.000610260261748225	0.658,0.765,0.732,0.606,0.683,0.634	0.409,0.395,0.304,0.5,0.428,0.541	0.25
208	AT4G39390	NA	chr4	+	18315544	18315860	18315544	18315838	18316262	18316422	208	86,109,149,93,115,136	14,52,37,45,38,23	103,85,91,147,143,50	4,9,0,2,16,3	171	149	0.0000455363344575	0.00112363982053236	0.843,0.646,0.778,0.643,0.725,0.837	0.957,0.892,1.0,0.985,0.886,0.936	-0.197
215	AT4G38380	NA	chr4	-	17974504	17974799	17974518	17974799	17974276	17974419	215	10,16,16,14,20,10	34,32,31,29,28,31	26,13,16,9,28,12	2,2,5,7,9,2	163	149	6.44312936338E-10	2.86954980915412E-08	0.212,0.314,0.321,0.306,0.395,0.228	0.922,0.856,0.745,0.54,0.74,0.846	-0.479
235	AT5G37850	NA	chr5	+	15065299	15065512	15065299	15065479	15065604	15065701	235	1.0721212211819E+017	2.04375280253359E+017	57,35,51,92,91,21	3.86232294440551E+017	182	149	6.29695937615E-08	2.25455839624508E-06	0.3,0.316,0.263,0.276,0.302,0.295	0.108,0.11,0.124,0.146,0.119,0.084	0.177
251	AT4G32900	NA	chr4	-	15879537	15879623	15879545	15879623	15879345	15879418	251	39,90,70,66,73,53	1.13243179117195E+017	104,70,101,113,136,45	90,74,92,110,125,34	157	149	7.05336344886E-09	2.9952189901438E-07	0.247,0.26,0.271,0.349,0.262,0.228	0.523,0.473,0.51,0.494,0.508,0.557	-0.241
264	AT4G32330	NA	chr4	+	15608904	15609117	15608904	15609106	15609789	15610001	264	12,49,26,17,35,39	2.84440410338474E+017	63,47,63,90,98,48	2.61216239318355E+017	160	149	0.00150842802653	0.0289935744888819	0.038,0.094,0.056,0.045,0.064,0.074	0.184,0.168,0.197,0.209,0.205,0.278	-0.145
385	AT4G09980	NA	chr4	-	6249104	6249224	6249115	6249224	6248510	6248662	385	11,10,3,12,7,3	9.41511251091191E+016	47,40,49,43,39,17	66,47,44,63,71,13	160	149	0	0	0.098,0.058,0.022,0.093,0.052,0.02	0.399,0.442,0.509,0.389,0.338,0.549	-0.38
430	AT4G40050	NA	chr4	-	18561988	18562084	18561992	18562084	18561698	18561884	430	73,118,105,99,149,127	1.26174181151205E+017	140,112,130,192,206,60	43,34,24,32,50,12	153	149	0	0	0.361,0.398,0.361,0.39,0.414,0.379	0.76,0.762,0.841,0.854,0.8,0.83	-0.424
434	AT3G63480	NA	chr3	-	23442677	23442771	23442689	23442771	23442559	23442601	434	0,0,0,0,3,0	7,26,9,5,12,9	4,6,8,8,10,4	8,4,5,12,10,0	161	149	3.1907392839E-08	1.23963615583009E-06	0.0,0.0,0.0,0.0,0.188,0.0	0.316,0.581,0.597,0.382,0.481,1.0	-0.528
435	AT3G63460	NA	chr3	-	23434943	23434986	23434949	23434986	23434703	23434825	435	3.38458365303363E+017	45,61,48,54,52,53	146,133,143,248,234,85	177,165,171,308,258,80	155	149	0	0	0.878,0.878,0.88,0.844,0.87,0.885	0.442,0.437,0.446,0.436,0.466,0.505	0.417
436	AT3G63340	NA	chr3	-	23392347	23392402	23392378	23392402	23392165	23392246	436	1.58223214153228E+017	11,9,4,5,10,7	28,45,22,38,53,16	29,36,24,38,35,15	180	149	0	0	0.922,0.954,0.978,0.962,0.95,0.96	0.444,0.509,0.431,0.453,0.556,0.469	0.477
480	AT3G54500	NA	chr3	-	20178157	20178491	20178160	20178491	20177934	20178064	480	2.09323236175295E+017	86,211,129,89,150,102	4.72440447504672E+017	6.02570538721959E+017	152	149	1.30373489782E-12	7.93539974473107E-11	0.704,0.6,0.642,0.658,0.658,0.694	0.435,0.431,0.449,0.407,0.407,0.411	0.236
532	AT1G59890	NA	chr1	+	22046138	22046241	22046138	22046226	22046501	22046719	532	61,102,72,41,85,87	30,33,26,36,27,30	21,17,21,50,51,24	25,24,41,52,50,19	164	149	0.00102873233368	0.020198550981717	0.649,0.737,0.716,0.509,0.741,0.725	0.433,0.392,0.318,0.466,0.481,0.534	0.242
543	AT4G24230	NA	chr4	-	12567237	12567362	12567250	12567362	12566943	12567132	543	37,93,66,50,101,65	1.20217153158259E+017	44,12,37,24,43,15	2.98216239250418E+017	162	149	7.00513776009E-06	0.00019380881136249	0.221,0.283,0.284,0.225,0.264,0.275	0.12,0.049,0.125,0.081,0.086,0.09	0.167
545	AT5G35330	NA	chr5	-	13525620	13525834	13525641	13525834	13524824	13525279	545	54,85,72,69,149,98	107,185,141,92,180,128	25,25,32,30,45,17	204,166,166,228,311,96	170	149	5.59631230246E-11	2.83857396230332E-09	0.307,0.287,0.309,0.397,0.42,0.402	0.097,0.117,0.145,0.103,0.113,0.134	0.235
564	AT2G02080	NA	chr2	-	520976	521205	520980	521205	520263	520660	564	4,7,8,10,6,5	1.59231190170204E+017	59,56,57,102,95,36	69,42,61,103,79,37	153	149	0	0	0.024,0.029,0.039,0.054,0.028,0.022	0.454,0.565,0.476,0.491,0.539,0.487	-0.469
591	AT1G79190	NA	chr1	+	29791575	29792228	29791575	29792210	29792308	29792467	591	8,6,7,6,7,2	40,49,42,35,43,41	38,26,19,25,38,15	3,5,10,5,11,6	167	149	0	0	0.151,0.098,0.129,0.133,0.127,0.042	0.919,0.823,0.629,0.817,0.755,0.69	-0.659
595	AT1G78690	NA	chr1	+	29596982	29597235	29596982	29597190	29597315	29597446	595	11,41,19,13,28,22	15,18,26,16,26,26	24,28,20,31,44,7	7,8,5,8,9,3	194	149	0.000106273553694	0.00248789114160569	0.36,0.636,0.359,0.384,0.453,0.394	0.725,0.729,0.754,0.749,0.79,0.642	-0.301
596	AT1G78690	NA	chr1	+	29596982	29597235	29596982	29597210	29597315	29597446	596	2,18,12,5,7,9	36,46,61,49,43,43	13,20,13,23,27,5	16,16,10,18,31,6	174	149	5.20114742386E-08	1.89945903919367E-06	0.045,0.251,0.144,0.08,0.122,0.152	0.41,0.517,0.527,0.522,0.427,0.416	-0.338
602	AT2G04790	NA	chr2	+	1679306	1679909	1679306	1679886	1680014	1680176	602	20,30,16,17,24,27	31,50,22,34,42,17	3,0,3,1,4,7	53,36,46,61,103,38	172	149	9.90540982571E-13	6.23699253163671E-11	0.359,0.342,0.387,0.302,0.331,0.579	0.047,0.0,0.053,0.014,0.033,0.138	0.336
605	AT1G79270	NA	chr1	+	29815505	29816515	29815505	29816510	29816606	29816677	605	19,13,9,20,18,25	13,27,24,5,12,9	25,11,30,27,31,12	2,0,2,3,2,0	154	149	1.71841404106E-07	5.81078525736215E-06	0.586,0.318,0.266,0.795,0.592,0.729	0.924,1.0,0.936,0.897,0.937,1.0	-0.401
619	AT1G72740	NA	chr1	-	27381146	27381248	27381164	27381248	27380621	27380901	619	58,101,79,56,107,92	147,137,125,97,173,116	37,21,29,45,46,14	126,111,131,157,181,61	167	149	0.00146376353039	0.0284343851754483	0.26,0.397,0.361,0.34,0.356,0.414	0.208,0.144,0.165,0.204,0.185,0.17	0.175
630	AT1G70490	NA	chr1	-	26565290	26565849	26565301	26565849	26565004	26565161	630	2,2,4,0,5,6	1,1,1,1,1,0	8,2,5,5,1,1	2,1,7,4,7,1	160	149	0.000645406332744	0.013864846630477	0.651,0.651,0.788,0.0,0.823,1.0	0.788,0.651,0.399,0.538,0.117,0.482	0.156
631	AT1G70490	NA	chr1	-	26565290	26565849	26565317	26565849	26565004	26565161	631	3,5,4,0,6,7	4,6,5,6,3,10	8,2,6,6,1,1	0,0,0,0,0,0	176	149	2.91955348786E-12	1.66597020901011E-10	0.388,0.414,0.404,0.0,0.629,0.372	1.0,1.0,1.0,1.0,1.0,1.0	-0.632
632	AT1G70490	NA	chr1	-	26565301	26565849	26565317	26565849	26565004	26565161	632	2,4,1,1,2,1	4,6,5,6,3,10	2,1,8,5,7,1	0,0,0,0,0,0	165	149	0	0	0.311,0.376,0.153,0.131,0.376,0.083	1.0,1.0,1.0,1.0,1.0,1.0	-0.762
640	AT1G68820	NA	chr1	+	25866794	25866882	25866794	25866864	25866961	25867031	640	11,20,17,16,30,29	9.32001521201732E+016	34,28,33,48,70,14	113,58,87,95,143,34	167	149	0.000908403794561	0.0182279706469053	0.095,0.082,0.091,0.106,0.134,0.137	0.212,0.301,0.253,0.311,0.304,0.269	-0.167
641	AT1G68140	NA	chr1	-	25540793	25541741	25541435	25541741	25538944	25540430	641	28,44,38,35,59,54	3,7,2,4,5,7	23,25,38,39,33,20	0,0,2,0,1,2	791	149	0.0000478639143896	0.00116532676900546	0.637,0.542,0.782,0.622,0.69,0.592	1.0,1.0,0.782,1.0,0.861,0.653	-0.238
720	AT2G04690	NA	chr2	+	1645913	1646066	1645913	1646031	1646154	1646443	720	3.22529491377677E+017	2.32374334288532E+017	6.46374472642747E+017	207,151,155,228,251,85	184	149	5.19670367849E-07	1.63606567533151E-05	0.529,0.534,0.543,0.515,0.508,0.491	0.716,0.667,0.711,0.695,0.707,0.733	-0.185
728	AT1G55500	NA	chr1	+	20722145	20722308	20722145	20722292	20722393	20722856	728	12,13,12,13,14,20	1.63260285185243E+017	25,29,47,85,55,17	124,100,131,284,245,42	165	149	0.000771977554778	0.0158385507306138	0.062,0.043,0.037,0.06,0.049,0.074	0.154,0.208,0.245,0.213,0.169,0.268	-0.155
732	AT1G73390	NA	chr1	-	27594494	27594551	27594498	27594551	27593901	27594166	732	38,36,43,28,27,64	14,26,18,14,17,29	12,10,5,16,21,6	25,20,25,63,62,12	153	149	1.09277031868E-11	6.04666243002933E-10	0.726,0.574,0.699,0.661,0.607,0.682	0.319,0.327,0.163,0.198,0.248,0.327	0.394
735	AT1G04985	NA	chr1	-	1417325	1418046	1417973	1418046	1416868	1416978	735	5.48746614561701E+017	47,107,71,57,94,87	4.94358464531622E+017	115,108,97,118,188,66	797	149	0.000308138383773	0.00703325860961872	0.686,0.566,0.618,0.648,0.582,0.577	0.445,0.383,0.472,0.457,0.382,0.416	0.187
761	AT1G20060	NA	chr1	-	6952305	6952398	6952308	6952398	6952131	6952224	761	15,12,13,5,9,17	0,4,0,2,3,1	0,0,1,0,2,3	4,5,7,6,17,1	152	149	7.7637896112E-13	5.063099939304E-11	1.0,0.746,1.0,0.71,0.746,0.943	0.0,0.0,0.123,0.0,0.103,0.746	0.695
762	AT1G20060	NA	chr1	-	6952652	6952745	6952655	6952745	6952478	6952571	762	4,5,11,3,1,6	3,1,4,1,0,2	0,2,0,2,1,0	7,7,8,10,8,7	152	149	1.36102240589E-12	8.01686101017787E-11	0.567,0.831,0.729,0.746,1.0,0.746	0.0,0.219,0.0,0.164,0.109,0.0	0.688
789	AT1G49980	NA	chr1	+	18511848	18511993	18511848	18511962	18512089	18512512	789	17,6,9,11,19,11	34,49,49,36,55,55	25,22,16,28,31,21	19,10,15,22,36,9	180	149	1.52232087047E-07	5.24482624429853E-06	0.293,0.092,0.132,0.202,0.222,0.142	0.521,0.646,0.469,0.513,0.416,0.659	-0.357
790	AT1G49980	NA	chr1	+	18511848	18511998	18511848	18511962	18512089	18512512	790	5,10,3,7,12,2	34,49,49,36,55,55	14,8,9,23,21,13	19,10,15,22,36,9	185	149	2.50135398394E-06	7.36689092689426E-05	0.106,0.141,0.047,0.135,0.149,0.028	0.372,0.392,0.326,0.457,0.32,0.538	-0.3
