ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1	"AT5G66620"	NA	chr5	+	26591323	26591442	26591323	26591389	26591519	26591578	1	17,43,21,14,42,23	0,2,1,0,0,0	28,14,23,21,27,10	0,0,0,0,0,0	202	149	1	1.0	1.0,0.941,0.939,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.02
3	"AT5G65970"	NA	chr5	-	26388353	26388669	26388495	26388669	26388166	26388234	3	125,160,153,108,157,172	0,0,0,4,0,0	101,103,95,184,143,56	0,0,0,0,1,0	291	149	1	1.0	1.0,1.0,1.0,0.933,1.0,1.0	1.0,1.0,1.0,1.0,0.987,1.0	-0.009
4	"AT5G65770"	NA	chr5	+	26312838	26313190	26312838	26313109	26313231	26313315	4	7,7,0,1,4,2	145,255,167,170,237,234	0,2,5,3,1,1	91,110,129,190,164,47	230	149	1	1.0	0.03,0.017,0.0,0.004,0.011,0.006	0.0,0.012,0.024,0.01,0.004,0.014	0.001
5	"AT5G65440"	NA	chr5	+	26151421	26151806	26151421	26151747	26151996	26152050	5	0,13,2,2,4,4	3,1,1,1,10,1	3,7,4,11,12,2	0,0,2,7,7,0	208	149	0.375567073478	1.0	0.0,0.903,0.589,0.589,0.223,0.741	1.0,1.0,0.589,0.53,0.551,1.0	-0.271
6	"AT5G64990"	NA	chr5	-	25964350	25964442	25964371	25964442	25964177	25964266	6	0,0,1,1,0,0	4,19,14,13,12,20	0,0,0,0,0,0	9,5,2,11,16,3	170	149	1	1.0	0.0,0.0,0.059,0.063,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.02
8	"AT5G63960"	NA	chr5	+	25601114	25601303	25601114	25601252	25601462	25601540	8	0,0,5,0,4,2	15,36,24,29,31,22	0,0,0,1,0,0	14,17,10,33,25,18	200	149	1	1.0	0.0,0.0,0.134,0.0,0.088,0.063	0.0,0.0,0.0,0.022,0.0,0.0	0.044
9	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515745	25516081	9	61,105,67,49,107,63	10,16,16,16,14,20	67,67,88,99,118,47	18,6,12,10,15,12	184	149	1	1.0	0.832,0.842,0.772,0.713,0.861,0.718	0.751,0.9,0.856,0.889,0.864,0.76	-0.047
10	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515877	25516074	10	56,79,64,32,85,49	0,1,1,0,0,0	54,56,66,91,76,40	0,0,1,0,0,1	184	149	1	1.0	1.0,0.985,0.981,1.0,1.0,1.0	1.0,1.0,0.982,1.0,1.0,0.97	0.002
11	"AT5G63680"	NA	chr5	+	25490064	25490375	25490064	25490165	25490474	25490764	11	2,4,9,6,9,4	157,270,222,203,268,300	8,7,14,33,19,7	189,103,133,213,194,90	359	149	1	1.0	0.005,0.006,0.017,0.012,0.014,0.006	0.017,0.027,0.042,0.06,0.039,0.031	-0.026
12	"AT5G63620"	NA	chr5	-	25466686	25466864	25466693	25466864	25466127	25466571	12	2,4,2,2,6,3	559,947,705,618,1014,748	1,1,0,2,1,0	832,612,660,745,1020,331	156	149	1	1.0	0.003,0.004,0.003,0.003,0.006,0.004	0.001,0.002,0.0,0.003,0.001,0.0	0.003
13	"AT5G63600"	NA	chr5	-	25461394	25461727	25461399	25461727	25460683	25461310	13	0,0,0,0,0,0	0,0,0,1,0,0	0,0,3,1,1,0	0,0,0,0,0,0	154	149	1	1.0	NA,NA,NA,0.0,NA,NA	NA,NA,1.0,1.0,1.0,NA	-1.0
16	"AT5G62480"	NA	chr5	-	25089239	25089626	25089373	25089626	25088526	25089170	16	230,393,242,205,353,357	0,6,0,0,4,1	239,140,241,220,372,83	0,0,0,1,7,2	283	149	1	1.0	1.0,0.972,1.0,1.0,0.979,0.995	1.0,1.0,1.0,0.991,0.965,0.956	0.006
17	"AT5G62165"	NA	chr5	+	24967327	24967736	24967327	24967427	24967840	24967882	17	14,49,14,7,25,12	2,5,1,0,1,0	1,6,0,2,6,1	0,1,0,0,0,0	458	149	1	1.0	0.695,0.761,0.82,1.0,0.891,1.0	1.0,0.661,NA,1.0,1.0,1.0	-0.071
18	"AT5G61960"	NA	chr5	-	24884059	24884174	24884152	24884174	24883405	24883955	18	5,1,4,12,5,2	4,10,11,10,4,11	0,3,1,11,10,2	3,3,11,13,8,2	242	149	1	1.0	0.435,0.058,0.183,0.425,0.435,0.101	0.0,0.381,0.053,0.343,0.435,0.381	0.007
19	"AT5G61960"	NA	chr5	-	24883691	24883955	24883907	24883955	24883550	24883573	19	3,9,10,11,9,5	12,14,7,22,7,13	0,10,10,6,20,2	11,5,12,25,24,9	365	149	1	1.0	0.093,0.208,0.368,0.17,0.344,0.136	0.0,0.449,0.254,0.089,0.254,0.083	0.032
20	"AT5G61960"	NA	chr5	-	24883691	24884174	24883872	24884174	24883550	24883573	20	3,9,10,7,7,5	3,0,0,0,0,0	0,8,9,2,13,2	0,0,0,0,0,0	330	149	1	1.0	0.311,1.0,1.0,1.0,1.0,1.0	NA,1.0,1.0,1.0,1.0,1.0	-0.115
21	"AT5G61960"	NA	chr5	-	24883872	24884174	24883907	24884174	24883550	24883573	21	3,0,0,4,2,0	12,14,7,22,7,13	0,2,1,4,7,0	11,5,12,25,24,9	184	149	1	1.0	0.168,0.0,0.0,0.128,0.188,0.0	0.0,0.245,0.063,0.115,0.191,0.0	-0.022
22	"AT5G61540"	NA	chr5	+	24745459	24745631	24745459	24745625	24745717	24746276	22	24,53,48,42,46,43	0,0,0,0,0,0	45,27,23,43,65,14	2,0,0,1,1,0	155	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.956,1.0,1.0,0.976,0.984,1.0	0.014
23	"AT5G61330"	NA	chr5	-	24660319	24661241	24660904	24661241	24660022	24660120	23	6,16,8,10,10,5	53,68,78,47,77,73	12,8,14,12,10,11	48,36,51,84,91,19	734	149	1	1.0	0.022,0.046,0.02,0.041,0.026,0.014	0.048,0.043,0.053,0.028,0.022,0.105	-0.022
25	"AT5G60120"	NA	chr5	+	24209970	24210095	24209970	24210074	24210295	24210409	25	184,220,228,236,260,273	24,28,26,25,19,34	243,137,172,323,247,78	32,40,23,72,50,14	170	149	1	1.0	0.87,0.873,0.885,0.892,0.923,0.876	0.869,0.75,0.868,0.797,0.812,0.83	0.065
26	"AT5G60120"	NA	chr5	+	24209970	24210161	24209970	24210074	24210295	24210409	26	26,35,20,44,28,25	24,28,26,25,19,34	24,27,22,44,43,9	32,40,23,72,50,14	236	149	1	1.0	0.406,0.441,0.327,0.526,0.482,0.317	0.321,0.299,0.377,0.278,0.352,0.289	0.097
27	"AT5G60120"	NA	chr5	+	24209970	24210161	24209970	24210095	24210295	24210409	27	10,7,4,9,0,3	168,192,212,201,232,251	2,7,6,8,11,3	221,117,156,287,215,72	215	149	1	1.0	0.04,0.025,0.013,0.03,0.0,0.008	0.006,0.04,0.026,0.019,0.034,0.028	-0.006
28	"AT5G59710"	NA	chr5	+	24057377	24058171	24057377	24057584	24058279	24058388	28	81,118,80,116,101,108	1,0,2,9,2,3	58,52,63,117,100,62	2,1,0,4,2,0	736	149	1	1.0	0.943,1.0,0.89,0.723,0.911,0.879	0.854,0.913,1.0,0.856,0.91,1.0	-0.031
29	"AT5G59610"	NA	chr5	+	24014317	24014350	24014317	24014346	24014483	24014578	29	2,12,9,1,16,12	0,0,2,1,6,3	9,11,6,10,18,7	5,0,1,6,0,1	153	149	1	1.0	1.0,1.0,0.814,0.493,0.722,0.796	0.637,1.0,0.854,0.619,1.0,0.872	-0.026
31	"AT5G59480"	NA	chr5	-	23981278	23981590	23981422	23981590	23981095	23981174	31	4,0,1,2,0,2	78,104,102,73,84,122	0,0,0,0,0,0	67,27,77,114,64,17	293	149	1	1.0	0.025,0.0,0.005,0.014,0.0,0.008	0.0,0.0,0.0,0.0,0.0,0.0	0.009
33	"AT5G57960"	NA	chr5	-	23465534	23465949	23465806	23465949	23465144	23465259	33	135,197,208,123,176,149	1,0,0,1,1,0	91,59,56,80,102,33	0,0,0,0,0,0	421	149	1	1.0	0.979,1.0,1.0,0.978,0.984,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.01
