ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67540"	NA	chr5	-	26945172	26945782	26945172	26945699	26946015	26946377	0	42,35,35,22,43,36	32,37,39,39,55,56	27,15,14,35,37,7	36,32,35,57,47,20	232	149	1	1.0	0.457,0.378,0.366,0.266,0.334,0.292	0.325,0.231,0.204,0.283,0.336,0.184	0.088
1	"AT5G67110"	NA	chr5	-	26785617	26785827	26785617	26785683	26785917	26785989	1	33,43,26,26,23,30	0,0,0,0,0,2	27,14,20,62,41,10	0,0,0,2,0,0	293	149	1	1.0	1.0,1.0,1.0,1.0,1.0,0.884	1.0,1.0,1.0,0.94,1.0,1.0	-0.009
2	"AT5G66850"	NA	chr5	-	26695567	26696171	26695567	26696142	26696300	26696380	2	7,10,14,6,9,17	112,183,134,151,192,167	7,4,2,11,19,3	132,101,91,187,195,59	178	149	1	1.0	0.05,0.044,0.08,0.032,0.038,0.079	0.043,0.032,0.018,0.047,0.075,0.041	0.011
3	"AT5G66720"	NA	chr5	-	26639669	26639979	26639669	26639970	26640048	26640545	3	412,559,504,438,603,470	41,54,39,51,53,34	528,319,404,497,556,182	37,27,17,28,38,11	158	149	1	1.0	0.905,0.907,0.924,0.89,0.915,0.929	0.931,0.918,0.957,0.944,0.932,0.94	-0.025
4	"AT5G66240"	NA	chr5	+	26467906	26467956	26467912	26467956	26467723	26467808	4	425,743,561,527,753,599	18,29,13,28,42,32	480,338,375,559,680,222	31,23,23,29,32,7	155	149	1	1.0	0.958,0.961,0.976,0.948,0.945,0.947	0.937,0.934,0.94,0.949,0.953,0.968	0.009
5	"AT5G66190"	NA	chr5	-	26452349	26452483	26452349	26452478	26452571	26452800	5	3111,4659,3575,3167,4094,4273	1,0,0,0,0,0	3701,2590,3361,4796,5326,1836	0,0,0,1,0,0	154	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.0
6	"AT5G66060"	NA	chr5	+	26420112	26420210	26420118	26420210	26419763	26419848	6	174,283,247,179,276,236	0,0,0,0,0,2	158,127,149,214,255,71	0,0,0,0,1,0	155	149	1	1.0	1.0,1.0,1.0,1.0,1.0,0.991	1.0,1.0,1.0,1.0,0.996,1.0	-0.001
7	"AT5G65930"	NA	chr5	-	26375107	26375207	26375107	26375204	26375292	26375859	7	76,118,87,108,109,120	0,0,0,1,1,1	69,59,46,152,77,30	1,0,0,0,0,0	152	149	1	1.0	1.0,1.0,1.0,0.991,0.991,0.992	0.985,1.0,1.0,1.0,1.0,1.0	-0.002
8	"AT5G65640"	NA	chr5	+	26238553	26238721	26238563	26238721	26238239	26238422	8	161,217,183,121,176,226	1,3,0,2,0,0	130,80,124,247,181,62	0,0,1,3,0,0	159	149	1	1.0	0.993,0.985,1.0,0.983,1.0,1.0	1.0,1.0,0.991,0.987,1.0,1.0	-0.003
9	"AT5G65460"	NA	chr5	-	26164301	26164497	26164301	26164488	26164590	26164646	9	41,67,75,55,72,77	0,2,0,0,0,0	33,34,40,66,69,19	0,0,0,0,0,0	158	149	1	1.0	1.0,0.969,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.005
10	"AT5G65210"	NA	chr5	+	26058594	26059201	26059019	26059201	26057817	26058028	10	78,121,75,57,130,94	22,48,24,29,28,32	98,59,93,115,116,50	4,3,8,8,14,4	574	149	8.16277992977e-08	4.192403771929872e-05	0.479,0.396,0.448,0.338,0.547,0.433	0.864,0.836,0.751,0.789,0.683,0.764	-0.341
11	"AT5G65210"	NA	chr5	+	26059313	26059394	26059317	26059394	26059019	26059201	11	975,1432,946,754,1235,1270	4,0,0,0,0,0	714,452,643,722,1042,316	0,1,4,1,5,0	153	149	1	1.0	0.996,1.0,1.0,1.0,1.0,1.0	1.0,0.998,0.994,0.999,0.995,1.0	0.002
12	"AT5G65060"	NA	chr5	+	25990083	25990183	25990116	25990183	25989941	25990003	12	34,49,43,30,60,39	13,9,6,13,5,14	19,22,24,16,42,7	6,5,1,5,25,0	182	149	1	1.0	0.682,0.817,0.854,0.654,0.908,0.695	0.722,0.783,0.952,0.724,0.579,1.0	-0.025
13	"AT5G63950"	NA	chr5	-	25596101	25596230	25596101	25596179	25596486	25596541	13	46,48,84,55,83,94	0,2,0,0,0,2	35,33,41,53,56,18	0,0,0,0,0,0	200	149	1	1.0	1.0,0.947,1.0,1.0,1.0,0.972	1.0,1.0,1.0,1.0,1.0,1.0	-0.013
14	"AT5G63870"	NA	chr5	-	25562512	25562924	25562512	25562913	25563158	25563316	14	22,30,34,6,25,23	172,261,223,197,270,237	17,14,19,35,31,16	200,153,178,215,281,70	160	149	1	1.0	0.106,0.097,0.124,0.028,0.079,0.083	0.073,0.079,0.09,0.132,0.093,0.176	-0.021
15	"AT5G63680"	NA	chr5	+	25490313	25490764	25490474	25490764	25490064	25490165	15	5,7,10,7,11,2	157,270,222,203,268,300	3,5,5,13,14,7	189,103,133,213,194,90	310	149	1	1.0	0.015,0.012,0.021,0.016,0.019,0.003	0.008,0.023,0.018,0.028,0.034,0.036	-0.01
16	"AT5G63670"	NA	chr5	+	25488992	25489054	25488997	25489054	25488635	25488691	16	309,529,477,386,506,462	1,3,3,2,4,1	405,333,392,466,582,199	0,1,2,2,1,2	154	149	1	1.0	0.997,0.994,0.994,0.995,0.992,0.998	1.0,0.997,0.995,0.996,0.998,0.99	-0.001
18	"AT5G63620"	NA	chr5	-	25466127	25466571	25466127	25466564	25466693	25467087	18	583,980,731,636,1049,783	4,6,4,7,19,10	854,637,688,778,1075,349	5,3,7,10,5,2	156	149	1	1.0	0.993,0.994,0.994,0.989,0.981,0.987	0.994,0.995,0.989,0.987,0.995,0.994	-0.003
19	"AT5G63550"	NA	chr5	+	25446543	25446612	25446546	25446612	25446392	25446473	19	7,28,20,3,22,9	53,69,90,68,88,74	8,2,4,13,11,1	36,38,45,109,84,20	152	149	1	1.0	0.115,0.285,0.179,0.041,0.197,0.107	0.179,0.049,0.08,0.105,0.114,0.047	0.058
20	"AT5G63440"	NA	chr5	+	25407020	25407135	25407028	25407135	25406301	25406474	20	79,79,120,88,103,91	14,31,14,18,22,23	55,38,43,91,68,21	15,14,8,11,12,9	157	149	1	1.0	0.843,0.707,0.891,0.823,0.816,0.79	0.777,0.72,0.836,0.887,0.843,0.689	0.02
22	"AT5G62640"	NA	chr5	-	25150537	25150911	25150537	25150893	25151011	25151093	22	204,294,305,281,336,307	8,8,9,3,8,7	252,140,192,283,271,106	10,3,12,6,7,3	167	149	1	1.0	0.958,0.97,0.968,0.988,0.974,0.975	0.957,0.977,0.935,0.977,0.972,0.969	0.008
23	"AT5G62290"	NA	chr5	+	25020537	25020603	25020540	25020603	25020385	25020445	23	161,210,214,162,237,215	0,0,1,0,2,0	202,145,132,223,211,87	0,2,2,1,0,0	152	149	1	1.0	1.0,1.0,0.995,1.0,0.991,1.0	1.0,0.986,0.985,0.995,1.0,1.0	0.003
