IncLevel1	IncLevel2	IncLevelDifference
1.0,1.0	1.0,0.976	0.012
0.004,0.008	0.024,0.0	-0.006
0.0,0.417	0.642,0.506	-0.366
0.085,0.051	0.0,0.0	0.068
0.756,0.837	0.886,0.808	-0.05
0.98,1.0	1.0,1.0	-0.01
0.002,0.0	0.022,0.023	-0.021
0.011,0.003	0.002,0.001	0.005
1.0,0.989	1.0,0.974	0.007
0.789,0.882	NA,0.667	0.168
0.223,0.251	0.081,0.429	-0.018
0.2,0.179	0.167,0.193	0.01
0.075,0.092	0.0,0.174	-0.004
0.968,1.0	1.0,0.984	-0.008
0.033,0.053	0.023,0.028	0.017
0.855,0.933	0.857,0.783	0.074
0.321,0.491	0.35,0.347	0.058
0.016,0.0	0.02,0.043	-0.024
0.932,0.927	1.0,0.957	-0.049
1.0,0.687	0.796,0.94	-0.024
1.0,1.0	1.0,0.988	0.006
0.005,0.0	0.0,0.0	0.003
0.99,0.989	1.0,1.0	-0.01
0.995,0.993	1.0,1.0	-0.006
0.106,0.289	0.151,0.129	0.057
0.008,0.014	0.003,0.002	0.008
0.033,0.068	0.086,0.082	-0.033
0.038,0.006	0.075,0.062	-0.047
0.0,0.004	0.003,0.022	-0.01
0.0,0.046	0.0,0.179	-0.067
0.907,0.861	0.895,0.831	0.021
0.006,0.003	0.01,0.01	-0.005
0.874,1.0	1.0,0.741	0.067
0.967,0.948	0.981,0.962	-0.014
1.0,0.951	1.0,1.0	-0.024
0.033,0.037	0.029,0.046	-0.002
0.032,0.025	0.041,0.028	-0.006
0.12,0.172	0.172,0.221	-0.051
0.014,0.024	0.0,0.025	0.006
0.4,1.0	0.6,0.556	0.122
1.0,0.98	1.0,1.0	-0.01
0.962,1.0	1.0,1.0	-0.019
1.0,1.0	0.959,0.989	0.026
0.934,0.942	1.0,0.975	-0.05
0.138,0.137	0.122,0.194	-0.02
0.978,0.938	0.804,0.865	0.123
0.02,0.008	0.007,0.0	0.011
1.0,0.994	1.0,0.989	0.003
0.012,0.003	0.014,0.009	-0.004
0.182,0.157	0.081,0.09	0.084
0.443,0.31	0.18,0.148	0.213
0.002,0.0	0.0,0.001	0.001
0.925,0.841	0.841,0.43	0.248
0.814,0.907	1.0,1.0	-0.139
0.524,0.611	0.0,0.167	0.484
0.797,0.978	1.0,1.0	-0.113
0.194,0.205	0.034,0.041	0.162
0.022,0.023	0.021,0.012	0.006
0.071,0.075	0.056,0.069	0.01
0.113,0.341	0.104,0.309	0.021
0.714,0.394	0.733,0.714	-0.169
0.714,0.767	1.0,0.92	-0.22
0.814,0.856	1.0,0.943	-0.137
0.761,0.809	0.73,0.612	0.114
0.017,0.017	0.031,0.033	-0.015
0.052,0.056	0.111,0.147	-0.075
0.532,0.501	0.446,0.437	0.075
0.0,0.078	0.0,0.24	-0.081
0.996,1.0	1.0,1.0	-0.002
0.292,1.0	0.0,0.0	0.646
1.0,0.995	1.0,1.0	-0.002
0.006,0.01	0.011,0.01	-0.002
0.992,0.954	0.995,1.0	-0.025
0.018,0.023	0.027,0.034	-0.01
0.048,0.058	0.025,0.025	0.028
0.308,0.0	0.641,0.0	-0.167
0.537,0.284	0.919,0.924	-0.511
1.0,0.975	1.0,1.0	-0.012
0.964,0.975	1.0,0.977	-0.019
0.0,0.0	0.0,0.1	-0.05
0.714,0.6	0.0,0.25	0.532
