ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
0	"AT5G67540"	NA	chr5	-	26945172	26945782	26945172	26945699	26946015	26946377	0	16,23,19,11,22,14	12,22,20,23,24,33	7,6,10,16,17,1	14,17,20,21,22,11	232	149	1	1.0	0.461,0.402,0.379,0.235,0.371,0.214	0.243,0.185,0.243,0.329,0.332,0.055	0.112
1	"AT5G67110"	NA	chr5	-	26785617	26785827	26785617	26785683	26785917	26785989	1	15,18,13,11,14,13	0,0,0,0,0,1	16,9,13,33,13,2	1,0,0,2,0,0	293	149	1	1.0	1.0,1.0,1.0,1.0,1.0,0.869	0.891,1.0,1.0,0.894,1.0,1.0	0.014
2	"AT5G66850"	NA	chr5	-	26695567	26696171	26695567	26696142	26696300	26696380	2	2,4,4,5,7,5	49,99,61,68,83,77	4,0,1,5,5,1	78,58,57,77,80,23	178	149	1	1.0	0.033,0.033,0.052,0.058,0.066,0.052	0.041,0.0,0.014,0.052,0.05,0.035	0.017
3	"AT5G66720"	NA	chr5	-	26639669	26639979	26639669	26639970	26640048	26640545	3	185,277,275,248,313,221	26,30,16,25,30,14	259,171,205,227,295,94	12,10,8,12,9,9	158	149	1	1.0	0.87,0.897,0.942,0.903,0.908,0.937	0.953,0.942,0.96,0.947,0.969,0.908	-0.037
4	"AT5G66240"	NA	chr5	+	26467906	26467956	26467912	26467956	26467723	26467808	4	218,349,245,263,387,300	6,16,9,14,15,12	228,190,194,264,298,109	16,5,12,21,15,6	155	149	1	1.0	0.972,0.954,0.963,0.948,0.961,0.96	0.932,0.973,0.94,0.924,0.95,0.946	0.016
7	"AT5G65930"	NA	chr5	-	26375107	26375207	26375107	26375204	26375292	26375859	7	58,62,39,42,38,56	0,0,0,2,0,0	31,35,22,61,25,23	0,0,0,0,0,0	152	149	1	1.0	1.0,1.0,1.0,0.954,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.008
8	"AT5G65640"	NA	chr5	+	26238553	26238721	26238563	26238721	26238239	26238422	8	73,91,90,78,86,106	0,0,0,0,0,0	50,33,59,130,110,37	0,1,0,0,0,0	159	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,0.969,1.0,1.0,1.0,1.0	0.005
10	"AT5G65210"	NA	chr5	+	26058594	26059201	26059019	26059201	26057817	26058028	10	13,23,15,7,21,18	15,21,11,12,16,13	10,5,15,13,6,5	0,4,2,4,11,1	298	149	0.135022144034	1.0	0.302,0.354,0.405,0.226,0.396,0.409	1.0,0.385,0.789,0.619,0.214,0.714	-0.272
11	"AT5G65210"	NA	chr5	+	26059313	26059394	26059317	26059394	26059019	26059201	11	506,716,465,334,616,636	2,0,0,0,0,1	350,228,354,352,517,159	0,0,1,2,4,0	153	149	1	1.0	0.996,1.0,1.0,1.0,1.0,0.998	1.0,1.0,0.997,0.994,0.992,1.0	0.002
12	"AT5G65060"	NA	chr5	+	25990083	25990183	25990116	25990183	25989941	25990003	12	17,20,17,17,27,20	6,7,3,5,3,12	10,11,8,15,20,6	2,1,3,1,10,0	182	149	0.834893415699	1.0	0.699,0.701,0.823,0.736,0.88,0.577	0.804,0.9,0.686,0.925,0.621,1.0	-0.087
13	"AT5G63950"	NA	chr5	-	25596101	25596230	25596101	25596179	25596486	25596541	13	24,34,48,29,39,33	0,4,0,0,0,0	10,15,22,38,25,7	0,0,0,0,0,0	200	149	1	1.0	1.0,0.864,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.023
14	"AT5G63870"	NA	chr5	-	25562512	25562924	25562512	25562913	25563158	25563316	14	4,18,17,6,9,13	89,123,113,97,146,120	7,3,8,17,19,6	114,77,98,120,145,47	160	149	1	1.0	0.04,0.12,0.123,0.054,0.054,0.092	0.054,0.035,0.071,0.117,0.109,0.106	-0.001
15	"AT5G63680"	NA	chr5	+	25490313	25490764	25490474	25490764	25490064	25490165	15	3,0,3,4,3,0	68,128,119,93,131,145	2,3,0,3,10,3	81,47,66,114,95,40	298	149	1	1.0	0.022,0.0,0.012,0.021,0.011,0.0	0.012,0.031,0.0,0.013,0.05,0.036	-0.013
16	"AT5G63670"	NA	chr5	+	25488992	25489054	25488997	25489054	25488635	25488691	16	173,246,218,197,264,218	0,2,2,1,0,1	198,198,186,252,298,96	0,0,3,0,0,2	154	149	1	1.0	1.0,0.992,0.991,0.995,1.0,0.995	1.0,1.0,0.984,1.0,1.0,0.979	0.002
18	"AT5G63620"	NA	chr5	-	25466127	25466571	25466127	25466564	25466693	25467087	18	291,485,380,297,540,395	3,1,3,1,11,4	451,300,367,387,500,203	1,2,3,3,12,0	156	149	1	1.0	0.989,0.998,0.992,0.996,0.979,0.99	0.998,0.993,0.992,0.992,0.975,1.0	-0.001
19	"AT5G63550"	NA	chr5	+	25446543	25446612	25446546	25446612	25446392	25446473	19	3,12,10,5,15,8	35,28,44,42,44,44	3,2,1,8,1,0	21,11,27,55,55,19	152	149	0.562070125715	1.0	0.078,0.296,0.182,0.105,0.25,0.151	0.123,0.151,0.035,0.125,0.018,0.0	0.102
