ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3	"AT5G65970"	NA	chr5	-	26388353	26388669	26388495	26388669	26388166	26388234	3	63,77,72,58,74,87	0,0,0,2,0,0	60,37,44,79,83,18	0,0,0,0,0,0	291	149	1	1.0	1.0,1.0,1.0,0.937,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.01
4	"AT5G65770"	NA	chr5	+	26312838	26313190	26312838	26313109	26313231	26313315	4	1,3,0,1,0,0	69,142,95,73,111,108	0,1,2,1,0,3	46,45,73,91,87,32	230	149	1	1.0	0.009,0.014,0.0,0.009,0.0,0.0	0.0,0.014,0.017,0.007,0.0,0.057	-0.011
5	"AT5G65440"	NA	chr5	+	26151421	26151806	26151421	26151747	26151996	26152050	5	0,7,1,3,1,5	1,0,0,0,1,1	4,1,1,5,7,0	0,0,2,3,4,1	208	149	0.29068098763	1.0	0.0,1.0,1.0,1.0,0.417,0.782	1.0,1.0,0.264,0.544,0.556,0.0	0.139
6	"AT5G64990"	NA	chr5	-	25964350	25964442	25964371	25964442	25964177	25964266	6	0,0,1,0,0,0	4,9,8,4,15,12	0,0,0,0,0,0	6,2,2,3,6,1	170	149	1	1.0	0.0,0.0,0.099,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.017
8	"AT5G63960"	NA	chr5	+	25601114	25601303	25601114	25601252	25601462	25601540	8	0,0,3,0,1,1	8,10,10,16,12,12	0,0,0,1,0,0	11,12,3,23,10,10	200	149	1	1.0	0.0,0.0,0.183,0.0,0.058,0.058	0.0,0.0,0.0,0.031,0.0,0.0	0.045
9	"AT5G63760"	NA	chr5	-	25516184	25516918	25516219	25516918	25515745	25516081	9	26,50,31,28,49,25	5,12,6,5,5,6	38,25,35,55,65,27	8,4,3,6,14,4	184	149	1	1.0	0.808,0.771,0.807,0.819,0.888,0.771	0.794,0.835,0.904,0.881,0.79,0.845	-0.031
10	"AT5G63680"	NA	chr5	+	25490064	25490375	25490064	25490165	25490474	25490764	10	2,2,2,2,3,3	68,128,119,93,131,145	6,3,4,7,8,0	81,47,66,114,95,40	359	149	1	1.0	0.012,0.006,0.007,0.009,0.009,0.009	0.03,0.026,0.025,0.025,0.034,0.0	-0.015
11	"AT5G63620"	NA	chr5	-	25466686	25466864	25466693	25466864	25466127	25466571	11	0,5,7,0,1,3	283,471,360,288,520,378	0,0,0,1,0,0	436,287,358,378,476,190	156	149	1	1.0	0.0,0.01,0.018,0.0,0.002,0.008	0.0,0.0,0.0,0.003,0.0,0.0	0.006
12	"AT5G63600"	NA	chr5	-	25461394	25461727	25461399	25461727	25460683	25461310	12	0,0,0,0,0,0	0,0,0,1,0,0	0,0,1,1,1,0	0,0,0,0,0,0	154	149	1	1.0	NA,NA,NA,0.0,NA,NA	NA,NA,1.0,1.0,1.0,NA	-1.0
15	"AT5G62480"	NA	chr5	-	25089239	25089626	25089373	25089626	25088526	25089170	15	101,191,126,100,178,176	0,3,0,0,1,0	118,75,110,103,183,54	0,0,0,0,3,0	283	149	1	1.0	1.0,0.971,1.0,1.0,0.989,1.0	1.0,1.0,1.0,1.0,0.97,1.0	-0.002
16	"AT5G62165"	NA	chr5	+	24967327	24967736	24967327	24967427	24967840	24967882	16	3,26,10,7,12,8	4,3,0,0,0,0	0,3,0,1,4,5	0,0,0,0,1,0	458	149	1	1.0	0.196,0.738,1.0,1.0,1.0,1.0	NA,1.0,NA,1.0,0.565,1.0	-0.069
17	"AT5G61960"	NA	chr5	-	24884059	24884174	24884152	24884174	24883405	24883955	17	2,2,4,4,1,2	2,2,4,7,5,3	1,1,0,7,6,0	3,6,2,7,5,0	242	149	1	1.0	0.381,0.381,0.381,0.26,0.11,0.291	0.17,0.093,0.0,0.381,0.425,NA	0.087
18	"AT5G61960"	NA	chr5	-	24883691	24883955	24883907	24883955	24883550	24883573	18	1,2,4,7,12,3	3,8,8,12,10,2	0,6,5,3,7,1	7,4,3,10,9,6	365	149	1	1.0	0.12,0.093,0.17,0.192,0.329,0.38	0.0,0.38,0.405,0.109,0.241,0.064	0.014
19	"AT5G61960"	NA	chr5	-	24883691	24884174	24883872	24884174	24883550	24883573	19	1,2,3,4,10,3	1,0,2,0,0,0	0,4,5,1,6,1	0,0,0,0,0,0	330	149	1	1.0	0.311,1.0,0.404,1.0,1.0,1.0	NA,1.0,1.0,1.0,1.0,1.0	-0.214
20	"AT5G61960"	NA	chr5	-	24883872	24884174	24883907	24884174	24883550	24883573	20	1,0,3,3,2,0	3,8,8,12,10,2	0,2,0,2,1,0	7,4,3,10,9,6	184	149	1	1.0	0.213,0.0,0.233,0.168,0.139,0.0	0.0,0.288,0.0,0.139,0.083,0.0	0.04
21	"AT5G61540"	NA	chr5	+	24745459	24745631	24745459	24745625	24745717	24746276	21	17,20,27,32,19,20	0,0,0,0,0,0	22,11,14,21,32,9	0,0,0,1,0,0	155	149	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.953,1.0,1.0	0.008
22	"AT5G61330"	NA	chr5	-	24660319	24661241	24660904	24661241	24660022	24660120	22	4,9,2,2,8,6	18,37,39,19,26,23	1,0,11,3,7,2	25,20,17,42,41,9	734	149	1	1.0	0.043,0.047,0.01,0.021,0.059,0.05	0.008,0.0,0.116,0.014,0.033,0.043	0.003
23	"AT5G60120"	NA	chr5	+	24209970	24210095	24209970	24210074	24210295	24210409	23	96,139,120,112,137,125	12,12,9,14,9,10	96,56,93,157,120,27	17,27,12,37,20,3	170	149	1	1.0	0.875,0.91,0.921,0.875,0.93,0.916	0.832,0.645,0.872,0.788,0.84,0.887	0.094
