ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
0	"AT5G67590"	NA	chr5	+	26958378	26958467	26957914	26958231	26958651	26958781
1	"AT5G67260"	NA	chr5	+	26838296	26838388	26837395	26837630	26839494	26839597
3	"AT5G66900"	NA	chr5	-	26715879	26716076	26714722	26715763	26716158	26716511
4	"AT5G66190"	NA	chr5	-	26451832	26451910	26451675	26451738	26452011	26452103
5	"AT5G65970"	NA	chr5	-	26388353	26388389	26388166	26388234	26388495	26388669
6	"AT5G65970"	NA	chr5	-	26388740	26388781	26388353	26388669	26388864	26388914
7	"AT5G65970"	NA	chr5	-	26388864	26388914	26388353	26388669	26388993	26389082
8	"AT5G65970"	NA	chr5	-	26389497	26389558	26389335	26389424	26389630	26389747
9	"AT5G65960"	NA	chr5	+	26385688	26385824	26385546	26385607	26385915	26386243
10	"AT5G65940"	NA	chr5	-	26378562	26378642	26378409	26378493	26378717	26378781
11	"AT5G65940"	NA	chr5	-	26378842	26378911	26378717	26378781	26378975	26379056
12	"AT5G65940"	NA	chr5	-	26378975	26379056	26378842	26378911	26379131	26379235
14	"AT5G65210"	NA	chr5	+	26059788	26059852	26059622	26059700	26059934	26060206
15	"AT5G65060"	NA	chr5	+	25989670	25989728	25987308	25987711	25989941	25990003
17	"AT5G64500"	NA	chr5	+	25782727	25782847	25782486	25782600	25782923	25783052
18	"AT5G64500"	NA	chr5	+	25783204	25783283	25782923	25783052	25783376	25783753
20	"AT5G64130"	NA	chr5	-	25664671	25664732	25664289	25664587	25664815	25664869
21	"AT5G63960"	NA	chr5	+	25602104	25602176	25601946	25602013	25602252	25602339
22	"AT5G63940"	NA	chr5	+	25590743	25590893	25590463	25590611	25590995	25591482
23	"AT5G63930"	NA	chr5	+	25583081	25585937	25581838	25582015	25586015	25586630
24	"AT5G63800"	NA	chr5	+	25532590	25532703	25532384	25532480	25532786	25532946
25	"AT5G63640"	NA	chr5	+	25480099	25480175	25479856	25480017	25480294	25480380
26	"AT5G63550"	NA	chr5	+	25445272	25445306	25444574	25445191	25445813	25445893
29	"AT5G63220"	NA	chr5	-	25355181	25355261	25354926	25355005	25355365	25355500
30	"AT5G63200"	NA	chr5	+	25352245	25352393	25351735	25352020	25352519	25353039
31	"AT5G63180"	NA	chr5	-	25341451	25341590	25340913	25341333	25341953	25342700
36	"AT5G62575"	NA	chr5	+	25118053	25118156	25117686	25117755	25118494	25118735
37	"AT5G62480"	NA	chr5	-	25089239	25089292	25088568	25089170	25089373	25089603
38	"AT5G62480"	NA	chr5	-	25089239	25089295	25088526	25089170	25089373	25089626
39	"AT5G62165"	NA	chr5	+	24966361	24966443	24964645	24965256	24967327	24967427
44	"AT5G61580"	NA	chr5	+	24762825	24762866	24762621	24762751	24762952	24763177
45	"AT5G61500"	NA	chr5	-	24734640	24734706	24734384	24734512	24735046	24735098
46	"AT5G61250"	NA	chr5	-	24634243	24634280	24633981	24634165	24634381	24634621
47	"AT5G60360"	NA	chr5	+	24281115	24281189	24280861	24280977	24281299	24281564
48	"AT5G66180"	NA	chr5	+	26449139	26449284	26448937	26449064	26449367	26449458
49	"AT5G66180"	NA	chr5	+	26450523	26450585	26450357	26450425	26450761	26451152
50	"AT5G59960"	NA	chr5	-	24143313	24143368	24143138	24143239	24143444	24143501
51	"AT5G59960"	NA	chr5	-	24143837	24143883	24143444	24143501	24144140	24144223
52	"AT5G59770"	NA	chr5	-	24079962	24080009	24079796	24079894	24080110	24080178
53	"AT5G59710"	NA	chr5	+	24058084	24058171	24057377	24057584	24058279	24058388
54	"AT5G59710"	NA	chr5	+	24060244	24060333	24059857	24059956	24060435	24060516
57	"AT5G59460"	NA	chr5	-	23977792	23977890	23977574	23977656	23978249	23978399
58	"AT5G58800"	NA	chr5	-	23746869	23746937	23746340	23746700	23747187	23747273
59	"AT5G58800"	NA	chr5	-	23746869	23746943	23746340	23746700	23747187	23747274
60	"AT5G58740"	NA	chr5	-	23727066	23727115	23726619	23726762	23727229	23727378
61	"AT5G58470"	NA	chr5	-	23639687	23640321	23639397	23639548	23640443	23640537
62	"AT5G58440"	NA	chr5	-	23625252	23625462	23624734	23624995	23625557	23626957
63	"AT5G58110"	NA	chr5	+	23515839	23515909	23515674	23515755	23516115	23516204
64	"AT5G58100"	NA	chr5	+	23512420	23512524	23511949	23512108	23512722	23512898
65	"AT5G57960"	NA	chr5	-	23465534	23465651	23465144	23465259	23465806	23465949
66	"AT5G57870"	NA	chr5	+	23441489	23441577	23441272	23441370	23441669	23442020
67	"AT5G57390"	NA	chr5	-	23254579	23254653	23254427	23254478	23254743	23254832
68	"AT5G56950"	NA	chr5	+	23034843	23034861	23034545	23034747	23035230	23035693
69	"AT5G56870"	NA	chr5	+	23005146	23005213	23004928	23005041	23005320	23005413
71	"AT5G55810"	NA	chr5	-	22585942	22586016	22585461	22585547	22586189	22586347
72	"AT5G55470"	NA	chr5	-	22471683	22471730	22471407	22471602	22471828	22471888
74	"AT5G54770"	NA	chr5	+	22247155	22247644	22246518	22247032	22247729	22248332
75	"AT5G54750"	NA	chr5	+	22242403	22242501	22242063	22242136	22242750	22242850
76	"AT5G54750"	NA	chr5	+	22242403	22242540	22242063	22242136	22242750	22242850
77	"AT5G54290"	NA	chr5	+	22051513	22051645	22051036	22051169	22051836	22051895
78	"AT5G54290"	NA	chr5	+	22052391	22052477	22052176	22052307	22052845	22053007
79	"AT5G54290"	NA	chr5	+	22052585	22052617	22052391	22052477	22052845	22053007
80	"AT5G53530"	NA	chr5	-	21746992	21747037	21746802	21746858	21747126	21747193
81	"AT5G53530"	NA	chr5	-	21747642	21747715	21747500	21747545	21747978	21748053
82	"AT5G53530"	NA	chr5	-	21747805	21747880	21747642	21747715	21747978	21748053
83	"AT5G53530"	NA	chr5	-	21748153	21748192	21747978	21748053	21748463	21748719
87	"AT5G53080"	NA	chr5	+	21521515	21521666	21521169	21521428	21521755	21521978
88	"AT5G53050"	NA	chr5	-	21512347	21512443	21511912	21511966	21512643	21512744
89	"AT5G53045"	NA	chr5	-	21508849	21508905	21508340	21508708	21509482	21509609
90	"AT5G53045"	NA	chr5	-	21509007	21509080	21508849	21508905	21509482	21509609
92	"AT5G53020"	NA	chr5	+	21499290	21499440	21498422	21498605	21499888	21500829
93	"AT5G53010"	NA	chr5	-	21490162	21490300	21489956	21490060	21490445	21490544
95	"AT5G53010"	NA	chr5	-	21494982	21495052	21494804	21494875	21495320	21495410
96	"AT5G52920"	NA	chr5	+	21466324	21466433	21466099	21466248	21466504	21466880
97	"AT5G52070"	NA	chr5	+	21162095	21162208	21161131	21161353	21163726	21163968
99	"AT5G52070"	NA	chr5	+	21163578	21163968	21162095	21162208	21164079	21164196
100	"AT5G52070"	NA	chr5	+	21163726	21163968	21162095	21162208	21164079	21164196
101	"AT5G53350"	NA	chr5	+	21645671	21645749	21645489	21645564	21645907	21645964
102	"AT5G50780"	NA	chr5	+	20651619	20651695	20651402	20651487	20652118	20652247
103	"AT5G50780"	NA	chr5	+	20652460	20652559	20652118	20652247	20652652	20652754
104	"AT5G50420"	NA	chr5	-	20530848	20531098	20530199	20530629	20531361	20532856
106	"AT5G49730"	NA	chr5	-	20203457	20203692	20202957	20203285	20203778	20203976
107	"AT5G49390"	NA	chr5	+	20027353	20027415	20026901	20026988	20027587	20027665
